GEO_ID,C17004_001E,C17004_001M,C17004_002E,C17004_002M,C17004_003E,C17004_003M,C17004_004E,C17004_004M,C17004_005E,C17004_005M,C17004_006E,C17004_006M,C17004_007E,C17004_007M,C17004_008E,C17004_008M,C17004_009E,C17004_009M,NAME,C17004_001MA,C17004_001EA,C17004_002MA,C17004_002EA,C17004_003MA,C17004_003EA,C17004_004MA,C17004_004EA,C17004_005EA,C17004_005MA,C17004_006EA,C17004_006MA,C17004_007MA,C17004_007EA,C17004_008MA,C17004_008EA,C17004_009MA,C17004_009EA,state
0400000US01,3761007,3724,634334,17440,58987,4209,178270,7521,397077,13199,3126673,17394,1415666,14744,597968,12371,1113039,12622,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,554734,1640,53981,3998,4004,1098,22468,2262,27509,2837,500753,4416,243867,5532,145078,4746,111808,4034,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5161345,4066,830523,18375,86510,4973,260697,10845,483316,12595,4330822,19462,1911956,17783,920055,14363,1498811,14314,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2269261,3827,377928,10860,38057,3899,112185,6571,227686,7873,1891333,12129,875722,11745,364466,9301,651145,10433,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,30084051,9551,4430025,43687,428252,11800,1358646,23859,2643127,30796,25654026,44455,11445734,45554,6125356,40679,8082936,38399,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4135082,3526,456743,14293,46921,3635,190192,9040,219630,8237,3678339,14132,1842593,15618,901211,14943,934535,10859,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2817703,2837,273543,11057,15511,2229,89631,4553,168401,8524,2544160,11502,1194011,12559,649323,11270,700826,8875,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,731171,1475,80721,5286,7150,1357,25610,2662,47961,3673,650450,5340,307387,6166,142835,5099,200228,4895,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,522048,829,84105,5510,5356,1231,24304,2703,54445,4740,437943,5435,256097,6094,85692,3941,96154,4583,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,15948216,7385,2356293,41553,230562,10091,658313,19065,1467418,29639,13591923,42439,5923686,33565,2752700,32215,4915537,33651,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
