GEO_ID,B18130_001E,B18130_001M,B18130_002E,B18130_002M,B18130_003E,B18130_003M,B18130_004E,B18130_004M,B18130_005E,B18130_005M,B18130_006E,B18130_006M,B18130_007E,B18130_007M,B18130_008E,B18130_008M,B18130_009E,B18130_009M,B18130_010E,B18130_010M,B18130_011E,B18130_011M,B18130_012E,B18130_012M,B18130_013E,B18130_013M,B18130_014E,B18130_014M,B18130_015E,B18130_015M,B18130_016E,B18130_016M,B18130_017E,B18130_017M,B18130_018E,B18130_018M,B18130_019E,B18130_019M,B18130_020E,B18130_020M,B18130_021E,B18130_021M,B18130_022E,B18130_022M,B18130_023E,B18130_023M,B18130_024E,B18130_024M,B18130_025E,B18130_025M,B18130_026E,B18130_026M,B18130_027E,B18130_027M,B18130_028E,B18130_028M,B18130_029E,B18130_029M,B18130_030E,B18130_030M,B18130_031E,B18130_031M,B18130_032E,B18130_032M,B18130_033E,B18130_033M,B18130_034E,B18130_034M,B18130_035E,B18130_035M,B18130_036E,B18130_036M,B18130_037E,B18130_037M,B18130_038E,B18130_038M,B18130_039E,B18130_039M,B18130_040E,B18130_040M,B18130_041E,B18130_041M,B18130_042E,B18130_042M,B18130_043E,B18130_043M,NAME,B18130_001EA,B18130_001MA,B18130_002EA,B18130_002MA,B18130_003MA,B18130_003EA,B18130_004MA,B18130_004EA,B18130_005EA,B18130_005MA,B18130_006MA,B18130_006EA,B18130_007EA,B18130_007MA,B18130_008EA,B18130_008MA,B18130_009MA,B18130_009EA,B18130_010EA,B18130_010MA,B18130_011MA,B18130_011EA,B18130_012EA,B18130_012MA,B18130_013EA,B18130_013MA,B18130_014MA,B18130_014EA,B18130_015EA,B18130_015MA,B18130_016EA,B18130_016MA,B18130_017MA,B18130_017EA,B18130_018EA,B18130_018MA,B18130_019MA,B18130_019EA,B18130_020EA,B18130_020MA,B18130_021EA,B18130_021MA,B18130_022MA,B18130_022EA,B18130_023EA,B18130_023MA,B18130_024MA,B18130_024EA,B18130_025EA,B18130_025MA,B18130_026EA,B18130_026MA,B18130_027EA,B18130_027MA,B18130_028MA,B18130_028EA,B18130_029EA,B18130_029MA,B18130_030EA,B18130_030MA,B18130_031MA,B18130_031EA,B18130_032MA,B18130_032EA,B18130_033EA,B18130_033MA,B18130_034EA,B18130_034MA,B18130_035EA,B18130_035MA,B18130_036MA,B18130_036EA,B18130_037MA,B18130_037EA,B18130_038EA,B18130_038MA,B18130_039EA,B18130_039MA,B18130_040EA,B18130_040MA,B18130_041EA,B18130_041MA,B18130_042MA,B18130_042EA,B18130_043MA,B18130_043EA,state
0400000US13,9792214,6101,642764,4486,5085,1396,1807,762,3278,1160,637679,4461,189430,8299,448249,9262,1813137,5134,83313,4423,28554,2854,54759,4141,1729824,6699,426064,15529,1303760,15302,2234048,9032,133526,6962,46695,4808,86831,5691,2100522,11725,449726,13147,1650796,14622,3884415,9800,542085,12196,154234,6288,387851,11586,3342330,15697,373393,11665,2968937,20171,760290,3998,218740,6371,30864,2653,187876,6191,541550,7590,40565,3346,500985,7930,457560,3595,241764,5417,33754,2285,208010,5681,215796,5102,21527,2304,194269,5092,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1352502,2461,88407,1003,230,168,59,81,171,148,88177,1019,12116,1845,76061,2015,212396,1210,8585,1628,2045,869,6540,1346,203811,1951,30143,3713,173668,4337,304233,2508,16046,2165,4478,1211,11568,1810,288187,3220,35569,3096,252618,4670,523783,2128,53474,3613,11733,2129,41741,2979,470309,4453,41709,3618,428600,5290,126012,973,27377,2410,3162,990,24215,2344,98635,2151,5616,1072,93019,2331,97671,989,53143,2723,4656,1129,48487,2612,44528,2501,4906,1131,39622,2633,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1599485,1900,108980,2022,1217,636,514,491,703,412,107763,2104,23760,2382,84003,2427,315670,2422,17442,2418,5651,1556,11791,2114,298228,3375,50100,5437,248128,5815,353062,2192,24638,2518,7814,1599,16824,2321,328424,3335,67122,4880,261302,5157,590440,3017,74419,4606,17939,2260,56480,4068,516021,4936,43179,4546,472842,5961,139923,1241,37888,2910,5228,1445,32660,2462,102035,3009,7133,1311,94902,2965,91410,1126,48097,2242,4806,855,43291,2273,43313,2531,4735,1156,38578,2362,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12564699,5208,774758,3273,6071,1437,2571,919,3500,1179,768687,3246,174093,7596,594594,8077,2160435,4540,94335,4415,29926,2781,64409,3750,2066100,5968,386596,12889,1679504,13801,2888868,4837,129786,5017,37567,2883,92219,4652,2759082,6800,480987,12571,2278095,12844,5017516,5749,540952,10399,144136,5913,396816,8488,4476564,11495,396436,10637,4080128,14679,988260,2602,239245,5386,30471,2456,208774,5095,749015,5218,47798,2693,701217,5532,734862,2463,366325,5505,44053,3357,322272,5703,368537,5511,29901,2748,338636,5567,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6389889,3661,409918,2876,3999,1321,1894,1064,2105,848,405919,3079,104801,5707,301118,6282,1137229,4575,74868,4168,25694,2678,49174,3216,1062361,6142,200959,9102,861402,10137,1411289,4472,92150,5504,29113,3015,63037,4569,1319139,7644,262594,8112,1056545,11210,2525913,4657,386630,9158,99164,5149,287466,7900,2139283,10166,186788,7580,1952495,11614,527846,2399,144067,5221,12051,1540,132016,4979,383779,5415,20279,2399,363500,5695,377694,2073,195731,4043,18308,1808,177423,3932,181963,4175,12531,1468,169432,3960,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3002994,2489,190557,2163,1142,448,293,222,849,421,189415,2303,30685,2413,158730,2383,520004,3088,26440,2647,5765,1252,20675,2368,493564,4174,72145,6169,421419,7468,655577,3732,38651,3076,11657,1741,26994,2568,616926,5159,114102,5221,502824,6492,1169448,3849,135699,5106,32700,3351,102999,3978,1033749,6192,66024,4731,967725,7696,255429,1262,56838,2304,5345,908,51493,2107,198591,2489,9209,935,189382,2587,211979,1351,91612,3242,10307,1350,81305,2969,120367,3028,9584,1248,110783,3025,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2808181,2397,197017,2616,1707,639,610,458,1097,397,195310,2733,37435,3223,157875,3926,514304,3319,28386,2744,7768,1651,20618,2287,485918,4124,80250,5258,405668,5697,636506,3795,44570,3618,14142,2122,30428,3142,591936,4460,110606,5315,481330,5863,1061012,3765,145931,5194,36035,2691,109896,4482,915081,7004,63691,3499,851390,7432,223440,2014,57503,2702,7030,1213,50473,2568,165937,2926,8715,1264,157222,2774,175902,1707,85396,2545,8341,1330,77055,2609,90506,2598,7485,1074,83021,2474,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4266993,3245,267769,3057,2311,1023,1543,932,768,428,265458,3227,79069,4480,186389,4652,723561,3704,53215,3347,19384,2337,33831,2583,670346,4125,159755,7459,510591,7845,921019,4404,74416,4764,27682,2626,46734,3678,846603,5783,192508,7526,654095,8833,1723561,4106,354802,9597,119238,6415,235564,8164,1368759,10222,146930,7415,1221829,11767,380142,1876,129991,4422,20992,2190,108999,4209,250151,4704,18812,1992,231339,4507,250941,1624,142047,3412,21312,1968,120735,3489,108894,3351,9955,1370,98939,3412,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4508426,3315,301227,3087,1596,813,499,438,1097,577,299631,3289,94666,5509,204965,5374,797141,3602,56831,5057,19898,2837,36933,3890,740310,5864,191135,8572,549175,10243,1066950,5794,71128,4548,26041,2985,45087,3804,995822,6745,220744,8399,775078,9584,1732806,6216,294038,7216,86412,4659,207626,8063,1438768,8775,178295,8629,1260473,10206,366682,2424,115474,4171,21603,2724,93871,4415,251208,4219,23593,2113,227615,4398,243620,2245,130350,3703,21439,2387,108911,4080,113270,3795,11773,1349,101497,3512,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292504,1470,61745,855,390,298,110,131,280,273,61355,873,15397,1901,45958,1944,189384,1753,14933,1988,5834,1304,9099,1692,174451,2596,26666,3173,147785,3926,244826,1652,22094,2272,9603,1324,12491,1885,222732,2764,42626,4329,180106,4528,560772,1655,93004,4529,29170,2662,63834,3391,467768,4881,32471,2531,435297,5194,139305,803,31591,2190,3681,596,27910,2193,107714,2172,7145,1001,100569,2388,96472,789,47282,2154,4753,937,42529,2133,49190,2279,5335,1039,43855,2279,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5818389,4159,360633,2515,3185,981,813,563,2372,927,357448,2765,47821,4342,309627,5134,970835,2332,48726,4353,11575,2042,37151,3597,922109,4669,113096,8311,809013,9791,1303722,3437,68491,4486,16268,2352,52223,3741,1235231,5521,152007,8316,1083224,9328,2384553,3683,245565,7511,53884,3805,191681,6920,2138988,8209,135053,6878,2003935,9099,472598,1937,99708,3679,10575,1292,89133,3552,372890,3845,18195,1954,354695,4048,326048,2157,155784,4213,16461,1795,139323,4200,170264,4184,13892,1684,156372,3979,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6505780,2720,359724,1880,1930,789,533,555,1397,558,357794,2050,60615,4202,297179,4619,1010536,2095,52597,3866,15823,2408,36774,3216,957939,4247,130702,7775,827237,8896,1468228,3452,83459,5085,23699,2602,59760,4536,1384769,6261,192469,8455,1192300,10278,2690263,3541,309382,9661,85235,4894,224147,7827,2380881,10444,157727,7458,2223154,11861,556990,2070,115558,4964,18514,2100,97044,4508,441432,5149,28473,2438,412959,5635,420039,2069,202894,4668,25581,2509,177313,4463,217145,4881,17864,2032,199281,4655,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9683611,4169,558644,2617,5006,1110,1349,506,3657,1010,553638,2977,144168,5229,409470,5588,1622586,4418,105110,5105,36861,3194,68249,4160,1517476,6279,310475,10058,1207001,11515,2095146,3995,154810,5608,55616,3853,99194,4231,1940336,6446,418200,11176,1522136,12334,3915820,4079,607407,9144,177448,6403,429959,8765,3308413,9741,303137,8246,3005276,13061,865317,2204,224259,5169,26472,2307,197787,4925,641058,5468,40626,2651,600432,5890,626098,1936,314132,5029,30799,2254,283333,4532,311966,5109,23606,2055,288360,4805,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5329887,2619,342902,2324,2979,773,744,492,2235,625,339923,2397,57859,4117,282064,4092,919531,2858,48926,3561,13785,2026,35141,2827,870605,4297,116329,7286,754276,8148,1190005,3222,69280,4262,22480,2631,46800,3139,1120725,5016,170664,6817,950061,7887,2130041,3646,218958,6335,57100,3664,161858,4889,1911083,7617,116537,6028,1794546,8424,425055,1719,90352,3521,8578,1099,81774,3401,334703,3554,15383,1651,319320,3389,322353,1679,147403,4067,16889,1529,130514,3948,174950,4040,15006,1469,159944,3872,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2889342,2471,190178,2372,1321,818,636,568,685,484,188857,2390,58998,4477,129859,4751,530559,3009,27821,2995,10430,1970,17391,2595,502738,4157,141662,7704,361076,7521,637243,4773,48221,4096,18303,2572,29918,3231,589022,5979,147728,7414,441294,7551,1116220,4648,218365,6129,69358,5292,149007,6147,897855,6429,120896,6521,776959,7485,244198,2678,86156,4159,15038,2050,71118,3892,158042,4218,14996,1765,143046,3631,170944,2356,98391,3383,16244,2013,82147,3310,72553,3674,8486,1372,64067,3459,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
