GEO_ID,B17010H_001E,B17010H_001M,B17010H_002E,B17010H_002M,B17010H_003E,B17010H_003M,B17010H_004E,B17010H_004M,B17010H_005E,B17010H_005M,B17010H_006E,B17010H_006M,B17010H_007E,B17010H_007M,B17010H_008E,B17010H_008M,B17010H_009E,B17010H_009M,B17010H_010E,B17010H_010M,B17010H_011E,B17010H_011M,B17010H_012E,B17010H_012M,B17010H_013E,B17010H_013M,B17010H_014E,B17010H_014M,B17010H_015E,B17010H_015M,B17010H_016E,B17010H_016M,B17010H_017E,B17010H_017M,B17010H_018E,B17010H_018M,B17010H_019E,B17010H_019M,B17010H_020E,B17010H_020M,B17010H_021E,B17010H_021M,B17010H_022E,B17010H_022M,B17010H_023E,B17010H_023M,B17010H_024E,B17010H_024M,B17010H_025E,B17010H_025M,B17010H_026E,B17010H_026M,B17010H_027E,B17010H_027M,B17010H_028E,B17010H_028M,B17010H_029E,B17010H_029M,B17010H_030E,B17010H_030M,B17010H_031E,B17010H_031M,B17010H_032E,B17010H_032M,B17010H_033E,B17010H_033M,B17010H_034E,B17010H_034M,B17010H_035E,B17010H_035M,B17010H_036E,B17010H_036M,B17010H_037E,B17010H_037M,B17010H_038E,B17010H_038M,B17010H_039E,B17010H_039M,B17010H_040E,B17010H_040M,B17010H_041E,B17010H_041M,NAME,B17010H_001MA,B17010H_001EA,B17010H_002MA,B17010H_002EA,B17010H_003MA,B17010H_003EA,B17010H_004EA,B17010H_004MA,B17010H_005EA,B17010H_005MA,B17010H_006MA,B17010H_006EA,B17010H_007MA,B17010H_007EA,B17010H_008MA,B17010H_008EA,B17010H_009EA,B17010H_009MA,B17010H_010EA,B17010H_010MA,B17010H_011MA,B17010H_011EA,B17010H_012MA,B17010H_012EA,B17010H_013EA,B17010H_013MA,B17010H_014EA,B17010H_014MA,B17010H_015EA,B17010H_015MA,B17010H_016EA,B17010H_016MA,B17010H_017MA,B17010H_017EA,B17010H_018MA,B17010H_018EA,B17010H_019MA,B17010H_019EA,B17010H_020MA,B17010H_020EA,B17010H_021MA,B17010H_021EA,B17010H_022EA,B17010H_022MA,B17010H_023MA,B17010H_023EA,B17010H_024MA,B17010H_024EA,B17010H_025MA,B17010H_025EA,B17010H_026MA,B17010H_026EA,B17010H_027EA,B17010H_027MA,B17010H_028EA,B17010H_028MA,B17010H_029MA,B17010H_029EA,B17010H_030MA,B17010H_030EA,B17010H_031MA,B17010H_031EA,B17010H_032MA,B17010H_032EA,B17010H_033EA,B17010H_033MA,B17010H_034MA,B17010H_034EA,B17010H_035MA,B17010H_035EA,B17010H_036MA,B17010H_036EA,B17010H_037MA,B17010H_037EA,B17010H_038EA,B17010H_038MA,B17010H_039MA,B17010H_039EA,B17010H_040MA,B17010H_040EA,B17010H_041MA,B17010H_041EA,state
0400000US13,1440435,11340,120561,4936,55748,3476,29056,3203,5187,1446,8591,1633,15278,2148,26692,2202,64813,3726,13079,1969,8666,1797,1434,750,1885,872,5347,1289,4413,1110,51734,3473,40352,3358,7490,1357,9362,1977,23500,2768,11382,1801,1319874,12336,1104931,13328,436299,9737,84355,4552,71588,4234,280356,7711,668632,9710,214943,7938,69080,4949,38796,3744,7479,1541,4307,1076,27010,3198,30284,3051,145863,5598,76463,4615,11362,1766,6922,1330,58179,4071,69400,4329,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,89362,3399,5092,956,2792,700,1005,348,202,182,239,187,564,281,1787,655,2300,646,243,225,184,207,0,181,0,181,184,207,59,72,2057,605,1836,563,474,359,318,222,1044,501,221,200,84270,3436,72723,3421,27411,2262,9037,1551,5085,1142,13289,1368,45312,2758,11547,1683,4948,1432,2181,837,545,374,296,248,1340,597,2767,1069,6599,1039,3535,895,808,496,188,165,2539,693,3064,612,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,354025,5625,31617,2613,15377,1654,8105,1251,1691,611,3957,894,2457,737,7272,1119,16240,1986,3201,895,2145,801,658,429,249,211,1238,657,1056,411,13039,1846,11913,1837,2334,787,2448,933,7131,1538,1126,471,322408,5496,271784,5775,107196,4618,17775,2158,22884,2109,66537,4197,164588,5133,50624,3821,17267,2400,10633,1907,1772,747,1655,683,7206,1680,6634,1571,33357,3020,18180,2529,2527,774,1899,805,13754,2081,15177,2093,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2090335,13537,125596,5257,48032,2945,24729,2156,4961,1043,7180,1188,12588,1555,23303,2032,77564,4019,13302,1944,9313,1519,2948,826,2147,780,4218,1020,3989,904,64262,3516,53161,3283,10875,1645,11347,1483,30939,3005,11101,1439,1964739,13348,1637951,12993,620320,9194,124898,5061,102576,3754,392846,8600,1017631,11201,326788,8220,107323,4807,50634,3336,10233,1434,4051,1004,36350,2919,56689,3445,219465,5685,104778,4423,14090,1823,8678,1608,82010,4006,114687,3493,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1394211,10423,114992,5130,41253,2965,22042,2278,3117,770,7540,1286,11385,1681,19211,1851,73739,3997,13853,1850,10862,1632,2337,805,2850,1075,5675,1375,2991,935,59886,3738,53235,3582,12829,1416,13575,2089,26831,2760,6651,1016,1279219,9594,1038963,11005,394226,8141,69286,3937,76349,4011,248591,6780,644737,7694,240256,6744,80352,3927,44311,3405,10292,1684,4103,1144,29916,2639,36041,2409,159904,5425,86469,4340,11619,1663,12487,1679,62363,4074,73435,3661,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,725183,6081,46972,3255,17199,1482,9028,1076,1474,534,2650,627,4904,721,8171,1066,29773,2570,5884,1260,4954,1244,1356,456,589,438,3009,984,930,329,23889,2294,21767,2256,4729,1013,5379,1006,11659,1605,2122,576,678211,6722,571992,6834,215747,5040,43128,2438,41481,2303,131138,3964,356245,4861,106219,4924,41001,3483,26675,2932,6672,1235,3349,1010,16654,1958,14326,1769,65218,3749,38140,2611,5891,926,4323,963,27926,2415,27078,2418,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,594767,6817,39312,2601,16062,1791,8389,1222,1550,654,2813,726,4026,871,7673,1181,23250,2044,4491,1122,3665,982,565,342,739,426,2361,714,826,426,18759,1820,16162,1776,3487,956,4326,986,8349,1293,2597,570,555455,6489,466827,6688,182317,5193,36182,2757,34119,2683,112016,4088,284510,4833,88628,4555,31739,2377,18560,2032,3698,1156,2449,632,12413,1641,13179,1496,56889,4208,33649,3209,6169,1081,3649,843,23831,2790,23240,2260,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,999069,9473,130748,5265,53839,3588,29750,2583,4961,918,8013,1387,16776,1798,24089,2094,76909,4253,14221,1951,11058,1666,2565,815,2183,745,6310,1331,3163,833,62688,3918,52268,3687,11347,1823,11848,1993,29073,2610,10420,1480,868321,10546,709449,10126,273587,5771,49981,3384,48958,3130,174648,4611,435862,7330,158872,5946,51209,3414,27312,2658,5402,1362,2874,855,19036,2182,23897,2203,107663,4833,55313,3537,7034,1140,5639,1194,42640,3397,52350,3053,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,711039,7476,60123,3848,26066,2694,12081,1730,1987,914,4136,1013,5958,1187,13985,1742,34057,2926,6485,1183,3915,1044,1003,664,666,523,2246,704,2570,716,27572,2829,22909,2490,5632,1521,3905,1129,13372,2029,4663,1096,650916,7978,531843,8063,205220,5376,39148,2875,37786,3042,128286,5344,326623,6979,119073,5181,41374,3299,21379,2633,4124,1118,2239,854,15016,2024,19995,2178,77699,3993,42894,3098,7364,1426,4357,1116,31173,2815,34805,2699,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,328713,4917,29170,2474,9925,1181,4963,919,1180,517,1282,483,2501,701,4962,871,19245,2299,4634,1097,3816,1108,1318,730,660,500,1838,570,818,366,14611,2127,12619,2046,3067,918,3144,978,6408,1124,1992,712,299543,4481,244357,4735,78849,3410,14116,1717,11920,1583,52813,2662,165508,4118,55186,3343,19840,2061,11221,1643,2456,919,1304,565,7461,1252,8619,1396,35346,2863,19646,2117,2837,843,1799,733,15010,1855,15700,1880,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,828421,8183,36958,3189,16055,1795,7875,1363,1401,558,1779,589,4695,1206,8180,1188,20903,2322,4285,948,3014,805,372,248,638,494,2004,580,1271,445,16618,2117,13647,1955,2947,732,2936,1048,7764,1430,2971,693,791463,8439,656370,7908,255869,5606,50827,3224,43469,3302,161573,5234,400501,6796,135093,5962,43351,3441,22435,2570,3920,1034,2779,1090,15736,1997,20916,2212,91742,4723,45403,3518,5907,1094,3912,939,35584,3303,46339,3138,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1243924,9842,61073,4384,21036,2013,8889,1157,1076,576,2548,743,5265,883,12147,1455,40037,3823,5559,1169,4223,1016,847,461,534,371,2842,775,1336,599,34478,3536,28382,3460,5462,1259,4889,1317,18031,2523,6096,1160,1182851,9879,960845,9999,377746,7836,75330,3842,52084,3334,250332,6805,583099,8453,222006,7030,63529,4452,25901,2440,5748,1315,2048,741,18105,1861,37628,3230,158477,5961,77951,5092,10556,1790,5419,1135,61976,4295,80526,4110,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1981522,11479,160643,5719,66892,3330,37237,2937,6438,1235,12631,1576,18168,1981,29655,2264,93751,4066,18217,1935,13156,1598,3639,1073,1955,645,7562,1216,5061,980,75534,3422,62786,3321,13510,1556,14541,1608,34735,2423,12748,1451,1820879,12317,1496382,12167,543560,8058,99910,3573,93121,3948,350529,6700,952822,9563,324497,7585,110448,4918,58480,3818,11520,1486,6439,1368,40521,3210,51968,2841,214049,5891,107178,4198,14820,1823,11080,1510,81278,3876,106871,4195,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1178748,9545,57100,3371,21431,2044,9918,1413,1698,650,3004,680,5216,876,11513,1216,35669,2536,6296,1052,4915,943,1056,362,730,309,3129,773,1381,416,29373,2371,25793,2285,6314,1102,5687,1106,13792,1512,3580,672,1121648,9723,947765,9420,363669,6477,74397,3793,65833,3243,223439,4795,584096,6773,173883,5819,60317,3585,34544,2837,6684,1379,4070,1006,23790,1884,25773,1949,113566,3774,65005,3323,8870,1407,6139,1215,49996,3037,48561,2725,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,456727,6148,39606,3475,19039,2032,10143,1660,1368,645,2816,817,5959,1119,8896,1433,20567,2599,3324,960,2409,829,597,439,416,366,1396,551,915,488,17243,2447,13240,2056,2250,772,3205,882,7785,1615,4003,1170,417121,5792,340981,6349,125321,4314,22489,2061,21580,2130,81252,3895,215660,4716,76140,4644,24887,2756,13518,2149,3028,830,1068,640,9422,1780,11369,1584,51253,3668,25441,3008,3964,1170,3282,1190,18195,2515,25812,2219,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1267731,11203,110245,4918,46130,3718,24838,2799,4801,1034,8034,1615,12003,1720,21292,2216,64115,3576,11450,1509,9201,1445,2527,789,1253,491,5421,1054,2249,625,52665,3558,46113,3240,9879,1585,11337,1741,24897,2853,6552,1373,1157486,11513,955066,10430,363470,7043,71306,3320,66089,3152,226075,6320,591596,8757,202420,6255,67757,4658,40821,3779,8565,1782,4727,1041,27529,2962,26936,2541,134663,5617,68694,4288,9782,1736,6951,1281,51961,3433,65969,3411,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,228035,4791,17849,1790,8048,1194,4325,904,764,396,1622,753,1939,596,3723,779,9801,1272,1954,667,1468,595,365,338,285,261,818,500,486,314,7847,1106,6571,1179,981,418,1175,574,4415,974,1276,485,210186,4717,178054,4692,60609,3501,12817,1713,11605,1564,36187,2666,117445,3766,32132,2607,13166,1699,8211,1349,1111,481,1318,660,5782,1215,4955,1069,18966,1660,9963,1344,1697,621,1132,515,7134,1160,9003,1082,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
