GEO_ID,B25096_001E,B25096_001M,B25096_002E,B25096_002M,B25096_003E,B25096_003M,B25096_004E,B25096_004M,B25096_005E,B25096_005M,B25096_006E,B25096_006M,B25096_007E,B25096_007M,B25096_008E,B25096_008M,B25096_009E,B25096_009M,B25096_010E,B25096_010M,B25096_011E,B25096_011M,B25096_012E,B25096_012M,B25096_013E,B25096_013M,B25096_014E,B25096_014M,B25096_015E,B25096_015M,B25096_016E,B25096_016M,B25096_017E,B25096_017M,NAME,B25096_001MA,B25096_001EA,B25096_002MA,B25096_002EA,B25096_003MA,B25096_003EA,B25096_004EA,B25096_004MA,B25096_005EA,B25096_005MA,B25096_006MA,B25096_006EA,B25096_007MA,B25096_007EA,B25096_008MA,B25096_008EA,B25096_009MA,B25096_009EA,B25096_010EA,B25096_010MA,B25096_011EA,B25096_011MA,B25096_012MA,B25096_012EA,B25096_013MA,B25096_013EA,B25096_014MA,B25096_014EA,B25096_015EA,B25096_015MA,B25096_016EA,B25096_016MA,B25096_017MA,B25096_017EA,state
0400000US13,2232553,17839,1492541,15212,102459,5238,278091,7425,312212,9469,257896,8105,261767,7610,193631,6912,86485,4503,740012,10866,158832,5810,168879,5603,112151,5405,95831,5039,98038,4231,68799,3353,37482,2518,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,255375,5028,169261,4586,2622,607,1673,690,2953,771,3986,1172,19395,1749,47729,3176,90903,3475,86114,3674,2102,489,3351,941,3470,812,3498,778,7934,1189,20654,2092,45105,2411,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,402394,6319,264640,7082,9653,1229,29630,2794,64467,3966,58812,4497,58366,3880,31892,2571,11820,1835,137754,4949,23853,2257,18608,2170,26828,2178,23540,2527,23477,2065,14137,1724,7311,1132,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3125655,15819,2031234,15321,109554,4203,308258,7759,346065,9221,343306,8589,426864,9434,325937,8576,171250,5217,1094421,11787,148382,4370,205214,6085,181596,5466,164155,5419,189144,5056,134397,5151,71533,3735,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1716341,13216,1145374,12497,82076,3767,287068,7271,304443,7111,199622,6148,163117,5289,83318,4157,25730,2504,570967,8013,110515,4143,156292,4700,111852,4200,80623,4085,63522,3370,33016,2314,15147,2003,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,879878,7925,534125,7016,38741,2521,120550,4890,125519,4512,96442,4039,95312,3966,45533,2975,12028,1418,345753,6200,61937,2807,82785,3594,71494,3309,52375,2923,49171,2462,19023,1931,8968,1202,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,739168,7329,445622,6648,38670,2425,94912,3939,94526,3911,80553,3919,79932,3327,44126,2792,12903,1477,293546,5415,68442,3289,74301,3509,47200,2638,40011,2346,35722,2147,19749,1736,8121,1159,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1131197,10706,671840,9897,51711,3371,146440,5347,168702,5670,122060,4628,109181,4435,55094,2890,18652,1719,459357,7423,125840,5381,115649,4238,74345,3645,57208,3505,50450,2914,24456,1925,11409,1400,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1106785,10765,589089,8924,46119,3199,92032,4906,118418,4742,125713,6194,118294,5320,66457,3563,22056,2442,517696,8721,123320,5668,114097,4927,83100,4573,76871,3423,71743,3425,33165,2636,15400,1795,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,392139,5035,244300,5398,12858,1313,28315,1837,40419,2750,52529,3293,62865,3875,34497,2328,12817,1562,147839,4085,24359,2046,23581,1800,22769,1911,22515,1627,27075,1955,16836,1415,10704,1406,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1426748,11362,1048905,11158,33975,2377,34060,2830,69215,3887,117922,4951,274842,6885,323661,7018,195230,5779,377843,7871,31574,2692,26529,1906,31611,2200,44261,2957,88737,3404,91986,3617,63145,3260,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1570332,11411,1092156,10525,30448,2324,13494,1625,46385,3334,97224,4050,253471,6721,397715,7580,253419,6207,478176,6989,26328,2175,11984,1439,24017,2036,44013,2882,107178,4087,151954,5690,112702,3969,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2693284,15012,1658889,13896,169921,5065,380403,6341,340890,6521,286291,6837,270456,7751,160075,4884,50853,2856,1034395,10516,256921,6965,246494,5919,174329,4739,137793,3522,122712,3912,67021,3054,29125,2090,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1526406,9904,1019821,9646,44896,2704,86934,3210,170843,4746,218176,5179,264855,6391,173857,4545,60260,3061,506585,7101,65472,2632,66319,2730,82188,3393,92669,3394,105043,3757,66078,2576,28816,1945,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741504,10031,379452,9108,42410,3016,102600,5576,78646,4618,67270,4178,55467,4146,26561,2454,6498,1113,362052,7581,112200,5795,101507,4246,54790,3382,39814,3071,33636,2529,14236,1836,5869,1074,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1575626,12914,988438,11856,74380,3993,195905,5524,227228,6378,180691,6148,182010,5833,92913,3913,35311,2743,587188,8557,128911,4718,132797,4655,99430,3530,88349,3731,78487,3671,39570,2471,19644,1636,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,272856,4625,150293,4362,6407,972,11564,1337,18478,1728,30783,2442,44336,2987,28793,2058,9932,1209,122563,3801,24438,2057,16540,1725,14626,1442,16170,1470,26034,2249,15405,1537,9350,1094,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,488438,4861,298462,4974,18639,1782,55770,3154,86307,3813,53467,2567,52163,2936,24204,1468,7912,849,189976,4370,37552,2122,45820,2341,42260,2491,26304,1773,22837,1753,9875,1120,5328,781,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,547905,6648,374883,6749,16742,1881,35543,2893,59381,3816,76649,4230,99158,4198,65723,3689,21687,1865,173022,5171,27969,2357,23328,1954,21222,1876,27127,2008,33109,2467,27294,2078,12973,1465,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,364996,4581,244440,5253,7919,1445,8665,1300,22364,2199,45625,3218,84536,3807,59509,2792,15822,1759,120556,3950,13113,1712,9702,1529,12177,1699,16031,1896,35723,2433,24562,1999,9248,1258,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2021062,12667,1381794,12404,43320,2865,30276,2707,75174,4221,146797,5140,328945,8024,469389,9281,287893,6643,639268,9077,44124,2757,31978,2316,44968,3387,62235,3152,147451,4688,190134,5372,118378,4317,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,509151,6597,286593,5906,18296,1845,34491,2722,57651,3741,61327,3682,60847,3003,37976,2584,16005,2024,222558,5236,52032,2649,39783,2895,33458,2800,30916,2430,33000,2228,22069,1523,11300,1090,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3857906,20082,2407718,17868,89708,4091,245896,5918,270903,6652,242093,6414,357088,7606,627524,10067,574506,11680,1450188,14868,159078,6081,185012,6033,163855,5382,135394,4464,189254,5015,291564,6855,326031,8832,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2435384,18248,1569214,15677,84007,4446,240133,6712,334915,9102,292734,8214,314283,7743,214216,5811,88926,3533,866170,11381,177219,6390,189623,5714,142365,5617,119748,5054,122051,4373,76229,3729,38935,2410,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,195002,4098,101271,3611,5354,1232,12942,1352,19162,1780,18582,1827,26197,2398,14931,1811,4103,943,93731,2601,21831,1616,16472,1154,12436,1113,14237,1570,17515,1281,8301,1246,2939,643,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3000748,17269,1919891,15311,129281,5154,470442,9406,455592,9096,347836,8638,306836,7145,159521,5617,50383,3070,1080857,11244,198774,5940,275650,7405,226492,6034,162268,5033,132396,4598,61668,3496,23609,2095,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,950817,7331,532133,6493,45393,2302,126712,3943,130414,4461,98267,3796,80171,3951,35614,2495,15562,1655,418684,6370,102103,3039,113672,3573,74964,3311,52277,2946,44521,2217,20681,1575,10466,1076,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,932392,9092,616696,9411,25038,2360,23257,2567,59627,3890,100285,4836,186231,6006,158468,5720,63790,3354,315696,7804,54795,3544,21308,2121,27759,2311,42063,2805,73358,4104,63023,3686,33390,2674,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3404164,14323,2061546,14701,114043,4188,305261,6786,363607,8154,378203,7759,452684,8496,322714,6399,125034,4573,1342618,11133,214039,5230,269030,5620,216547,4650,219041,5392,228691,5784,134293,4089,60977,2968,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,240878,4850,168376,5012,5140,894,4800,982,18898,1820,34156,2654,52040,3181,39442,2932,13900,1487,72502,3422,4516,886,2872,778,7211,1115,13561,1907,21676,1879,15480,1551,7186,1130,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1243177,11898,728958,10291,55210,3543,125775,5334,158532,6145,130669,5767,132316,5101,82698,4209,43758,2890,514219,8587,133445,5022,118602,5168,77319,3448,62793,3596,61405,3337,37313,2875,23342,2165,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,228010,3569,124813,3723,8943,1223,19244,1832,28470,2425,27050,2332,24932,1850,12691,1401,3483,660,103197,3262,26612,1550,21315,1525,15855,1560,14339,1533,14353,1553,7638,1163,3085,694,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1659797,14297,994895,12168,63806,3835,194606,6066,226115,7087,181008,6209,173161,5377,107670,3885,48529,2897,664902,10172,123907,4655,156434,5603,110265,5022,99294,4281,92393,4500,51815,2797,30794,2709,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5674241,28289,3307196,25777,203834,6817,609753,12590,710442,16884,614906,12202,582328,11662,402741,8336,183192,5704,2367045,21230,489904,9370,649527,14228,384766,9313,296894,7705,273737,8234,176034,6022,96183,4555,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,635163,6737,451224,6672,17276,1839,11875,1379,59612,3872,91222,3329,141346,5308,96067,3806,33826,2377,183939,4756,19405,1604,10088,1461,23002,1935,33664,2120,48208,2638,34154,2462,15418,1572,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,180184,3423,113356,3425,4036,688,6293,971,14395,1219,23281,1795,35768,1876,23458,1685,6125,910,66828,2592,8600,1383,5991,865,7851,963,11083,1129,16380,1163,11600,1346,5323,988,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2014812,16640,1407755,14687,49370,2747,78071,4406,143016,5352,197674,6201,312183,8344,356661,8012,270780,5971,607057,8744,83711,3549,74999,3735,72408,3669,79587,3900,116178,4324,102603,4409,77571,3603,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1654620,12782,1142142,12698,35379,2549,37718,2454,96830,4495,158926,4834,312321,7564,311471,6944,189497,5324,512478,8235,64599,3899,35892,2536,43099,2736,67174,3473,110012,4511,116309,3990,75393,3511,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,530755,7300,245645,5839,23867,2128,67352,4135,57099,4379,39268,2958,37413,3255,17038,1705,3608,861,285110,5369,89924,3877,75430,3937,44356,2889,34092,2592,26276,2293,10641,1321,4391,843,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1536893,11259,1000272,10139,40444,2648,138554,4190,221231,4676,216457,5699,226824,5219,122781,3776,33981,2073,536621,8838,57549,2858,87852,2914,112952,4050,101564,3069,103399,3813,52914,2274,20391,1363,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,155617,3486,90411,3700,4456,895,5294,984,12160,1569,19774,2063,27280,2453,15505,2047,5942,1046,65206,3167,12236,1588,6005,938,7450,1138,9970,1227,15940,2067,8330,1470,5275,1117,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,837840,10343,341638,8395,9128,1375,65848,3862,115731,5355,74406,4418,48895,3362,18703,1961,8927,1550,496202,8775,70221,3754,164718,5507,111528,4358,86700,4590,39565,2583,17729,1797,5741,1017,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
