GEO_ID,C27002_001E,C27002_001M,C27002_002E,C27002_002M,C27002_003E,C27002_003M,C27002_004E,C27002_004M,C27002_005E,C27002_005M,C27002_006E,C27002_006M,C27002_007E,C27002_007M,C27002_008E,C27002_008M,C27002_009E,C27002_009M,C27002_010E,C27002_010M,C27002_011E,C27002_011M,C27002_012E,C27002_012M,C27002_013E,C27002_013M,C27002_014E,C27002_014M,C27002_015E,C27002_015M,C27002_016E,C27002_016M,C27002_017E,C27002_017M,C27002_018E,C27002_018M,C27002_019E,C27002_019M,C27002_020E,C27002_020M,C27002_021E,C27002_021M,NAME,C27002_001EA,C27002_001MA,C27002_002MA,C27002_002EA,C27002_003EA,C27002_003MA,C27002_004MA,C27002_004EA,C27002_005MA,C27002_005EA,C27002_006EA,C27002_006MA,C27002_007MA,C27002_007EA,C27002_008EA,C27002_008MA,C27002_009MA,C27002_009EA,C27002_010MA,C27002_010EA,C27002_011EA,C27002_011MA,C27002_012EA,C27002_012MA,C27002_013MA,C27002_013EA,C27002_014MA,C27002_014EA,C27002_015EA,C27002_015MA,C27002_016EA,C27002_016MA,C27002_017MA,C27002_017EA,C27002_018EA,C27002_018MA,C27002_019MA,C27002_019EA,C27002_020MA,C27002_020EA,C27002_021EA,C27002_021MA,state
0400000US13,9906878,3443,4767586,7391,1269254,6034,680336,12964,588918,14434,2971121,5651,2012408,16921,958713,17423,527211,2183,315229,5119,211982,4920,5139292,6335,1218993,5608,643924,13986,575069,12635,3229524,3776,2221040,16018,1008484,16165,690775,2678,389050,6863,301725,6899,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1367770,2267,674703,2594,157871,1291,104537,3117,53334,3129,416392,2404,332573,4794,83819,4666,100440,625,71442,1884,28998,1878,693067,2062,150147,1290,100393,3119,49754,3207,419677,1472,336712,5027,82965,4964,123243,962,85551,2264,37692,2095,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1612889,1331,800730,3195,221162,2306,131477,5162,89685,4690,470688,2425,341629,5328,129059,5616,108880,1238,70267,2391,38613,2421,812159,3009,209500,2248,130033,5011,79467,4996,480206,2129,348414,5550,131792,5451,122453,1225,80891,2588,41562,2456,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12702393,1320,6204806,5051,1518519,3215,912034,12580,606485,12966,3937112,3632,2870809,15188,1066303,14840,749175,2161,486465,5492,262710,5090,6497587,5037,1462383,3594,864645,10769,597738,10485,4061257,3444,2924380,15909,1136877,16058,973947,2722,610602,6989,363345,7178,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6498029,543,3180599,5120,807294,4065,489805,8938,317489,8717,1974813,3143,1444932,11641,529881,11584,398492,1718,265532,3836,132960,3734,3317430,5123,772698,4228,470287,6743,302411,7535,2037684,3166,1475930,12079,561754,11351,507048,2033,334541,4891,172507,4867,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3062900,1029,1520427,3798,372279,2995,250157,5003,122122,5167,940881,2826,757373,6370,183508,6226,207267,1212,146633,2632,60634,2519,1542473,3534,351072,2561,235174,5342,115898,5144,931260,2277,740879,6379,190381,6012,260141,1428,186261,3081,73880,3139,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2845414,1780,1402512,3736,368295,2734,240747,5895,127548,5903,857425,3023,667127,6274,190298,6368,176792,1440,121975,2392,54817,2186,1442902,3711,352613,3031,230367,4626,122246,5287,867739,2613,679842,5802,187897,5682,222550,1713,153781,2588,68769,2779,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4328524,1238,2114097,4122,521131,3271,297529,6137,223602,6560,1312942,3557,899983,7954,412959,8300,280024,1718,184120,3831,95904,3526,2214427,4026,491640,2963,276776,5947,214864,5651,1371728,2838,943620,9185,428108,8522,351059,1868,223847,4138,127212,4082,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4547572,1845,2192530,4370,566215,3830,279110,7694,287105,8113,1359287,3489,889591,10921,469696,11029,267028,1635,155492,3771,111536,3554,2355042,4246,546403,3799,265381,8435,281022,8290,1465365,3005,957690,11027,507675,10395,343274,1925,190323,4744,152951,4649,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315996,592,638706,2018,129921,1107,76725,2917,53196,2815,401838,1536,279266,4728,122572,4399,106947,923,66240,2299,40707,2206,677290,1903,127469,1236,75907,2904,51562,3038,420991,1561,293468,4511,127523,4623,128830,1046,84081,2602,44749,2490,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5885847,2043,2831976,3502,689300,2849,454240,7662,235060,7237,1796563,2440,1375573,10823,420990,11014,346113,1566,254795,3953,91318,3847,3053871,3348,660467,2728,432910,8031,227557,8011,1940871,2385,1496144,11071,444727,11385,452533,1907,317995,4012,134538,4316,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6668348,1237,3224439,2662,707534,1873,496263,7261,211271,7143,2094170,2328,1602010,10058,492160,9731,422735,1747,285580,4841,137155,4860,3443909,2587,679864,2051,475933,7528,203931,8085,2209751,2094,1679797,11245,529954,11346,554294,1867,362181,4653,192113,4463,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9798621,623,4788521,3301,1134854,2770,698063,9391,436791,9871,2994165,2607,2174463,12416,819702,12235,659502,1732,495759,4809,163743,4464,5010100,3364,1085086,2441,676843,9069,408243,9023,3093101,2331,2244652,13280,848449,13171,831913,1901,622619,5256,209294,5362,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5398211,808,2677723,3629,655128,2555,470915,5767,184213,5933,1687188,2285,1327556,8820,359632,8825,335407,1721,247239,3302,88168,2845,2720488,3565,625663,2517,454671,6287,170992,6192,1682824,2184,1330313,8864,352511,8849,412001,1848,302160,3838,109841,3809,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927088,1445,1405888,4405,375934,3670,179699,6603,196235,7162,851164,2849,538780,8238,312384,7669,178790,1599,102246,3081,76544,3071,1521200,4278,353868,3638,165429,6579,188439,7373,930980,2761,593448,7953,337532,8098,236352,1580,130212,3354,106140,3523,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5950606,1614,2896457,4646,708049,3536,449755,9138,258294,9360,1792812,3836,1309865,11656,482947,11106,395596,1886,245793,4580,149803,4339,3054149,4191,679512,3402,428702,7712,250810,7949,1876627,3576,1381036,10629,495591,10384,498010,2401,301802,4795,196208,4769,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1008116,806,502747,2093,114739,1366,65357,2902,49382,3079,308665,1943,218485,3413,90180,3599,79343,691,49428,2014,29915,1891,505369,1886,109312,1479,62550,3233,46762,3322,309886,1372,221544,4220,88342,4205,86171,745,57018,2032,29153,1946,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1853684,807,919630,2338,240307,1769,164722,3422,75585,3291,563910,2002,451257,4160,112653,3964,115413,852,78018,1896,37395,1816,934054,2210,226283,1646,154254,3226,72029,3482,563893,1492,445467,4078,118426,4022,143878,991,97461,2035,46417,2038,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2805532,1104,1399782,2529,339019,1684,205492,5325,133527,5296,873435,2052,588263,9167,285172,9082,187328,868,101502,3283,85826,3372,1405750,2245,322615,1745,193475,5790,129140,5944,874448,1707,606931,7948,267517,7761,208687,1036,107104,3819,101583,3643,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1311921,451,645208,1790,135849,1264,95853,3057,39996,3038,417858,1648,329560,4487,88298,4476,91501,773,65978,1995,25523,1893,666713,1844,130984,1158,89022,2821,41962,2832,425686,1339,343456,4448,82230,4340,110043,890,75396,2285,34647,2215,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8830969,1326,4291313,3274,1024044,2309,684249,9472,339795,9442,2722701,2401,2017974,11899,704727,12068,544568,1636,358327,4216,186241,3939,4539656,3088,983318,2180,653836,8203,329482,8002,2828797,1773,2096317,11748,732480,11505,727541,1580,446941,5612,280600,5907,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2050369,1333,1005401,3267,253955,2606,106020,4929,147935,4708,609403,2600,362831,7373,246572,7371,142043,1125,80748,2731,61295,2619,1044968,2969,244725,2426,97209,4546,147516,4814,629123,1945,370589,6043,258534,5967,171120,1200,95568,2973,75552,2957,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19499548,2102,9416424,4507,2150018,2766,1289543,15831,860475,16040,6072759,4101,4163743,20986,1909016,20333,1193647,2645,717318,8794,476329,8925,10083124,4395,2067060,3412,1254046,14230,813014,13993,6412911,3688,4436741,20806,1976170,20295,1603153,2622,910287,8981,692866,8592,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9752148,3509,4695371,7004,1169105,5992,638619,11423,530486,11203,2906020,5759,2015508,15183,890512,15210,620246,2087,398568,5607,221678,5436,5056777,6442,1117560,5641,609184,9236,508376,9977,3139188,3671,2227776,14948,911412,14510,800029,2574,501897,6104,298132,6093,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,724451,1000,367016,2377,84298,1608,61653,2493,22645,2640,237245,1849,197334,2922,39911,2718,45473,650,34371,1096,11102,1112,357435,2171,82893,1743,62866,2018,20027,2126,221123,1320,182517,2391,38606,2550,53419,449,41543,1184,11876,1101,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11420809,1495,5570132,5355,1348228,3482,830150,11095,518078,11391,3463646,4066,2541380,14379,922266,14768,758258,2246,497179,5730,261079,5824,5850677,5119,1283253,3571,789693,8913,493560,8938,3597491,3589,2600650,12790,996841,12218,969933,3063,621858,6363,348075,5540,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3797966,1457,1861782,3156,489000,2179,256813,5164,232187,5195,1132000,2291,769579,6996,362421,6953,240782,1512,152195,3022,88587,3095,1936184,3039,461123,2408,243313,5592,217810,5620,1173044,2185,795552,6172,377492,5810,302017,1541,192897,3704,109120,3368,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3931306,976,1935976,4048,437888,2873,257812,6777,180076,6986,1214060,2825,818807,9691,395253,9237,284028,1631,177733,3329,106295,3565,1995330,3943,419196,2907,247331,6450,171865,6704,1235567,2740,845124,8616,390443,9090,340567,1667,216576,3990,123991,4269,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12582815,841,6116546,4383,1374804,3208,895544,10303,479260,10263,3849848,3141,2955972,15181,893876,15414,891894,2485,631466,5997,260428,6176,6466269,4310,1318270,3015,848806,10015,469464,10320,3984011,2568,3073695,13967,910316,14145,1163988,2509,800374,6413,363614,6394,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1039789,677,501590,1721,109085,1203,69701,2586,39384,2527,324722,1422,234669,4604,90053,4750,67783,859,43451,1947,24332,1826,538199,1619,103186,1179,64995,2933,38191,2676,342833,1383,247176,4274,95657,4474,92180,983,55293,2221,36887,2017,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4733742,2463,2275724,5845,551156,4216,288848,8009,262308,8701,1393273,3746,940118,12045,453155,12213,331295,1847,213926,4076,117369,4153,2458018,5175,529623,4526,275944,9164,253679,8682,1515363,2914,1032036,11698,483327,12241,413032,1651,253750,4266,159282,4122,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,835403,736,416541,2789,107114,1413,73310,2285,33804,2447,252921,2094,195828,3406,57093,3182,56506,724,35989,1407,20517,1173,418862,2625,102472,1731,67499,2627,34973,2550,250241,1975,198922,3142,51319,2909,66149,882,44757,1608,21392,1561,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6448737,1852,3120169,5388,760619,4096,425200,9387,335419,9018,1935605,4067,1326448,12759,609157,13207,423945,1757,261953,4648,161992,4881,3328568,5438,729001,4392,425836,8970,303165,9233,2065432,3436,1418093,12129,647339,12321,534135,2265,322329,5587,211806,5572,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26485838,3842,13015571,10251,3629052,8207,1853310,18361,1775742,17696,8047859,8144,5253276,25062,2794583,26183,1338660,3709,764859,8261,573801,8539,13470267,9186,3477675,7325,1771428,21232,1706247,21719,8319135,5890,5491972,25399,2827163,24177,1673457,4126,915600,10481,757857,10207,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2916303,1341,1459342,2682,464369,1862,343692,5757,120677,5693,860622,2378,664569,6691,196053,6764,134351,1005,89236,2258,45115,2311,1456961,2518,437942,1965,321248,5426,116694,5056,862193,1748,674737,7198,187456,6988,156826,1079,100126,2645,56700,2531,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620453,264,305019,1193,62920,964,33987,2046,28933,1965,194330,838,141107,2655,53223,2765,47769,731,31434,1339,16335,1249,315434,1217,58552,954,33046,1738,25506,1774,201520,995,142107,3318,59413,3076,55362,503,37441,1352,17921,1277,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8114884,4560,3925716,6350,950309,4099,656086,8945,294223,9771,2481593,5291,1921144,13265,560449,13058,493814,2629,351629,4944,142185,4784,4189168,5708,914429,4729,628911,10064,285518,9299,2648055,4554,2081859,13232,566196,13033,626684,2377,425016,6027,201668,6168,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6954806,3294,3449189,4407,818842,3252,513396,8383,305446,7831,2187766,4545,1604568,13445,583198,12671,442581,1831,295616,4416,146965,4406,3505617,3843,782187,2930,495872,8587,286315,8562,2194697,2625,1629742,10353,564955,9638,528733,1971,347793,5229,180940,5256,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1820836,500,896037,2810,196202,2376,106730,4814,89472,4723,555089,2214,358210,6961,196879,6908,144746,966,97478,2636,47268,2528,924799,2865,186023,2430,99489,5001,86534,5349,563589,2059,368692,5875,194897,5645,175187,951,115508,3344,59679,3343,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5684725,564,2809099,3166,662366,2466,436051,6046,226315,6034,1766015,2397,1375063,8670,390952,8046,380718,1397,251452,3534,129266,3573,2875626,3189,635426,2391,422827,6197,212599,6582,1774457,2535,1369414,7758,405043,7508,465743,1766,310232,3992,155511,3863,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,574798,643,290966,2508,70138,1861,49662,2504,20476,2145,184024,1835,140603,3325,43421,3212,36804,644,24155,1354,12649,1270,283832,2423,67158,1563,47235,2373,19923,2549,175438,1689,133540,2996,41898,2673,41236,794,27151,1571,14085,1387,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3521353,565,1683312,3518,402669,3108,144790,6731,257879,7031,1016500,1443,426039,10406,590461,10331,264143,1004,70592,3188,193551,3383,1838041,3476,369415,3157,131537,6401,237878,6744,1122384,1096,486884,8241,635500,8078,346242,1385,87504,4058,258738,4237,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
