GEO_ID,B05013_001E,B05013_001M,B05013_002E,B05013_002M,B05013_003E,B05013_003M,B05013_004E,B05013_004M,B05013_005E,B05013_005M,B05013_006E,B05013_006M,B05013_007E,B05013_007M,B05013_008E,B05013_008M,B05013_009E,B05013_009M,B05013_010E,B05013_010M,B05013_011E,B05013_011M,B05013_012E,B05013_012M,B05013_013E,B05013_013M,B05013_014E,B05013_014M,B05013_015E,B05013_015M,B05013_016E,B05013_016M,B05013_017E,B05013_017M,B05013_018E,B05013_018M,B05013_019E,B05013_019M,B05013_020E,B05013_020M,B05013_021E,B05013_021M,B05013_022E,B05013_022M,B05013_023E,B05013_023M,B05013_024E,B05013_024M,B05013_025E,B05013_025M,B05013_026E,B05013_026M,B05013_027E,B05013_027M,B05013_028E,B05013_028M,B05013_029E,B05013_029M,B05013_030E,B05013_030M,B05013_031E,B05013_031M,B05013_032E,B05013_032M,B05013_033E,B05013_033M,B05013_034E,B05013_034M,B05013_035E,B05013_035M,B05013_036E,B05013_036M,B05013_037E,B05013_037M,B05013_038E,B05013_038M,B05013_039E,B05013_039M,NAME,B05013_001EA,B05013_001MA,B05013_002MA,B05013_002EA,B05013_003MA,B05013_003EA,B05013_004MA,B05013_004EA,B05013_005EA,B05013_005MA,B05013_006EA,B05013_006MA,B05013_007MA,B05013_007EA,B05013_008MA,B05013_008EA,B05013_009MA,B05013_009EA,B05013_010EA,B05013_010MA,B05013_011EA,B05013_011MA,B05013_012EA,B05013_012MA,B05013_013MA,B05013_013EA,B05013_014MA,B05013_014EA,B05013_015EA,B05013_015MA,B05013_016EA,B05013_016MA,B05013_017EA,B05013_017MA,B05013_018MA,B05013_018EA,B05013_019MA,B05013_019EA,B05013_020MA,B05013_020EA,B05013_021EA,B05013_021MA,B05013_022EA,B05013_022MA,B05013_023EA,B05013_023MA,B05013_024MA,B05013_024EA,B05013_025MA,B05013_025EA,B05013_026EA,B05013_026MA,B05013_027EA,B05013_027MA,B05013_028EA,B05013_028MA,B05013_029MA,B05013_029EA,B05013_030MA,B05013_030EA,B05013_031EA,B05013_031MA,B05013_032EA,B05013_032MA,B05013_033EA,B05013_033MA,B05013_034EA,B05013_034MA,B05013_035MA,B05013_035EA,B05013_036MA,B05013_036EA,B05013_037MA,B05013_037EA,B05013_038EA,B05013_038MA,B05013_039EA,B05013_039MA,state
0400000US13,994651,19709,499412,11758,3007,824,6330,1583,11483,1943,23654,2831,35803,3260,49364,3534,58010,2799,63841,3953,61096,4738,52320,3384,44377,3243,32005,2941,22671,2353,16349,2094,8763,1451,5194,1271,3104,1209,2041,665,495239,12199,3168,1234,5370,1477,11151,1824,20405,2532,30901,3241,43829,3637,58680,3123,63689,4008,61219,3490,47907,3480,43814,2995,28852,2437,22870,2433,18253,2153,13957,1809,10513,1786,5304,1260,5357,1255,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,250272,9722,106107,5401,684,403,2373,821,3440,907,4022,1232,4933,1007,6908,1509,8142,1262,7982,1269,11833,1702,9975,1356,9752,1253,8689,1333,7260,1270,6839,1077,5474,895,3511,806,1886,516,2404,872,144165,5969,939,519,1215,554,2554,851,4145,1181,5757,1081,8377,1423,10408,1521,12491,1340,13063,1595,13645,1334,13620,1151,12414,1239,11948,1350,10567,1379,7481,1112,5657,1067,4655,925,5229,1099,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,97353,5953,48948,3613,42,75,1748,1224,1242,669,3462,1193,4451,1136,3541,1109,4553,978,6224,1377,6061,1518,4963,1024,4444,1089,2567,840,1855,578,1569,750,1326,665,423,383,216,247,261,218,48405,3802,78,158,931,723,1417,634,2938,928,2854,1029,3493,1041,5051,1163,4821,1196,6654,1466,4413,997,3661,959,3530,835,2575,776,1878,574,1405,518,871,481,858,459,977,633,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1784403,19955,893701,10917,4244,1202,7826,1322,14641,1847,26392,2314,46463,3316,77396,4493,97389,4097,107741,5138,100593,5183,91043,3551,79840,3026,70406,4346,58424,3473,41586,2658,28789,2492,18352,1693,12175,1427,10401,1590,890702,12533,4795,1163,8177,1573,14966,1905,25366,2478,45575,3155,67830,3293,87258,3533,99026,4115,103798,3773,85784,3274,76672,2943,69281,3563,60981,3171,45802,3098,33467,2491,26435,2193,17105,1660,18384,1865,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,319580,11881,160873,7138,1316,553,4129,1603,4654,1701,9025,1291,15671,2268,15491,1881,22760,2010,21254,2533,16055,2413,14688,1846,10273,1484,6633,1212,6100,1036,4577,990,2384,617,2400,721,1828,581,1635,761,158707,6662,976,423,4122,1098,6631,1348,8777,1438,12566,1957,15781,2129,16754,2087,17696,2403,16595,2234,13658,1805,10594,1337,9910,1585,6748,1135,5477,1044,4438,1233,2619,659,2171,743,3194,975,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,153321,5982,80493,4213,731,533,3079,1014,2421,690,4725,1096,7734,1503,8360,1527,9379,1425,10043,1612,8683,1328,9212,1461,5011,999,4000,824,2678,677,2526,662,687,389,653,334,378,301,193,143,72828,3213,906,440,2197,774,3611,1348,4875,1315,6694,1618,6032,1057,7591,1445,10962,1763,7348,1302,5254,1062,5076,1002,3537,912,2647,712,1568,549,1154,398,1010,365,850,440,1516,650,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,204420,7124,104786,3972,1028,504,2875,1056,2901,836,5165,1145,10761,1496,11334,1554,11786,1451,14207,1930,11294,1540,9117,1193,7786,1220,5925,1021,4478,1016,2251,601,1851,713,1044,447,447,246,536,313,99634,4569,1042,538,2527,946,4318,1120,5058,1191,9201,1668,10311,1356,10951,1483,10664,1375,12296,1544,7646,1177,5782,773,3949,820,3938,898,3777,923,3140,927,1933,478,1550,462,1551,595,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,162040,6644,86038,4673,862,521,2842,1219,3453,1143,4687,1047,8623,1642,11102,1886,11727,1809,9043,1298,7459,1326,5828,1006,6717,1188,5415,930,2639,711,2045,551,1399,575,780,340,727,408,690,490,76002,3670,1091,642,3134,1174,2904,673,4234,990,6174,1203,7940,1229,9163,1786,7998,1548,7858,1344,6796,1225,4866,842,3973,982,2557,718,2628,724,1438,506,1165,400,955,345,1128,496,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,194277,6862,102715,4938,640,481,2004,744,2447,975,2805,944,9785,1857,11855,1752,15005,2145,12215,2070,11227,1824,9172,1622,6281,1153,5938,896,4688,812,3186,704,2448,727,1876,550,871,320,272,203,91562,3958,1256,877,1772,789,2334,783,3619,1191,6406,1576,8627,1707,9638,1610,11636,1958,8260,1692,6670,1401,5661,910,7058,1229,5762,1143,3854,697,3873,971,1713,614,1155,470,2268,591,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,49686,3546,21548,2175,382,358,514,322,729,365,1026,395,1124,448,1581,992,1875,727,1881,632,2056,567,2039,650,2084,625,1386,545,1466,477,798,343,897,359,592,285,781,472,337,171,28138,2385,372,260,1043,559,643,403,1036,520,2302,768,1586,762,2425,920,1713,622,1711,652,1982,614,1983,626,2450,780,1840,541,1660,575,1682,559,947,305,1313,441,1450,549,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,890439,16540,431359,9613,3222,1135,6938,1271,10449,1709,18121,2080,23723,2998,43059,2524,48591,2794,50231,3526,46930,3380,43750,2107,37580,2383,30220,2104,22077,1999,17687,1933,11752,1511,7490,1179,5023,919,4516,1013,459080,8530,3087,933,6862,1443,10108,1696,15694,1703,21135,2326,40132,2538,47710,2550,51744,3572,51273,3223,44017,2277,38233,2260,34708,2323,25906,1922,23710,1885,15260,1753,13193,2100,8016,1250,8292,1291,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1060281,16414,516382,9945,3443,818,8034,1600,11809,1829,21874,2414,34204,2837,45044,3269,56150,3128,53911,4105,54758,3406,46573,2502,45112,2475,40121,2348,29744,2358,22170,2081,16958,2039,10868,1338,8486,1271,7123,1247,543899,10435,4456,1361,6819,1491,11121,1791,21630,2242,31421,2744,47148,3418,56712,3018,55646,3036,50895,3108,50869,2723,47083,2317,38581,3090,33403,2240,24922,2001,20792,1925,16257,1843,12906,1338,13238,1731,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,636569,12624,310111,8046,3669,811,5728,1220,8352,1616,14345,1876,24251,2382,25322,1983,30405,2223,29326,2283,30051,2597,30975,2195,25640,2047,19763,1884,18466,1883,15377,1501,10837,1289,7726,1234,5233,842,4645,862,326458,6946,2997,707,6672,1086,9035,1360,14705,1882,21271,2135,24703,2049,28170,2183,31742,3211,32783,2505,29306,2202,24881,2100,20860,1536,18284,1935,18912,1667,12986,1365,10183,1204,9510,1473,9458,1216,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,428057,12558,207983,7176,2271,741,5091,1079,6604,1368,11079,1790,15934,2157,22921,2128,27054,2274,26956,2556,22043,2245,17819,1519,16126,1467,11609,1427,8260,1233,4656,843,3499,789,2597,734,2248,712,1216,456,220074,7474,2399,843,6361,1405,8258,1588,10919,1205,16122,1644,24235,1888,26965,1846,24757,2379,24671,2480,17047,1660,16056,1566,12030,1289,9401,1524,6390,1081,4662,960,3797,935,2746,751,3258,710,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,65150,4334,34322,3363,240,346,332,250,911,615,1054,443,2964,774,6080,1506,3678,887,5017,1215,3700,1071,2827,810,1865,638,2093,708,862,482,1116,550,357,342,399,315,511,363,316,334,30828,2546,363,261,488,388,179,131,2629,1029,2224,708,3076,915,2907,810,3370,1079,3050,981,2950,938,1939,702,1938,637,1174,460,1614,681,700,418,1332,622,399,276,496,392,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,225122,8343,108887,4957,1379,747,2445,988,2738,905,6344,1587,10409,1701,12331,1594,12290,1835,10565,1652,11166,1745,9231,1587,8223,1250,7371,1062,4615,1056,3902,926,1896,502,2176,564,1397,566,409,228,116235,5276,770,546,1578,604,3501,1178,6665,1615,8198,1599,10294,1501,12104,1866,13170,1942,10847,1345,10746,1600,9019,1513,7373,1119,6769,1225,4673,908,3822,927,2695,656,1924,596,2087,680,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,23882,2415,10127,1478,43,73,222,134,374,370,898,427,1524,661,826,402,527,275,1166,532,712,447,346,255,686,399,906,437,659,418,206,149,379,340,265,210,61,77,327,284,13755,1677,79,89,165,177,404,268,856,610,1154,619,1025,487,748,359,816,442,699,330,842,389,1394,473,1329,439,859,401,1081,508,696,403,769,328,238,136,601,307,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,125400,5451,64373,3497,526,344,1671,614,2116,960,3577,831,4966,1103,6820,937,9730,1419,7671,1146,7263,1169,5358,917,5699,942,3745,804,1856,582,1305,455,1076,380,200,142,403,243,391,240,61027,3353,236,175,1959,792,2499,757,3277,845,4245,888,7190,1060,7038,1234,6465,1279,8428,1200,4420,800,4715,934,3230,754,2595,718,1418,567,1253,354,652,302,493,247,914,414,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,551722,11527,258721,7141,795,444,2655,848,5227,1251,9184,1430,16495,1900,20988,2224,26859,2041,26267,2429,29453,2393,29529,1538,24278,1879,19565,2155,17106,2119,11095,1379,8605,1165,4659,729,4242,1117,1719,776,293001,6691,650,415,2235,817,5318,1394,7942,1360,15404,2037,19651,2461,28953,2266,30281,2470,33776,2357,32645,1793,28387,1436,24437,1893,18852,1971,15307,1452,11775,1355,7852,1408,5072,1190,4464,1052,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,79532,4821,35851,2616,455,359,1123,665,619,434,1878,789,1652,511,2764,896,2864,771,4062,1112,3019,784,3568,996,3741,881,2885,891,2364,643,2333,612,828,328,772,380,362,250,562,280,43681,3177,274,215,854,485,891,434,1770,743,2236,707,3268,959,3343,771,3067,753,3823,967,3649,975,4654,1169,3017,859,3608,887,2440,694,2498,739,1601,585,1466,641,1222,467,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
