GEO_ID,B17013_001E,B17013_001M,B17013_002E,B17013_002M,B17013_003E,B17013_003M,B17013_004E,B17013_004M,B17013_005E,B17013_005M,B17013_006E,B17013_006M,B17013_007E,B17013_007M,B17013_008E,B17013_008M,B17013_009E,B17013_009M,B17013_010E,B17013_010M,B17013_011E,B17013_011M,B17013_012E,B17013_012M,B17013_013E,B17013_013M,B17013_014E,B17013_014M,B17013_015E,B17013_015M,B17013_016E,B17013_016M,B17013_017E,B17013_017M,B17013_018E,B17013_018M,B17013_019E,B17013_019M,B17013_020E,B17013_020M,B17013_021E,B17013_021M,B17013_022E,B17013_022M,B17013_023E,B17013_023M,B17013_024E,B17013_024M,B17013_025E,B17013_025M,B17013_026E,B17013_026M,B17013_027E,B17013_027M,B17013_028E,B17013_028M,B17013_029E,B17013_029M,B17013_030E,B17013_030M,B17013_031E,B17013_031M,B17013_032E,B17013_032M,B17013_033E,B17013_033M,B17013_034E,B17013_034M,B17013_035E,B17013_035M,NAME,B17013_001EA,B17013_001MA,B17013_002MA,B17013_002EA,B17013_003MA,B17013_003EA,B17013_004MA,B17013_004EA,B17013_005EA,B17013_005MA,B17013_006EA,B17013_006MA,B17013_007EA,B17013_007MA,B17013_008EA,B17013_008MA,B17013_009EA,B17013_009MA,B17013_010MA,B17013_010EA,B17013_011EA,B17013_011MA,B17013_012EA,B17013_012MA,B17013_013EA,B17013_013MA,B17013_014EA,B17013_014MA,B17013_015MA,B17013_015EA,B17013_016EA,B17013_016MA,B17013_017EA,B17013_017MA,B17013_018EA,B17013_018MA,B17013_019EA,B17013_019MA,B17013_020MA,B17013_020EA,B17013_021EA,B17013_021MA,B17013_022EA,B17013_022MA,B17013_023EA,B17013_023MA,B17013_024EA,B17013_024MA,B17013_025MA,B17013_025EA,B17013_026MA,B17013_026EA,B17013_027EA,B17013_027MA,B17013_028EA,B17013_028MA,B17013_029EA,B17013_029MA,B17013_030MA,B17013_030EA,B17013_031MA,B17013_031EA,B17013_032EA,B17013_032MA,B17013_033EA,B17013_033MA,B17013_034EA,B17013_034MA,B17013_035MA,B17013_035EA,state
0400000US13,2426392,15122,342664,9063,115068,5382,33946,2911,42769,3930,31604,2895,6749,1296,227596,7392,35334,2795,16767,2099,14063,2026,3679,1130,825,440,192262,7162,62265,3737,96725,5393,27629,3103,5643,1358,2083728,15808,1576965,16797,693713,10683,671938,11879,186555,6651,24759,2694,506763,12226,137070,7303,79532,5414,47371,3763,8800,1670,1367,746,369693,10234,189393,8235,152562,6838,22946,3130,4792,1159,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,314151,5725,24533,2343,11574,1536,3703,935,3623,873,3359,1016,889,483,12959,1748,2397,715,1128,458,726,330,420,396,123,196,10562,1500,4066,1072,4694,1057,1297,520,505,449,289618,5942,220475,4659,89800,3889,91391,3388,29567,2708,9717,1252,69143,3392,23802,2491,11882,1774,8520,1349,2442,786,958,463,45341,2607,20007,2163,17960,1854,5395,981,1979,594,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,407499,5941,41633,2770,20024,1814,7463,1167,5557,1229,5215,1203,1789,696,21609,2322,4622,1158,2931,885,1109,613,436,308,146,157,16987,2025,5509,1152,8757,1703,2385,845,336,237,365866,6060,304595,6160,149200,5344,108195,4621,39375,3213,7825,1347,61271,3973,22953,2931,11880,1688,9616,2028,1362,740,95,128,38318,3084,21343,2327,14268,2211,2328,811,379,306,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099184,17994,325482,8355,107089,4912,32009,2717,35633,2623,31586,2639,7861,1391,218393,6139,33628,3074,15578,1911,13354,2023,3887,1095,809,479,184765,5144,65975,3660,91129,4141,23483,2510,4178,987,2773702,18072,2162209,16927,954019,13614,895779,12332,276911,7492,35500,2917,611493,11687,193900,6750,106315,4873,72558,4653,11905,2031,3122,999,417593,8949,213711,6367,169287,6031,28014,2875,6581,1292,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1657223,12597,180534,6423,57524,3781,19505,1791,18180,2215,16783,2135,3056,594,123010,5317,20572,2154,8893,1561,9731,1561,1499,624,449,320,102438,4708,38559,3556,48089,3825,14178,2235,1612,605,1476689,11767,1161871,12635,565700,9263,443397,8086,137064,5762,15710,1852,314818,9077,99992,5257,58197,3780,35327,2749,5578,1310,890,466,214826,6836,113918,5050,87208,5219,12108,1758,1592,617,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,801562,6871,63382,3549,22804,1887,8752,1034,7759,1362,4822,1065,1471,464,40578,3005,7667,1498,3715,834,3355,1091,563,310,34,47,32911,2875,12591,1598,15709,2119,4555,1348,56,54,738180,7501,613943,7661,318754,5163,217153,5498,71486,3411,6550,1047,124237,5477,46774,3437,26563,2534,18008,2153,1941,680,262,230,77463,4101,44126,3680,28698,2438,3983,964,656,328,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,728602,7887,66858,3402,24744,2458,8575,1178,8262,1433,6104,1122,1803,647,42114,2978,7482,1417,3145,825,3370,906,956,537,11,20,34632,2916,12519,1960,15980,2232,5648,1216,485,321,661744,7678,540127,7926,266593,5142,200341,5998,64695,3209,8498,1452,121617,5186,43658,2879,26516,2291,14092,1523,2642,832,408,272,77959,4585,41532,3227,31033,2720,4508,1073,886,443,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1124586,10250,162705,6162,61852,3770,23466,2173,20505,2164,15048,1657,2833,973,100853,4927,18983,2389,8679,1443,7255,1583,2763,1061,286,314,81870,4422,34257,3043,38649,3600,7518,1467,1446,510,961881,11820,767074,11192,375052,7290,306386,7096,77012,3673,8624,1335,194807,6699,60258,3993,37307,3001,21101,2412,1493,535,357,294,134549,5256,77692,3771,49424,3227,6173,1104,1260,593,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1112659,9882,165518,6200,44976,3832,18246,2274,15337,2053,9274,1717,2119,630,120542,5078,16057,1971,8629,1383,6061,1362,1218,644,149,201,104485,5184,37760,3531,49261,3662,14014,2260,3450,1069,947141,11077,696923,10691,333866,8084,274991,7928,80501,5269,7565,1184,250218,7817,76586,4661,46210,3448,26410,2784,3819,1069,147,149,173632,5939,90918,5001,70161,4171,10824,1839,1729,675,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,344585,5357,33340,2772,10839,1197,4825,827,3589,910,2065,563,360,253,22501,2572,4981,1197,3088,876,1535,570,327,340,31,32,17520,2360,8225,1735,7660,1408,1340,558,295,263,311245,4889,252865,5002,141333,3646,90782,3869,18881,1765,1869,548,58380,3492,21000,2099,13302,1788,7139,1252,559,268,0,159,37380,2982,23078,2274,13303,1974,984,340,15,22,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1445972,11686,102102,5580,31430,2581,11522,1353,10885,1625,6514,1451,2509,798,70672,4579,11909,1665,6220,1102,4769,1163,772,564,148,165,58763,4223,22043,2343,28719,2967,6429,1293,1572,770,1343870,11944,990628,12495,419237,8868,429068,9455,123992,5524,18331,1926,353242,8927,94196,5618,49616,3263,35432,3692,7631,1374,1517,783,259046,8004,128795,5593,109028,5919,17903,2127,3320,887,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1610581,11929,133552,5753,39346,2939,16211,1611,13458,2061,8363,1452,1314,579,94206,4907,12428,1875,7357,1305,3961,1220,838,492,272,273,81778,4531,30222,2916,41924,3326,8483,1597,1149,650,1477029,12298,1144178,12251,484729,7984,517004,7880,132440,5335,10005,1495,332851,8177,95273,4922,53519,4014,35952,2697,4525,1269,1277,590,237578,7089,123367,5397,100205,5171,12249,1829,1757,627,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2485159,14714,284381,7142,93876,3963,32871,2408,30658,2280,23039,2082,7308,1269,190505,5913,32789,2726,18547,2309,10986,1373,3036,950,220,137,157716,5647,59155,4061,75222,3882,19418,2206,3921,947,2200778,14387,1721085,13958,834086,9733,674701,10740,190794,6046,21504,2215,479693,9505,149523,5394,88649,4425,53757,3305,6164,1101,953,588,330170,7584,183308,5401,127238,5966,16669,1907,2955,812,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1369594,10930,102173,5030,35632,2621,12804,1233,8346,1205,9472,1619,5010,1030,66541,3925,11177,1383,5803,1136,4153,943,899,327,322,206,55364,3737,20765,2103,28111,2833,5396,1035,1092,365,1267421,10435,1040324,10253,516880,7298,392560,6797,117222,4001,13662,1520,227097,6846,78624,4076,45279,2798,28215,2602,3863,1022,1267,629,148473,4207,78860,3301,60500,3180,7833,1289,1280,556,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,738463,9100,121515,4890,32520,2658,11469,1454,11998,1371,7899,1365,1154,589,88995,4302,11006,1790,5171,1187,4161,997,1297,579,377,378,77989,4191,26632,2726,38643,3302,10860,1663,1854,623,616948,8477,449701,8880,221382,5621,175554,6966,47896,3924,4869,1274,167247,6051,44623,3737,25383,2365,17426,2349,1687,857,127,129,122624,4924,61771,3413,51721,3721,7070,1284,2062,762,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1508816,13340,161317,6328,57003,4066,21167,1967,19472,2327,12912,1967,3452,914,104314,4935,18170,1846,9830,1834,7064,1349,1010,423,266,230,86144,4909,35318,3326,39223,3367,10078,1611,1525,446,1347499,12605,1067712,11623,534171,8854,405814,8374,113443,5033,14284,1788,279787,7761,85130,5276,49071,3558,32380,3008,3199,852,480,390,194657,6916,104675,4868,79782,4701,8000,1376,2200,768,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,251176,5144,23975,2068,9632,1277,3828,811,2874,683,2398,703,532,314,14343,1571,2756,759,1607,611,709,399,405,352,35,39,11587,1320,5376,918,5251,1130,851,437,109,85,227201,5088,189863,5151,107814,3680,61970,3424,18111,1551,1968,559,37338,2878,15063,1827,8330,1358,5668,1156,1065,485,0,161,22275,1824,13380,1415,7493,1063,1024,389,378,348,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,480317,5426,41864,2799,14749,1484,5559,925,3114,687,4902,972,1174,417,27115,2479,3914,845,1875,564,1231,451,672,402,136,154,23201,2295,8980,1541,11448,1542,2138,816,635,525,438453,5413,356947,5219,179950,3577,127987,3819,43582,2717,5428,990,81506,3610,26676,2110,16182,1705,9094,1392,1204,572,196,150,54830,3088,30747,2503,20190,1814,3181,787,712,415,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,642461,7985,70535,4275,27484,2574,9225,1508,7500,1326,8955,1410,1804,715,43051,3257,10058,2046,4591,1135,3753,1186,1392,724,322,244,32993,2408,11211,1499,15604,1862,5005,1152,1173,498,571926,7912,419678,6167,196856,5024,158188,5263,57250,3644,7384,1395,152248,5936,57347,3490,31321,3003,21025,2274,4430,1065,571,319,94901,4841,43970,3182,43530,3050,5979,1190,1422,598,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,345901,5099,20869,2427,6406,1210,2692,635,2451,824,1071,459,192,238,14463,2168,2452,835,1127,438,889,550,287,357,149,147,12011,2001,4827,1158,6367,1429,817,515,0,182,325032,5115,264572,4526,131285,4396,106300,4366,24260,2253,2727,687,60460,3710,21769,2414,13680,1889,7140,1295,743,522,206,256,38691,3100,21386,1917,15370,2094,1506,524,429,351,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2203675,15024,183122,6306,64009,3305,21434,2079,22897,2045,14569,1724,5109,1147,119113,4907,19819,2514,9209,1608,7372,1497,2896,933,342,272,99294,4608,35439,3035,50694,3559,11175,1758,1986,652,2020553,14123,1543871,11584,593066,8733,729013,10150,199116,6832,22676,2155,476682,9562,134609,6064,70906,4686,53040,3459,8814,1507,1849,767,342073,7857,171212,5629,142986,5733,22524,2324,5351,1231,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,489532,7201,80783,5015,32224,3299,10979,1733,10603,2024,8119,1590,2523,888,48559,3951,8659,1647,3652,940,3513,1106,1425,757,69,62,39900,3581,14413,1997,19451,2429,5254,1422,782,428,408749,7109,308509,5823,156129,4832,111990,4341,35483,2916,4907,1235,100240,3723,33417,2439,16861,1726,14328,2149,1957,651,271,207,66823,3348,34541,2847,26120,2568,4472,883,1690,764,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4621954,18878,564577,12342,200838,6375,59254,3539,70602,3941,49940,3528,21042,2067,363739,9276,54626,3645,27674,2521,21522,2552,4922,1146,508,273,309113,8240,117027,4921,146032,5757,38951,3329,7103,1673,4057377,19572,2975541,18097,1246570,12364,1289176,16193,376343,8414,63452,3826,1081836,13283,312129,8113,173148,7322,113031,5888,21193,2426,4757,1200,769707,11059,389566,8696,313097,8075,56028,3480,11016,1616,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
