GEO_ID,B01001D_001E,B01001D_001M,B01001D_002E,B01001D_002M,B01001D_003E,B01001D_003M,B01001D_004E,B01001D_004M,B01001D_005E,B01001D_005M,B01001D_006E,B01001D_006M,B01001D_007E,B01001D_007M,B01001D_008E,B01001D_008M,B01001D_009E,B01001D_009M,B01001D_010E,B01001D_010M,B01001D_011E,B01001D_011M,B01001D_012E,B01001D_012M,B01001D_013E,B01001D_013M,B01001D_014E,B01001D_014M,B01001D_015E,B01001D_015M,B01001D_016E,B01001D_016M,B01001D_017E,B01001D_017M,B01001D_018E,B01001D_018M,B01001D_019E,B01001D_019M,B01001D_020E,B01001D_020M,B01001D_021E,B01001D_021M,B01001D_022E,B01001D_022M,B01001D_023E,B01001D_023M,B01001D_024E,B01001D_024M,B01001D_025E,B01001D_025M,B01001D_026E,B01001D_026M,B01001D_027E,B01001D_027M,B01001D_028E,B01001D_028M,B01001D_029E,B01001D_029M,B01001D_030E,B01001D_030M,B01001D_031E,B01001D_031M,NAME,B01001D_001EA,B01001D_001MA,B01001D_002EA,B01001D_002MA,B01001D_003MA,B01001D_003EA,B01001D_004MA,B01001D_004EA,B01001D_005MA,B01001D_005EA,B01001D_006EA,B01001D_006MA,B01001D_007EA,B01001D_007MA,B01001D_008EA,B01001D_008MA,B01001D_009MA,B01001D_009EA,B01001D_010MA,B01001D_010EA,B01001D_011EA,B01001D_011MA,B01001D_012EA,B01001D_012MA,B01001D_013EA,B01001D_013MA,B01001D_014MA,B01001D_014EA,B01001D_015EA,B01001D_015MA,B01001D_016MA,B01001D_016EA,B01001D_017EA,B01001D_017MA,B01001D_018EA,B01001D_018MA,B01001D_019EA,B01001D_019MA,B01001D_020MA,B01001D_020EA,B01001D_021EA,B01001D_021MA,B01001D_022MA,B01001D_022EA,B01001D_023EA,B01001D_023MA,B01001D_024EA,B01001D_024MA,B01001D_025MA,B01001D_025EA,B01001D_026EA,B01001D_026MA,B01001D_027MA,B01001D_027EA,B01001D_028EA,B01001D_028MA,B01001D_029EA,B01001D_029MA,B01001D_030EA,B01001D_030MA,B01001D_031MA,B01001D_031EA,state
0400000US15,534189,9753,245910,5426,9962,1177,10777,1469,13256,1654,7403,697,4161,634,13774,1184,14468,1117,13611,1179,30768,1564,38058,1401,37824,1087,27315,1142,15546,1039,8987,1069,288279,5589,10795,1369,9666,1390,11886,1237,8170,925,4604,754,12871,1260,16359,1213,16909,1037,34398,1697,43871,1513,44749,1203,34369,990,21067,1571,18565,1398,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,24009,3453,10397,2074,357,353,1512,1052,443,299,386,244,96,146,977,560,893,466,1576,710,1440,520,928,419,1007,496,566,318,113,129,103,138,13612,1694,548,391,730,369,1025,508,397,250,843,512,1275,715,883,450,1015,570,2138,738,1819,706,1416,575,932,436,494,322,97,160,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,663454,5604,319571,3705,19231,1380,19060,1789,20387,1687,11037,852,7876,623,24834,1330,28592,1425,31361,1383,52541,1178,40642,1475,32866,1235,21406,748,8092,771,1646,607,343883,3459,19347,1241,21111,1628,18426,1516,10199,723,7525,912,23558,1198,29773,1114,30946,1168,59656,1367,45914,1328,38457,1109,24505,821,10861,914,3605,849,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,130250,3827,62665,2182,4574,735,4414,941,3592,991,2533,644,4113,1081,6579,1141,5479,952,6865,1184,11364,1307,6563,995,3138,483,2418,609,929,379,104,110,67585,2661,3467,713,5655,1213,4963,992,2087,585,2794,591,6920,1601,7353,1281,7414,1208,11252,1165,7082,857,4875,696,2677,673,820,352,226,167,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,68419,3108,35795,2428,3200,1161,2471,875,2422,649,1450,468,1982,610,4590,1201,3150,779,2551,584,6849,1079,4079,981,1502,492,1218,492,294,213,37,68,32624,1638,1978,585,1978,602,1702,636,1356,489,1377,492,3396,835,2788,642,3295,819,6878,1277,3465,670,2571,670,938,445,666,404,236,275,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,76245,2414,36868,1957,2478,654,2964,677,2581,557,1680,530,1638,502,3025,900,3622,712,3404,514,5854,906,4270,691,3125,449,1612,383,423,263,192,179,39377,1620,2090,559,2039,580,2304,587,1443,377,1503,591,4592,942,3726,907,4181,609,7402,862,3840,692,3130,458,1660,496,1387,492,80,87,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,54542,2814,25088,1830,1314,443,2770,699,1149,440,1018,458,715,307,2359,476,2098,763,2494,612,4637,847,3246,678,1689,323,924,286,334,246,341,412,29454,1691,1816,548,1963,701,2088,554,1123,439,1031,552,2616,745,2561,581,2449,666,5437,918,4101,759,2293,530,1444,465,414,248,118,136,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,78675,2378,38150,2131,2298,634,2711,565,2223,818,1351,551,1385,550,2973,911,3355,830,3917,874,7095,1268,3969,914,3980,615,2245,453,508,378,140,177,40525,1719,1595,731,2469,752,2900,722,1608,723,1676,640,2409,568,3927,626,3162,926,7912,1189,4099,856,4807,736,3243,595,418,194,300,256,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,14447,1256,5497,781,100,159,287,182,318,269,369,218,153,138,544,319,248,217,567,312,1300,464,926,363,381,246,304,197,0,159,0,159,8950,963,251,217,562,285,521,297,502,398,342,196,922,380,218,236,921,396,1446,561,1366,570,1326,537,491,326,82,108,0,159,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,369996,4570,175769,2739,10023,888,12114,1508,12060,1433,6530,673,5109,785,10597,902,13957,736,14133,759,30877,904,24496,706,17907,661,11806,666,4414,741,1746,543,194227,2834,10302,935,10897,1417,11206,1289,6331,785,3817,586,12315,1046,14864,1246,17544,702,35507,1103,27820,854,21566,887,14427,798,5813,890,1818,591,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,413079,4865,196961,3201,12110,1219,11317,1399,11218,1209,7735,787,7387,876,18215,1027,19600,760,18373,1190,33695,1204,25012,840,16878,468,9571,681,4546,665,1304,490,216118,2903,12080,944,12427,1421,12880,1307,6604,723,8474,892,18616,986,21799,1086,22691,1195,35873,1395,27068,723,19346,436,10690,579,5586,612,1984,494,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,281404,4069,136503,2716,8836,838,10591,1116,9099,986,5681,712,5380,868,12412,1142,11142,960,11446,950,23112,1196,18423,945,10643,722,6926,677,2460,449,352,251,144901,2524,7777,704,9910,959,10160,931,5503,660,5129,765,11848,1123,11758,757,12413,890,26232,1170,18247,1062,12910,768,8656,637,3419,511,939,355,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,250352,3570,120871,2905,9868,1030,12511,1429,7632,1043,6025,810,4006,584,11019,797,12791,840,12542,1097,19063,1179,12724,987,7446,575,3721,583,1265,382,258,241,129481,2587,9376,785,10855,1330,10139,1128,5343,541,3536,465,11924,894,13942,913,13396,852,20993,1140,12910,779,9110,843,4264,576,2558,769,1135,493,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,24009,2276,10679,1512,799,471,193,162,623,365,358,319,277,247,1217,732,858,568,918,436,2021,853,1623,624,906,698,521,401,365,283,0,206,13330,1471,177,186,458,322,649,527,359,315,1002,757,730,414,903,609,1289,642,1868,821,1999,738,1516,525,1408,674,692,542,280,279,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,107426,3866,51256,2634,3971,826,3140,1113,4139,988,1611,479,1640,490,5274,1037,4918,719,5448,1079,7907,988,6798,935,3381,469,1688,617,1220,414,121,113,56170,2723,2324,484,3646,947,2460,593,1773,610,2469,614,4559,887,5402,720,5066,959,10565,1346,7689,1016,5709,928,3200,577,1138,417,170,178,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,8176,1500,3542,867,31,47,35,51,546,434,318,254,297,214,907,516,370,290,119,151,486,356,86,91,243,219,45,80,45,72,14,30,4634,1047,32,70,129,125,305,202,202,223,534,489,394,316,512,404,215,186,614,337,625,356,639,363,335,315,40,52,58,78,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,38892,1651,18877,1041,1869,611,1532,583,1017,464,943,251,936,435,1904,375,1474,495,2106,308,3001,276,1953,352,1121,304,698,285,88,117,235,210,20015,1043,1022,328,1279,339,1684,470,620,229,773,262,1693,315,2266,378,1768,233,3434,474,2427,501,1639,267,957,349,121,111,332,248,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,221841,4609,99414,2549,4100,794,5517,1030,6023,1065,3854,461,3410,639,8054,846,7335,786,6860,848,14768,885,14280,642,12441,406,8500,354,4003,314,269,248,122427,3297,3739,738,4723,1009,5489,951,4183,614,2318,487,8204,797,8744,924,9249,652,19604,1162,18705,1089,18690,643,12342,380,5027,572,1410,522,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,33974,2254,16010,1360,1766,392,1013,480,798,416,1326,731,522,386,1301,539,1129,448,1620,571,3000,842,1662,270,1008,429,547,311,283,228,35,62,17964,1561,984,375,851,404,1150,546,858,542,811,390,1109,447,1215,451,1708,516,3240,548,2682,579,2092,607,730,510,534,359,0,182,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,827493,4813,401590,2881,25180,1079,26295,2236,27679,2218,15872,795,9516,833,23158,927,29040,758,36131,760,73700,1386,56137,925,41980,623,25021,909,9659,849,2222,691,425903,2761,26018,1121,26360,1987,25701,1950,14884,563,8566,889,24760,1097,31650,1005,39185,917,76780,936,60403,586,47573,547,28949,1020,11207,1335,3867,1159,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,31566,2145,13654,1602,693,373,584,380,1222,664,338,296,1068,502,802,477,1569,647,619,264,2480,516,1680,485,1476,399,778,333,345,228,0,190,17912,1291,946,476,984,466,746,276,446,297,491,280,984,463,1142,485,1577,610,3089,652,2600,501,2622,578,1555,643,637,322,93,148,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1613255,8423,770776,5142,47443,2120,41657,2369,43174,2188,24691,998,20754,1345,60474,1865,73152,1722,65873,1552,117281,1981,107358,1649,91092,1080,49528,946,23050,1335,5249,1237,842479,5296,45279,1911,38412,2099,42032,2549,26879,1111,19805,1211,66344,1968,78967,1950,76094,1562,136037,2032,119547,2070,98501,1258,55667,993,27564,1477,11351,1406,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,246721,4309,118356,2737,8581,1130,8072,1174,8870,1346,4055,814,3804,742,9066,1159,10498,916,13476,1255,22271,1256,14744,1131,8579,790,4302,676,1888,584,150,154,128365,2694,7580,988,8318,1308,10165,1584,4166,724,4371,982,10228,1224,10473,1177,13446,1319,23294,1440,16068,1597,12061,1156,5162,585,2502,662,531,297,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,8899,919,4401,745,177,135,445,251,110,123,78,87,362,375,754,360,792,397,335,231,677,249,378,275,214,195,79,83,0,147,0,147,4498,666,228,202,11,18,374,266,41,53,134,125,320,201,850,281,401,242,989,482,673,440,230,154,247,137,0,147,0,147,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,225438,5022,106217,3118,6930,950,7144,1050,6002,1084,3594,614,4120,890,8113,1126,10557,860,10750,1071,20183,1454,11482,1211,8871,889,5583,798,2299,540,589,353,119221,3073,6493,910,6775,1043,8357,1147,3949,758,3958,875,8152,1114,11779,1158,11784,936,21862,1391,14808,1179,11453,852,5985,634,2860,682,1006,456,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,76654,2858,36171,1806,2986,748,2421,500,1428,486,1471,570,1282,418,4043,970,3578,743,3308,735,5557,768,4584,623,3023,396,1665,271,698,412,127,113,40483,1691,2481,449,2067,578,2273,604,1365,448,1630,535,3688,537,3755,591,4122,607,6435,616,4829,606,3990,546,2430,549,1161,451,257,186,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,159891,4298,72164,2439,3676,691,4789,1246,4246,989,3255,588,2548,825,6618,1060,5827,745,5400,707,11530,792,10263,788,7351,628,4080,472,2133,436,448,252,87727,3062,3786,729,4599,1057,4894,1042,2888,562,2543,597,8002,1393,6527,782,6682,913,15650,1014,13306,921,10161,702,4837,505,2741,537,1111,452,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,399285,5091,191452,2904,11780,948,13537,1759,11150,1303,7089,841,6625,853,16719,1149,18609,1092,17245,964,31949,1441,24038,1344,17809,890,9970,895,4511,614,421,217,207833,3420,12145,975,10537,1238,15024,1523,7265,810,7700,826,16660,1245,18757,950,20697,1342,33768,1293,26798,1250,19652,843,12144,879,5020,718,1666,491,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,35676,2016,15926,1368,970,437,568,372,889,434,750,357,759,342,1939,387,1329,579,1366,494,2766,568,2181,435,1281,455,488,353,413,267,227,297,19750,1256,1248,468,728,422,1433,411,783,343,1251,423,2603,632,1708,346,1765,257,2854,537,2223,389,1259,436,1287,458,388,164,220,221,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
