GEO_ID,B19053_001E,B19053_001M,B19053_002E,B19053_002M,B19053_003E,B19053_003M,NAME,B19053_001MA,B19053_001EA,B19053_002EA,B19053_002MA,B19053_003EA,B19053_003MA,state
0400000US01,1841217,10615,146583,5025,1694634,11625,Alabama,null,null,null,null,null,null,01
0400000US02,249659,2978,34308,2082,215351,3546,Alaska,null,null,null,null,null,null,02
0400000US04,2428743,11353,236878,7185,2191865,12705,Arizona,null,null,null,null,null,null,04
0400000US05,1131288,8373,111052,4610,1020236,8462,Arkansas,null,null,null,null,null,null,05
0400000US06,12758648,18835,1765433,17599,10993215,22985,California,null,null,null,null,null,null,06
0400000US08,2039592,7530,266864,6667,1772728,10106,Colorado,null,null,null,null,null,null,08
0400000US09,1355817,6673,149787,5256,1206030,6923,Connecticut,null,null,null,null,null,null,09
0400000US10,349743,3705,27804,2537,321939,4547,Delaware,null,null,null,null,null,null,10
0400000US11,277378,3304,25692,2658,251686,3860,District of Columbia,null,null,null,null,null,null,11
0400000US12,7328046,25793,682444,13441,6645602,27882,Florida,null,null,null,null,null,null,12
0400000US13,3587521,13961,333298,9795,3254223,15153,Georgia,null,null,null,null,null,null,13
0400000US15,450769,4870,58980,3164,391789,5512,Hawaii,null,null,null,null,null,null,15
0400000US16,591587,4733,75069,4614,516518,6181,Idaho,null,null,null,null,null,null,16
0400000US17,4772421,12392,438451,8771,4333970,13474,Illinois,null,null,null,null,null,null,17
0400000US18,2502739,10912,232804,5467,2269935,11835,Indiana,null,null,null,null,null,null,18
0400000US19,1241471,6257,166829,4933,1074642,6968,Iowa,null,null,null,null,null,null,19
0400000US20,1109280,6429,134486,4839,974794,7095,Kansas,null,null,null,null,null,null,20
0400000US21,1712094,8632,159844,4713,1552250,9070,Kentucky,null,null,null,null,null,null,21
0400000US22,1718194,10232,150049,5828,1568145,12371,Louisiana,null,null,null,null,null,null,22
0400000US23,549841,5205,80113,3782,469728,5866,Maine,null,null,null,null,null,null,23
0400000US24,2165438,8230,219749,6282,1945689,9544,Maryland,null,null,null,null,null,null,24
0400000US25,2549336,9145,290359,7132,2258977,11621,Massachusetts,null,null,null,null,null,null,25
0400000US26,3834574,12574,341956,7615,3492618,12881,Michigan,null,null,null,null,null,null,26
0400000US27,2129195,6975,262222,6532,1866973,9096,Minnesota,null,null,null,null,null,null,27
0400000US28,1095823,8793,92803,4759,1003020,10179,Mississippi,null,null,null,null,null,null,28
0400000US29,2354809,12290,239333,6914,2115476,12873,Missouri,null,null,null,null,null,null,29
0400000US30,410962,3391,65414,3084,345548,4534,Montana,null,null,null,null,null,null,30
0400000US31,740765,3795,99169,3458,641596,5137,Nebraska,null,null,null,null,null,null,31
0400000US32,1021519,6553,86626,5039,934893,7898,Nevada,null,null,null,null,null,null,32
0400000US33,519756,4605,65644,3404,454112,5040,New Hampshire,null,null,null,null,null,null,33
0400000US34,3194844,10719,292515,6494,2902329,11428,New Jersey,null,null,null,null,null,null,34
0400000US35,760916,6897,75889,3262,685027,7522,New Mexico,null,null,null,null,null,null,35
0400000US36,7282398,15877,747055,11288,6535343,18483,New York,null,null,null,null,null,null,36
0400000US37,3790620,14716,368782,8231,3421838,16570,North Carolina,null,null,null,null,null,null,37
0400000US38,305431,3533,49639,2740,255792,3906,North Dakota,null,null,null,null,null,null,38
0400000US39,4593172,13994,410474,7931,4182698,14115,Ohio,null,null,null,null,null,null,39
0400000US40,1459759,5575,147592,5068,1312167,6929,Oklahoma,null,null,null,null,null,null,40
0400000US41,1535511,6674,202755,6301,1332756,8626,Oregon,null,null,null,null,null,null,41
0400000US42,4945972,12878,452098,8596,4493874,14137,Pennsylvania,null,null,null,null,null,null,42
0400000US44,409654,3327,38529,2825,371125,4321,Rhode Island,null,null,null,null,null,null,44
0400000US45,1826914,10151,154268,5867,1672646,10467,South Carolina,null,null,null,null,null,null,45
0400000US46,334475,2656,51687,2466,282788,3236,South Dakota,null,null,null,null,null,null,46
0400000US47,2509665,11315,273244,7930,2236421,11765,Tennessee,null,null,null,null,null,null,47
0400000US48,9277197,22719,1058618,15827,8218579,25871,Texas,null,null,null,null,null,null,48
0400000US49,918370,4666,110465,4402,807905,6035,Utah,null,null,null,null,null,null,49
0400000US50,257229,3177,42429,2268,214800,3462,Vermont,null,null,null,null,null,null,50
0400000US51,3083820,12955,317786,8315,2766034,14572,Virginia,null,null,null,null,null,null,51
0400000US53,2679601,9916,296351,7381,2383250,11441,Washington,null,null,null,null,null,null,53
0400000US54,735375,6298,46569,3325,688806,6032,West Virginia,null,null,null,null,null,null,54
0400000US55,2307685,7753,230940,6043,2076745,9040,Wisconsin,null,null,null,null,null,null,55
0400000US56,232594,2987,27295,2362,205299,3225,Wyoming,null,null,null,null,null,null,56
0400000US72,1233490,9061,106335,4563,1127155,9561,Puerto Rico,null,null,null,null,null,null,72
