GEO_ID,B18108_001E,B18108_001M,B18108_002E,B18108_002M,B18108_003E,B18108_003M,B18108_004E,B18108_004M,B18108_005E,B18108_005M,B18108_006E,B18108_006M,B18108_007E,B18108_007M,B18108_008E,B18108_008M,B18108_009E,B18108_009M,B18108_010E,B18108_010M,B18108_011E,B18108_011M,B18108_012E,B18108_012M,B18108_013E,B18108_013M,B18108_014E,B18108_014M,B18108_015E,B18108_015M,B18108_016E,B18108_016M,B18108_017E,B18108_017M,B18108_018E,B18108_018M,B18108_019E,B18108_019M,B18108_020E,B18108_020M,B18108_021E,B18108_021M,B18108_022E,B18108_022M,B18108_023E,B18108_023M,B18108_024E,B18108_024M,B18108_025E,B18108_025M,NAME,B18108_001EA,B18108_001MA,B18108_002EA,B18108_002MA,B18108_003MA,B18108_003EA,B18108_004EA,B18108_004MA,B18108_005MA,B18108_005EA,B18108_006EA,B18108_006MA,B18108_007EA,B18108_007MA,B18108_008MA,B18108_008EA,B18108_009EA,B18108_009MA,B18108_010EA,B18108_010MA,B18108_011MA,B18108_011EA,B18108_012EA,B18108_012MA,B18108_013EA,B18108_013MA,B18108_014MA,B18108_014EA,B18108_015MA,B18108_015EA,B18108_016EA,B18108_016MA,B18108_017EA,B18108_017MA,B18108_018EA,B18108_018MA,B18108_019MA,B18108_019EA,B18108_020MA,B18108_020EA,B18108_021EA,B18108_021MA,B18108_022MA,B18108_022EA,B18108_023EA,B18108_023MA,B18108_024EA,B18108_024MA,B18108_025MA,B18108_025EA,state
0400000US13,9906878,3443,654395,3704,3602,947,1539,790,649254,4040,1833852,4128,63265,3929,21406,2724,1749181,6044,2316116,9090,78510,5665,57624,4358,2179982,11851,3884529,9822,276844,8661,265241,9674,3342444,15724,760426,4011,118474,5415,100266,5230,541686,7610,457560,3595,88859,4019,152905,5307,215796,5102,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1367770,2267,91007,275,230,168,0,181,90777,294,217011,598,6548,1283,2331,795,208132,1682,312174,2487,10333,1923,6039,1387,295802,3254,523895,2130,29107,2718,24367,2563,470421,4451,126012,973,14900,1892,12477,1571,98635,2151,97671,989,17820,1771,35323,2541,44528,2501,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1612889,1331,111707,1716,1143,632,74,98,110490,1832,318955,1983,12121,1911,5834,1326,301000,3102,360454,2178,14327,2127,10877,1879,335250,3329,590440,3017,41353,3303,33066,3012,516021,4936,139923,1241,22488,2335,15400,2046,102035,3009,91410,1126,19131,2019,28966,2576,43313,2531,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12702393,1320,789126,2665,4432,1258,1673,738,783021,2817,2191776,2610,69478,3612,26567,2765,2095731,5090,2980701,4783,76552,4250,56563,3723,2847586,6775,5017668,5777,290525,6683,250427,8235,4476716,11491,988260,2602,131397,4497,107848,4372,749015,5218,734862,2463,139138,4260,227187,5159,368537,5511,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6498029,543,418024,2447,3493,1205,695,575,413836,2748,1161968,3055,57490,3593,19385,2216,1085093,5073,1486493,4464,58337,4089,37261,3412,1390895,7588,2526004,4642,201099,6349,185531,7628,2139374,10165,527846,2399,81667,4095,62400,3482,383779,5415,377694,2073,78271,3407,117460,3820,181963,4175,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3062900,1029,193571,2012,900,419,366,386,192305,2150,529780,2559,20616,2316,6522,1210,502642,3716,702067,3545,25731,2539,15146,2008,661190,5009,1170074,3670,78818,4322,56881,3077,1034375,6082,255429,1262,35509,2122,21329,2089,198591,2489,211979,1351,41564,2263,50048,2717,120367,3028,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2845414,1780,199348,2557,1206,447,601,404,197541,2682,521560,3059,22101,2760,7252,1426,492207,3999,664070,3795,26677,2629,19669,2332,617724,4383,1061094,3756,77177,4549,68811,3347,915106,7007,223440,2014,32850,2258,24653,2017,165937,2926,175902,1707,37151,2179,48245,2468,90506,2598,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4328524,1238,274632,2463,2171,980,262,298,272199,2746,738139,3284,41593,3191,13303,1727,683243,4045,961053,4425,45936,3962,31249,2948,883868,5889,1723617,4111,169292,6503,185561,6456,1368764,10222,380142,1876,67056,3199,62935,3928,250151,4704,250941,1624,48966,2615,93081,3027,108894,3351,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4547572,1845,305453,2905,1462,685,404,339,303587,3113,807165,2978,46095,4509,11512,1939,749558,5628,1091820,5781,45413,3723,27530,2545,1018877,6753,1732832,6217,143437,5602,150601,6060,1438794,8779,366682,2424,56629,3127,58845,3261,251208,4219,243620,2245,45271,2976,85079,3245,113270,3795,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315996,592,62917,687,376,296,14,25,62527,698,194473,1155,11416,1893,4533,1173,178524,2457,262033,1660,12379,1587,10825,1521,238829,2767,560796,1658,46166,2933,46838,3197,467792,4875,139305,803,18646,1665,12945,1598,107714,2172,96472,789,20745,1887,26537,1914,49190,2279,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5885847,2043,367283,1397,2593,1006,735,462,363955,1659,982484,1554,36384,3754,13173,2000,932927,4442,1352811,3397,41075,3089,28288,2590,1283448,5393,2384623,3672,137444,5494,108121,5208,2139058,8214,472598,1937,56572,3039,43136,2411,372890,3845,326048,2157,59237,3064,96547,3737,170264,4184,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6668348,1237,365967,1190,1488,627,442,521,364037,1504,1021431,1474,40697,3363,12861,1763,967873,4336,1613114,3404,55242,3960,34582,3789,1523290,6337,2690807,3516,158537,6577,150845,7050,2381425,10384,556990,2070,66315,3888,49243,3485,441432,5149,420039,2069,77234,3098,125660,4271,217145,4881,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9798621,623,568893,2041,3181,865,1901,713,563811,2506,1651047,2586,77741,3584,29479,3069,1543827,6015,2170725,3924,86986,4038,70709,4177,2013030,6342,3916541,4054,298516,7127,308891,7905,3309134,9766,865317,2204,126985,4003,97274,4711,641058,5468,626098,1936,121900,3615,192232,4519,311966,5109,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5398211,808,347403,1970,2549,773,430,271,344424,2079,933388,2149,35351,3001,14662,2092,883375,4089,1239907,3217,42429,3350,28360,2394,1169118,5085,2130105,3639,121442,4637,97516,4179,1911147,7621,425055,1719,56588,3209,33764,2537,334703,3554,322353,1679,62721,2836,84682,3153,174950,4040,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927088,1445,192007,2244,1113,665,269,330,190625,2282,537795,2606,21371,2782,7085,1326,509339,3994,665872,4734,28556,3071,20672,2443,616644,5886,1116272,4643,106467,4401,111898,5479,897907,6418,244198,2678,42224,2733,43932,3386,158042,4218,170944,2356,30816,2219,67575,3085,72553,3674,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5950606,1614,372175,2733,2267,882,409,332,369499,2739,1015386,2853,47430,4508,15511,1683,952445,5457,1350712,4162,61455,4451,42344,3532,1246913,7321,2318727,4403,189371,5940,185793,5985,1943563,9121,520120,2370,81146,3759,61821,3727,377153,5108,373486,1905,75062,3411,109810,3983,188614,4082,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1008116,806,59775,1062,530,293,496,325,58749,1153,164276,1493,4170,866,2566,867,157540,1948,225684,2151,8295,1695,5233,1328,212156,2557,392867,2270,30285,2255,25114,2159,337468,3679,98311,703,15468,1729,9113,1339,73730,2073,67203,706,14935,1492,16541,1603,35727,1856,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1853684,807,130368,1526,783,360,142,167,129443,1446,336222,1667,13531,1813,4506,909,318185,2462,434465,2400,14030,1555,9615,1447,410820,3321,693338,2583,44697,2564,34420,2573,614221,4043,143281,1273,22026,1667,13623,1283,107632,2147,116010,1043,25119,1780,30112,1904,60779,1954,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2805532,1104,175735,1265,1148,524,1223,672,173364,1368,485899,1329,18284,1647,7460,1592,460155,2392,647468,2444,27934,3230,16191,1860,603343,3968,1100415,2623,89516,4656,68076,4588,942823,7066,248566,1097,36911,2504,34352,2722,177303,3583,147449,1101,30864,2137,43362,2852,73223,2891,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1311921,451,65082,777,730,500,0,182,64352,1020,201751,1113,9583,1729,3042,790,189126,2033,279249,1293,11017,1681,6529,1330,261703,2484,564295,1861,36111,2862,27828,2681,500356,4454,121773,841,15502,1469,10443,1389,95828,2039,79771,760,16969,1726,22635,2260,40167,2092,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8830969,1326,532168,1462,1724,742,594,452,529850,1774,1475194,1901,52776,3574,19043,1997,1403375,4549,1915139,3229,52697,4041,35175,3249,1827267,6237,3636359,2999,191180,6716,155316,4821,3289863,8414,720881,2560,87619,4207,66713,3926,566549,5518,551228,2477,98932,4083,167708,5542,284588,5820,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2050369,1333,135416,1401,171,158,240,256,135005,1420,363264,2193,11748,2021,3092,927,348424,3261,470270,3705,19005,2178,15556,2646,435709,4977,768256,3594,57775,3690,66480,3758,644001,6155,184341,2261,30173,2157,26160,2267,128008,2684,128822,2112,25106,2284,46009,2947,57707,3214,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19499548,2102,1182292,2320,5076,1253,2429,1036,1174787,2880,3034786,3106,106523,4935,45299,3404,2882964,6507,4757944,4965,140927,6505,97036,5246,4519981,10149,7727726,4823,474847,10737,393697,9633,6859182,15119,1582444,2853,195303,5860,172308,6081,1214833,8357,1214356,3183,221446,5766,381570,7751,611340,7838,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9752148,3509,601542,3276,4709,1139,2368,1006,594465,3275,1685123,3889,72462,4453,22611,2321,1590050,6774,2177898,6945,79654,5760,61308,4684,2036936,10511,3867310,6157,286664,7562,287882,7964,3292764,12682,860279,2955,123490,4857,112286,4710,624503,6315,559996,3133,110950,3916,180185,5083,268861,5449,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,724451,1000,49977,976,359,308,0,147,49618,1028,117214,1158,3521,939,1347,538,112346,1541,195190,2107,5165,1125,3552,950,186473,2354,263178,1884,17602,1712,11718,1434,233858,2973,53675,620,8193,1001,4216,848,41266,1109,45217,673,10454,1306,10819,1559,23944,1679,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11420809,1495,689435,2442,4619,1112,1130,564,683686,2484,1942046,3290,97133,5265,30287,2815,1814626,6480,2522855,5084,101810,4739,71002,4588,2350043,7825,4538282,5989,346466,8141,321272,8333,3870544,13433,989862,2351,140872,5379,112110,4506,736880,6396,738329,2911,144618,3976,213602,5918,380109,5933,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3797966,1457,263798,1779,1909,555,857,372,261032,1783,686325,2119,34281,2364,12109,1442,639935,3463,893318,3573,41647,2967,29299,2661,822372,5044,1411726,3712,138188,4519,121894,3672,1151644,7157,317698,1715,57763,2628,47733,2566,212202,3569,225101,1694,46687,2456,77831,2877,100583,2939,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3931306,976,226468,1765,1581,714,366,322,224521,1861,630616,2233,32033,3820,9298,1822,589285,4730,892585,3612,44301,3690,30889,2882,817395,5568,1557042,3618,124733,6293,116299,6421,1316010,9430,372763,2264,57173,3327,43520,3173,272070,4197,251832,1591,53542,3352,82958,3616,115332,3166,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12582815,841,711269,2509,3849,991,744,435,706676,2652,1981805,2954,106164,4814,33770,2994,1841871,6836,2807821,4438,118893,5719,77434,4902,2611494,7655,5026038,4957,364004,9725,316523,9056,4345511,12762,1138280,2774,158193,5505,110047,4168,870040,5893,917602,2837,182587,5388,261304,5786,473711,6871,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1039789,677,54856,690,0,203,0,203,54856,690,157415,882,6147,1208,3222,1024,148046,1861,251407,1265,12520,1928,7740,1348,231147,2537,416148,1720,29304,2468,28875,3106,357969,4408,88813,964,11226,1467,10706,1379,66881,1950,71150,949,14753,1773,21394,2013,35003,1912,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4733742,2463,286928,2559,1559,693,1124,665,284245,2833,793851,3273,33152,3054,12413,1969,748286,5200,1055662,5637,40350,4237,29645,2935,985667,6984,1852974,6313,152606,5719,152942,6222,1547426,9002,464574,2402,71541,3898,59484,3279,333549,4490,279753,2317,51840,2784,94437,3339,133476,3855,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,835403,736,60355,1037,590,400,141,202,59624,1152,149231,1084,4439,988,1740,556,143052,1412,192020,1649,8963,1629,4652,1150,178405,2525,311142,1857,24223,2136,14169,1529,272750,2991,68243,813,9558,974,6699,987,51986,1579,54412,741,10476,1143,15565,1295,28371,1463,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6448737,1852,398196,2644,2901,1147,444,344,394851,3075,1091424,3102,51421,3499,16680,2222,1023323,4724,1452289,5262,65089,4008,46066,3931,1341134,7127,2548748,5225,219222,7624,233486,7554,2096040,11460,582581,2416,89929,3773,84276,4147,408376,5556,375499,2377,74896,3198,128088,4401,172515,4036,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26485838,3842,1945864,4992,12163,2265,4812,1734,1928889,6031,5160863,5866,212826,10085,67938,5466,4880099,12684,6457909,8958,224283,9753,139783,7039,6093843,14052,9909085,10157,667139,13756,585018,11022,8656928,19528,1810564,4526,282552,9019,254619,7171,1273393,10385,1201553,4591,234932,6829,414974,8130,551647,8016,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2916303,1341,249809,1407,1040,435,566,418,248203,1604,652502,1464,20819,2324,9405,1410,622278,2898,758075,2885,25229,2344,14066,1685,718780,4162,964740,2627,64036,4197,44707,3147,855997,5913,170842,1383,23521,1967,17143,1566,130178,2918,120335,1165,24867,2109,34137,2005,61331,2490,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620453,264,30881,806,12,22,180,239,30689,883,90591,850,5267,1092,1892,615,83432,1488,138464,1274,6637,1074,5332,1161,126495,1770,257386,1354,19010,1906,17877,2015,220499,2928,61836,546,8618,1005,6430,878,46788,1407,41295,512,7741,905,12763,1103,20791,1228,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8114884,4560,507550,3482,1757,837,1599,912,504194,3819,1357188,4451,49127,3495,16700,1827,1291361,5891,1893744,6773,57615,4029,42458,3644,1793671,7832,3235904,7303,209307,7194,173413,7946,2853184,13370,673544,3497,96036,4517,65157,3290,512351,6047,446954,3305,81333,4272,139797,4852,225824,5419,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
