GEO_ID,B18103_001E,B18103_001M,B18103_002E,B18103_002M,B18103_003E,B18103_003M,B18103_004E,B18103_004M,B18103_005E,B18103_005M,B18103_006E,B18103_006M,B18103_007E,B18103_007M,B18103_008E,B18103_008M,B18103_009E,B18103_009M,B18103_010E,B18103_010M,B18103_011E,B18103_011M,B18103_012E,B18103_012M,B18103_013E,B18103_013M,B18103_014E,B18103_014M,B18103_015E,B18103_015M,B18103_016E,B18103_016M,B18103_017E,B18103_017M,B18103_018E,B18103_018M,B18103_019E,B18103_019M,B18103_020E,B18103_020M,B18103_021E,B18103_021M,B18103_022E,B18103_022M,B18103_023E,B18103_023M,B18103_024E,B18103_024M,B18103_025E,B18103_025M,B18103_026E,B18103_026M,B18103_027E,B18103_027M,B18103_028E,B18103_028M,B18103_029E,B18103_029M,B18103_030E,B18103_030M,B18103_031E,B18103_031M,B18103_032E,B18103_032M,B18103_033E,B18103_033M,B18103_034E,B18103_034M,B18103_035E,B18103_035M,B18103_036E,B18103_036M,B18103_037E,B18103_037M,B18103_038E,B18103_038M,B18103_039E,B18103_039M,NAME,B18103_001EA,B18103_001MA,B18103_002EA,B18103_002MA,B18103_003MA,B18103_003EA,B18103_004EA,B18103_004MA,B18103_005MA,B18103_005EA,B18103_006EA,B18103_006MA,B18103_007EA,B18103_007MA,B18103_008MA,B18103_008EA,B18103_009EA,B18103_009MA,B18103_010EA,B18103_010MA,B18103_011MA,B18103_011EA,B18103_012EA,B18103_012MA,B18103_013EA,B18103_013MA,B18103_014MA,B18103_014EA,B18103_015EA,B18103_015MA,B18103_016MA,B18103_016EA,B18103_017EA,B18103_017MA,B18103_018EA,B18103_018MA,B18103_019MA,B18103_019EA,B18103_020EA,B18103_020MA,B18103_021EA,B18103_021MA,B18103_022EA,B18103_022MA,B18103_023EA,B18103_023MA,B18103_024EA,B18103_024MA,B18103_025MA,B18103_025EA,B18103_026EA,B18103_026MA,B18103_027MA,B18103_027EA,B18103_028MA,B18103_028EA,B18103_029MA,B18103_029EA,B18103_030EA,B18103_030MA,B18103_031MA,B18103_031EA,B18103_032EA,B18103_032MA,B18103_033MA,B18103_033EA,B18103_034MA,B18103_034EA,B18103_035EA,B18103_035MA,B18103_036MA,B18103_036EA,B18103_037EA,B18103_037MA,B18103_038MA,B18103_038EA,B18103_039MA,B18103_039EA,state
0400000US01,4767383,1932,2289780,5872,150471,2593,173,181,150298,2591,414448,4426,3561,959,410887,4535,520633,3594,6933,1496,513700,3642,887148,4096,28057,2867,859091,4826,198963,1759,11370,1806,187593,1895,118117,1636,12539,1467,105578,1890,2477603,5606,140689,2830,207,174,140482,2840,401239,3680,3468,903,397771,3719,551451,3422,7777,1260,543674,3569,976135,3696,31454,2632,944681,4396,231300,1755,11016,1591,220284,2123,176789,2021,23201,2261,153588,3096,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,711541,1618,363589,2580,26766,1056,291,232,26475,1068,67890,1694,584,454,67306,1719,94823,2162,635,328,94188,2203,140210,1905,2581,667,137629,2012,24071,848,1486,634,22585,987,9829,792,1471,531,8358,874,347952,2104,26642,1206,236,307,26406,1292,64947,1159,308,209,64639,1210,86859,1466,698,377,86161,1560,134386,1542,2527,660,131859,1619,21957,744,1177,463,20780,815,13161,879,1946,507,11215,902,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6623074,1740,3251297,3166,221202,1437,765,496,220437,1499,605156,1992,6794,1484,598362,2530,761656,2640,8527,1502,753129,2989,1176343,3182,27001,2539,1149342,4112,290746,1306,14777,2004,275969,2402,196194,1182,16936,2074,179258,2313,3371777,2888,211461,1518,591,269,210870,1511,582757,1936,4634,1077,578123,2048,755288,1879,7576,1379,747712,2335,1251205,2296,31406,2855,1219799,3404,327287,1219,14398,1520,312889,1964,243779,1187,29136,2061,214643,2254,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2914376,756,1423412,4652,98017,2243,2001,866,96016,2180,262374,3612,2663,973,259711,3649,325208,3624,4604,1239,320604,3728,536117,3683,19102,2076,517015,4117,123712,1295,7780,1310,115932,1814,77984,1147,9211,1249,68773,1520,1490964,4568,92379,2285,822,493,91557,2290,251041,3092,2314,904,248727,3143,329765,2837,5726,1510,324039,3255,571145,2820,21238,2250,549907,3889,140624,1388,8583,1249,132041,1793,106010,1618,12144,1412,93866,2042,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,38297457,5321,18865494,8096,1281013,2258,5883,1364,1275130,2652,3376978,3764,25862,2765,3351116,4459,4805492,6395,46657,3799,4758835,7402,7232569,5728,147070,6457,7085499,9002,1306922,2480,53753,3404,1253169,4166,862520,2250,80077,3240,782443,3911,19431963,5973,1230562,2273,3283,1063,1227279,2338,3246580,3595,26195,2807,3220385,4046,4696302,4166,38039,2515,4658263,4909,7530146,4107,147462,5182,7382684,7107,1505240,2282,63262,3848,1441978,4395,1223133,3000,131059,5094,1092074,5603,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5266022,2396,2622411,4609,173068,1743,1384,805,171684,1981,467232,2681,4004,1168,463228,2796,649516,3636,8375,1776,641141,3961,1029262,2976,20169,2142,1009093,3884,194508,1262,6876,1206,187632,1597,108825,1411,10316,1388,98509,1968,2643611,4048,158990,1776,70,115,158920,1791,446142,2336,3066,885,443076,2562,630324,2421,6564,1468,623760,2847,1047208,2604,18951,1896,1028257,3208,211970,1323,6836,1224,205134,1733,148977,1527,15354,1454,133623,1986,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3541282,1220,1719425,2334,95994,837,559,478,95435,980,299009,1487,2036,698,296973,1620,385468,1873,2658,923,382810,2114,706010,1860,9319,1329,696691,2308,139843,1204,3645,969,136198,1455,93101,1077,5935,1067,87166,1525,1821857,2336,92868,817,403,432,92465,867,286150,1244,1967,747,284183,1446,384994,1957,3675,944,381319,2228,757264,1673,14066,2135,743198,2824,160164,1044,4499,1009,155665,1493,140417,1349,12206,1485,128211,1934,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,920930,554,443623,1227,29254,623,139,230,29115,638,74777,578,1081,576,73696,818,101552,1153,1412,827,100140,1479,170607,1166,3277,779,167330,1446,42168,722,1274,474,40894,805,25265,592,1470,524,23795,747,477307,1167,26756,612,168,196,26588,689,72627,536,1124,565,71503,794,105727,566,1080,603,104647,861,189904,554,4278,1166,185626,1279,48575,574,2008,758,46567,952,33718,629,2627,962,31091,1071,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,647966,509,303791,1024,22081,397,0,198,22081,397,36059,173,462,373,35597,389,102924,741,1005,569,101919,961,113648,830,5158,1212,108490,1407,17491,595,1039,481,16452,766,11588,605,909,380,10679,654,344175,1099,20682,397,0,198,20682,397,36012,188,90,105,35922,215,123186,582,1217,542,121969,719,121394,555,4034,1059,117360,1218,23506,374,1639,535,21867,620,19395,786,2634,755,16761,979,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19583357,3419,9490859,7749,546207,3504,3016,1194,543191,3825,1519797,4888,11423,1741,1508374,5095,2085989,5704,18268,2402,2067721,6026,3661605,6860,84882,5321,3576723,8322,961376,3422,37911,3320,923465,4093,715885,3430,55072,3944,660813,4238,10092498,7609,531365,4072,1811,815,529554,4102,1448781,4389,12508,2007,1436273,4763,2102623,4777,24847,2824,2077776,5576,3963491,5399,89710,5221,3873781,7704,1104083,2558,41696,3585,1062387,4296,942155,3022,88997,4230,853158,4843,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
