GEO_ID,B19013A_001E,B19013A_001M,NAME,B19013A_001MA,B19013A_001EA,state
0400000US01,49652,722,Alabama,null,null,01
0400000US02,79626,3213,Alaska,null,null,02
0400000US04,51629,448,Arizona,null,null,04
0400000US05,44780,976,Arkansas,null,null,05
0400000US06,65070,418,California,null,null,06
0400000US08,63790,853,Colorado,null,null,08
0400000US09,76008,864,Connecticut,null,null,09
0400000US10,64388,2387,Delaware,null,null,10
0400000US11,114747,5103,District of Columbia,null,null,11
0400000US12,50336,302,Florida,null,null,12
0400000US13,56315,583,Georgia,null,null,13
0400000US15,68415,3263,Hawaii,null,null,15
0400000US16,48503,1295,Idaho,null,null,16
0400000US17,62243,378,Illinois,null,null,17
0400000US18,51814,383,Indiana,null,null,18
0400000US19,54863,741,Iowa,null,null,19
0400000US20,54702,799,Kansas,null,null,20
0400000US21,45020,646,Kentucky,null,null,21
0400000US22,54290,988,Louisiana,null,null,22
0400000US23,50077,905,Maine,null,null,23
0400000US24,81915,919,Maryland,null,null,24
0400000US25,73614,938,Massachusetts,null,null,25
0400000US26,53174,508,Michigan,null,null,26
0400000US27,64281,802,Minnesota,null,null,27
0400000US28,48591,1185,Mississippi,null,null,28
0400000US29,51259,434,Missouri,null,null,29
0400000US30,47651,1314,Montana,null,null,30
0400000US31,54628,726,Nebraska,null,null,31
0400000US32,54099,865,Nevada,null,null,32
0400000US33,66896,1393,New Hampshire,null,null,33
0400000US34,77816,983,New Jersey,null,null,34
0400000US35,48048,1171,New Mexico,null,null,35
0400000US36,66399,416,New York,null,null,36
0400000US37,51707,432,North Carolina,null,null,37
0400000US38,61675,1145,North Dakota,null,null,38
0400000US39,52600,415,Ohio,null,null,39
0400000US40,50830,423,Oklahoma,null,null,40
0400000US41,51919,524,Oregon,null,null,41
0400000US42,56862,428,Pennsylvania,null,null,42
0400000US44,59487,1971,Rhode Island,null,null,44
0400000US45,51912,524,South Carolina,null,null,45
0400000US46,52971,1534,South Dakota,null,null,46
0400000US47,47887,686,Tennessee,null,null,47
0400000US48,56256,360,Texas,null,null,48
0400000US49,62170,651,Utah,null,null,49
0400000US50,54669,1682,Vermont,null,null,50
0400000US51,70387,673,Virginia,null,null,51
0400000US53,62357,544,Washington,null,null,53
0400000US54,41686,677,West Virginia,null,null,54
0400000US55,55619,413,Wisconsin,null,null,55
0400000US56,58875,2546,Wyoming,null,null,56
0400000US72,19422,514,Puerto Rico,null,null,72
