GEO_ID,B15010_001E,B15010_001M,B15010_002E,B15010_002M,B15010_003E,B15010_003M,B15010_004E,B15010_004M,B15010_005E,B15010_005M,B15010_006E,B15010_006M,B15010_007E,B15010_007M,B15010_008E,B15010_008M,B15010_009E,B15010_009M,B15010_010E,B15010_010M,B15010_011E,B15010_011M,B15010_012E,B15010_012M,B15010_013E,B15010_013M,B15010_014E,B15010_014M,B15010_015E,B15010_015M,B15010_016E,B15010_016M,NAME,B15010_001EA,B15010_001MA,B15010_002EA,B15010_002MA,B15010_003EA,B15010_003MA,B15010_004EA,B15010_004MA,B15010_005MA,B15010_005EA,B15010_006EA,B15010_006MA,B15010_007MA,B15010_007EA,B15010_008MA,B15010_008EA,B15010_009MA,B15010_009EA,B15010_010EA,B15010_010MA,B15010_011EA,B15010_011MA,B15010_012MA,B15010_012EA,B15010_013MA,B15010_013EA,B15010_014EA,B15010_014MA,B15010_015EA,B15010_015MA,B15010_016MA,B15010_016EA,state
0400000US13,1910600,21660,99978,6515,101691,5445,50647,4207,88498,5340,125049,6619,136776,7085,10738,1846,167908,7431,464652,12186,266276,9529,67310,4130,83174,5153,64529,4504,72328,4006,111046,5940,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,302339,8093,11198,1764,25817,2954,9100,1291,15025,1748,29958,2294,19421,2207,2220,863,29291,2703,60799,3590,37511,2878,13207,1702,12583,1530,10739,1394,10495,1414,14975,1873,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,261522,8516,9276,1684,26266,2713,7584,1321,10780,1560,18990,2379,17658,2441,1260,564,27432,2608,48216,4059,40341,3177,10379,1947,10263,1933,6967,1446,9071,1693,17039,2292,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2833407,20119,134427,5927,150067,6289,81806,4442,132564,5045,212961,6104,211860,7903,17513,1916,262473,9255,597593,11725,388418,7833,111720,4920,133041,5573,117066,5256,137508,5975,144390,6430,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1070602,15914,36729,3111,66647,3402,32231,2636,40113,3159,52143,3446,74296,4934,3583,954,130294,6039,216101,7068,182072,6512,33559,3530,67583,4481,34628,3402,33596,2600,67027,3954,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,570426,9907,20347,1983,49045,3083,14201,1709,23292,1986,30606,2581,32039,2849,1810,524,51716,3103,121847,4954,105424,4558,17491,1775,30612,2584,15959,1999,19573,2036,36464,2453,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,593084,8909,19967,1785,43574,3022,14095,1426,19959,2077,30996,2731,36128,2543,1968,518,64529,3695,129471,5215,102274,3816,17370,1867,28404,2265,21556,1970,25066,2232,37727,2712,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,659701,11647,22658,1969,44855,3243,19112,2312,27769,2419,35366,2413,35436,2528,3317,1019,76514,4395,130713,4768,114095,4843,22544,2037,35668,2371,20156,1812,26529,3071,44969,3289,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,701596,12835,18715,2367,50354,3814,23842,2385,27813,2717,36452,3226,40073,3235,3998,1017,84361,4568,141824,6027,114843,5268,20602,1940,51433,3433,24415,2514,21439,2424,41432,3212,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,281781,6685,8729,1498,23035,2293,9620,1494,14168,1746,22329,1868,14476,1535,2493,613,27397,2060,43812,2850,40880,2570,18309,1793,19152,2115,13605,1619,8411,1333,15365,1977,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1553684,15304,96969,4536,103646,4913,59437,3680,78395,4385,158036,5715,127193,5202,10658,1538,133323,5875,279456,7907,160530,5590,75809,3153,82065,3622,51936,3079,56142,3265,80089,4546,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1916729,18005,86543,4754,117592,5027,73336,4633,104930,4934,184714,6106,171584,6087,11548,1644,157636,5815,348500,9072,181175,6272,121345,4900,107414,5021,89343,5164,67083,4032,93986,5355,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1827339,16900,68924,4137,101621,4618,62107,3667,72521,2940,98166,3800,185147,6329,9138,1317,192630,5985,393073,7574,270346,6836,63283,3355,77303,2976,56734,2995,62934,3684,113412,4628,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1258534,12532,56293,2917,88224,4021,36097,2453,61919,3484,94558,3757,81212,3747,6206,1089,119678,5040,244879,6694,181565,5894,53009,3236,59763,3525,45995,3026,56506,3288,72630,3296,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,410953,12273,11249,1868,25234,2806,13117,2143,14659,2147,16157,2373,19289,2296,1857,746,46740,4276,88024,5004,96611,4960,12553,1872,16316,1614,10189,1730,9460,1516,29498,2544,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1120711,15893,44242,3293,74062,4673,30231,3107,50001,3887,59783,4167,60286,3651,5507,1238,115614,4966,247314,7539,187141,6351,37765,2921,53728,3187,38773,2800,47826,2879,68438,3770,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,203839,5327,5959,1028,26044,2250,8211,1248,7602,1244,12447,1460,12133,1658,927,413,24583,2315,30695,3059,38740,2915,6556,979,10016,1772,6208,1219,4545,1043,9173,1495,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,361769,7140,11558,1308,27972,1777,8240,1181,13253,1402,17194,1706,16019,1835,2273,662,40707,2712,82623,3625,72197,3398,11104,1324,11854,1407,9122,1510,12314,1547,25339,1720,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,443463,8884,15874,2105,23236,2251,16791,1868,18679,2344,30702,2691,30682,2643,2670,922,45446,3360,106326,5286,55707,3550,16488,1896,18591,2006,17651,2124,17868,2318,26752,2296,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,326030,7278,15351,1664,22009,1928,11454,1619,17392,2002,23396,2283,26436,2170,2708,788,28930,2353,63390,3535,39037,2109,18290,1966,16405,1837,12988,1840,8755,1373,19489,2172,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2291268,18347,134671,6779,118853,5050,76696,4732,114371,4845,184502,6361,198569,8043,10058,1479,193808,6530,503628,11190,269274,7135,104990,4313,110495,4868,86858,4378,86781,4599,97714,4839,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,362934,7527,13576,2043,26729,2681,17017,2019,15582,2132,26524,2280,32195,2927,1962,823,31650,2744,56519,3200,59085,3856,16875,1836,17348,1896,18272,2004,10661,1920,18939,2284,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4667982,27027,203132,6999,210035,6916,147773,6123,257332,8649,461395,11152,272462,9566,27868,2528,405021,8948,890275,15045,541490,10947,267567,7728,263981,8426,312768,10128,194290,7289,212593,7347,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1912564,21200,83709,4489,115365,5119,64832,4339,96743,5031,136815,5514,128204,6307,12132,1729,180546,6808,395962,10602,258090,8186,81951,4461,96222,4860,64684,4305,70051,4321,127258,6475,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,131316,4263,4814,1099,12935,1673,3859,1043,5329,1184,4915,1040,7867,1403,920,388,15521,1639,26348,2453,25712,1996,3038,757,3983,995,2151,601,3586,906,10338,1600,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2092218,17691,77231,3650,115706,5428,71848,3595,82463,4340,125809,5092,159575,5851,11929,1655,223231,6631,453586,9399,344346,8676,67434,3501,92224,4773,73068,3536,86829,4461,106939,4518,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,611368,10349,17715,1712,39760,2690,18471,2072,22914,1873,28389,1939,34821,2384,4507,1230,61873,3434,139276,5039,121615,3946,16627,1682,27879,2547,17217,2100,21427,2116,38877,2369,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,846246,13703,30518,2440,70951,3634,33693,2748,48654,3277,88647,4837,58911,3663,6749,1441,66435,4042,123488,5162,97447,4946,48710,3267,53213,3503,46908,3275,30023,2774,41899,3393,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2567725,22205,105593,4715,159700,5545,91015,4683,131356,6181,167018,5797,175790,5773,15188,1594,265942,7412,506641,8005,403648,9396,103400,4380,117519,3672,95190,5227,95838,4915,133887,4751,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,220894,7010,8806,1339,12818,1551,4923,1033,11164,1517,20962,2007,15690,2074,1934,602,18577,2020,40804,3270,25213,2436,13177,1806,14494,1613,11697,1702,7461,1384,13174,1713,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,856973,14060,29839,2519,50812,3290,28870,2828,40133,2924,56246,3830,62809,3779,5757,1106,75921,4332,193093,6470,138790,5301,34726,3126,43870,3385,24407,2573,28596,2726,43104,3494,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,154216,5368,4935,890,11715,1625,3988,974,5517,1227,8123,1193,6946,991,849,331,17934,1928,30786,2288,35689,2804,3805,839,5597,1061,3777,794,3309,841,11246,1607,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1118307,16249,32843,3042,79354,4024,35556,2672,50835,3837,58066,3896,76156,4519,7293,1131,108187,4427,252553,7177,178718,5761,42721,3200,50269,4045,34234,2985,43909,3291,67613,4303,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4749029,36165,213525,8445,288387,9215,174910,7667,184367,7640,269440,9648,459799,11176,45910,3096,416130,10916,1091622,17045,629416,13994,168336,7243,204046,6093,145280,6836,185414,8102,272447,10900,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,530203,8847,24554,2502,30532,2183,15642,1527,21100,2308,38519,2808,38038,2428,4615,1072,49421,3126,99691,4338,79943,3937,24414,1737,17529,1836,22385,2109,22401,1867,41419,2753,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,152901,4367,5648,1102,12943,1449,4658,776,8456,1143,14184,1537,8331,1171,955,338,12199,1305,18752,1645,21879,1795,13529,1348,10534,932,9789,1201,3028,700,8016,1227,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2066339,20208,126144,5182,119023,5228,70647,3519,104191,4760,225834,6596,176643,5121,17503,2159,147708,5966,399303,9671,199683,5975,105794,4527,124744,5269,71503,3426,67396,4247,110223,5356,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1584776,20426,86476,4326,110000,4554,59249,4030,78934,4525,138797,5914,149902,6327,14163,1764,136381,5255,262699,8562,168022,7212,81309,3757,84167,4025,68543,4269,62256,3899,83878,4260,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,248257,6672,6489,1214,17498,2170,7555,1324,12035,1823,9923,1277,12616,1487,1330,491,29529,2401,50844,3061,54259,3694,7178,1450,10647,1474,5056,1027,7663,1556,15635,1915,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1108094,13789,40202,2915,86161,3669,29295,2380,42121,2665,69627,3679,72575,3276,4703,825,121813,4985,216752,5733,183947,5031,42628,2826,45421,2982,43082,3038,46913,2430,62854,3916,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,103333,4395,2055,752,11407,1591,4456,1270,4361,1136,6161,1280,7934,1466,454,462,9486,1607,15066,1912,20047,2029,3709,1121,6142,1454,2324,864,2796,1054,6935,1283,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,586712,10565,17327,2273,34802,2724,26585,2596,20405,2438,29256,3041,30392,3041,2774,992,52863,4079,180166,6511,112890,6081,5871,1127,15840,2189,9250,1634,10662,1743,37629,3546,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
