GEO_ID,B13014_001E,B13014_001M,B13014_002E,B13014_002M,B13014_003E,B13014_003M,B13014_004E,B13014_004M,B13014_005E,B13014_005M,B13014_006E,B13014_006M,B13014_007E,B13014_007M,B13014_008E,B13014_008M,B13014_009E,B13014_009M,B13014_010E,B13014_010M,B13014_011E,B13014_011M,B13014_012E,B13014_012M,B13014_013E,B13014_013M,B13014_014E,B13014_014M,B13014_015E,B13014_015M,B13014_016E,B13014_016M,B13014_017E,B13014_017M,B13014_018E,B13014_018M,B13014_019E,B13014_019M,B13014_020E,B13014_020M,B13014_021E,B13014_021M,B13014_022E,B13014_022M,B13014_023E,B13014_023M,B13014_024E,B13014_024M,B13014_025E,B13014_025M,B13014_026E,B13014_026M,B13014_027E,B13014_027M,NAME,B13014_001MA,B13014_001EA,B13014_002EA,B13014_002MA,B13014_003EA,B13014_003MA,B13014_004MA,B13014_004EA,B13014_005MA,B13014_005EA,B13014_006MA,B13014_006EA,B13014_007MA,B13014_007EA,B13014_008EA,B13014_008MA,B13014_009MA,B13014_009EA,B13014_010MA,B13014_010EA,B13014_011MA,B13014_011EA,B13014_012MA,B13014_012EA,B13014_013EA,B13014_013MA,B13014_014MA,B13014_014EA,B13014_015MA,B13014_015EA,B13014_016MA,B13014_016EA,B13014_017MA,B13014_017EA,B13014_018MA,B13014_018EA,B13014_019EA,B13014_019MA,B13014_020EA,B13014_020MA,B13014_021MA,B13014_021EA,B13014_022MA,B13014_022EA,B13014_023MA,B13014_023EA,B13014_024EA,B13014_024MA,B13014_025EA,B13014_025MA,B13014_026EA,B13014_026MA,B13014_027MA,B13014_027EA,state
0400000US22,1126993,4584,55388,3503,29963,3092,2853,1127,5426,1269,9007,1480,8682,1591,3995,928,25425,2271,6381,1358,8810,1707,8687,1591,1400,731,147,149,1071605,5732,415533,8188,41846,3608,110244,5678,134132,6088,90114,4254,39197,2656,656072,9060,164242,5702,169997,7359,218490,7433,76242,4518,27101,2801,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,293177,1772,13951,1762,7999,1260,350,217,1245,522,2492,939,2732,685,1180,391,5952,1481,496,267,2373,866,2423,1003,547,362,113,167,279226,2483,117664,4543,4742,1159,27579,2804,41578,2971,29186,2517,14579,1798,161562,4544,31979,1593,38701,3331,57501,3752,27018,2217,6363,1289,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1474830,3895,69510,4047,44876,3224,2717,817,5786,1336,9813,1546,14097,1575,12463,1628,24634,2707,4067,1069,8328,1578,9011,1611,2241,767,987,369,1405320,5838,581912,9560,39454,3610,109619,5554,153164,5944,153576,5742,126099,4584,823408,10511,172100,5241,173908,6063,265949,7358,136131,5022,75320,4579,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1668664,3612,73444,4217,51726,3756,2599,860,5983,1257,11471,1969,15070,1833,16603,1983,21718,2220,3770,1123,7476,1560,7775,1690,2005,609,692,385,1595220,5165,626116,8873,40959,3757,106246,4997,149845,6622,173533,5777,155533,5546,969104,9483,185557,4817,186654,6269,297453,6672,203373,8184,96067,5360,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2297683,4414,125528,5516,75827,3819,4902,1003,11031,1701,26598,2508,20423,1804,12873,1591,49701,3446,9053,1569,14989,2008,22709,2350,2571,696,379,206,2172155,7013,884027,11253,56899,3775,174141,5178,313671,7133,210160,6416,129156,4857,1288128,11939,288265,4909,279381,7789,498887,9337,157276,5656,64319,3598,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1270236,3534,77561,3905,55699,3260,3431,942,6716,1206,16983,1467,18055,1963,10514,1326,21862,2351,3037,761,6091,1024,9971,1853,2194,772,569,293,1192675,5467,539381,7172,28205,2067,78258,3554,185458,5462,160645,4676,86815,4159,653294,7055,143664,3508,113680,4149,243196,6349,117285,4164,35469,2493,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,719697,4122,36377,3041,19347,2274,1593,774,3352,1012,6832,1438,4727,1222,2843,975,17030,2213,2597,836,4541,1165,8059,1382,1374,719,459,392,683320,5337,275740,7829,29063,3285,59913,4488,104446,5145,53450,3896,28868,2765,407580,8714,102727,4576,94280,5418,153739,6797,37896,2569,18938,2624,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1418820,4152,72192,3627,44553,2994,2829,829,7525,1459,13748,1721,12683,1661,7768,1197,27639,2759,5940,1330,8283,1705,11282,1728,1795,699,339,350,1346628,5360,594246,8376,43858,3532,132796,6135,196936,6456,137848,5008,82808,3581,752382,8802,181193,5076,154604,6397,275489,8026,101709,4974,39387,3076,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,222082,1804,11493,1516,8395,1403,561,343,1470,565,2947,928,2770,741,647,302,3098,757,407,220,1773,665,890,347,28,48,0,161,210589,2437,94791,3294,4259,879,24170,2280,31291,2525,24454,1945,10617,1451,115798,3430,25208,1476,27827,2987,43169,2994,14353,1967,5241,1084,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,431080,2307,28196,2600,20421,2061,1175,523,3407,921,6252,978,6257,1250,3330,779,7775,1386,2188,894,2126,806,3317,743,144,121,0,153,402884,3117,186710,4515,16070,1850,29400,2319,67361,3078,50456,2593,23423,2106,216174,5274,52291,2145,39287,2652,83748,3332,32120,2495,8728,1312,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,681890,2796,34794,2754,21642,1989,2846,787,6165,1387,6430,1073,4222,968,1979,518,13152,2083,2791,814,5615,1317,3840,1228,691,456,215,349,647096,3748,270855,6561,39856,3162,65270,3773,96303,5250,47603,3321,21823,2070,376241,7220,98062,4185,94312,5549,127853,5648,40762,3399,15252,1921,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,303890,2202,15202,1636,10306,1425,182,203,1726,599,2995,781,3283,854,2120,609,4896,1014,358,297,1938,711,1669,728,869,440,62,77,288688,2774,127207,4048,4473,1176,26145,2476,39400,2631,34034,2295,23155,2309,161481,4238,32566,1739,35382,2979,56895,3116,26671,2456,9967,1752,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2131809,4124,101295,5224,69720,3730,4738,1418,10278,1593,15306,1862,21852,1952,17546,1871,31575,3090,5299,1265,11167,1377,10334,2028,3714,950,1061,506,2030514,6227,876355,8732,56106,3076,175011,5899,217237,6767,263410,7616,164591,5976,1154159,10097,259481,5501,244541,7753,353018,8047,219121,6266,77998,4175,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,476308,2898,27963,2772,16232,2299,2013,876,2864,1011,5366,1206,3183,926,2806,993,11731,2192,2715,889,3528,1406,4090,1066,775,397,623,511,448345,3789,180965,5788,24876,2589,38915,3058,63447,4354,33234,2677,20493,2026,267380,6018,68524,3481,60208,3869,100095,4944,26674,2601,11879,1655,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4904976,6760,223568,6343,147463,5912,15502,2099,27462,2503,30475,2805,40482,3543,33542,2828,76105,4496,18548,2417,22150,2374,25063,2741,7304,1289,3040,1123,4681408,9080,1810695,12297,195373,7074,379911,8967,468201,10998,416920,8732,350290,7953,2870713,13267,602572,8995,535716,10568,882843,12132,571074,11201,278508,10110,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2403090,6694,121511,6940,76012,5430,7581,1594,11630,2216,23442,2771,21240,2178,12119,1619,45499,3707,9416,1773,14826,2100,16322,2052,4187,1279,748,406,2281579,9189,1020940,11188,93589,5743,190567,6355,361946,9428,246584,7139,128254,4664,1260639,13814,293926,6321,248707,8600,463011,10041,187712,7652,67283,3865,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,170574,1849,11641,1933,8461,1869,464,377,730,475,3833,1379,2226,697,1208,607,3180,879,334,259,954,416,1606,728,286,215,0,147,158933,2729,74253,3183,2359,696,12840,1533,29618,2209,22387,2293,7049,1188,84680,3139,19113,1600,14763,1673,34464,2868,13798,2307,2542,759,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2684784,5906,134564,5600,77041,4190,6891,1176,11501,1606,23965,2423,22124,1921,12560,1600,57523,4519,12430,1867,18802,2230,21432,2928,4055,1132,804,375,2550220,8900,1067257,12106,64373,4571,250682,7552,351262,9886,247786,6408,153154,4674,1482963,13149,345830,6610,352580,9248,521776,10993,189465,6969,73312,4304,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,905013,3108,52622,3029,32598,2179,3546,854,7279,1168,10336,1244,8420,1206,3017,745,20024,2030,3444,660,8351,1505,7085,1276,822,343,322,250,852391,4838,403688,5804,41276,2478,103933,3741,137564,4336,85773,4213,35142,2050,448703,5397,120068,3160,108078,3630,157018,5006,47962,3354,15577,1493,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,922286,3240,43919,3569,28338,2833,2203,917,5505,1275,10019,1516,6562,1347,4049,921,15581,2327,2860,852,5034,1414,5937,1381,1484,686,266,283,878367,4651,384057,6803,40264,3261,74777,4643,127616,6107,89832,3930,51568,3616,494310,7342,107911,4046,94758,4908,186013,6498,76756,4249,28872,2705,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2931507,4794,147759,6067,92302,4733,8180,1395,15798,1971,22230,2075,25346,2561,20748,2235,55457,3184,9951,1578,21543,2530,19080,2274,4031,1136,852,422,2783748,7204,1163196,11163,73700,4387,289475,6809,332344,8101,284191,7548,183486,6559,1620552,11314,349663,7104,403876,10078,508066,9828,259971,8488,98976,5226,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,255088,1667,10238,1567,5430,1022,667,433,586,315,1388,518,1713,576,1076,485,4808,1131,866,533,1466,726,2106,783,209,206,161,187,244850,2435,89282,3499,7540,1214,19074,1954,28190,2406,20247,1842,14231,1374,155568,3763,31321,2204,36328,2957,56136,2876,22457,2515,9326,1369,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1142875,4097,56055,4430,30565,3223,2285,830,5556,1209,9906,2039,7261,1376,5557,1458,25490,2910,4476,1138,7328,1360,11564,1940,1465,564,657,486,1086820,6191,450199,8311,35686,3434,104178,5048,156542,6366,98437,5043,55356,3879,636621,8443,151947,6109,155533,6939,221527,7045,74799,4875,32815,3688,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,187988,1957,10739,1271,7381,1184,343,211,959,362,2318,541,2416,641,1345,600,3358,737,464,247,1889,619,706,266,299,306,0,151,177249,2159,80586,2667,3090,749,15755,1750,29230,2080,24365,1803,8146,1362,96663,2813,24797,1860,20825,2248,37436,2539,10642,1426,2963,686,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1569734,4980,80857,4340,48515,3369,5566,1527,10985,1779,13748,1966,11152,1646,7064,1257,32342,3124,7196,1340,12365,2161,11071,1979,1102,478,608,442,1488877,6311,667217,11341,57746,3745,182003,7280,206749,6843,142420,5425,78299,3683,821660,9339,190685,5334,217742,7191,271460,7799,105878,5304,35895,3107,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6703561,8335,390196,11039,249866,9572,36048,3659,54825,4590,70933,4940,60381,4204,27679,2830,140330,6764,34206,3638,50188,4237,46462,4108,7498,1321,1976,710,6313365,13339,2910248,22738,469558,11013,630840,12651,877854,17267,628615,13007,303381,8052,3403117,22240,914076,12272,736573,15934,1150444,20357,441872,12590,160152,8597,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
