GEO_ID,B27011_001E,B27011_001M,B27011_002E,B27011_002M,B27011_003E,B27011_003M,B27011_004E,B27011_004M,B27011_005E,B27011_005M,B27011_006E,B27011_006M,B27011_007E,B27011_007M,B27011_008E,B27011_008M,B27011_009E,B27011_009M,B27011_010E,B27011_010M,B27011_011E,B27011_011M,B27011_012E,B27011_012M,B27011_013E,B27011_013M,B27011_014E,B27011_014M,B27011_015E,B27011_015M,B27011_016E,B27011_016M,B27011_017E,B27011_017M,B27011_018E,B27011_018M,B27011_019E,B27011_019M,B27011_020E,B27011_020M,B27011_021E,B27011_021M,B27011_022E,B27011_022M,B27011_023E,B27011_023M,B27011_024E,B27011_024M,B27011_025E,B27011_025M,B27011_026E,B27011_026M,B27011_027E,B27011_027M,B27011_028E,B27011_028M,B27011_029E,B27011_029M,B27011_030E,B27011_030M,B27011_031E,B27011_031M,B27011_032E,B27011_032M,B27011_033E,B27011_033M,B27011_034E,B27011_034M,B27011_035E,B27011_035M,NAME,B27011_001EA,B27011_001MA,B27011_002MA,B27011_002EA,B27011_003MA,B27011_003EA,B27011_004EA,B27011_004MA,B27011_005MA,B27011_005EA,B27011_006EA,B27011_006MA,B27011_007EA,B27011_007MA,B27011_008MA,B27011_008EA,B27011_009MA,B27011_009EA,B27011_010MA,B27011_010EA,B27011_011EA,B27011_011MA,B27011_012EA,B27011_012MA,B27011_013MA,B27011_013EA,B27011_014MA,B27011_014EA,B27011_015MA,B27011_015EA,B27011_016MA,B27011_016EA,B27011_017EA,B27011_017MA,B27011_018EA,B27011_018MA,B27011_019MA,B27011_019EA,B27011_020EA,B27011_020MA,B27011_021MA,B27011_021EA,B27011_022EA,B27011_022MA,B27011_023EA,B27011_023MA,B27011_024MA,B27011_024EA,B27011_025EA,B27011_025MA,B27011_026MA,B27011_026EA,B27011_027MA,B27011_027EA,B27011_028EA,B27011_028MA,B27011_029EA,B27011_029MA,B27011_030MA,B27011_030EA,B27011_031MA,B27011_031EA,B27011_032EA,B27011_032MA,B27011_033EA,B27011_033MA,B27011_034MA,B27011_034EA,B27011_035EA,B27011_035MA,state
0400000US13,7418631,4122,4817220,19925,4429374,21504,4238163,21707,3440173,26543,3310191,27548,219133,6866,797990,15895,191211,5979,189221,5658,133765,5285,168636,5069,1990,834,387846,12302,379482,12005,196682,8891,135054,6657,69369,4571,182800,7768,8364,1175,8077,1152,4124,786,7864,1124,287,223,2601411,19677,1583000,19998,1195612,18551,788203,16669,510823,13289,387388,11438,1018411,6025,1009520,6337,566390,9842,999394,6341,8891,1580,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1059752,2332,696092,7153,660043,7745,616404,7665,584993,7877,544659,8031,61662,3941,31411,3314,43639,2380,42942,2356,35460,2193,34864,2180,697,617,36049,3221,34951,3154,27274,2710,16782,2028,12023,1803,7677,1465,1098,381,1098,381,763,295,1036,372,0,181,363660,6622,184714,6493,163717,6222,107844,5419,66584,4305,20997,2899,178946,2677,177169,2658,120770,3542,174319,2642,1777,745,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1182227,2150,756963,7294,716477,8422,683282,7838,562010,10361,539370,10021,39950,3806,121272,7572,33195,2598,32724,2566,22537,2082,30764,2509,471,345,40486,3933,38744,3830,21026,2719,16237,2347,6419,1453,17718,2604,1742,653,1719,643,842,510,1719,643,23,51,425264,7219,228868,6823,184413,5621,134436,5512,68292,4316,44455,3685,196396,2639,195405,2665,127779,3892,193143,2866,991,590,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9721491,2658,6592888,19173,6081174,21577,5787082,20912,5108485,22128,4696552,24264,516444,12486,678597,13391,294092,7238,290393,6961,218763,6140,257366,6672,3699,1125,511714,10866,498795,10874,345197,9980,185368,7336,171295,7313,153598,6750,12919,1559,12192,1383,7175,1039,11908,1400,727,580,3128603,19032,1712492,17538,1425641,16104,913269,12698,589435,12301,286851,10280,1416111,7489,1401159,7447,871129,9159,1382213,7312,14952,2088,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4918037,2491,3270434,12828,3049806,13505,2891680,13884,2479512,18605,2355889,18614,177171,6508,412168,12491,158126,4941,157475,4867,112396,4130,144513,4801,651,352,220628,8408,214145,8349,125141,5823,82203,4632,47606,3198,89004,5460,6483,999,6412,1006,3635,743,6268,994,71,116,1647603,12547,906672,11671,748967,10641,482770,9279,325346,8016,157705,7276,740931,5315,738141,5339,484042,7187,733385,5340,2790,787,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2339549,2563,1633553,7916,1564341,8943,1475417,7743,1360715,8611,1271823,10551,125002,6448,114702,4820,88924,3356,88572,3337,65817,3038,82933,3291,352,279,69212,3932,67258,3867,50943,2922,29660,2380,24227,1949,16315,2461,1954,552,1954,552,1030,343,1871,552,0,155,705996,7691,329466,6606,296023,6793,196769,5270,123323,4954,33443,3127,376530,3667,375691,3637,266047,5298,373551,3547,839,438,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2124506,3176,1449802,8961,1378033,8970,1298955,8421,1138219,9218,1105107,9288,58244,3874,160736,7586,79078,2696,78582,2747,58631,2688,72315,2666,496,467,71769,4410,69388,4380,42592,3098,31165,2585,13174,1851,26796,2619,2381,651,2344,648,950,380,2199,631,37,62,674704,9321,356821,8704,294387,8585,210697,7246,112314,5071,62434,3915,317883,3169,316319,3318,216175,3897,313989,3326,1564,567,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3315753,3428,2038826,12390,1887471,12713,1794427,12669,1599797,13086,1458986,13248,188670,7125,194630,6860,93044,3588,92313,3577,70761,3146,85886,3418,731,346,151355,6404,147712,6214,103613,5096,52567,3822,54682,4044,44099,3858,3643,1059,3643,1059,1624,495,3643,1059,0,185,1276927,11812,742531,11402,660448,10938,332050,7809,399100,9641,82083,4909,534396,3964,533175,4037,335582,5908,528626,3906,1221,486,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3434954,2874,2160614,12913,2003936,13630,1898136,13183,1533281,15898,1448876,16265,124756,6174,364855,10902,105800,3619,104290,3573,75346,3176,94366,3627,1510,672,156678,7388,153288,7292,78234,4487,47252,3776,34591,3046,75054,4930,3390,662,3258,628,1932,531,3234,640,132,138,1274340,12713,773228,12318,603277,12220,351153,8978,300884,9989,169951,6976,501112,3825,498392,3928,268537,6421,490006,3770,2720,832,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1058606,1333,683724,6266,644587,6605,602197,6275,525020,6966,478753,6793,63173,4295,77177,4800,42390,2045,42213,2046,29085,2117,39396,1912,177,150,39137,2976,37896,2971,22898,2234,12253,1756,11375,1556,14998,2011,1241,488,1182,467,906,406,1155,467,59,101,374882,6098,182736,5846,158220,5539,81728,3503,92828,4909,24516,2545,192146,2136,191834,2175,120330,3200,189319,2275,312,213,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4536080,2425,3190655,12907,2968096,14295,2799997,13220,2533290,15246,2350041,16154,255941,9150,266707,10648,168099,4744,166000,4691,135226,4144,142207,4356,2099,742,222559,7524,215524,7631,159351,6226,93743,4653,71805,5483,56173,4395,7035,1093,6562,1121,4049,861,6241,1051,473,456,1345425,13010,721913,12250,633858,11676,427933,9462,261767,8764,88055,5098,623512,5306,616346,5502,433515,6694,604710,6022,7166,1396,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5280950,1609,3667456,17503,3428691,18677,3228454,17870,3097697,17877,2704515,20262,473021,11987,130757,7086,200237,6006,199552,6006,158028,5425,172786,5561,685,408,238765,10492,229046,10466,203169,9996,106756,5508,104361,7579,25877,2836,9719,1494,9632,1460,4861,864,9259,1510,87,146,1613494,17010,846421,16274,809838,15907,470536,9343,397367,12798,36583,3678,767073,6285,763651,6264,484872,7919,748067,6586,3422,1222,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7578681,1896,4776300,18686,4394721,20473,4197453,19890,3731521,21648,3444710,22762,381795,9191,465932,11257,197268,5002,196083,5004,155257,4304,178929,4934,1185,450,381579,8999,372798,8906,261775,7361,146554,5696,126437,6262,111023,5309,8781,1331,8631,1306,5361,965,8446,1301,150,150,2802381,18105,1517015,17686,1345637,16867,827851,11805,660812,13268,171378,6675,1285366,5111,1281560,5091,957760,7492,1272281,5436,3806,938,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4117420,1660,2946153,11259,2813928,12304,2682792,11199,2499616,12828,2275350,14624,287037,8181,183176,7217,131136,4198,130625,4168,100258,3491,117778,4100,511,306,132225,5287,128291,5202,97739,4456,57178,3051,44282,3026,30552,2605,3934,739,3852,742,2490,574,3799,730,82,95,1171267,11016,558929,9794,507280,8854,325341,6557,222147,6796,51649,3303,612338,4727,610068,4720,446651,5845,606058,4838,2270,841,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2197286,2400,1323863,10709,1198059,11104,1140210,10707,935138,11590,888382,11153,76899,4507,205072,8383,57849,4010,57597,4053,39253,2933,53516,3933,252,226,125804,6101,123251,6269,59404,4123,33029,3253,29478,3097,63847,4233,2553,825,2553,825,1585,743,2553,825,0,206,873423,10809,518683,10463,404227,9934,210817,7263,229320,7288,114456,5961,354740,4224,353069,4247,191620,5159,351192,4220,1671,738,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4563045,3144,2963330,14529,2768403,15220,2621203,14011,2270574,17216,2181786,17829,140607,7828,350629,9695,147200,4365,145914,4255,101059,3651,133739,4265,1286,577,194927,8006,190511,8070,101522,5486,69471,4638,35427,3009,88989,5653,4416,957,4416,957,2172,634,4409,957,0,181,1599715,14443,857725,13031,706598,11471,439644,8860,325390,8685,151127,6924,741990,5324,740115,5255,444364,7435,734636,5467,1875,618,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,784065,1545,512806,5214,487662,5684,455111,5433,373262,6858,356254,6753,28701,2717,81849,4437,32551,1835,32057,1808,20417,1937,30395,1765,494,373,25144,2700,24196,2770,13545,1972,9250,1733,5060,1119,10651,1740,948,360,924,355,429,239,924,355,24,42,271259,4931,139244,4537,107576,3819,74525,3142,43649,3132,31668,2713,132015,1956,131801,1975,85600,2928,131185,2029,214,222,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1387094,1815,1005695,6351,965404,6902,907283,7042,800840,7319,773620,7268,48436,2967,106443,5002,58121,2364,57932,2335,43909,2064,52147,2454,189,178,40291,3248,39595,3227,23955,2347,16876,1993,8780,1389,15640,2038,696,306,696,306,228,156,696,306,0,153,381399,5881,180925,5721,149127,4907,106228,3751,57711,3130,31798,2667,200474,2581,200133,2574,131342,3116,199251,2565,341,361,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2143898,1279,1412795,11187,1290250,11953,1231682,11585,1010932,13380,947482,14148,92308,5822,220750,8428,58568,2961,56583,2865,38934,2424,50439,2682,1985,898,122545,6333,116906,6046,73682,4728,46015,3671,31545,3505,43224,3858,5639,1113,5553,1102,1703,551,5283,1072,86,126,731103,10966,399295,10395,307387,9305,201697,7962,134226,6618,91908,6182,331808,3392,326840,3701,167969,5235,322028,3849,4968,1530,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1045088,1086,729751,6895,694396,6592,652280,6199,577166,7417,556247,7250,32322,2865,75114,5164,42116,2709,41670,2706,32005,2352,37247,2417,446,299,35355,2396,33939,2385,22582,2199,16688,2016,6537,1183,11357,1577,1416,533,1416,533,940,467,1320,525,0,182,315337,6993,157325,6361,135869,5945,100081,4834,47720,3701,21456,3048,158012,2644,157630,2651,108429,3406,156242,2707,382,279,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6823607,1795,4677931,15345,4333209,17461,4084245,16705,3531125,19779,3311596,19897,270208,9382,553120,12799,248964,6521,244700,6616,187956,5946,210414,6715,4264,1251,344722,9060,328384,8778,221522,6838,149117,4926,79171,4493,106862,6353,16338,2076,16220,2077,9499,1610,15733,2057,118,112,2145676,15465,1138869,14679,941948,13935,653578,12061,353764,9996,196921,8150,1006807,6825,994523,6934,607813,8064,980976,6803,12284,1944,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1551689,2238,947501,9165,866949,9510,817318,8624,660451,9245,571030,9237,114168,6156,156867,6883,49631,3218,48777,3211,31735,3064,43975,3034,854,470,80552,4487,77671,4332,50031,3698,20335,2678,31844,2955,27640,2829,2881,790,2714,742,892,347,2673,744,167,262,604188,9403,343537,8298,272127,7640,142055,6155,152289,6710,71410,4709,260651,3926,256242,4030,143689,4002,253732,4175,4409,1536,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
