GEO_ID,B25106_001E,B25106_001M,B25106_002E,B25106_002M,B25106_003E,B25106_003M,B25106_004E,B25106_004M,B25106_005E,B25106_005M,B25106_006E,B25106_006M,B25106_007E,B25106_007M,B25106_008E,B25106_008M,B25106_009E,B25106_009M,B25106_010E,B25106_010M,B25106_011E,B25106_011M,B25106_012E,B25106_012M,B25106_013E,B25106_013M,B25106_014E,B25106_014M,B25106_015E,B25106_015M,B25106_016E,B25106_016M,B25106_017E,B25106_017M,B25106_018E,B25106_018M,B25106_019E,B25106_019M,B25106_020E,B25106_020M,B25106_021E,B25106_021M,B25106_022E,B25106_022M,B25106_023E,B25106_023M,B25106_024E,B25106_024M,B25106_025E,B25106_025M,B25106_026E,B25106_026M,B25106_027E,B25106_027M,B25106_028E,B25106_028M,B25106_029E,B25106_029M,B25106_030E,B25106_030M,B25106_031E,B25106_031M,B25106_032E,B25106_032M,B25106_033E,B25106_033M,B25106_034E,B25106_034M,B25106_035E,B25106_035M,B25106_036E,B25106_036M,B25106_037E,B25106_037M,B25106_038E,B25106_038M,B25106_039E,B25106_039M,B25106_040E,B25106_040M,B25106_041E,B25106_041M,B25106_042E,B25106_042M,B25106_043E,B25106_043M,B25106_044E,B25106_044M,B25106_045E,B25106_045M,B25106_046E,B25106_046M,NAME,B25106_001EA,B25106_001MA,B25106_002EA,B25106_002MA,B25106_003EA,B25106_003MA,B25106_004MA,B25106_004EA,B25106_005MA,B25106_005EA,B25106_006MA,B25106_006EA,B25106_007EA,B25106_007MA,B25106_008EA,B25106_008MA,B25106_009EA,B25106_009MA,B25106_010MA,B25106_010EA,B25106_011MA,B25106_011EA,B25106_012EA,B25106_012MA,B25106_013EA,B25106_013MA,B25106_014EA,B25106_014MA,B25106_015MA,B25106_015EA,B25106_016MA,B25106_016EA,B25106_017MA,B25106_017EA,B25106_018EA,B25106_018MA,B25106_019EA,B25106_019MA,B25106_020EA,B25106_020MA,B25106_021MA,B25106_021EA,B25106_022MA,B25106_022EA,B25106_023EA,B25106_023MA,B25106_024EA,B25106_024MA,B25106_025EA,B25106_025MA,B25106_026MA,B25106_026EA,B25106_027MA,B25106_027EA,B25106_028MA,B25106_028EA,B25106_029EA,B25106_029MA,B25106_030EA,B25106_030MA,B25106_031EA,B25106_031MA,B25106_032MA,B25106_032EA,B25106_033MA,B25106_033EA,B25106_034EA,B25106_034MA,B25106_035EA,B25106_035MA,B25106_036EA,B25106_036MA,B25106_037MA,B25106_037EA,B25106_038MA,B25106_038EA,B25106_039MA,B25106_039EA,B25106_040EA,B25106_040MA,B25106_041EA,B25106_041MA,B25106_042EA,B25106_042MA,B25106_043MA,B25106_043EA,B25106_044MA,B25106_044EA,B25106_045EA,B25106_045MA,B25106_046EA,B25106_046MA,state
0400000US13,3587521,13961,2232553,17839,246578,7692,31469,2715,35145,2768,179964,7019,288837,8725,101676,4456,50422,3357,136739,6523,297796,7616,119527,4655,74047,4184,104222,5444,433720,10656,226454,7631,130164,5475,77102,5815,941803,12291,742892,11222,160378,6897,38533,3418,23819,2342,1354968,15864,365352,8869,11065,1843,24584,2627,329703,9013,277563,9898,16972,2483,52243,4149,208348,8331,208275,8294,33108,3318,94706,5588,80461,5502,198532,7777,82549,5548,93075,6246,22908,2888,186207,7556,152633,6009,31281,3136,2293,863,40016,3788,79023,4359,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,450769,4870,255375,5028,17837,1949,2322,760,1898,641,13617,1761,18732,1763,5605,934,3899,830,9228,1330,24090,1845,8530,1277,4261,1028,11299,1245,43750,2718,19870,2252,7693,1471,16187,1614,147997,3889,77241,3343,43712,2598,27044,2195,2969,803,195394,4468,29799,2444,1069,619,2769,844,25961,2311,27850,2512,387,236,2430,879,25033,2235,25913,2667,1542,589,5166,1301,19205,2047,39204,3166,7520,1396,10250,1744,21434,2520,55968,3242,24578,2574,20265,2482,11125,1377,3623,1008,13037,1605,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,591587,4733,402394,6319,42009,2885,6117,912,7316,1180,28576,2507,61403,4213,22840,2047,13486,2121,25077,2460,62234,3686,27057,2221,18312,2161,16865,1897,88724,4299,50463,3005,27919,2642,10342,1788,144682,5762,118880,5759,21335,2834,4467,1157,3342,1239,189193,5697,51932,4030,751,539,4526,1222,46655,3666,42364,3813,4274,1197,11640,2140,26450,3255,27200,2747,7496,1586,15096,2097,4608,1054,26417,2402,16484,1942,8648,1702,1285,594,21636,3029,19365,2710,1947,995,324,226,5281,1690,14363,1931,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4772421,12392,3125655,15819,254978,7096,21512,1627,29032,2158,204434,6478,358828,7226,87454,3804,76291,3537,195083,6231,370803,8419,135889,5731,88675,4221,146239,5962,573335,10967,276039,6701,148308,5226,148988,5582,1543473,12866,1080632,12053,342466,8407,120375,4656,24238,2161,1646766,13919,434664,8952,10858,1454,40973,2976,382833,8930,310931,8355,19090,2029,61184,3765,230657,6799,230670,7702,38474,3093,103183,5265,89013,4831,265801,7740,112794,5336,102946,5324,50061,4445,278152,7588,207408,6093,60656,3899,10088,1904,50399,3923,76149,3574,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2502739,10912,1716341,13216,166307,5141,21618,1818,25505,2060,119184,4225,240380,6964,89579,3862,50961,2772,99840,5536,260770,6794,120548,4618,81806,4449,58416,3653,376650,7588,235342,5886,108618,4660,32690,2832,661039,9983,570467,10309,78670,4143,11902,1626,11195,1612,786398,10697,236547,7794,4678,962,18513,1919,213356,7511,173746,6397,12343,1701,49669,3481,111734,5202,118787,5821,33183,2573,61195,4473,24409,2520,114146,5691,73615,4620,34312,3510,6219,1445,76284,5437,68837,5006,6317,1439,1130,624,20914,2078,45974,3485,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1241471,6257,879878,7925,77472,3484,8904,1098,13074,1350,55494,3040,111765,3615,40543,2550,30207,2138,41015,2479,122016,4059,60679,3144,34019,2619,27318,2290,190266,4816,117888,3617,53355,3152,19023,2007,372848,6405,316608,5593,48990,3356,7250,1015,5511,907,361593,6809,106876,4359,3386,918,10652,1312,92838,4071,74166,3809,8996,1128,25430,2091,39740,2972,54023,3226,20093,2087,24013,2183,9917,1478,54012,3255,39097,2762,12674,1728,2241,807,41956,3232,38187,3175,3181,1222,588,352,6623,1171,23937,1740,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1109280,6429,739168,7329,65294,3317,6351,937,9826,1235,49117,2875,93535,3404,33686,2142,22451,1642,37398,2566,97157,4250,48441,2671,24576,1982,24140,2237,155601,4814,91475,3527,44439,3470,19687,1786,322003,5579,259937,5160,51023,3031,11043,1495,5578,885,370112,6318,97156,3882,2477,672,9484,1542,85195,3727,83809,4143,6748,1068,25496,2465,51565,3510,56187,3609,15317,1713,26987,2635,13883,2109,57945,3819,36420,3059,17363,2246,4162,1213,44325,2972,37524,2778,6095,1111,706,450,7076,1524,23614,2185,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1712094,8632,1131197,10706,156205,5594,29314,2314,28529,2381,98362,4499,172458,5090,78211,4370,33426,2508,60821,3226,168831,5220,90614,4251,41897,2834,36320,2622,228006,5620,145685,4502,60014,3343,22307,2185,395636,7468,335032,6888,52054,2926,8550,1476,10061,1449,580897,9542,194023,6104,7691,1272,16856,1714,169476,6212,116873,5443,12999,1885,37823,3391,66051,4646,76527,4644,26544,2442,37432,2941,12551,1873,69150,3802,48801,3270,18461,2208,1888,715,50759,2984,46238,2719,3777,981,744,355,15383,2100,58182,3734,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1718194,10232,1106785,10765,158258,6369,36032,3283,29159,2504,93067,4735,166155,6267,83591,4297,28248,2457,54316,4228,149010,5390,83667,4145,29438,2778,35905,2766,195914,7617,127128,6100,44365,3958,24421,2803,425213,9079,361943,8558,50768,3396,12502,1856,12235,1909,611409,10272,182787,7018,2893,921,14707,1969,165187,6807,117560,6253,8783,1653,24976,2203,83801,5365,79075,4502,18967,2381,38332,3623,21776,2196,72307,4889,43540,4181,22968,2582,5799,1443,70916,4389,63502,4019,6673,1319,741,385,20113,2159,68651,3613,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,549841,5205,392139,5035,43388,2464,4605,780,5457,764,33326,2176,59533,3297,16477,1964,15572,1661,27484,1988,54766,2436,23907,1934,14484,1352,16375,1660,79443,3556,39088,2313,23383,2377,16972,1836,153182,4600,113605,4371,31811,2664,7766,1135,1827,645,157702,5316,55464,3131,2994,845,7810,1276,44660,2942,31008,2743,2073,567,7118,1205,21817,2390,20583,2227,5845,1116,9863,1557,4875,1107,22044,2339,12181,1594,7958,1396,1905,775,15638,1945,13103,1865,2231,718,304,257,2414,839,10551,1483,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2165438,8230,1426748,11362,82938,3907,3077,686,7294,1344,72567,3464,110436,4773,22972,2135,22218,1892,65246,3833,125841,4997,39202,2636,22814,2076,63825,3788,228518,6536,84650,3747,56246,3808,87622,4103,870433,9228,551858,7545,231773,6300,86802,3793,8582,1417,738690,10568,139441,5002,5513,1070,12559,1579,121369,4761,118720,4844,2785,812,10706,1484,105229,4728,108776,4726,8018,1456,28077,2784,72681,4446,137428,6314,22958,2629,64997,4051,49473,3404,193438,6323,117450,5515,64207,4546,11781,1640,10642,1565,30245,2768,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2549336,9145,1570332,11411,97706,4091,2767,746,5512,1071,89427,3978,135066,5053,14653,1627,29614,2127,90799,4368,135798,5124,35445,2240,32238,2523,68115,4015,238692,6160,80427,3988,58167,3543,100098,4389,953876,9659,599122,9307,252632,6738,102122,4692,9194,1397,979004,12189,260020,7399,9454,1737,38701,2864,211865,6874,161857,7118,12221,2031,24051,2534,125585,6876,116345,5240,12218,1727,35249,2459,68878,3898,157122,6133,42369,3103,69087,4288,45666,3754,230991,7149,153222,6331,62028,3988,15741,1912,19820,2178,32849,3025,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3834574,12574,2693284,15012,282948,6330,24195,1858,35951,2348,222802,5481,383543,6664,119011,3768,97838,3286,166694,4887,387833,7762,179035,5387,108147,4068,100651,4023,554362,9291,321065,6824,161713,4592,71584,3787,1063136,11201,865637,10751,164278,4913,33221,2394,21462,2103,1141290,11473,363317,8068,8892,1356,30655,2652,323770,7681,245365,6662,16332,1950,64120,3552,164913,6569,159137,5747,36826,2976,77926,4026,44385,2860,151692,5518,86890,4139,53204,3223,11598,1674,128356,5803,108687,5295,16800,1996,2869,787,27030,2550,66393,3853,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
