GEO_ID,B10060_001E,B10060_001M,B10060_002E,B10060_002M,B10060_003E,B10060_003M,B10060_004E,B10060_004M,B10060_005E,B10060_005M,B10060_006E,B10060_006M,B10060_007E,B10060_007M,B10060_008E,B10060_008M,B10060_009E,B10060_009M,B10060_010E,B10060_010M,B10060_011E,B10060_011M,B10060_012E,B10060_012M,B10060_013E,B10060_013M,B10060_014E,B10060_014M,B10060_015E,B10060_015M,B10060_016E,B10060_016M,NAME,B10060_001MA,B10060_001EA,B10060_002EA,B10060_002MA,B10060_003EA,B10060_003MA,B10060_004EA,B10060_004MA,B10060_005MA,B10060_005EA,B10060_006MA,B10060_006EA,B10060_007MA,B10060_007EA,B10060_008MA,B10060_008EA,B10060_009EA,B10060_009MA,B10060_010MA,B10060_010EA,B10060_011MA,B10060_011EA,B10060_012MA,B10060_012EA,B10060_013EA,B10060_013MA,B10060_014EA,B10060_014MA,B10060_015EA,B10060_015MA,B10060_016MA,B10060_016EA,state
0400000US13,260132,10221,210460,9602,89939,6049,53547,5058,36392,3324,120521,7268,18891,2730,8115,1853,5889,1533,2226,1009,10776,2060,30781,3437,16643,2489,11958,2059,4685,1183,14138,2433,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,55204,3811,46992,3480,11244,1770,4730,1438,6514,1479,35748,2889,8163,1818,2492,968,1438,621,1054,619,5671,1509,49,83,49,83,49,83,0,181,0,181,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,28354,3992,24863,3853,10584,2715,5420,1826,5164,1490,14279,2834,659,367,322,272,173,169,149,163,337,274,2832,1195,1644,829,1168,688,476,381,1188,743,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,269537,9161,207321,8028,68197,5216,42152,3927,26045,2434,139124,6673,54068,3673,18400,2492,11872,2117,6528,1271,35668,3141,8148,2072,4651,1297,3191,1086,1460,677,3497,1189,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,127546,6365,109990,5635,48874,4325,32438,3304,16436,2459,61116,4144,8376,1990,4107,1154,3243,963,864,531,4269,1368,9180,1662,4391,1187,3291,1022,1100,485,4789,1405,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,37826,3149,34300,2862,13373,1841,9223,1744,4150,840,20927,2161,2340,854,1040,586,851,558,189,150,1300,478,1186,607,384,306,155,117,229,263,802,483,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,51363,4603,46290,4330,20541,2758,12430,2053,8111,1563,25749,2940,3155,1313,1397,607,712,414,685,515,1758,1033,1918,621,1157,477,659,423,498,266,761,327,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,103367,6085,79900,5148,41947,3928,26142,3053,15805,1889,37953,3339,7182,1734,2907,1048,2505,948,402,242,4275,1504,16285,2644,11067,2121,8131,1681,2936,965,5218,1123,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,116492,6651,89263,5392,42926,3353,26225,2668,16701,2224,46337,3264,7652,1941,3700,1170,2967,1142,733,391,3952,1440,19577,2723,10014,1911,6948,1402,3066,1118,9563,1729,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,19701,2279,15186,2049,5233,1500,3031,1039,2202,727,9953,1604,2582,1399,1790,1276,1185,1192,605,378,792,454,1933,726,560,293,455,272,105,79,1373,594,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,144451,7255,124602,6708,39260,3257,22253,2605,17007,2264,85342,5515,18682,2238,7300,1385,4816,1197,2484,785,11382,2004,1167,576,354,339,322,335,32,40,813,449,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,123020,7068,83109,5603,21257,2549,12810,2172,8447,1287,61852,4813,39334,3992,14570,2316,9854,2040,4716,1168,24764,3287,577,468,324,304,279,292,45,75,253,361,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,174991,7733,152706,7266,52565,4587,30683,3153,21882,2490,100141,5660,11308,1633,4644,1015,3459,911,1185,421,6664,1293,10977,1830,5274,1335,3820,1234,1454,601,5703,1111,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,65875,4343,55811,3800,18026,1994,11761,1686,6265,1087,37785,2836,7268,1518,2588,858,2296,800,292,187,4680,1363,2796,734,1045,419,824,402,221,113,1751,576,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,89392,5698,66496,4995,35951,3240,22413,2734,13538,2010,30545,3328,5243,1523,2730,1045,2434,1014,296,227,2513,881,17653,2648,9805,1859,6113,1285,3692,1274,7848,1707,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,115574,6555,97857,6388,43912,4144,25885,3195,18027,2130,53945,4314,8010,1784,2895,768,2562,761,333,270,5115,1496,9707,1799,4714,1087,2367,677,2347,780,4993,1334,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,15868,2180,12177,1900,6073,1129,3396,747,2677,805,6104,1331,396,257,233,207,207,199,26,44,163,152,3295,1210,1947,938,1384,887,563,514,1348,664,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,24793,2675,21603,2242,9600,1612,6430,1168,3170,922,12003,1379,1760,662,976,481,693,338,283,279,784,456,1430,703,858,537,707,525,151,122,572,385,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,68360,5014,55854,4964,20004,2740,11559,2137,8445,1620,35850,4218,8239,1879,3345,873,2367,762,978,561,4894,1611,4267,1422,2431,1050,1735,884,696,442,1836,804,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,24703,2885,18918,2577,5690,1666,3489,1415,2201,932,13228,2149,3792,1218,1153,687,690,549,463,336,2639,1114,1993,1021,1359,980,1186,964,173,181,634,346,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,194936,7736,142166,6458,36248,3640,18800,2853,17448,2115,105918,4801,51550,4159,12515,2228,6871,1648,5644,1494,39035,3756,1220,616,833,465,355,273,478,420,387,376,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,53568,4807,40063,3704,19565,2438,11433,1895,8132,1524,20498,2295,1934,893,755,572,597,552,158,157,1179,588,11571,2107,5300,1288,3882,1248,1418,548,6271,1608,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,430935,11633,228569,8417,61497,4330,34033,3283,27464,2685,167072,7294,193879,8555,61094,4655,33414,3123,27680,3402,132785,6757,8487,1838,4235,1281,2858,1052,1377,611,4252,1221,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,212546,7454,155197,7589,68110,4947,40730,3938,27380,2550,87087,5492,14092,2002,6816,1364,4906,1176,1910,724,7276,1458,43257,4284,23819,2862,16264,2587,7555,1512,19438,2641,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,8038,1458,5862,1240,2274,733,1396,675,878,361,3588,909,945,530,114,148,114,148,0,147,831,519,1231,764,497,437,456,435,41,43,734,638,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,222827,7922,193130,7222,85199,5500,54474,4471,30725,2778,107931,5615,18448,2215,8845,1629,5910,1325,2935,859,9603,1473,11249,2090,6146,1321,4780,1172,1366,529,5103,1363,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,90222,4265,75319,4043,38898,3004,22941,2310,15957,1754,36421,2606,3961,1055,2024,808,1439,553,585,462,1937,707,10942,1226,5922,877,3370,575,2552,597,5020,862,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,72036,5499,57988,4517,18280,2249,9878,1884,8402,1557,39708,3668,6534,2029,2431,896,1904,889,527,303,4103,1580,7514,1931,3622,1476,1838,1041,1784,789,3892,1322,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,242129,7119,217039,6940,81780,4756,53701,4084,28079,2386,135259,6050,17222,2047,6651,1042,4518,956,2133,702,10571,1822,7868,1512,3055,764,2226,682,829,344,4813,1122,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,20302,2541,13794,2210,3527,1019,1741,673,1786,734,10267,2063,6425,1433,2460,776,1519,712,941,608,3965,1175,83,97,0,203,0,203,0,203,83,97,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,116121,5688,83973,5309,40859,4246,20302,2731,20557,3036,43114,3399,6419,1355,2723,945,2170,855,553,358,3696,1066,25729,2931,12126,2267,7110,1621,5016,1256,13603,1790,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,13307,1855,10931,1658,6312,1158,3711,930,2601,693,4619,1232,806,557,731,573,505,488,226,301,75,81,1570,523,882,377,559,244,323,203,688,438,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,165382,7646,126696,6781,56923,4508,34921,3697,22002,2400,69773,5093,13545,2076,6658,1371,5460,1288,1198,462,6887,1651,25141,3693,13436,2195,8983,1867,4453,1133,11705,2650,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,763261,19956,619858,18408,235467,11307,149803,9218,85664,5232,384391,14037,67693,6719,31230,4188,25315,3845,5915,1412,36463,4987,75710,6092,34778,4469,24083,3346,10695,2207,40932,4298,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,64125,4316,56645,3890,14601,1945,8191,1486,6410,1445,42044,3409,6111,1916,1487,899,696,560,791,697,4624,1762,1369,605,692,455,90,97,602,438,677,368,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,11234,1713,8893,1607,2640,866,1762,658,878,488,6253,1395,1643,658,556,400,416,353,140,120,1087,488,698,317,284,229,243,224,41,50,414,254,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,187210,8609,159530,7665,53605,4249,29125,2997,24480,2796,105925,6444,18312,3233,5703,1575,4473,1503,1230,564,12609,2669,9368,1898,4469,1508,3113,1247,1356,627,4899,1210,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,136453,6427,107285,6081,30733,2995,17646,2329,13087,1927,76552,5299,15695,2428,4627,1259,3562,1221,1065,452,11068,2290,13473,2122,5756,1247,3203,988,2553,789,7717,1728,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,41641,3388,34193,3136,17807,2269,9263,1723,8544,1605,16386,2069,1511,762,1018,618,353,301,665,465,493,460,5937,1431,2123,839,1527,694,596,387,3814,1076,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,71848,4557,57057,3908,21228,2619,13491,1949,7737,1424,35829,2764,12471,1734,5412,1075,4158,877,1254,595,7059,1415,2320,641,1085,417,862,395,223,120,1235,464,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,8269,1768,5950,1414,2674,931,1538,614,1136,608,3276,954,264,214,157,175,51,86,106,153,107,126,2055,888,1168,773,812,663,356,344,887,530,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,93731,5215,83372,4986,38216,3698,19266,2323,18950,2421,45156,3471,10213,1595,4871,1145,3588,1048,1283,589,5342,1239,146,175,92,151,48,79,44,73,54,92,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
