GEO_ID,B27002_001E,B27002_001M,B27002_002E,B27002_002M,B27002_003E,B27002_003M,B27002_004E,B27002_004M,B27002_005E,B27002_005M,B27002_006E,B27002_006M,B27002_007E,B27002_007M,B27002_008E,B27002_008M,B27002_009E,B27002_009M,B27002_010E,B27002_010M,B27002_011E,B27002_011M,B27002_012E,B27002_012M,B27002_013E,B27002_013M,B27002_014E,B27002_014M,B27002_015E,B27002_015M,B27002_016E,B27002_016M,B27002_017E,B27002_017M,B27002_018E,B27002_018M,B27002_019E,B27002_019M,B27002_020E,B27002_020M,B27002_021E,B27002_021M,B27002_022E,B27002_022M,B27002_023E,B27002_023M,B27002_024E,B27002_024M,B27002_025E,B27002_025M,B27002_026E,B27002_026M,B27002_027E,B27002_027M,B27002_028E,B27002_028M,B27002_029E,B27002_029M,B27002_030E,B27002_030M,B27002_031E,B27002_031M,B27002_032E,B27002_032M,B27002_033E,B27002_033M,B27002_034E,B27002_034M,B27002_035E,B27002_035M,B27002_036E,B27002_036M,B27002_037E,B27002_037M,B27002_038E,B27002_038M,B27002_039E,B27002_039M,B27002_040E,B27002_040M,B27002_041E,B27002_041M,B27002_042E,B27002_042M,B27002_043E,B27002_043M,B27002_044E,B27002_044M,B27002_045E,B27002_045M,B27002_046E,B27002_046M,B27002_047E,B27002_047M,B27002_048E,B27002_048M,B27002_049E,B27002_049M,B27002_050E,B27002_050M,B27002_051E,B27002_051M,B27002_052E,B27002_052M,B27002_053E,B27002_053M,B27002_054E,B27002_054M,B27002_055E,B27002_055M,B27002_056E,B27002_056M,B27002_057E,B27002_057M,NAME,B27002_001MA,B27002_001EA,B27002_002MA,B27002_002EA,B27002_003EA,B27002_003MA,B27002_004EA,B27002_004MA,B27002_005EA,B27002_005MA,B27002_006MA,B27002_006EA,B27002_007MA,B27002_007EA,B27002_008MA,B27002_008EA,B27002_009EA,B27002_009MA,B27002_010EA,B27002_010MA,B27002_011EA,B27002_011MA,B27002_012EA,B27002_012MA,B27002_013MA,B27002_013EA,B27002_014EA,B27002_014MA,B27002_015EA,B27002_015MA,B27002_016EA,B27002_016MA,B27002_017MA,B27002_017EA,B27002_018MA,B27002_018EA,B27002_019MA,B27002_019EA,B27002_020EA,B27002_020MA,B27002_021EA,B27002_021MA,B27002_022EA,B27002_022MA,B27002_023MA,B27002_023EA,B27002_024MA,B27002_024EA,B27002_025EA,B27002_025MA,B27002_026EA,B27002_026MA,B27002_027MA,B27002_027EA,B27002_028MA,B27002_028EA,B27002_029MA,B27002_029EA,B27002_030MA,B27002_030EA,B27002_031EA,B27002_031MA,B27002_032EA,B27002_032MA,B27002_033MA,B27002_033EA,B27002_034MA,B27002_034EA,B27002_035MA,B27002_035EA,B27002_036EA,B27002_036MA,B27002_037MA,B27002_037EA,B27002_038MA,B27002_038EA,B27002_039MA,B27002_039EA,B27002_040MA,B27002_040EA,B27002_041MA,B27002_041EA,B27002_042EA,B27002_042MA,B27002_043MA,B27002_043EA,B27002_044MA,B27002_044EA,B27002_045MA,B27002_045EA,B27002_046MA,B27002_046EA,B27002_047EA,B27002_047MA,B27002_048MA,B27002_048EA,B27002_049MA,B27002_049EA,B27002_050MA,B27002_050EA,B27002_051MA,B27002_051EA,B27002_052MA,B27002_052EA,B27002_053EA,B27002_053MA,B27002_054EA,B27002_054MA,B27002_055EA,B27002_055MA,B27002_056MA,B27002_056EA,B27002_057MA,B27002_057EA,state
0400000US13,9906878,3443,4767586,7391,406575,5115,195471,6465,211104,7139,862679,6158,484865,9552,377814,10541,493070,4432,321271,7151,171799,7251,628891,6515,382318,8046,246573,8723,641071,5746,434989,8153,206082,8537,659985,5010,475238,6499,184747,6475,548104,2753,398592,5294,149512,5381,349669,2638,202857,4713,146812,4471,177542,2414,112372,2400,65170,2955,5139292,6335,386569,6243,183529,7318,203040,6630,832424,6737,460395,11442,372029,10534,497594,5311,321534,7300,176060,7265,696561,6207,424717,8894,271844,8528,707683,6055,500852,8615,206831,7619,709807,4264,527502,7265,182305,6474,617879,2612,446435,6633,171444,6338,410757,2662,230936,5180,179821,4875,280018,2638,158114,4196,121904,4435,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1367770,2267,674703,2594,54725,1485,36489,2219,18236,1989,103146,1623,68048,2524,35098,2539,61407,1548,45793,2218,15614,1996,95163,1993,72136,2527,23027,2222,85045,1675,71037,2289,14008,1764,87209,1152,72927,1769,14282,1873,87568,756,70680,1709,16888,1531,60673,459,42774,1478,17899,1467,39767,458,28668,1168,11099,1160,693067,2062,52337,1305,33563,1869,18774,1671,97810,1590,66830,2741,30980,2520,58505,932,43564,1937,14941,1815,97099,1267,74343,2649,22756,2383,83304,1133,68058,1860,15246,1721,89101,856,74732,1664,14369,1795,91668,601,76015,1961,15653,2015,65339,863,46520,1852,18819,1845,57904,899,39031,1916,18873,1815,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1612889,1331,800730,3195,69127,2482,36419,2734,32708,2764,152035,2846,95058,4355,56977,4082,79779,2040,55294,2825,24485,2939,100822,2064,69821,2639,31001,2780,98627,1982,70791,2385,27836,2544,95346,2309,71305,2870,24041,2557,96114,1234,74418,1930,21696,2261,68976,969,44007,2075,24969,1941,39904,762,26260,1449,13644,1459,812159,3009,66887,2101,38789,2402,28098,2764,142613,2841,91244,3986,51369,3831,75356,1762,52504,2251,22852,2322,104497,1743,68580,2721,35917,2727,100127,1948,72421,2768,27706,2768,98258,1441,76468,2224,21790,1930,101968,1175,78441,2176,23527,2154,70947,1097,45976,2057,24971,2130,51506,899,34915,1670,16591,1680,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12702393,1320,6204806,5051,484253,4459,271259,6336,212994,6386,1034266,4440,640775,9457,393491,9827,617438,3289,432071,6523,185367,6141,867118,3233,593233,8253,273885,8289,818282,3698,595561,6241,222721,7098,859864,3682,653883,7014,205981,6046,774410,2249,596061,6637,178349,5970,457594,1622,289384,4877,168210,4649,291581,1770,197081,3358,94500,3017,6497587,5037,472346,4828,259450,6647,212896,6686,990037,5211,605195,7373,384842,7287,614865,2981,409202,7556,205663,6861,881280,3296,585457,6807,295823,6878,841727,2638,597393,6084,244334,6071,891515,2363,688190,5901,203325,5378,831870,1835,644138,5861,187732,5593,530666,1837,329167,5018,201499,4900,443281,2185,281435,4595,161846,4785,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6498029,543,3180599,5120,257979,4476,139684,5733,118295,5436,549315,5200,350121,6769,199194,6720,333848,2891,239585,5083,94263,4614,403349,3215,273681,6305,129668,5806,404220,3060,298660,5560,105560,5475,431064,2798,325825,4288,105239,3896,402332,1802,307181,3700,95151,3894,246112,1421,159027,3374,87085,3172,152380,1302,106505,2450,45875,2466,3317430,5123,249435,4395,135648,4388,113787,4466,523263,4176,334639,5527,188624,6011,327765,2918,231584,5563,96181,4919,421531,3116,273263,6334,148268,6144,413724,3234,299222,6009,114502,5670,445258,2304,336246,4618,109012,4286,429406,1943,335615,4185,93791,4022,281734,1780,182333,3945,99401,3644,225314,1650,152208,3504,73106,3374,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3062900,1029,1520427,3798,120786,2916,74917,2916,45869,2945,251493,3387,175240,4232,76253,4018,160487,2200,127884,2633,32603,2887,194921,2338,145530,3035,49391,2642,181916,2268,148806,3418,33110,2865,202510,2169,167026,3139,35484,2805,201047,1348,168127,2160,32920,2096,122079,890,83730,1950,38349,1954,85188,1007,62903,1769,22285,1559,1542473,3534,112641,2217,72381,2746,40260,2224,238431,2753,162793,4733,75638,4580,155305,2027,118304,2667,37001,2790,191354,2884,142196,4026,49158,3181,179414,2299,142543,2612,36871,2628,201766,1560,166752,2840,35014,2689,203421,1304,171084,2486,32337,2265,133350,942,94054,2211,39296,2105,126791,1282,92207,2088,34584,2024,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2845414,1780,1402512,3736,125732,2816,75586,3033,50146,3156,242563,3149,165161,4765,77402,4645,147756,2481,113086,2976,34670,2624,184985,2889,136694,3696,48291,3054,170870,2415,132147,3304,38723,2824,177127,1708,143382,2996,33745,2612,176687,1433,141818,2383,34869,2267,106137,1135,70678,1864,35459,1802,70655,1101,51297,1508,19358,1385,1442902,3711,119263,2969,70866,2852,48397,3391,233350,3438,159501,3659,73849,4507,143326,2411,106999,2971,36327,2550,188003,2163,139166,3314,48837,3067,171006,1865,134445,2573,36561,2633,182798,1713,148450,2485,34348,2255,182606,1397,150782,2683,31824,2385,117303,1522,80185,2046,37118,1977,105247,1487,73596,1768,31651,1780,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4328524,1238,2114097,4122,172090,3262,87213,3854,84877,4054,349041,3692,210316,5440,138725,4939,209106,2847,142662,3523,66444,3549,265552,3660,169217,4228,96335,3925,268371,2796,188396,4302,79975,3954,293592,2144,203717,3838,89875,3583,276321,1588,195991,3818,80330,3955,177881,1251,112988,3036,64893,2933,102143,1208,71132,1962,31011,1805,2214427,4026,160415,3197,79953,3530,80462,3693,331225,3431,196823,5035,134402,4538,208872,2369,137536,3594,71336,3618,277523,2352,175203,4272,102320,3826,278608,2229,195149,4297,83459,4334,309728,2359,225195,3780,84533,3479,296997,1804,210537,3818,86460,3653,202261,1276,127786,2858,74475,2986,148798,1669,96061,2636,52737,2555,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4547572,1845,2192530,4370,190443,4766,88587,4576,101856,4741,375772,4953,190523,6512,185249,6849,227267,4261,136358,4223,90909,5320,301704,4647,189039,5664,112665,5213,270836,4731,183024,5360,87812,5011,282551,3345,191877,4609,90674,4496,276929,1567,189293,5155,87636,5078,169487,1679,97007,3089,72480,2900,97541,1696,58485,2250,39056,2293,2355042,4246,181213,5191,82350,4927,98863,4960,365190,5038,183031,6818,182159,6922,232362,3274,139405,4475,92957,4930,330487,4653,204433,5987,126054,5162,289978,3602,191951,5113,98027,5048,308975,2750,210839,4772,98136,4761,303563,1723,211062,3287,92501,3409,197195,1543,109969,3489,87226,3591,146079,1968,80354,2981,65725,3126,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315996,592,638706,2018,38690,1223,20946,1405,17744,1600,91231,1362,55779,2682,35452,2292,56148,800,39272,2187,16876,1910,72821,917,45733,2224,27088,2066,75878,947,49327,2074,26551,2008,98241,1080,71139,2187,27102,2214,98750,639,73795,1649,24955,1650,67401,690,39127,1817,28274,1776,39546,614,27113,1274,12433,1218,677290,1903,36924,1391,19317,1531,17607,1493,90545,1688,56590,2629,33955,2511,55763,1043,36952,1851,18811,1906,77301,1512,42600,2228,34701,2362,78766,939,56537,1967,22229,1855,102293,1082,75899,2250,26394,2244,106868,1066,81480,2168,25388,1947,71904,465,45712,1957,26192,1967,56926,905,38369,1746,18557,1551,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5885847,2043,2831976,3502,223578,3424,136067,4235,87511,4009,465722,3733,318173,6185,147549,6452,270126,2696,196668,4887,73458,4779,394586,3007,284745,5177,109841,4755,361331,2287,274485,4678,86846,4283,414435,2160,332340,4596,82095,4705,356085,1416,287335,3773,68750,3876,215610,1406,158606,2606,57004,2651,130503,1401,96189,2714,34314,2498,3053871,3348,216877,3505,134937,4077,81940,4011,443590,3459,297973,7084,145617,7127,273713,2366,193860,4243,79853,4335,414386,2470,287526,5457,126860,5155,396483,2453,306975,5316,89508,4648,454366,1908,373008,4111,81358,3990,401923,1495,334775,3595,67148,3315,256988,1254,183559,2975,73429,3089,195545,1645,134436,2941,61109,2930,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6668348,1237,3224439,2662,223016,2886,145092,4276,77924,4196,484518,3209,351171,5696,133347,5751,345265,2004,264889,4162,80376,4067,450115,2843,325839,5816,124276,5030,403358,2168,307037,4587,96321,4900,475666,1863,375228,4972,100438,5183,419766,1400,329017,4556,90749,4381,257778,1487,170962,3492,86816,3775,164957,1541,114618,3006,50339,2989,3443909,2587,215203,3447,144292,4251,70911,4413,464661,3387,331641,6027,133020,5810,349720,1283,270410,4076,79310,3814,468014,2136,329991,4838,138023,4855,428792,1785,326373,4875,102419,4900,503208,1600,394693,4452,108515,4709,460017,1158,358330,4164,101687,3987,299212,1340,196159,3532,103053,3757,255082,2086,166022,3297,89060,3356,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9798621,623,4788521,3301,356326,4516,195249,5424,161077,6215,778528,4244,502814,7877,275714,6867,501288,2551,354113,4854,147175,4752,584048,3377,384858,6575,199190,5508,575357,2372,414890,5553,160467,5793,679068,2159,510316,4855,168752,4784,654404,1479,510286,4652,144118,4454,406829,1660,297125,4181,109704,3994,252673,1653,198634,2906,54039,2560,5010100,3364,333208,3614,187395,4599,145813,4907,751878,3473,489448,7228,262430,6989,492654,2369,339324,4956,153330,4671,592735,2426,383516,6356,209219,6334,599220,1918,428066,5518,171154,5274,708484,2287,540959,5061,167525,4839,700008,1584,552787,4974,147221,4946,458488,1465,335500,3915,122988,3822,373425,1746,287119,3805,86306,3592,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5398211,808,2677723,3629,214349,3117,149038,3630,65311,3226,440779,3508,321877,5210,118902,5186,251390,2013,191879,3269,59511,2940,374687,2148,273943,3823,100744,4149,333775,1877,265605,3832,68170,3705,375669,1929,308867,3789,66802,3276,351667,1455,287262,3410,64405,3404,203344,1180,147011,2319,56333,2228,132063,1287,100228,1813,31835,1471,2720488,3565,202991,3114,143344,3648,59647,3174,422672,3302,311327,5463,111345,4866,246086,1747,188824,3627,57262,3183,367744,2090,265864,4187,101880,4273,332702,2576,263702,3677,69000,3643,378483,1737,313891,3798,64592,3315,357809,1560,298032,3025,59777,2929,221711,1058,162081,3050,59630,2996,190290,1782,140079,2212,50211,2308,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927088,1445,1405888,4405,121166,3414,51542,3499,69624,4169,254768,3332,128157,5264,126611,4873,147954,3046,84599,3605,63355,3572,173355,3979,99241,4513,74114,4619,178420,3757,122260,4259,56160,3795,176892,2886,118563,3775,58329,3739,174543,1985,114117,3458,60426,3123,112649,1879,63719,2929,48930,2794,66141,1536,38527,2137,27614,1955,1521200,4278,112420,3658,48893,3848,63527,4199,241448,3845,116536,4835,124912,5587,150683,3236,89671,3534,61012,3771,193880,3689,113891,3962,79989,4381,196173,3106,130464,3960,65709,3745,196428,2412,130566,3629,65862,3615,193816,1430,128856,3058,64960,2996,131549,1566,70898,2718,60651,2613,104803,1641,59314,2281,45489,2326,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5950606,1614,2896457,4646,228907,3364,131817,3735,97090,4403,479142,4050,317938,7479,161204,7056,287727,3070,210888,4880,76839,4597,376493,3195,259000,5868,117493,5248,355431,2968,261600,5365,93831,5155,397365,2508,293677,4279,103688,4059,375796,1722,284700,4099,91096,3736,243812,1210,147587,3533,96225,3562,151784,1492,98206,3178,53578,3039,3054149,4191,215241,3495,125279,4049,89962,4219,464271,3994,303423,6202,160848,6176,290278,2984,205430,4364,84848,4273,396214,3478,271953,6030,124261,5489,365589,2500,269606,5148,95983,5079,416172,2358,320322,4676,95850,4164,408374,1864,313725,4630,94649,4323,276308,1961,164864,3748,111444,3577,221702,1709,136938,3241,84764,3269,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1008116,806,502747,2093,38162,1607,20636,1784,17526,1705,76577,1789,44721,2825,31856,2552,49991,1405,34505,1909,15486,1807,63763,1885,40272,2042,23491,2367,56576,1055,39771,2150,16805,1838,64168,1174,47962,1998,16206,1560,74167,993,55975,1534,18192,1558,49639,474,28925,1642,20714,1550,29704,472,20503,1044,9201,1034,505369,1886,35916,1135,19322,1634,16594,1729,73396,1346,43228,2412,30168,2346,50219,1475,35461,1843,14758,1827,61711,1386,40998,2155,20713,2229,55909,1114,40724,1452,15185,1524,66313,1155,47548,1892,18765,1936,75734,903,56813,1837,18921,1811,48672,601,31574,1593,17098,1478,37499,582,25444,1216,12055,1250,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1853684,807,919630,2338,80311,1891,53695,2017,26616,1959,159996,2056,111027,2756,48969,2582,94612,1402,74641,2184,19971,2143,123901,2034,94245,2404,29656,2401,113678,1242,90154,2371,23524,2162,116775,1294,96337,1964,20438,2014,114944,1048,95880,1715,19064,1452,68366,809,45594,1775,22772,1730,47047,653,32424,1153,14623,1066,934054,2210,76090,2242,48683,1925,27407,2417,150193,2301,105571,2817,44622,2289,90843,1541,68555,2039,22288,1907,125109,1713,93969,2405,31140,2027,111137,1457,85141,2394,25996,2155,118104,1269,99056,1764,19048,1532,118700,881,98746,1774,19954,1604,74915,924,49414,1340,25501,1511,68963,891,48047,1503,20916,1610,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2805532,1104,1399782,2529,110224,2466,58375,2661,51849,2984,228795,2932,147117,5014,81678,4489,127433,1695,83491,3879,43942,3749,198446,2197,119539,4166,78907,4112,189132,1798,126577,3478,62555,3252,191051,1646,138347,3517,52704,3170,167373,1045,120309,3056,47064,2964,120351,740,64942,2610,55409,2639,66977,681,36560,1924,30417,1838,1405750,2245,102347,2735,56314,3475,46033,3310,220268,2709,137161,4724,83107,4726,124040,1227,86565,3035,37475,2904,197549,1419,124545,4155,73004,4018,187497,1605,129158,4106,58339,3857,189141,1507,138853,3560,50288,3527,176221,1073,127810,3064,48411,2948,128215,794,66124,3008,62091,2833,80472,875,40980,2314,39492,2301,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1311921,451,645208,1790,40258,1353,25856,1699,14402,1573,95591,1597,69997,2922,25594,2832,64622,1278,49658,2396,14964,2189,75451,1176,53012,2376,22439,2079,78050,1340,63425,2009,14625,1823,102704,1148,82466,2302,20238,2198,97031,743,80999,2006,16032,1814,58808,482,40235,1567,18573,1573,32693,619,25743,1182,6950,1047,666713,1844,38575,1291,23372,1751,15203,1662,92409,1244,65650,2608,26759,2350,62383,1032,51042,1949,11341,1676,76793,1164,54457,2484,22336,2362,79964,1214,66315,1776,13649,1532,106167,856,88459,2054,17708,2078,100379,1011,83183,1731,17196,1731,62965,694,41965,1585,21000,1550,47078,770,33431,1442,13647,1409,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8830969,1326,4291313,3274,326459,4003,204842,6010,121617,5230,697585,4285,479407,8195,218178,7321,401754,1930,291138,4994,110616,5313,559996,2493,369868,5913,190128,6134,569780,2245,418158,5446,151622,5278,642645,1860,503565,5702,139080,5449,548526,1381,435245,4867,113281,4783,328942,1607,216338,3891,112604,3644,215626,1669,141989,2701,73637,2547,4539656,3088,313486,3761,195990,5285,117496,5012,669832,3904,457846,6564,211986,7163,386011,1351,273401,4926,112610,4859,567378,1875,383498,5335,183880,5177,592787,1723,439818,5130,152969,4870,684819,1450,530975,5493,153844,5374,597802,916,468625,4618,129177,4744,391939,1778,244284,3761,147655,3985,335602,1961,202657,4670,132945,4749,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
