GEO_ID,C17025_001E,C17025_001M,C17025_002E,C17025_002M,C17025_003E,C17025_003M,C17025_004E,C17025_004M,C17025_005E,C17025_005M,C17025_006E,C17025_006M,C17025_007E,C17025_007M,C17025_008E,C17025_008M,C17025_009E,C17025_009M,C17025_010E,C17025_010M,C17025_011E,C17025_011M,NAME,C17025_001EA,C17025_001MA,C17025_002EA,C17025_002MA,C17025_003EA,C17025_003MA,C17025_004MA,C17025_004EA,C17025_005MA,C17025_005EA,C17025_006MA,C17025_006EA,C17025_007EA,C17025_007MA,C17025_008EA,C17025_008MA,C17025_009EA,C17025_009MA,C17025_010MA,C17025_010EA,C17025_011MA,C17025_011EA,state
0400000US15,1379804,1532,156729,10340,124006,9091,32723,5346,11610,2084,21113,4566,1223075,10578,1009602,13427,213473,8744,129261,6133,84212,5966,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1603083,1505,237981,11550,217212,10790,20769,3361,6213,1923,14556,2910,1365102,11925,1289744,12735,75358,6570,28813,3205,46545,5932,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12571848,5001,1804535,31908,1543031,27714,261504,11853,80312,6397,181192,9991,10767313,32224,9262985,32047,1504328,18098,793676,13647,710652,16434,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6391460,3622,974218,25464,903384,23996,70834,7339,12648,1996,58186,6592,5417242,25443,5176333,25631,240909,10829,108942,6681,131967,8846,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3004857,1994,367816,14237,337624,14047,30192,3663,5299,1299,24893,3535,2637041,14316,2520280,14168,116761,5436,48587,3565,68174,5721,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2821431,1822,382712,13369,341849,11853,40863,5136,7493,1599,33370,4591,2438719,13498,2278760,14644,159959,6261,68659,4594,91300,5366,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4275359,3071,817542,22333,775591,22230,41951,4687,10185,2225,31766,4200,3457817,22653,3341582,22925,116235,5279,47203,3459,69032,5016,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4518525,2673,896524,23296,859799,22362,36725,4188,8561,1911,28164,3731,3622001,23979,3469364,23588,152637,6622,68550,4901,84087,5890,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1294009,1312,182791,8933,172110,8697,10681,2628,3908,1033,6773,2234,1111218,8874,1074342,8646,36876,3193,21895,2029,14981,2289,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5835377,3394,589818,21635,490976,19585,98842,7627,34134,3725,64708,6968,5245559,21844,4462095,22201,783464,16702,397124,10933,386340,12910,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6509672,2466,757235,20233,588507,18031,168728,9855,61559,5199,107169,8982,5752437,20269,4887635,21133,864802,15056,483507,11340,381295,14537,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9686787,4096,1568844,28256,1448453,25068,120391,8736,43791,4853,76600,6006,8117943,28619,7612679,27066,505264,12845,281289,9000,223975,11529,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5332552,2450,611354,19609,524031,15868,87323,8389,33314,3766,54009,6957,4721198,19298,4388212,18045,332986,10317,179051,7897,153935,8074,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2895470,2092,623113,18212,611407,17881,11706,2024,2218,813,9488,1788,2272357,17597,2224218,17746,48139,3673,19995,2543,28144,2947,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5878658,2718,908628,22347,864036,21396,44592,5257,12239,2496,32353,4428,4970030,22523,4795680,24579,174350,8055,89021,5684,85329,5934,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,997952,1702,153954,7951,150147,8000,3807,961,1253,483,2554,847,843998,7992,824717,7771,19281,2275,10010,1382,9271,1711,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1828121,1343,227310,9475,201384,9202,25926,3294,4863,1358,21063,3144,1600811,9277,1504366,10291,96445,5301,38721,2990,57724,5132,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2800768,2077,426730,18737,340998,16220,85732,6776,23013,2749,62719,5774,2374038,18462,1911786,17484,462252,11957,225689,8317,236563,10089,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1287504,829,117983,7687,111745,7663,6238,1529,2475,951,3763,1226,1169521,7413,1099094,8681,70427,4884,40164,3990,30263,3447,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8762159,3378,972903,23646,720889,18784,252014,11432,92382,6405,159632,9168,7789256,23739,6095018,26852,1694238,21795,966455,15908,727783,15631,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2045525,1124,436153,17466,377517,14779,58636,6827,15939,2466,42697,5862,1609372,17570,1467245,16643,142127,8300,58830,4613,83297,6802,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19228524,4824,3062938,48945,2240410,37642,822528,22511,341325,11865,481203,18437,16165586,49469,12585050,50447,3580536,31535,2048875,26784,1531661,23578,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9691794,3044,1668686,32408,1497523,29622,171163,10141,31672,4563,139491,8720,8023108,32440,7442853,33770,580255,14200,234035,9404,346220,12406,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,712548,1044,82264,6353,76827,6220,5437,1603,1453,699,3984,1499,630284,6389,612205,6166,18079,2728,7758,2094,10321,1947,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11276403,3595,1785780,29476,1696633,27634,89147,8213,28778,3750,60369,6476,9490623,29809,9110477,31205,380146,10492,208714,8057,171432,7948,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3759517,2366,623840,14892,576561,14238,47279,4193,6353,1279,40926,4229,3135677,15164,2961177,15223,174500,6372,65669,3423,108831,5337,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3893475,2646,644450,21249,560717,17774,83733,7894,20775,2915,62958,7572,3249025,21619,2943145,20922,305880,9935,137876,6525,168004,8442,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12371337,3870,1682212,31577,1537706,30288,144506,8119,46422,3635,98084,7098,10689125,31767,10033789,33482,655336,17741,365799,11161,289537,13574,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1015655,599,145596,9132,121201,8791,24395,3324,7935,1269,16460,2969,870059,9216,756100,8812,113959,5780,63842,4534,50117,4279,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4691589,2682,843860,23093,795360,22351,48500,5254,8262,1775,40238,4705,3847729,23323,3673272,25515,174457,8281,77102,5432,97355,5957,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,824373,1078,116843,6179,110743,5738,6100,1350,1753,759,4347,1227,707530,6247,689984,6242,17546,2343,9294,1837,8252,1550,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6386663,3638,1171307,27981,1092588,26419,78719,7388,16530,3103,62189,6972,5215356,28495,4978012,27051,237344,8579,97695,6190,139649,8728,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26340247,5422,4523708,59686,3522865,47568,1000843,25053,192282,9189,808561,24579,21816539,59763,18361951,59219,3454588,34594,1374601,21413,2079987,29764,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2897762,1930,339900,16334,293192,15741,46708,4871,9025,1687,37683,4785,2557862,16258,2358455,15210,199407,8151,85293,6149,114114,7665,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,601819,882,73149,4724,70055,4599,3094,1032,1614,665,1480,637,528670,4727,507518,5280,21152,1816,11350,1496,9802,1419,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8080300,3250,953395,25894,830839,25263,122556,8029,37705,4385,84851,6726,7126905,26890,6254351,29897,872554,15636,454515,11057,418039,15122,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6927889,3758,913619,25464,765049,21039,148570,9784,44516,4479,104054,8696,6014270,25841,5227869,25388,786401,15318,389105,11072,397296,13665,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1792949,2707,327764,12083,321206,11887,6558,1860,1508,732,5050,1782,1465185,12524,1448289,12449,16896,2363,10693,1715,6203,1465,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5603486,2812,738270,19830,685200,17653,53070,5092,16501,2670,36569,4356,4865216,20454,4643841,20524,221375,6199,106861,5012,114514,5401,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,570149,749,63774,5334,57271,4969,6503,1868,1081,543,5422,1715,506375,5335,490934,5394,15441,2223,6544,1427,8897,1756,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3515261,1181,1624453,25674,1591094,25072,33359,3618,11277,1641,22082,2679,1890808,25838,1831694,25374,59114,4917,28791,3170,30323,3597,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
