GEO_ID,B24021_001E,B24021_001M,B24021_002E,B24021_002M,B24021_003E,B24021_003M,B24021_004E,B24021_004M,B24021_005E,B24021_005M,B24021_006E,B24021_006M,B24021_007E,B24021_007M,B24021_008E,B24021_008M,B24021_009E,B24021_009M,B24021_010E,B24021_010M,B24021_011E,B24021_011M,B24021_012E,B24021_012M,B24021_013E,B24021_013M,B24021_014E,B24021_014M,B24021_015E,B24021_015M,B24021_016E,B24021_016M,B24021_017E,B24021_017M,B24021_018E,B24021_018M,B24021_019E,B24021_019M,B24021_020E,B24021_020M,B24021_021E,B24021_021M,B24021_022E,B24021_022M,B24021_023E,B24021_023M,B24021_024E,B24021_024M,B24021_025E,B24021_025M,B24021_026E,B24021_026M,B24021_027E,B24021_027M,B24021_028E,B24021_028M,B24021_029E,B24021_029M,B24021_030E,B24021_030M,B24021_031E,B24021_031M,B24021_032E,B24021_032M,B24021_033E,B24021_033M,B24021_034E,B24021_034M,B24021_035E,B24021_035M,B24021_036E,B24021_036M,NAME,B24021_001MA,B24021_001EA,B24021_002MA,B24021_002EA,B24021_003EA,B24021_003MA,B24021_004EA,B24021_004MA,B24021_005MA,B24021_005EA,B24021_006MA,B24021_006EA,B24021_007MA,B24021_007EA,B24021_008EA,B24021_008MA,B24021_009EA,B24021_009MA,B24021_010MA,B24021_010EA,B24021_011MA,B24021_011EA,B24021_012EA,B24021_012MA,B24021_013EA,B24021_013MA,B24021_014EA,B24021_014MA,B24021_015EA,B24021_015MA,B24021_016MA,B24021_016EA,B24021_017EA,B24021_017MA,B24021_018EA,B24021_018MA,B24021_019EA,B24021_019MA,B24021_020EA,B24021_020MA,B24021_021MA,B24021_021EA,B24021_022MA,B24021_022EA,B24021_023MA,B24021_023EA,B24021_024EA,B24021_024MA,B24021_025EA,B24021_025MA,B24021_026EA,B24021_026MA,B24021_027MA,B24021_027EA,B24021_028MA,B24021_028EA,B24021_029EA,B24021_029MA,B24021_030EA,B24021_030MA,B24021_031EA,B24021_031MA,B24021_032EA,B24021_032MA,B24021_033MA,B24021_033EA,B24021_034MA,B24021_034EA,B24021_035EA,B24021_035MA,B24021_036EA,B24021_036MA,state
0400000US01,38620,634,53477,1530,60662,757,62343,2059,54694,3073,71858,1645,72425,2616,78683,6293,53253,9528,46019,826,41181,1779,75632,7045,45802,961,41988,3316,49332,1564,57860,2997,37206,2651,23180,1003,22528,2141,38825,1702,31943,1193,41499,1483,16993,735,23099,1348,20641,1240,31874,398,36083,1104,30886,451,36277,968,31977,6299,32469,1964,39480,2030,33256,1879,35079,1415,37436,2494,27310,1345,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,53345,2461,67106,2102,70949,3481,72443,6361,66597,5132,75365,6662,69321,6883,90918,6502,65762,13409,60581,2767,51005,5842,90565,26781,61876,2612,51091,14821,70699,6013,82307,10245,46728,8935,32082,2190,38017,2961,62329,5469,61311,5809,66198,10270,25539,2298,30726,2628,26470,4537,42943,2150,45938,5957,42407,1734,62396,4303,36546,10131,67327,3132,60934,4487,50192,4161,52442,5700,51128,10450,43371,9082,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,40901,263,58022,1570,61372,758,66944,1154,52060,1109,72108,1981,70547,3465,80300,2294,55410,5083,42243,590,40594,959,78606,9014,40816,667,48627,6016,62142,1580,75256,2805,37994,2537,25208,634,29446,1745,47150,2267,39966,2818,51395,1649,20178,835,21953,397,22046,886,36220,485,41290,864,33858,1051,36968,831,25234,3518,35731,885,42288,2506,34199,2225,35285,1513,39112,2224,26923,1813,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,35835,441,50028,1128,55131,2790,56523,1921,48942,4333,60598,2100,60218,4076,62325,8041,55723,10791,41825,819,40238,2167,66581,21867,42477,1483,37451,5573,50634,1158,58792,2904,36942,1660,22067,599,22297,1218,38383,2105,41325,3687,37402,1498,15557,1014,21314,1250,21336,1134,31254,648,35555,1655,29479,1172,32402,1384,26492,1560,31642,869,40088,3495,31718,505,31590,812,37079,2267,26178,1283,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,47338,185,74452,728,75434,478,81157,464,65992,720,90840,523,92675,1754,92323,1481,72092,2981,60968,386,49753,1361,104548,5226,59731,1276,60610,857,76073,926,90786,522,46341,728,26761,201,30632,464,66468,1564,37632,2485,82171,1904,22352,275,25195,374,24172,661,40631,181,44478,1507,38765,444,37213,409,22477,689,40732,491,42440,1089,32472,386,32244,258,40634,426,26688,425,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,46787,382,62702,1190,65828,1045,70429,1212,60190,1224,80196,1928,81612,1392,80746,1791,65248,3675,48161,1296,45181,1421,81929,12972,45202,1263,50949,2428,62061,1434,71199,1596,42343,4467,27676,1067,30085,1317,56139,3945,44301,5862,61166,1651,22136,618,25464,782,27138,1749,40313,497,46247,1344,36776,557,40255,833,26511,6757,39863,1862,42471,2127,36580,764,35695,1015,44185,3930,31147,1033,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,56466,724,76213,667,85161,3045,90704,2040,75849,1540,80983,1386,81178,2673,81512,2200,71451,9926,62394,2161,51283,1434,112325,8934,61527,1071,59329,6725,70533,1401,78518,3624,50819,2305,34109,1711,31659,707,70471,2325,62449,8245,72493,8401,26945,1087,32176,1090,32417,3695,47961,1550,57347,4404,42517,1145,50318,1124,25184,6786,49687,2140,52243,2431,41443,892,42313,1761,44279,3139,32462,2860,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,46652,1017,62095,1478,64238,3706,70415,5192,53873,4956,72203,5881,76227,5875,68547,4794,71505,21061,51466,1285,40781,3985,83440,18613,52021,2349,60771,7463,62334,4607,72153,5260,38622,4883,30265,1777,29922,3691,53756,7939,51219,8846,61667,15040,25118,4714,29575,1786,23643,4168,36415,936,36337,2486,36443,937,48631,4631,31265,992,46236,2988,53814,5874,38888,4059,37490,5815,42007,5313,30445,3537,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,65595,2525,84003,4340,86463,4183,91254,2730,79378,3501,81906,4345,79769,5296,90320,16761,95628,12540,84538,6987,61282,6968,151795,7340,60263,7001,69656,6952,76211,6265,77155,7412,50431,25035,32322,2018,27864,3015,42588,4833,38325,3672,64450,8781,31396,2196,28713,4015,34041,5041,46847,2026,46791,7822,46891,2576,39343,3848,-666666666,-222222222,38605,3337,41630,13652,30050,4280,24604,19724,30905,3404,26668,4085,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,37434,249,52506,616,58720,1609,61433,485,51889,571,65575,1102,66794,1590,69988,3314,51327,1773,42293,223,40548,642,62187,3415,41201,353,41903,810,56015,1158,66047,1093,37659,1249,24736,394,25958,380,41758,808,35350,2654,48948,2283,22120,423,21639,307,22321,568,33301,590,38346,1404,31444,195,31925,347,20986,544,30754,423,37609,1467,30921,361,31242,472,34426,1930,25555,815,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,40864,229,57509,1009,63482,1792,67365,1601,56802,1709,72875,2415,75883,1829,75696,4470,58194,5828,46215,619,40301,1391,81512,14028,44991,810,48922,3464,55862,1394,65989,1421,38133,2286,25274,405,25077,1188,38033,1656,36833,1365,39533,2092,20074,733,23499,996,23389,1426,36205,367,41491,691,32666,767,36475,582,23490,3342,31716,503,42499,1280,31630,321,31273,547,37456,1569,26670,648,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,42831,1509,61093,884,61824,2168,65034,4121,57460,4998,66355,3164,66186,7656,70233,5069,61444,5978,51522,875,51119,4293,68750,9083,51224,852,50100,9725,71897,5963,86144,8331,45193,9400,32532,1306,32921,4546,50058,4083,41619,2447,65783,13307,30141,1808,31465,668,30582,2821,37102,756,39459,3424,36438,892,45364,4242,36812,9207,42433,5320,48969,4803,35837,1445,37363,3468,36767,1534,28849,3541,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,36856,687,53229,2134,54395,4207,57388,5325,47272,6896,68638,5170,70284,14502,71459,3594,57651,11861,45329,4117,37131,3015,77093,8404,41754,3600,45424,8303,56143,5422,62500,7308,35398,2763,24128,1023,24497,2319,47159,5134,51947,11342,45948,5423,19906,2189,23627,1350,21230,1386,31023,759,35073,3750,29748,1005,35039,2440,28975,1871,36220,2352,41876,2936,31585,1062,30157,2339,40116,4715,27402,3261,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,46952,321,65130,780,71151,717,75504,1205,64581,2170,75042,1512,77755,2942,75303,1999,60352,2585,51688,456,44795,1936,91501,5262,50783,611,50674,877,61695,568,71009,749,40980,1177,27391,374,26437,542,62051,1206,43996,4887,71336,2187,21958,370,27338,706,25456,1006,40204,310,47176,999,37086,321,47629,1328,32389,4977,50381,860,47316,1329,36517,366,36101,497,43927,2729,30380,618,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,40865,229,54090,951,59241,1709,61716,1013,52018,865,66359,1671,63601,3719,69317,2693,63904,6035,44655,1111,38811,1914,63608,4693,45462,929,42493,3886,51710,729,60550,1196,37019,1057,25662,524,25489,734,43446,2895,41059,4120,45088,2736,19337,730,26407,1001,21994,591,34591,858,39226,1522,32127,336,41981,562,30646,1934,41306,902,45916,1605,36886,441,37439,787,41493,722,31439,473,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,41977,238,55112,774,57485,2075,59377,2564,55833,2432,66883,1288,71461,1637,68771,2305,51293,3201,46865,1067,41939,1389,74970,14820,47328,1762,44027,4695,52303,1605,59704,3110,37269,2062,26520,657,27351,1352,51718,2959,32852,4300,56908,2494,19705,925,31310,1417,22233,1143,36855,513,42744,2870,34727,1012,42294,850,35133,2868,42223,869,45335,2071,37358,739,37337,846,42132,921,32479,1502,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,41561,341,53042,1345,59953,2060,62356,2363,54648,2390,66804,2069,66934,2703,72002,3179,55995,4128,43834,1261,38978,2352,72352,13358,43398,1167,42130,3096,51499,951,60170,3070,40002,1853,25149,747,25194,1041,41783,1732,42006,3338,41685,2035,20511,965,23883,2199,22251,1713,35846,550,43443,3197,32004,421,40678,805,31995,1183,38717,2801,46658,1498,36645,632,36100,922,44996,3927,31787,1045,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,38876,607,51521,411,54882,2087,57887,2144,50512,1136,62153,2703,60866,2003,73107,6030,50970,1985,43175,1511,35767,1515,68726,8745,46488,1314,35881,3091,51320,1010,61325,772,33358,2900,24034,886,27034,1035,38945,5252,31494,6383,41228,1519,18599,993,26170,1110,20873,844,31762,400,36356,1697,30868,464,39255,2278,25823,1992,37027,2124,44211,2307,36161,573,36819,934,39117,1740,30738,899,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,40340,264,52073,439,61185,812,63222,3424,52112,2021,65113,3795,54409,3694,81841,4958,51447,3288,42373,633,40578,1660,84091,8714,41579,499,40015,3732,51922,910,65572,3797,36730,1706,23104,971,22971,1406,39573,2975,38175,6703,39882,2787,17957,1116,22188,1141,21903,856,31756,450,32990,2973,31313,443,42048,711,24230,4061,42011,1011,44280,2983,41672,610,45088,2522,41411,867,35086,3927,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,41040,445,52653,1692,60211,3090,62408,4971,52463,4524,57492,4627,55143,6909,68592,6655,51492,4720,43087,2925,36092,1473,75125,17561,43927,3333,50559,4301,57000,3880,65822,3981,36256,4482,26544,684,29090,2147,54321,5274,41617,17261,63728,4562,21355,1095,26567,1090,22092,890,35162,958,36355,1577,34131,1434,40130,1776,30639,3604,40750,1230,40731,1803,39767,2101,40514,2423,40859,1942,35137,5425,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,53906,730,76568,653,81629,899,87209,2415,72275,2220,89934,1771,91003,795,90262,3080,80304,6180,60203,1203,48433,2284,112049,14394,55912,1237,62244,3852,69115,2589,80068,1689,45374,2380,31361,459,31040,733,61361,1855,51588,3450,67349,4468,24296,1695,27094,1102,25610,1095,42607,930,46005,1384,41832,488,42244,1138,31880,8966,40702,898,48399,2833,40283,909,41801,1151,41981,1126,32399,1839,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,56023,492,73530,1149,79902,1941,85280,2377,70579,1508,85312,1546,91076,1524,82062,2576,71993,4705,59627,2212,47509,2000,102342,10855,59879,2994,55475,3930,74971,2559,85740,2970,52377,2907,32432,950,31685,1024,66844,2315,60150,5783,75798,2100,26135,892,31690,978,30463,1255,47479,946,56536,2690,42765,1182,50917,641,21638,4936,50784,803,51801,1027,40649,685,40441,1130,42368,2506,37482,2472,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,43685,538,61674,341,64292,1685,68583,2286,59492,2146,72442,1618,68962,2308,81053,889,51506,2134,51921,609,45684,1214,71572,5664,54326,1622,51605,1357,58962,2003,67089,1818,40569,945,25920,381,26222,464,53517,1850,41855,3493,59845,3243,20590,546,26188,829,21818,694,36559,387,40785,592,35048,572,43486,1938,22893,1611,44785,2924,45964,1176,36598,365,36310,403,41325,659,31655,533,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,47765,535,62308,327,66990,934,70775,1084,62340,1520,72859,2140,75801,1643,75000,3182,60389,3534,49784,1255,42801,2281,80871,5045,48077,2313,48813,3719,61613,647,72061,1790,41718,832,29417,1042,30409,789,53974,3598,41286,2777,61411,1052,23011,1062,31121,1220,26300,885,40958,333,50012,2404,38063,626,47225,726,31313,940,48554,1770,50011,1333,38332,945,37885,1148,42946,2044,31635,864,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,36203,425,48917,1428,53546,2845,59614,3374,46018,1979,62029,1441,62477,4482,62512,2431,57339,8915,38317,1912,36633,1734,74694,16867,36909,643,39816,6961,50420,1265,56961,4352,36655,1986,23475,1501,23280,1959,34078,2896,33336,3171,35145,3433,17313,969,22335,1718,22024,1677,31141,553,33202,3299,30297,572,37302,1842,24421,2528,35709,2644,41474,1475,31927,626,31290,760,39152,3685,26946,1734,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,40439,186,52054,345,57233,1052,59834,1673,54652,2515,67591,2801,71994,1639,66727,2881,51658,4079,41692,472,36078,883,65487,10688,41642,622,43620,3491,51240,782,60593,1085,35205,1525,25380,479,25145,889,39608,2197,37024,2171,40554,1679,19263,1253,25281,1025,22332,945,34920,607,40468,901,32142,326,41098,585,26842,2322,41366,768,41986,842,35745,634,35113,1366,42362,2506,30655,1360,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,37898,1026,47656,1732,46269,2199,47493,4226,42004,4439,55378,2692,51501,3244,70050,9263,51951,3548,41210,2503,34876,3424,59164,19584,46149,2121,31912,1900,57965,6180,64083,5579,36460,3287,25370,919,27197,1709,44821,4748,41521,4581,48787,2819,20760,1040,26172,1619,20699,1575,30857,754,33241,3191,29651,1153,43632,3174,28402,2477,45371,2544,46127,1296,36205,3084,36933,4106,38372,6386,31074,5503,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
