GEO_ID,B27004_001E,B27004_001M,B27004_002E,B27004_002M,B27004_003E,B27004_003M,B27004_004E,B27004_004M,B27004_005E,B27004_005M,B27004_006E,B27004_006M,B27004_007E,B27004_007M,B27004_008E,B27004_008M,B27004_009E,B27004_009M,B27004_010E,B27004_010M,B27004_011E,B27004_011M,B27004_012E,B27004_012M,B27004_013E,B27004_013M,B27004_014E,B27004_014M,B27004_015E,B27004_015M,B27004_016E,B27004_016M,B27004_017E,B27004_017M,B27004_018E,B27004_018M,B27004_019E,B27004_019M,B27004_020E,B27004_020M,B27004_021E,B27004_021M,B27004_022E,B27004_022M,B27004_023E,B27004_023M,B27004_024E,B27004_024M,B27004_025E,B27004_025M,B27004_026E,B27004_026M,B27004_027E,B27004_027M,B27004_028E,B27004_028M,B27004_029E,B27004_029M,B27004_030E,B27004_030M,B27004_031E,B27004_031M,B27004_032E,B27004_032M,B27004_033E,B27004_033M,B27004_034E,B27004_034M,B27004_035E,B27004_035M,B27004_036E,B27004_036M,B27004_037E,B27004_037M,B27004_038E,B27004_038M,B27004_039E,B27004_039M,B27004_040E,B27004_040M,B27004_041E,B27004_041M,B27004_042E,B27004_042M,B27004_043E,B27004_043M,B27004_044E,B27004_044M,B27004_045E,B27004_045M,B27004_046E,B27004_046M,B27004_047E,B27004_047M,B27004_048E,B27004_048M,B27004_049E,B27004_049M,B27004_050E,B27004_050M,B27004_051E,B27004_051M,B27004_052E,B27004_052M,B27004_053E,B27004_053M,B27004_054E,B27004_054M,B27004_055E,B27004_055M,B27004_056E,B27004_056M,B27004_057E,B27004_057M,NAME,B27004_001EA,B27004_001MA,B27004_002MA,B27004_002EA,B27004_003MA,B27004_003EA,B27004_004MA,B27004_004EA,B27004_005EA,B27004_005MA,B27004_006EA,B27004_006MA,B27004_007EA,B27004_007MA,B27004_008MA,B27004_008EA,B27004_009MA,B27004_009EA,B27004_010EA,B27004_010MA,B27004_011EA,B27004_011MA,B27004_012EA,B27004_012MA,B27004_013MA,B27004_013EA,B27004_014MA,B27004_014EA,B27004_015MA,B27004_015EA,B27004_016EA,B27004_016MA,B27004_017EA,B27004_017MA,B27004_018MA,B27004_018EA,B27004_019MA,B27004_019EA,B27004_020MA,B27004_020EA,B27004_021EA,B27004_021MA,B27004_022EA,B27004_022MA,B27004_023MA,B27004_023EA,B27004_024MA,B27004_024EA,B27004_025MA,B27004_025EA,B27004_026MA,B27004_026EA,B27004_027EA,B27004_027MA,B27004_028MA,B27004_028EA,B27004_029MA,B27004_029EA,B27004_030MA,B27004_030EA,B27004_031MA,B27004_031EA,B27004_032EA,B27004_032MA,B27004_033MA,B27004_033EA,B27004_034MA,B27004_034EA,B27004_035MA,B27004_035EA,B27004_036MA,B27004_036EA,B27004_037MA,B27004_037EA,B27004_038EA,B27004_038MA,B27004_039EA,B27004_039MA,B27004_040EA,B27004_040MA,B27004_041MA,B27004_041EA,B27004_042MA,B27004_042EA,B27004_043MA,B27004_043EA,B27004_044EA,B27004_044MA,B27004_045EA,B27004_045MA,B27004_046MA,B27004_046EA,B27004_047MA,B27004_047EA,B27004_048MA,B27004_048EA,B27004_049EA,B27004_049MA,B27004_050EA,B27004_050MA,B27004_051EA,B27004_051MA,B27004_052MA,B27004_052EA,B27004_053MA,B27004_053EA,B27004_054EA,B27004_054MA,B27004_055EA,B27004_055MA,B27004_056EA,B27004_056MA,B27004_057MA,B27004_057EA,state
0400000US13,9906878,3443,4767586,7391,406575,5115,166911,6648,239664,7605,862679,6158,415201,9963,447478,11048,493070,4432,267573,7989,225497,8123,628891,6515,329282,7646,299609,8665,641071,5746,384456,7915,256615,8823,659985,5010,409453,6787,250532,7193,548104,2753,328645,5805,219459,5746,349669,2638,130747,4000,218922,4452,177542,2414,58707,2865,118835,3297,5139292,6335,386569,6243,157681,7009,228888,6603,832424,6737,386955,11368,445469,10354,497594,5311,263025,7426,234569,7310,696561,6207,356698,8460,339863,8863,707683,6055,437227,8793,270456,8049,709807,4264,456512,8011,253295,7386,617879,2612,360357,6875,257522,6651,410757,2662,138557,4581,272200,4754,280018,2638,79021,3418,200997,4118,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1367770,2267,674703,2594,54725,1485,27898,2194,26827,2085,103146,1623,55868,3036,47278,2942,61407,1548,38530,2228,22877,2328,95163,1993,60172,2647,34991,2751,85045,1675,64411,2513,20634,2112,87209,1152,64729,1862,22480,2208,87568,756,60700,1966,26868,1820,60673,459,34301,1735,26372,1737,39767,458,20243,1405,19524,1395,693067,2062,52337,1305,25352,1831,26985,1636,97810,1590,56258,2715,41552,2445,58505,932,34794,2114,23711,2056,97099,1267,61081,2736,36018,2337,83304,1133,58625,2001,24679,1977,89101,856,66716,1986,22385,2043,91668,601,65008,2247,26660,2264,65339,863,35698,1665,29641,1757,57904,899,24011,1828,33893,1948,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1612889,1331,800730,3195,69127,2482,30620,2689,38507,2765,152035,2846,78140,4359,73895,4229,79779,2040,40264,3103,39515,3061,100822,2064,56085,3071,44737,3256,98627,1982,60253,2325,38374,2600,95346,2309,57021,3152,38325,3011,96114,1234,55675,2745,40439,2879,68976,969,19237,1999,49739,2002,39904,762,10775,1082,29129,1227,812159,3009,66887,2101,31801,2423,35086,2666,142613,2841,73590,3797,69023,3935,75356,1762,39084,2481,36272,2906,104497,1743,55777,2713,48720,2722,100127,1948,61681,2992,38446,2997,98258,1441,61465,2614,36793,2415,101968,1175,56326,2593,45642,2693,70947,1097,18178,1821,52769,2043,51506,899,11481,1444,40025,1412,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12702393,1320,6204806,5051,484253,4459,248119,6370,236134,6691,1034266,4440,580614,9599,453652,10059,617438,3289,369996,7232,247442,6895,867118,3233,513478,7750,353640,7813,818282,3698,539563,6513,278719,7068,859864,3682,579013,6831,280851,6387,774410,2249,507965,5877,266445,5479,457594,1622,183043,4830,274551,4967,291581,1770,104003,3487,187578,3628,6497587,5037,472346,4828,237057,6896,235289,7005,990037,5211,545744,7803,444293,7731,614865,2981,346675,7677,268190,7299,881280,3296,517731,7701,363549,7748,841727,2638,545626,6573,296101,6823,891515,2363,609252,6273,282263,5969,831870,1835,540529,6769,291341,6559,530666,1837,185820,4687,344846,4475,443281,2185,129816,3943,313465,4541,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6498029,543,3180599,5120,257979,4476,131381,5492,126598,5319,549315,5200,323142,6843,226173,6953,333848,2891,207978,5509,125870,4984,403349,3215,246850,6065,156499,5450,404220,3060,275523,5513,128697,5474,431064,2798,292475,4936,138589,4857,402332,1802,263902,4467,138430,4505,246112,1421,94530,2894,151582,2889,152380,1302,53367,2452,99013,2515,3317430,5123,249435,4395,125188,4051,124247,4460,523263,4176,307607,6258,215656,6522,327765,2918,198359,6142,129406,5885,421531,3116,245450,6122,176081,6059,413724,3234,276447,5974,137277,5940,445258,2304,300821,4940,144437,4473,429406,1943,280131,4182,149275,4053,281734,1780,93227,3761,188507,3814,225314,1650,68359,3200,156955,3406,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3062900,1029,1520427,3798,120786,2916,66255,3155,54531,3372,251493,3387,154921,4107,96572,4148,160487,2200,108032,2873,52455,3487,194921,2338,127484,3216,67437,3156,181916,2268,129988,3550,51928,3093,202510,2169,145738,3281,56772,2892,201047,1348,137063,2494,63984,2551,122079,890,38993,1892,83086,2006,85188,1007,23770,1517,61418,1699,1542473,3534,112641,2217,65456,2695,47185,2324,238431,2753,142594,4573,95837,4486,155305,2027,99755,3056,55550,3115,191354,2884,128231,4114,63123,3286,179414,2299,127296,2904,52118,2926,201766,1560,146115,3092,55651,3121,203421,1304,138388,3096,65033,2891,133350,942,37327,1740,96023,2095,126791,1282,27963,2122,98828,2262,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2845414,1780,1402512,3736,125732,2816,63304,3126,62428,2951,242563,3149,139248,4660,103315,5160,147756,2481,93122,3512,54634,3802,184985,2889,117078,3398,67907,3410,170870,2415,117889,3884,52981,3593,177127,1708,125660,3278,51467,3220,176687,1433,115898,2795,60789,2897,106137,1135,33326,1862,72811,1929,70655,1101,19418,1386,51237,1568,1442902,3711,119263,2969,56512,2511,62751,3588,233350,3438,136294,4013,97056,4770,143326,2411,84897,3368,58429,3191,188003,2163,115234,3534,72769,3330,171006,1865,116951,2818,54055,2806,182798,1713,130687,2670,52111,2581,182606,1397,121632,2642,60974,2661,117303,1522,32282,2059,85021,2127,105247,1487,22985,1649,82262,2081,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4328524,1238,2114097,4122,172090,3262,74087,3659,98003,4226,349041,3692,185003,5199,164038,5114,209106,2847,122166,3064,86940,3589,265552,3660,148505,3860,117047,4182,268371,2796,169978,4181,98393,3940,293592,2144,178445,4168,115147,3960,276321,1588,163427,4077,112894,4106,177881,1251,67389,2871,110492,2926,102143,1208,39899,2045,62244,2050,2214427,4026,160415,3197,68443,3022,91972,3596,331225,3431,171610,4961,159615,4624,208872,2369,113399,3483,95473,3735,277523,2352,152840,4026,124683,3937,278608,2229,174183,4274,104425,4297,309728,2359,198789,3819,110939,3681,296997,1804,173209,3858,123788,3719,202261,1276,76201,2796,126060,2791,148798,1669,47745,2628,101053,2764,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4547572,1845,2192530,4370,190443,4766,76695,4333,113748,4813,375772,4953,163705,6245,212067,6830,227267,4261,116942,4343,110325,6115,301704,4647,160747,5901,140957,5836,270836,4731,160085,5306,110751,5483,282551,3345,165961,5262,116590,5217,276929,1567,154375,4969,122554,4804,169487,1679,65679,2946,103808,3133,97541,1696,32552,1962,64989,2210,2355042,4246,181213,5191,72401,4637,108812,5110,365190,5038,158839,6933,206351,7241,232362,3274,113699,4597,118663,5191,330487,4653,173466,5904,157021,5796,289978,3602,166772,5363,123206,5321,308975,2750,179676,5461,129299,5414,303563,1723,170481,4187,133082,4230,197195,1543,65967,2879,131228,3098,146079,1968,41976,2573,104103,2754,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315996,592,638706,2018,38690,1223,19222,1466,19468,1674,91231,1362,50369,2816,40862,2508,56148,800,33857,2248,22291,2010,72821,917,40371,2151,32450,2073,75878,947,43999,2267,31879,2235,98241,1080,62663,2364,35578,2329,98750,639,58325,2240,40425,2218,67401,690,21411,1635,45990,1692,39546,614,11763,1136,27783,1144,677290,1903,36924,1391,17322,1704,19602,1665,90545,1688,49663,2739,40882,2776,55763,1043,31790,1898,23973,2069,77301,1512,37741,2130,39560,2378,78766,939,50037,2292,28729,2206,102293,1082,67106,2409,35187,2598,106868,1066,63834,2436,43034,2359,71904,465,22989,1616,48915,1630,56926,905,15280,1199,41646,1452,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5885847,2043,2831976,3502,223578,3424,120898,4400,102680,4395,465722,3733,282509,5645,183213,5898,270126,2696,171441,4364,98685,4376,394586,3007,248938,5764,145648,5519,361331,2287,247860,5033,113471,4623,414435,2160,296952,4486,117483,4593,356085,1416,248682,4608,107403,4752,215610,1406,120906,2841,94704,2898,130503,1401,65298,2650,65205,2753,3053871,3348,216877,3505,118037,4315,98840,4159,443590,3459,262343,7078,181247,7247,273713,2366,162088,4740,111625,5023,414386,2470,253257,4998,161129,4785,396483,2453,271265,6065,125218,5606,454366,1908,331271,4838,123095,4865,401923,1495,285083,4572,116840,4311,256988,1254,133717,3108,123271,3134,195545,1645,82113,2509,113432,2751,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6668348,1237,3224439,2662,223016,2886,135017,4380,87999,4520,484518,3209,322640,6115,161878,6219,345265,2004,222880,4279,122385,4403,450115,2843,294004,5999,156111,5337,403358,2168,284240,4846,119118,5238,475666,1863,345957,5010,129709,5254,419766,1400,293560,4763,126206,4695,257778,1487,120383,3842,137395,4028,164957,1541,65429,2667,99528,2980,3443909,2587,215203,3447,135164,4029,80039,4361,464661,3387,308174,6351,156487,6174,349720,1283,223514,4842,126206,4598,468014,2136,300889,5181,167125,5299,428792,1785,302634,5342,126158,5252,503208,1600,361083,5000,142125,5381,460017,1158,318282,4903,141735,4770,299212,1340,126245,3745,172967,4105,255082,2086,90283,3677,164799,3993,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9798621,623,4788521,3301,356326,4516,177834,5192,178492,6391,778528,4244,462956,8040,315572,7441,501288,2551,305699,6086,195589,5786,584048,3377,331547,7408,252501,6683,575357,2372,375835,5776,199522,6037,679068,2159,451922,5136,227146,5110,654404,1479,437357,5477,217047,5367,406829,1660,207797,4462,199032,4454,252673,1653,128681,3792,123992,3563,5010100,3364,333208,3614,170903,4392,162305,4702,751878,3473,447229,7631,304649,7650,492654,2369,292387,5421,200267,5046,592735,2426,334065,6195,258670,6325,599220,1918,386032,5733,213188,5451,708484,2287,478669,5452,229815,5131,700008,1584,461115,5316,238893,5460,458488,1465,218544,4578,239944,4631,373425,1746,176078,3801,197347,4018,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5398211,808,2677723,3629,214349,3117,133020,3643,81329,3627,440779,3508,286943,5423,153836,5629,251390,2013,161762,3853,89628,3670,374687,2148,241421,4277,133266,4663,333775,1877,238637,4068,95138,3988,375669,1929,272720,3920,102949,3666,351667,1455,233818,3939,117849,3927,203344,1180,65102,2210,138242,2319,132063,1287,35635,1574,96428,1879,2720488,3565,202991,3114,128924,3150,74067,3321,422672,3302,277768,5506,144904,5089,246086,1747,163545,3976,82541,3751,367744,2090,237606,4634,130138,4667,332702,2576,238963,3980,93739,3839,378483,1737,276657,3824,101826,3514,357809,1560,239844,3449,117965,3634,221711,1058,62367,2489,159344,2502,190290,1782,44167,2253,146123,2162,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927088,1445,1405888,4405,121166,3414,41279,2879,79887,3907,254768,3332,106842,4906,147926,4923,147954,3046,67999,3995,79955,3965,173355,3979,84814,4275,88541,4890,178420,3757,106774,4636,71646,4369,176892,2886,102115,4055,74777,4278,174543,1985,90546,3600,83997,3358,112649,1879,28597,2032,84052,2201,66141,1536,15168,1389,50973,1710,1521200,4278,112420,3658,40206,3190,72214,3896,241448,3845,98890,4905,142558,5598,150683,3236,69076,3178,81607,3812,193880,3689,97407,3844,96473,4303,196173,3106,115014,3998,81159,3938,196428,2412,113008,3683,83420,3452,193816,1430,100259,3535,93557,3363,131549,1566,33222,2517,98327,2451,104803,1641,19701,1806,85102,2224,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5950606,1614,2896457,4646,228907,3364,111904,3549,117003,4399,479142,4050,273421,7659,205721,6844,287727,3070,172639,5019,115088,5595,376493,3195,216487,5668,160006,5777,355431,2968,232761,5590,122670,5651,397365,2508,257438,4710,139927,4367,375796,1722,233900,4750,141896,4603,243812,1210,81889,3513,161923,3389,151784,1492,48380,2350,103404,2556,3054149,4191,215241,3495,107900,3999,107341,4299,464271,3994,264491,6057,199780,6142,290278,2984,171284,4721,118994,5307,396214,3478,233893,5439,162321,5146,365589,2500,240302,5339,125287,5308,416172,2358,276194,4202,139978,4080,408374,1864,252361,4618,156013,4555,276308,1961,82390,2834,193918,3061,221702,1709,59951,2674,161751,2773,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1008116,806,502747,2093,38162,1607,16965,1729,21197,1848,76577,1789,37757,2803,38820,2503,49991,1405,25482,1899,24509,2029,63763,1885,32931,1917,30832,2512,56576,1055,33355,2211,23221,2053,64168,1174,37646,2162,26522,1813,74167,993,41080,1696,33087,1827,49639,474,14044,1180,35595,1089,29704,472,8160,885,21544,937,505369,1886,35916,1135,15972,1467,19944,1652,73396,1346,35756,2290,37640,2226,50219,1475,26444,2175,23775,2398,61711,1386,33092,2483,28619,2572,55909,1114,33842,1711,22067,1736,66313,1155,37866,2055,28447,2263,75734,903,41289,2149,34445,2110,48672,601,13440,1438,35232,1452,37499,582,8781,1132,28718,1221,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1853684,807,919630,2338,80311,1891,45302,2046,35009,2090,159996,2056,93864,2763,66132,2959,94612,1402,60831,2690,33781,2477,123901,2034,78679,2836,45222,2888,113678,1242,77776,2401,35902,2179,116775,1294,80993,1981,35782,2140,114944,1048,76768,2257,38176,2066,68366,809,22586,1523,45780,1463,47047,653,10617,1013,36430,1102,934054,2210,76090,2242,40370,1860,35720,2498,150193,2301,88268,3010,61925,2748,90843,1541,53444,2421,37399,2613,125109,1713,78337,2407,46772,2071,111137,1457,72094,2871,39043,2563,118104,1269,84104,2057,34000,1852,118700,881,78765,2085,39935,1956,74915,924,20538,1326,54377,1707,68963,891,13902,1202,55061,1420,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2805532,1104,1399782,2529,110224,2466,51503,2751,58721,3188,228795,2932,130943,5044,97852,4865,127433,1695,74227,4325,53206,4159,198446,2197,106158,4001,92288,4008,189132,1798,112290,3587,76842,3518,191051,1646,122354,3658,68697,3256,167373,1045,100186,3079,67187,3021,120351,740,41136,2419,79215,2454,66977,681,18730,1548,48247,1500,1405750,2245,102347,2735,49336,3320,53011,3245,220268,2709,120030,4831,100238,4899,124040,1227,76373,3496,47667,3353,197549,1419,106598,4183,90951,4250,187497,1605,114991,4767,72506,4527,189141,1507,121232,3674,67909,3693,176221,1073,105077,2842,71144,2929,128215,794,39073,2368,89142,2297,80472,875,19747,1792,60725,1957,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1311921,451,645208,1790,40258,1353,23469,1689,16789,1613,95591,1597,63596,3093,31995,3012,64622,1278,43706,2275,20916,2112,75451,1176,48311,2476,27140,2171,78050,1340,58278,2173,19772,2017,102704,1148,72340,2743,30364,2591,97031,743,70307,2375,26724,2209,58808,482,25931,1475,32877,1566,32693,619,13556,1184,19137,1247,666713,1844,38575,1291,21684,1700,16891,1617,92409,1244,59837,2826,32572,2575,62383,1032,44160,2172,18223,2036,76793,1164,48476,2179,28317,2233,79964,1214,61337,1951,18627,1754,106167,856,79327,2123,26840,2103,100379,1011,68251,2116,32128,2013,62965,694,24215,1613,38750,1557,47078,770,15672,1519,31406,1668,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8830969,1326,4291313,3274,326459,4003,191315,5689,135144,5015,697585,4285,443426,7529,254159,7146,401754,1930,259733,4770,142021,5005,559996,2493,331071,6293,228925,6565,569780,2245,394128,5632,175652,5475,642645,1860,455867,5348,186778,5227,548526,1381,386446,4764,162080,4689,328942,1607,162776,4035,166166,3852,215626,1669,85844,2873,129782,3117,4539656,3088,313486,3761,180427,5176,133059,4914,669832,3904,421115,6615,248717,7071,386011,1351,241432,5060,144579,5055,567378,1875,348769,5665,218609,5517,592787,1723,408800,5141,183987,4837,684819,1450,483865,5621,200954,5548,597802,916,409378,5807,188424,5905,391939,1778,166192,4075,225747,4469,335602,1961,105873,3767,229729,4026,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
