GEO_ID,B06010_001E,B06010_001M,B06010_002E,B06010_002M,B06010_003E,B06010_003M,B06010_004E,B06010_004M,B06010_005E,B06010_005M,B06010_006E,B06010_006M,B06010_007E,B06010_007M,B06010_008E,B06010_008M,B06010_009E,B06010_009M,B06010_010E,B06010_010M,B06010_011E,B06010_011M,B06010_012E,B06010_012M,B06010_013E,B06010_013M,B06010_014E,B06010_014M,B06010_015E,B06010_015M,B06010_016E,B06010_016M,B06010_017E,B06010_017M,B06010_018E,B06010_018M,B06010_019E,B06010_019M,B06010_020E,B06010_020M,B06010_021E,B06010_021M,B06010_022E,B06010_022M,B06010_023E,B06010_023M,B06010_024E,B06010_024M,B06010_025E,B06010_025M,B06010_026E,B06010_026M,B06010_027E,B06010_027M,B06010_028E,B06010_028M,B06010_029E,B06010_029M,B06010_030E,B06010_030M,B06010_031E,B06010_031M,B06010_032E,B06010_032M,B06010_033E,B06010_033M,B06010_034E,B06010_034M,B06010_035E,B06010_035M,B06010_036E,B06010_036M,B06010_037E,B06010_037M,B06010_038E,B06010_038M,B06010_039E,B06010_039M,B06010_040E,B06010_040M,B06010_041E,B06010_041M,B06010_042E,B06010_042M,B06010_043E,B06010_043M,B06010_044E,B06010_044M,B06010_045E,B06010_045M,B06010_046E,B06010_046M,B06010_047E,B06010_047M,B06010_048E,B06010_048M,B06010_049E,B06010_049M,B06010_050E,B06010_050M,B06010_051E,B06010_051M,B06010_052E,B06010_052M,B06010_053E,B06010_053M,B06010_054E,B06010_054M,B06010_055E,B06010_055M,NAME,B06010_001MA,B06010_001EA,B06010_002EA,B06010_002MA,B06010_003EA,B06010_003MA,B06010_004EA,B06010_004MA,B06010_005MA,B06010_005EA,B06010_006MA,B06010_006EA,B06010_007EA,B06010_007MA,B06010_008EA,B06010_008MA,B06010_009EA,B06010_009MA,B06010_010MA,B06010_010EA,B06010_011MA,B06010_011EA,B06010_012MA,B06010_012EA,B06010_013EA,B06010_013MA,B06010_014EA,B06010_014MA,B06010_015EA,B06010_015MA,B06010_016MA,B06010_016EA,B06010_017MA,B06010_017EA,B06010_018EA,B06010_018MA,B06010_019EA,B06010_019MA,B06010_020EA,B06010_020MA,B06010_021MA,B06010_021EA,B06010_022MA,B06010_022EA,B06010_023EA,B06010_023MA,B06010_024EA,B06010_024MA,B06010_025EA,B06010_025MA,B06010_026EA,B06010_026MA,B06010_027MA,B06010_027EA,B06010_028MA,B06010_028EA,B06010_029MA,B06010_029EA,B06010_030EA,B06010_030MA,B06010_031EA,B06010_031MA,B06010_032MA,B06010_032EA,B06010_033MA,B06010_033EA,B06010_034MA,B06010_034EA,B06010_035MA,B06010_035EA,B06010_036EA,B06010_036MA,B06010_037EA,B06010_037MA,B06010_038MA,B06010_038EA,B06010_039MA,B06010_039EA,B06010_040MA,B06010_040EA,B06010_041EA,B06010_041MA,B06010_042EA,B06010_042MA,B06010_043MA,B06010_043EA,B06010_044MA,B06010_044EA,B06010_045MA,B06010_045EA,B06010_046MA,B06010_046EA,B06010_047EA,B06010_047MA,B06010_048EA,B06010_048MA,B06010_049MA,B06010_049EA,B06010_050MA,B06010_050EA,B06010_051MA,B06010_051EA,B06010_052EA,B06010_052MA,B06010_053EA,B06010_053MA,B06010_054MA,B06010_054EA,B06010_055MA,B06010_055EA,state
0400000US13,8019982,4605,1344975,16026,6675007,16905,1419530,17698,736240,14922,1140433,16216,863807,17929,906345,14921,588002,13613,234138,8155,786512,12557,3929574,31660,739112,12719,3190462,28172,801660,16573,396648,10507,555836,11572,423275,10334,423663,10295,248500,7739,95529,5407,245351,7380,3015925,32237,389189,11300,2626736,30680,470895,12461,246828,9097,389147,10717,315056,11161,377540,11750,274506,8980,109194,6063,443570,9057,120341,10021,20349,2842,99992,8762,19058,3382,8886,1681,15061,2532,12955,2163,16275,2518,10458,1709,4365,1035,12934,1970,954142,17804,196325,8235,757817,14981,127917,8589,83878,5761,180389,7781,112521,6676,88867,6220,54538,4648,25050,3209,84657,5001,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1158752,687,150156,6081,1008596,6295,172333,6593,89207,3890,153872,5854,139536,5210,163707,5336,108258,4862,47692,3433,133991,4624,554710,10629,75297,4341,479413,9812,86056,4765,42426,3140,71142,3803,68897,3955,78620,4945,53422,3680,24349,2134,54501,3455,324305,6698,33725,3529,290580,6627,42226,3735,20868,2314,39604,3077,37159,2611,46759,3251,32512,2925,16295,2049,55157,3202,40670,3593,6650,1255,34020,3158,6528,1367,2081,726,5622,1191,4359,1115,5380,1150,3158,877,1539,714,5353,1169,239067,9014,34484,3913,204583,8036,37523,3521,23832,2298,37504,3336,29121,3020,32948,3056,19166,2093,5509,1133,18980,1957,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1274423,2323,161080,6085,1113343,6517,247087,7057,129467,5777,208960,7254,156722,6462,144039,5912,87809,4266,34503,3249,104756,4888,519549,11353,74863,4972,444686,9528,106789,4595,54035,3739,80407,4688,60429,4016,55908,3740,34809,2943,12372,1837,39937,3275,650123,12384,67122,3742,583001,11222,122767,6380,64972,4145,105396,6211,80759,4671,80232,4451,47999,3730,20620,2587,60256,4119,12856,1938,1057,582,11799,1894,1801,566,1739,1009,2426,991,1731,629,1431,620,1680,905,188,173,803,331,91895,5350,18038,2946,73857,4754,15730,2482,8721,1585,20731,2467,13803,2406,6468,1226,3321,801,1323,668,3760,1076,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10412161,2949,1498878,15462,8913283,15677,1699325,18246,841161,14300,1449930,20214,1089725,13231,1208397,15500,898967,15071,373073,9231,1352705,16581,6497273,27175,967709,12768,5529564,25239,1125242,15623,512662,11377,854452,14607,677778,10868,771105,11816,575179,11439,236785,6679,776361,13015,2061717,20891,208294,6874,1853423,18767,307424,8723,173508,6652,274685,8496,195759,6771,241765,8144,196512,7477,81566,3541,382204,8565,123417,6903,16096,2315,107321,5981,24107,2582,11420,2013,20325,2662,12473,1715,13285,2064,8402,1847,2927,696,14382,2057,1729754,18721,306779,8590,1422975,16517,242552,8500,143571,7039,300468,9665,203715,7558,182242,6659,118874,6421,51795,3992,179758,6386,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5284811,3328,657713,11266,4627098,11952,945652,11460,492671,10837,810111,10778,668827,12871,695275,12486,426542,9289,154405,6500,433615,9526,3399117,16540,428696,10014,2970421,15697,624106,10264,317828,7644,508319,8570,434692,10619,465284,9451,281396,7400,97483,5195,241313,6924,1550868,17051,162600,5018,1388268,16649,268319,7873,145826,6370,242452,7430,192307,5937,200143,7391,126968,5147,49228,3467,163025,5274,37074,3465,4246,987,32828,3295,7396,1313,2433,828,4743,1036,5734,1704,4537,1137,3423,885,993,445,3569,1059,297752,10551,62171,3676,235581,8987,45831,3795,26584,2890,54597,3960,36094,3452,25311,2576,14755,2199,6701,1134,25708,2914,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2503309,2920,212164,6108,2291145,6151,434959,8320,225989,6509,373093,7098,320314,8535,373534,8206,236558,6139,89697,4095,237001,6347,1722916,11362,127763,5287,1595153,10207,287663,7011,158120,5270,264831,6142,223611,7271,271146,6665,173627,5443,61928,3349,154227,5103,626208,11021,56111,3383,570097,9455,120658,4883,55458,3465,88327,4025,74042,4035,84377,3938,54644,2957,23245,1874,69346,3862,13809,1933,1576,647,12233,1697,2379,715,1520,654,1541,486,1751,606,1749,639,1352,385,275,177,1666,662,140376,5030,26714,2612,113662,4743,24259,3430,10891,1833,18394,2089,20910,2294,16262,2128,6935,1243,4249,1104,11762,1575,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2299146,3172,248502,7133,2050644,7352,402757,8582,206792,5625,340634,7018,280816,7051,312743,6746,199206,6132,76174,3961,231522,5732,1233712,12112,126079,4970,1107633,11537,223581,7112,114827,4165,185640,5833,151702,5201,181070,4750,107396,4921,39852,2645,103565,4139,854056,11441,83508,3876,770548,11494,144598,5352,75269,3343,118189,4988,97335,4218,111062,4247,79447,4483,31539,2551,113109,4271,21649,2157,2815,868,18834,2048,3353,924,1830,505,3922,1057,2065,625,2961,831,1578,597,900,417,2225,584,189729,6253,36100,3578,153629,5747,31225,3127,14866,1978,32883,3001,29714,2812,17650,2046,10785,1652,3883,940,12623,1569,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3569190,3373,443594,9494,3125596,10304,734198,11026,364156,8664,565907,12539,422058,10489,421197,9102,262158,7213,92507,4763,263415,6656,2380697,17224,291795,8375,2088902,16353,508149,11042,255530,7843,379201,9825,287315,7882,285493,7062,167653,6662,57874,3594,147687,6215,1017017,17630,122800,6308,894217,14712,192312,6620,95663,4490,153862,6018,113975,5710,122120,5749,84767,3983,31163,3073,100355,4677,23722,2544,1933,631,21789,2449,4749,1020,2222,828,4376,1101,3044,927,2943,865,1641,570,530,330,2284,706,147754,6110,27066,2684,120688,5058,28988,2843,10741,1799,28468,3252,17724,2422,10641,1660,8097,1479,2940,835,13089,1847,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3716740,3485,604265,11951,3112475,11834,693416,13574,367032,8931,534194,14021,387931,9970,413749,10194,262178,7886,104796,5009,349179,8383,2788454,13793,465437,9746,2323017,15766,544300,11172,285252,8022,399144,11699,289688,8537,304040,10495,190677,7064,74805,4883,235111,7839,718258,15061,99844,5912,618414,13084,117624,6126,63903,3987,97055,5217,74583,4344,88285,4832,58323,4133,24749,2457,93892,4880,26204,2787,3705,981,22499,2498,3530,833,1482,600,3626,1042,2304,983,5016,1276,2436,701,846,453,3259,876,183824,6396,35279,3080,148545,5379,27962,3305,16395,2572,34369,3183,21356,2491,16408,2302,10742,1841,4396,1186,16917,2321,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1119690,1197,92300,4215,1027390,4373,212128,5862,112406,4769,183495,5498,148345,5404,146142,4662,95321,4707,36492,2545,93061,4284,668397,8253,57329,3580,611068,7442,131137,5101,72381,3926,113542,4386,91706,4283,89002,4045,54744,3240,18618,1624,39938,3092,393615,7868,29238,2624,364377,7180,68455,3694,34446,2515,60010,3601,51151,3153,50640,2567,35543,2644,16612,2037,47520,3216,11675,1382,889,378,10786,1369,2225,800,1116,516,1897,595,893,344,1670,533,1344,512,518,323,1123,394,46003,3016,4844,1162,41159,3023,10311,1556,4463,870,8046,1291,4595,890,4830,1192,3690,1039,744,425,4480,907,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4854750,2202,612367,11520,4242383,11214,716586,10499,338050,8314,563105,11966,486107,10843,576805,12409,448438,10119,212276,6901,901016,12726,1996140,18479,291308,8820,1704832,16545,358494,8327,152367,5586,252645,7990,211312,6212,236258,7485,178173,5901,76400,4177,239183,6322,1937966,18959,178073,7045,1759893,16669,235063,7713,121083,5209,192276,6506,171312,6926,230307,8042,198857,7344,102712,4911,508283,10389,70871,4660,9544,1729,61327,3932,11186,1498,4118,1047,5820,1213,6206,1421,8897,1892,5752,1189,3228,797,16120,1718,849773,14483,133442,5862,716331,13481,111843,6099,60482,4902,112364,6386,97277,6289,101343,6104,65656,4133,29936,2946,137430,5809,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5604860,1239,593177,10853,5011683,11238,940807,12524,459738,9599,697899,11165,547953,11912,634865,13618,519556,10624,247628,6734,963237,11271,3191841,19307,323160,8815,2868681,20276,539109,11201,266440,7835,408907,9377,320536,8563,369862,9891,313603,7708,149068,6128,501156,9257,1228514,14150,93529,4979,1134985,13472,190596,6805,86793,4420,125010,5340,103842,5116,140263,6756,119046,5225,60272,3174,309163,6753,169906,6911,23263,2507,146643,6249,48166,4065,20210,2148,22651,2836,13664,2106,14649,2090,10072,1581,3385,1030,13846,1726,1014599,15528,153225,6346,861374,14296,162936,6133,86295,4817,141331,6447,109911,6353,110091,5972,76835,4649,34903,3200,139072,4883,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8089154,2302,999221,13055,7089933,13296,1527340,17680,767843,11762,1207504,14494,929958,13505,975431,13818,629509,10645,261621,6566,790727,12572,5955704,19589,736273,11621,5219431,19092,1150144,14664,564586,9702,881051,13249,696037,11657,732362,11756,472229,9919,190994,6182,532028,10540,1477511,16489,139372,5089,1338139,15464,265473,7310,147474,4681,227625,5838,169141,4937,181462,5190,118656,4524,52625,3016,175683,6028,55823,3815,7843,1260,47980,3562,11704,1682,4262,908,8547,1457,5984,1156,6382,1272,4622,877,1490,456,4989,869,600116,11817,115733,4771,484383,9920,100019,4398,51521,3638,90281,4720,58796,4053,55225,4022,34002,2851,16512,1584,78027,3524,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4386934,2222,346097,8179,4040837,8215,731539,9729,358492,8666,600028,8408,517962,9568,624955,9077,449354,8439,180860,5266,577647,9659,2805405,15760,208124,4934,2597281,15185,473489,9062,233471,6018,386736,6763,336437,7307,422196,7802,296490,6372,117688,4115,330774,7112,1152920,14072,78156,4380,1074764,13569,178926,6692,87947,3974,145471,5057,128252,4354,154992,5522,124772,4292,54150,3095,200254,5793,31536,2936,3035,913,28501,2876,5662,1096,2864,710,4334,1073,3012,890,5052,1239,2147,608,1163,402,4267,948,397073,10604,56782,5272,340291,8759,73462,4494,34210,3292,63487,3965,50261,4362,42715,3212,25945,2943,7859,1409,42352,3877,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2383607,2810,394118,8293,1989489,8206,498307,9211,245643,7511,357946,9246,261497,6702,270178,7935,153330,6666,52823,4344,149765,6417,1626137,13225,278798,7283,1347339,12629,354170,9739,174047,6726,251822,7580,178864,6089,175922,7598,99504,6203,31056,3569,81954,4416,676710,13626,98272,5882,578438,12310,129836,5803,64458,4054,93262,5184,76146,4550,83209,4889,49510,2981,19262,2076,62755,3904,18123,2672,2688,899,15435,2493,3954,1251,914,512,1414,566,1418,697,3931,1396,1103,466,892,620,1809,771,62637,4205,14360,1955,48277,4170,10347,2054,6224,1861,11448,1820,5069,1212,7116,1848,3213,1042,1613,715,3247,881,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4909194,3433,570128,10846,4339066,11199,927828,13701,468963,10232,753982,12689,604704,10833,621032,12374,378185,8249,151728,5405,432644,8247,3050227,20799,366539,8123,2683688,20563,598513,11118,295494,9633,470208,11132,384212,8550,387559,10127,230990,6446,88789,4572,227923,7234,1607777,18729,154189,6192,1453588,18011,290980,8652,151252,5987,243191,7887,193989,6076,208706,6281,132549,5788,55244,3571,177677,5389,38479,3595,6460,1590,32019,3020,6749,1169,3455,1060,4538,1125,4026,1151,4568,1177,2869,898,1457,547,4357,978,212711,7988,42940,3855,169771,6438,31586,3298,18762,2321,36045,4078,22477,2331,20199,2581,11777,1804,6238,1213,22687,2002,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,835422,1508,75223,3736,760199,3786,167415,5535,82852,4100,138888,5165,108340,4765,101745,4252,64457,3883,25924,2239,70578,3123,409091,8268,41301,3147,367790,8716,81214,4536,36734,2793,70024,3788,55388,3378,49302,3281,29608,2275,13625,1767,31895,1998,395811,8622,28897,2034,366914,8310,80385,3857,42852,3349,63640,3352,48826,4084,50051,3124,32753,2768,12089,1461,36318,2207,7925,1545,693,336,7232,1529,2255,1067,588,448,1098,468,1268,939,722,382,865,359,26,34,410,308,22595,2316,4332,1059,18263,2214,3561,829,2678,689,4126,1078,2858,760,1670,558,1231,464,184,149,1955,707,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1488730,1877,122063,3895,1366667,4210,261368,5471,130483,5093,231687,5933,201444,5755,214273,5067,135197,4906,47384,2525,144831,4169,911330,8057,68171,3545,843159,7958,161284,4505,80253,4097,142994,4393,121088,4740,133228,4467,87209,3742,30587,1999,86516,3466,449283,7452,32260,2320,417023,7185,76284,3439,40381,2649,66410,2955,57668,3440,66623,3376,42164,2688,15021,1704,52472,2887,11724,1577,858,308,10866,1557,1521,648,1053,547,2051,620,1685,600,1917,601,785,344,303,250,1551,626,116393,4717,20774,1967,95619,4483,22279,2330,8796,1217,20232,2557,21003,2174,12505,1628,5039,1085,1473,497,4292,733,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2287984,1576,353813,8474,1934171,8549,336982,9821,206662,7342,353906,10082,289071,8351,287511,9090,177359,6512,74449,3958,208231,5727,328366,9884,87242,4793,241124,8430,63855,5133,24711,2336,37512,3458,29828,3046,33282,3229,20956,2101,10787,1625,20193,2007,1381877,12109,164667,6559,1217210,11576,193794,6864,128282,5616,210036,7078,170024,6487,187876,7043,120807,5539,51402,3278,154989,5501,42899,3865,6524,1525,36375,3353,6809,1428,4889,1340,6289,1342,5735,1763,4237,968,2904,853,1363,653,4149,978,534842,10398,95380,5682,439462,9850,72524,4391,48780,3752,100069,6065,83484,4862,62116,5298,32692,3208,10897,1885,28900,2364,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1111188,1013,96453,4206,1014735,4137,174842,5202,97215,5039,146775,4743,130097,5229,151026,5947,106966,4685,45464,3376,162350,4871,410612,8167,42030,2980,368582,7215,75444,3724,40332,3188,59197,3812,48543,2941,57942,3584,36790,2886,13309,1594,37025,2429,613318,8756,43522,2981,569796,8105,85588,4095,49451,3138,75749,3735,71678,3638,82926,4312,63004,3951,29431,2803,111969,4666,11942,1760,909,478,11033,1710,2171,793,923,433,1577,697,1549,566,1546,629,914,366,520,366,1833,673,75316,4579,9992,1466,65324,4352,11639,1799,6509,1256,10252,1485,8327,1543,8612,1491,6258,1323,2204,659,11523,1525,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7282046,1363,1039556,15159,6242490,15312,1070948,15082,530139,11108,921526,14690,688036,12749,782468,12375,644984,10878,300750,8120,1303639,13791,3372142,22463,524156,11951,2847986,22160,555269,10387,239629,7485,381282,10081,309563,9908,371389,8674,321691,7932,140719,5192,528444,8087,1828317,16417,178794,7376,1649523,16468,228281,6591,121049,4922,217851,6679,164824,5909,202700,7177,175472,6341,88162,3896,451184,9540,192066,7069,27341,3101,164725,6711,38112,2775,20423,2024,28186,2466,20972,2745,18026,2292,13795,1764,5448,1271,19763,2292,1889521,20817,309265,9589,1580256,16906,249286,8218,149038,5549,294207,9360,192677,7069,190353,6841,134026,5684,66421,4328,304248,8195,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
