GEO_ID,C24010_001E,C24010_001M,C24010_002E,C24010_002M,C24010_003E,C24010_003M,C24010_004E,C24010_004M,C24010_005E,C24010_005M,C24010_006E,C24010_006M,C24010_007E,C24010_007M,C24010_008E,C24010_008M,C24010_009E,C24010_009M,C24010_010E,C24010_010M,C24010_011E,C24010_011M,C24010_012E,C24010_012M,C24010_013E,C24010_013M,C24010_014E,C24010_014M,C24010_015E,C24010_015M,C24010_016E,C24010_016M,C24010_017E,C24010_017M,C24010_018E,C24010_018M,C24010_019E,C24010_019M,C24010_020E,C24010_020M,C24010_021E,C24010_021M,C24010_022E,C24010_022M,C24010_023E,C24010_023M,C24010_024E,C24010_024M,C24010_025E,C24010_025M,C24010_026E,C24010_026M,C24010_027E,C24010_027M,C24010_028E,C24010_028M,C24010_029E,C24010_029M,C24010_030E,C24010_030M,C24010_031E,C24010_031M,C24010_032E,C24010_032M,C24010_033E,C24010_033M,C24010_034E,C24010_034M,C24010_035E,C24010_035M,C24010_036E,C24010_036M,C24010_037E,C24010_037M,C24010_038E,C24010_038M,C24010_039E,C24010_039M,C24010_040E,C24010_040M,C24010_041E,C24010_041M,C24010_042E,C24010_042M,C24010_043E,C24010_043M,C24010_044E,C24010_044M,C24010_045E,C24010_045M,C24010_046E,C24010_046M,C24010_047E,C24010_047M,C24010_048E,C24010_048M,C24010_049E,C24010_049M,C24010_050E,C24010_050M,C24010_051E,C24010_051M,C24010_052E,C24010_052M,C24010_053E,C24010_053M,C24010_054E,C24010_054M,C24010_055E,C24010_055M,C24010_056E,C24010_056M,C24010_057E,C24010_057M,C24010_058E,C24010_058M,C24010_059E,C24010_059M,C24010_060E,C24010_060M,C24010_061E,C24010_061M,C24010_062E,C24010_062M,C24010_063E,C24010_063M,C24010_064E,C24010_064M,C24010_065E,C24010_065M,C24010_066E,C24010_066M,C24010_067E,C24010_067M,C24010_068E,C24010_068M,C24010_069E,C24010_069M,C24010_070E,C24010_070M,C24010_071E,C24010_071M,C24010_072E,C24010_072M,C24010_073E,C24010_073M,NAME,C24010_001MA,C24010_001EA,C24010_002MA,C24010_002EA,C24010_003EA,C24010_003MA,C24010_004EA,C24010_004MA,C24010_005EA,C24010_005MA,C24010_006MA,C24010_006EA,C24010_007MA,C24010_007EA,C24010_008EA,C24010_008MA,C24010_009EA,C24010_009MA,C24010_010EA,C24010_010MA,C24010_011EA,C24010_011MA,C24010_012MA,C24010_012EA,C24010_013EA,C24010_013MA,C24010_014EA,C24010_014MA,C24010_015EA,C24010_015MA,C24010_016EA,C24010_016MA,C24010_017MA,C24010_017EA,C24010_018EA,C24010_018MA,C24010_019EA,C24010_019MA,C24010_020EA,C24010_020MA,C24010_021EA,C24010_021MA,C24010_022EA,C24010_022MA,C24010_023EA,C24010_023MA,C24010_024EA,C24010_024MA,C24010_025EA,C24010_025MA,C24010_026EA,C24010_026MA,C24010_027EA,C24010_027MA,C24010_028MA,C24010_028EA,C24010_029EA,C24010_029MA,C24010_030EA,C24010_030MA,C24010_031EA,C24010_031MA,C24010_032EA,C24010_032MA,C24010_033MA,C24010_033EA,C24010_034EA,C24010_034MA,C24010_035EA,C24010_035MA,C24010_036EA,C24010_036MA,C24010_037EA,C24010_037MA,C24010_038EA,C24010_038MA,C24010_039MA,C24010_039EA,C24010_040MA,C24010_040EA,C24010_041MA,C24010_041EA,C24010_042EA,C24010_042MA,C24010_043EA,C24010_043MA,C24010_044EA,C24010_044MA,C24010_045MA,C24010_045EA,C24010_046MA,C24010_046EA,C24010_047EA,C24010_047MA,C24010_048EA,C24010_048MA,C24010_049EA,C24010_049MA,C24010_050MA,C24010_050EA,C24010_051MA,C24010_051EA,C24010_052MA,C24010_052EA,C24010_053EA,C24010_053MA,C24010_054EA,C24010_054MA,C24010_055EA,C24010_055MA,C24010_056MA,C24010_056EA,C24010_057MA,C24010_057EA,C24010_058EA,C24010_058MA,C24010_059EA,C24010_059MA,C24010_060EA,C24010_060MA,C24010_061MA,C24010_061EA,C24010_062MA,C24010_062EA,C24010_063EA,C24010_063MA,C24010_064EA,C24010_064MA,C24010_065EA,C24010_065MA,C24010_066EA,C24010_066MA,C24010_067MA,C24010_067EA,C24010_068EA,C24010_068MA,C24010_069EA,C24010_069MA,C24010_070EA,C24010_070MA,C24010_071EA,C24010_071MA,C24010_072MA,C24010_072EA,C24010_073EA,C24010_073MA,state
0400000US01,2030482,13376,1063971,9912,308232,8045,140432,6068,105704,5289,34728,2706,69758,4327,28746,2875,34448,3285,6564,1295,67963,3990,14182,1784,9816,1485,29720,2221,14245,2128,30079,3066,20354,2559,9725,1718,147569,6170,4392,1450,34091,2860,15190,1718,18901,2253,42339,4000,56789,4258,9958,1893,164138,6900,97394,5657,66744,4517,188477,7177,8419,1636,103626,6126,76432,4263,255555,8393,131925,6671,68193,4708,55437,4470,966511,9413,359500,8906,116523,4474,69534,4121,46989,3474,22777,3285,12471,2139,6081,1384,4225,1180,124381,5578,17459,1975,8140,1399,87547,4798,11235,1453,95819,4287,59768,3465,36051,2510,199170,6362,39458,3604,11884,1773,6323,1061,5561,1413,64019,3893,33029,3016,50780,3847,324673,8967,122245,5355,202428,6192,8922,1659,1029,453,4379,1197,3514,1025,74246,4385,50780,3370,12356,1634,11110,2181,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,352531,5376,193046,3792,58190,3264,26056,2337,20582,1945,5474,1256,13717,2004,4437,1313,6087,1095,3193,905,12980,1495,3389,970,966,364,5131,1005,3494,852,5437,1177,3026,762,2411,809,29177,3068,727,381,7199,1286,4164,1097,3035,809,9590,1632,7143,1576,4518,1212,27319,2629,12537,1977,14782,1693,43498,2901,3112,594,23845,2606,16541,2535,34862,3372,12724,1659,14429,2436,7709,1488,159485,3660,67878,3372,23616,2347,14792,1804,8824,1203,4262,761,1420,416,1281,482,1561,475,25803,2280,4906,1078,1754,587,15766,1547,3377,726,14197,1836,9153,1273,5044,1118,36544,3244,4941,1163,2286,1191,540,242,1746,1148,11979,2029,4495,1055,12843,1656,46804,3018,14339,1576,32465,2841,2040,826,559,280,1071,704,410,374,6219,1117,2762,671,1909,734,1548,574,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2866629,19029,1536201,12175,484148,9907,223485,6959,160327,6345,63158,4052,113932,4683,56670,3914,46289,3008,10973,1719,99108,5114,20283,2395,12807,2080,42974,3854,23044,2193,47623,3272,31908,2777,15715,2376,277271,9790,8126,1263,67197,3918,38482,3492,28715,2766,84451,5579,89373,6805,28124,3112,301585,8532,177086,6968,124499,5128,255801,8455,17604,3097,146598,6786,91599,4394,217396,7892,83120,5292,84316,5064,49960,3394,1330428,13240,522241,10380,181512,7278,107419,5832,74093,4806,38139,2734,19075,1978,8856,1527,10208,1811,187559,6050,30907,2209,16145,2046,116430,4334,24077,2515,115031,5540,76203,3829,38828,3547,297477,9166,43085,3569,18279,2047,10656,1423,7623,1601,98337,5763,48892,3599,88884,4768,438700,8881,159946,6569,278754,7273,9770,1870,2580,756,4176,1292,3014,813,62240,3869,34407,3282,14176,2158,13657,2050,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1269092,12369,674746,7976,184862,6370,89565,4366,71017,3989,18548,2142,32452,3033,15983,2074,12328,1998,4141,945,44461,3378,12823,1783,5520,1231,17004,1960,9114,1596,18384,2064,12574,1715,5810,1105,96977,5585,3954,1017,21494,2628,8143,1373,13351,2187,29133,3712,34488,3371,7908,1441,109014,5815,66003,4198,43011,3818,129932,5731,13927,1941,69003,4906,47002,3485,153961,6234,74310,4196,46110,3490,33541,3219,594346,9058,226167,6527,67168,3527,41895,2999,25273,2515,12004,2225,7848,1836,1797,541,2359,737,87583,4744,12864,2017,5182,1074,62193,3724,7344,1441,59412,3936,37975,3328,21437,2624,130302,6166,29132,2544,4608,1281,2025,729,2583,1102,44669,4221,19685,2373,32208,3197,188591,6114,69231,4211,119360,5352,5527,1199,2558,872,1232,488,1737,755,43759,3706,30577,2850,5326,1153,7856,1631,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,17638152,36488,9538063,25006,3364636,22601,1485296,15383,1100762,14898,384534,9360,831095,14529,430903,10802,304707,8318,95485,4328,775254,12782,94651,5327,111046,5327,290727,8136,278830,8126,272991,8987,183604,7191,89387,4946,1524076,21358,59896,3943,291761,9723,176777,6575,114984,6561,530166,14497,455793,12575,186460,7903,1640778,18153,955161,13944,685617,10513,1481818,17874,217829,8510,814680,15543,449309,10565,1526755,17027,646741,11349,504587,10034,375427,10138,8100089,27742,3263043,26206,1216737,15011,718584,13667,498153,11484,285691,8744,134152,5685,60900,3648,90639,5090,1144325,16467,176387,6526,105344,5164,651365,11640,211229,7488,616290,14087,419889,10842,196401,8215,1771543,21445,273204,8288,71153,4065,41185,3194,29968,2448,496613,12789,300558,9475,630015,13392,2494769,20458,960128,14806,1534641,18589,121150,6798,85778,5437,16364,2529,19008,2617,449584,11484,275904,8708,65616,4130,108064,5482,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2699282,13014,1448165,9628,538072,9915,251338,7271,189896,6257,61442,4098,143127,5124,77607,3896,51870,3004,13650,1824,106117,5184,16206,1939,15432,1689,43676,3089,30803,2927,37490,3031,26984,2415,10506,1683,215866,7094,9668,1667,44161,3333,23905,2262,20256,2592,84998,5335,54598,3887,22441,2544,246915,6477,150766,5559,96149,4943,254131,7925,11929,1720,168733,6949,73469,4674,193181,6836,77710,4977,74525,3853,40946,3198,1251117,8853,548811,10112,214964,6682,127729,5750,87235,4939,49258,3323,23365,2559,11964,1581,13929,2007,182180,6395,28841,3351,16120,1704,108816,4179,28403,2342,102409,4995,74270,4270,28139,2488,261980,8242,46337,3128,12439,1609,7152,1252,5287,1160,84341,5501,46032,4029,72831,4574,378137,8423,145543,5416,232594,7302,11636,1716,3258,875,4444,1045,3934,879,50553,3686,28657,2710,11596,1651,10300,1898,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1798758,11166,926447,7567,360150,8558,173132,6689,125142,6056,47990,3053,82827,4804,40672,3419,31587,2823,10568,1527,77293,4443,11832,1952,14449,1659,32631,2835,18381,2222,26898,2711,19163,2020,7735,1483,144591,6261,6892,1457,28235,2528,15417,1909,12818,1744,45261,3767,46495,3721,17708,2518,161813,5819,99259,4846,62554,3861,129515,5978,3687,1154,82050,5089,43778,3810,130378,7264,66731,4762,38840,3931,24807,2915,872311,7900,404087,7277,133078,5721,78182,4474,54896,3171,28020,2560,14960,1779,5373,1273,7687,1222,153664,5895,23796,2070,14393,1789,98427,5041,17048,2268,89325,4238,61056,3681,28269,2873,169947,6529,41977,3333,5445,1299,2922,970,2523,821,49015,4201,21089,2368,52421,3646,249821,6897,94626,5108,155195,6009,4548,1093,1228,605,1173,451,2147,802,43908,3458,28079,2583,9650,1701,6179,1615,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,441144,5793,221880,3918,75531,3476,35342,3113,25657,2710,9685,1521,19124,1770,10607,1589,5421,1012,3096,756,15371,1968,3205,1022,2470,626,7377,1480,2319,678,5694,1101,3782,876,1912,708,37334,2930,1083,525,8523,1257,4601,938,3922,878,12550,1927,11366,1662,3812,1048,34836,2555,20440,2222,14396,1712,34104,3245,1158,480,18882,2592,14064,2132,40075,3754,15340,2546,14894,2005,9841,1573,219264,4356,95736,4037,34950,2484,22893,2105,12057,1539,8107,1357,4206,1096,911,368,2990,812,31469,2326,4674,1133,4077,928,20539,2032,2179,768,21210,2481,13684,1709,7526,1590,42228,3168,8018,1484,2095,615,1022,402,1073,540,15675,2125,5974,1463,10466,1268,69710,3668,23945,2626,45765,2929,1087,658,273,234,390,469,424,400,10503,1557,6024,1340,2590,745,1889,629,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,345592,5578,164672,3444,99965,2780,44742,2910,30936,2351,13806,1986,20525,2086,10622,1697,3907,1070,5996,1323,31217,2293,2903,868,12050,1703,7845,1221,8419,1260,3481,874,2441,652,1040,486,23395,2474,1289,597,3487,914,2427,779,1060,392,9015,1820,6974,1456,2630,812,21368,2683,9082,1720,12286,1824,8610,1570,54,88,6582,1439,1974,603,11334,1682,2498,909,6066,1281,2770,873,180920,4102,107541,4236,46070,2992,27735,2160,18335,2199,12272,1555,7373,1287,1210,491,3689,844,40442,3078,5269,1265,11820,1567,12285,1714,11068,1658,8757,1606,7192,1553,1565,579,30314,2993,3506,1049,4041,1031,3216,934,825,521,8259,1373,6825,1359,7683,1616,39775,3018,13331,2044,26444,2675,846,494,44,73,261,268,541,416,2444,800,619,353,1273,574,552,299,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,8738970,32696,4561665,24092,1410487,18775,710693,12387,530937,11376,179756,6538,272684,9166,150741,7575,98173,5444,23770,2931,292591,10439,44510,3340,46958,3623,109705,5675,91418,5761,134519,6547,93001,5211,41518,3434,851670,19005,36218,3493,172244,8434,102361,7372,69883,5054,296499,13187,261362,11018,85347,5947,912416,14414,548807,12623,363609,9850,753338,15272,43169,4463,432418,12185,277751,9227,633754,14867,207586,7764,275134,8870,151034,7965,4177305,20438,1576780,18235,565913,12507,346978,10254,218935,8076,89194,5316,50667,4154,17244,2591,21283,2594,545822,9985,75903,4888,57794,4249,342017,8531,70108,4434,375851,9439,250780,7860,125071,6442,970402,14878,201784,8311,49122,4165,27457,2936,21665,2578,308494,10123,192724,8724,218278,7982,1421399,16909,557588,10680,863811,13256,42837,3760,14522,2566,15645,2210,12670,1907,165887,8645,88036,4981,43609,3927,34242,4215,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
