GEO_ID,B22001_001E,B22001_001M,B22001_002E,B22001_002M,B22001_003E,B22001_003M,B22001_004E,B22001_004M,B22001_005E,B22001_005M,B22001_006E,B22001_006M,B22001_007E,B22001_007M,NAME,B22001_001MA,B22001_001EA,B22001_002MA,B22001_002EA,B22001_003EA,B22001_003MA,B22001_004EA,B22001_004MA,B22001_005EA,B22001_005MA,B22001_006MA,B22001_006EA,B22001_007MA,B22001_007EA,state
0400000US01,1841217,10615,291541,7605,74279,4192,217262,7128,1549676,11705,634840,7369,914836,10973,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,249659,2978,25706,2164,6139,932,19567,1994,223953,2943,67293,1972,156660,3133,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2428743,11353,319186,8149,89208,3872,229978,7340,2109557,11660,873830,6129,1235727,12005,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1131288,8373,162566,6284,41020,2884,121546,5716,968722,8834,389931,5536,578791,8179,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12758648,18835,1215985,15746,292343,7679,923642,14187,11542663,23070,4414247,17154,7128416,22814,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2039592,7530,180821,7528,48698,3134,132123,5966,1858771,10282,633696,6846,1225075,10286,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1355817,6673,173126,6013,54710,3543,118416,5072,1182691,7961,465367,6396,717324,7345,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,349743,3705,45168,3051,12337,1643,32831,2980,304575,4290,127198,2422,177377,4048,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,277378,3304,39035,3220,12596,1371,26439,3014,238343,3885,66366,2026,171977,3716,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7328046,25793,1085932,16173,385518,8835,700414,13630,6242114,26433,2860560,16069,3381554,23132,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,3587521,13961,561503,11199,152866,5485,408637,10842,3026018,15057,1053335,9571,1972683,13979,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,450769,4870,52767,3025,20987,2005,31780,2809,398002,5425,177083,3841,220919,4899,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,591587,4733,69813,3862,15976,1736,53837,3567,521774,5737,205667,3772,316107,5175,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4772421,12392,652676,10710,184494,5597,468182,11172,4119745,15361,1535917,9203,2583828,14300,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2502739,10912,319564,8077,72246,3602,247318,7220,2183175,12964,820586,7132,1362589,13207,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1241471,6257,148202,4724,31319,2194,116883,4668,1093269,7697,425870,4304,667399,6891,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1109280,6429,105827,4287,24150,2132,81677,3755,1003453,7882,369692,3994,633761,7193,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1712094,8632,299485,7728,77905,4139,221580,6508,1412609,9654,551216,5504,861393,8857,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1718194,10232,269670,7876,76823,4160,192847,6773,1448524,10900,540907,6851,907617,10239,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,549841,5205,92714,3732,28778,2002,63936,3676,457127,5122,202415,3202,254712,4360,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2165438,8230,250157,6355,72983,3961,177174,5849,1915281,9810,721093,6673,1194188,10002,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2549336,9145,330851,8985,125838,5441,205013,7108,2218485,10085,847423,6843,1371062,10351,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3834574,12574,619562,10460,172269,5818,447293,8626,3215012,14089,1308308,9726,1906704,13307,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2129195,6975,196307,5811,48639,2639,147668,4895,1932888,8571,690872,5110,1242016,9020,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
