GEO_ID,B19216_001E,B19216_001M,B19216_002E,B19216_002M,B19216_003E,B19216_003M,B19216_004E,B19216_004M,B19216_005E,B19216_005M,B19216_006E,B19216_006M,B19216_007E,B19216_007M,B19216_008E,B19216_008M,B19216_009E,B19216_009M,B19216_010E,B19216_010M,B19216_011E,B19216_011M,B19216_012E,B19216_012M,B19216_013E,B19216_013M,B19216_014E,B19216_014M,B19216_015E,B19216_015M,NAME,B19216_001MA,B19216_001EA,B19216_002MA,B19216_002EA,B19216_003EA,B19216_003MA,B19216_004EA,B19216_004MA,B19216_005MA,B19216_005EA,B19216_006MA,B19216_006EA,B19216_007MA,B19216_007EA,B19216_008MA,B19216_008EA,B19216_009EA,B19216_009MA,B19216_010EA,B19216_010MA,B19216_011MA,B19216_011EA,B19216_012MA,B19216_012EA,B19216_013MA,B19216_013EA,B19216_014EA,B19216_014MA,B19216_015EA,B19216_015MA,state
0400000US01,20938342400,536231155,11018576000,401076755,8686936400,381149334,6694455700,339592564,1992480600,166334091,2331639600,216586896,2138002800,221891227,193636800,50503758,9919766500,333312832,8237333400,267945449,4649438600,217890748,3587894800,193462487,1682433100,189670034,1523739800,176023096,158693300,56512972,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,5418453200,369465390,3389917600,323022958,2129267800,313094371,1787732600,303310049,341535200,64271153,1260649800,165618515,1174074400,171926167,86575400,30542213,2028535500,204186716,1259349100,116216968,877374500,100295500,381974500,62603117,769186500,158732066,683471500,152087621,85715000,46287329,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,38288885800,973482464,20528156000,809618800,13198129400,663807020,9654813800,522746392,3543315600,367609698,7330026700,475989765,6598943900,469004885,731082800,124340720,17760729800,546961324,12415575100,410166048,7110306700,353009283,5305268400,277941295,5345154700,388451367,4569335900,356443419,775818800,171389743,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,13064380100,540726237,7253523700,436366134,5529009800,367363608,4228012100,305728819,1300997700,200629223,1724513800,219465478,1560754300,211183990,163759500,47112280,5810856400,325613015,4708764800,283969258,2663659200,240479226,2045105600,156906637,1102091700,199610142,959800700,180951498,142291000,53116988,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,244706142600,2347769507,132371185700,1931734640,81254356400,1609882978,63548534600,1620069590,17705821800,847098493,51116829300,1460152913,46308624700,1429556775,4808204600,446300575,112334956900,1863795134,77692880100,1429669060,48640096700,1175962095,29052783400,753475803,34642076800,1321762014,29817881800,1327882366,4824195000,387479905,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,38038929800,967926296,20439174100,805462421,12930612200,605930592,10631630200,563355803,2298982000,183595919,7508562000,587137208,7122319100,578228481,386242900,89110356,17599755600,615305352,12424356300,588841783,8120583400,479572971,4303772900,334767362,5175399300,352785700,4826678800,343065799,348720500,70697508,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,26986229700,1149036993,13731168100,870130708,9410859000,724338794,7415226200,638513669,1995632900,219060322,4320309100,497266763,4034935300,479864572,285373700,75965061,13255061600,645214775,10318531000,603576756,6045062200,377789069,4273468900,479777164,2936530600,312592827,2459605300,302620462,476925300,126679813,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,5939509300,356153976,3072145000,279852163,2153615900,226737290,1624056400,224971167,529559400,76433288,918529100,174404463,802680000,171567662,115849100,37755832,2867364300,263984767,2123713200,185441427,1305759800,135577626,817953300,135934103,743651200,183873517,655179200,185523687,88472000,46291862,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,13551761700,674811934,6529166500,447931610,3724544200,382727625,3218530300,332949260,506013900,141804597,2804622300,334667719,2634635200,324966295,169987100,112098627,7022595200,517479273,4871732600,409574905,3812003100,332734557,1059729400,240245860,2150862700,287295310,2033328500,264600572,117534200,79772986,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,115893652500,1612876084,60674512500,1270580568,41298140800,977519832,28763483000,928410795,12534657800,613573799,19376371700,825521057,16304683900,744580832,3071687800,300673660,55219140000,1060630011,41308073100,886909750,22163170300,679453228,19144902800,538207632,13911066900,717083121,11374550100,628721161,2536516800,283687792,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,50575102700,1143774791,26638557800,839184766,19103396300,759493254,15700953300,688840325,3402443100,258264481,7535161400,523816388,6983990600,506221846,551170900,115152424,23936545000,781758427,18736268100,587174597,12520757300,538158227,6215510700,253559723,5200276900,506816160,4569686500,342242603,630590400,314202699,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,7594039100,457356950,4309560600,356751272,2736379700,302687769,2049564700,279391449,686815000,177629995,1573180900,259980416,1345981700,245657581,227199200,97012595,3284478500,222785270,2134020600,154763790,1134366000,123598220,999654500,106728718,1150457900,166622492,890962900,155985193,259495000,95324112,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,7077857000,460433103,3942351800,429139735,2874694600,390712072,2197772700,299668367,676922000,249548695,1067657100,187291684,966369500,187342996,101287600,34040633,3135505200,214312707,2354488900,180463261,1331537800,157125577,1022951100,87408493,781016400,117696420,722913000,120666670,58103400,25562120,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,81819529200,1298336311,43110316600,1092867587,29878501900,872907897,23638703000,835884325,6239798900,326291735,13231814700,617549390,12303844100,633684525,927970600,180388359,38709212600,770689977,29612942800,687466684,18276714700,581306967,11336228200,390699798,9096269700,414641160,8350382700,410095099,745887000,114231351,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,32597775500,790065777,17730839600,609249329,12737043400,593836224,10016684700,518685997,2720358700,217354083,4993796100,322675608,4510891900,310957038,482904200,128068999,14866936000,435909802,11413169700,388677806,6465205500,304743574,4947964100,229635807,3453766300,201686956,3095611500,171786649,358154800,91634968,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,17969653300,497405843,9615933200,404410086,6572234000,322378464,5070055800,292044594,1502178200,115567440,3043699200,249928933,2891874000,243450810,151825200,37246841,8353720100,411972607,6388181200,340943258,3165554000,191097137,3222627200,267301079,1965538900,225491562,1784365100,204020509,181173900,57393988,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,15681743400,573669469,8236018500,464976093,6291676100,411353796,4785033300,346137173,1506642800,210106019,1944342400,199222637,1769391600,180203030,174950800,66854562,7445724900,381997612,5845919600,374547530,3202016600,204958796,2643903100,272181049,1599805300,167414065,1440796900,159680640,159008400,37116355,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,20667617800,609188135,10626703400,417815460,7506633500,341383476,5863917800,316196240,1642715700,143690726,3120069900,277782028,2746993400,230119802,373076500,147076703,10040914400,431392097,7775824600,391734796,4428391400,347714977,3347433200,183143682,2265089800,216929683,2115514200,215943364,149575600,39083473,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,23329121800,734002186,13529561500,649549346,9738823200,523469498,7830459900,497275090,1908363200,176712429,3790738300,402747845,3494956300,383499614,295782000,89584451,9799560300,359911759,7601091100,258374130,4695966800,204694962,2905124300,158842545,2198469200,231236174,1954358800,225880732,244110400,57451264,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,8568198200,596109662,4502470200,511475754,2844147700,391974534,2100671700,363884160,743476000,119894747,1658322500,293129005,1483553900,262149568,174768600,68420468,4065727900,249709226,2719482200,153102775,1512921200,136507875,1206561000,81770231,1346245700,177479932,1160905700,173834435,185340000,60960222,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,43523562600,977706657,21685796000,806373975,14683994000,644897110,11708579200,572605117,2975414900,231977047,7001802000,520665530,6382302000,491127236,619500000,147278314,21837766500,666685089,16470442000,540265157,10706763200,490091543,5763678800,295381125,5367324600,389580536,4746246600,378378290,621077900,120778198,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,54777667600,1211385761,27826237000,920412012,16959879600,755380106,13197799500,686773322,3762080200,382915313,10866357400,684714160,10017157300,666274074,849200100,172366480,26951430500,777071367,18711260400,687389724,11610185400,564135354,7101074900,369770970,8240170200,496799498,7463609300,483490895,776560900,159794750,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,54900002000,969178016,29160126200,744107444,20752566100,641914614,15676002100,536632569,5076564000,316319227,8407560100,412727930,7600864900,371863758,806695200,172949137,25739875800,668532460,19809778300,499775355,11037606700,424212410,8772171500,299254732,5930097500,378075012,5163098800,347742063,766998700,125104514,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,36313000300,718561433,19721777600,556032054,12737994300,484181584,10191950900,461567923,2546043500,201429554,6983783300,406690653,6508959300,411142855,474824000,89596663,16591222700,428800836,12025254200,379731863,7444057800,336640380,4581196400,178835424,4565968600,247769763,4273906900,241328893,292061700,76527945,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,11489065000,459529058,6091675000,318359732,4740785400,287418073,3698464200,258232928,1042321300,103045433,1350889600,199989006,1260375000,193873824,90514600,31992594,5397390000,328125825,4501522200,285223198,2426374100,196529081,2075148100,173640569,895867800,169298416,851427600,165421123,44440200,21522123,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,33190670900,844042982,17001189300,624991592,12130319400,480181072,9352561700,398367479,2777757600,247241348,4870869900,328663996,4514654300,328750510,356215600,60619935,16189481600,600533962,12504952400,511656409,7339101700,349929559,5165850700,341289185,3684529200,267554541,3265811700,260968982,418717500,83685266,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,6238798100,331152975,3678180100,261897921,2495273400,212669911,1832371700,196427434,662901800,81645326,1182906700,181121561,1153670400,181438190,29236300,11835885,2560618000,172988559,1850309800,106281533,1001559100,85426377,848750700,83763305,710308100,140039217,641691400,140188186,68616800,36190647,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,10808304500,344185042,5998654600,289251677,3900308200,225599734,3032782100,209631454,867526100,81822383,2098346400,216045470,1989157200,208444121,109189300,49823841,4809649900,195095728,3619063900,157471432,1984479800,126675787,1634584100,91742249,1190586000,161708151,1110667000,156411203,79919000,32434796,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,17604494900,555059541,10046509500,490877519,6883975300,391570412,5379204700,339939009,1504770700,148079490,3162534200,312468161,2823234600,309192338,339299600,75920223,7557985300,421348280,5147316200,303161216,3522936300,279088319,1624380000,124106341,2410669100,331778251,2097327400,334773173,313341700,63100801,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,9257605200,458868028,5067626700,401062255,3126785000,281513521,2341223100,241728976,785561900,122705954,1940841600,268841238,1684982500,227844475,255859100,130188412,4189978600,262976551,2763111900,275734872,1502307700,153447007,1260804200,228643323,1426866700,154415204,1297649100,159089474,129217600,39263504,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,58002095500,1406158318,30321061900,1056580646,20549770900,839760066,15969747600,737424914,4580023400,333554466,9771290900,695626300,8914924000,700215284,856366900,169599657,27681033600,897740379,20897925100,698576791,12666969300,549880526,8230955800,369865440,6783108500,539937137,5714089300,424219362,1069019100,386766557,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
