GEO_ID,B17012_001E,B17012_001M,B17012_002E,B17012_002M,B17012_003E,B17012_003M,B17012_004E,B17012_004M,B17012_005E,B17012_005M,B17012_006E,B17012_006M,B17012_007E,B17012_007M,B17012_008E,B17012_008M,B17012_009E,B17012_009M,B17012_010E,B17012_010M,B17012_011E,B17012_011M,B17012_012E,B17012_012M,B17012_013E,B17012_013M,B17012_014E,B17012_014M,B17012_015E,B17012_015M,B17012_016E,B17012_016M,B17012_017E,B17012_017M,B17012_018E,B17012_018M,B17012_019E,B17012_019M,B17012_020E,B17012_020M,B17012_021E,B17012_021M,B17012_022E,B17012_022M,B17012_023E,B17012_023M,B17012_024E,B17012_024M,B17012_025E,B17012_025M,B17012_026E,B17012_026M,B17012_027E,B17012_027M,B17012_028E,B17012_028M,B17012_029E,B17012_029M,B17012_030E,B17012_030M,B17012_031E,B17012_031M,B17012_032E,B17012_032M,B17012_033E,B17012_033M,B17012_034E,B17012_034M,B17012_035E,B17012_035M,NAME,B17012_001EA,B17012_001MA,B17012_002EA,B17012_002MA,B17012_003EA,B17012_003MA,B17012_004EA,B17012_004MA,B17012_005MA,B17012_005EA,B17012_006MA,B17012_006EA,B17012_007EA,B17012_007MA,B17012_008EA,B17012_008MA,B17012_009EA,B17012_009MA,B17012_010MA,B17012_010EA,B17012_011MA,B17012_011EA,B17012_012EA,B17012_012MA,B17012_013EA,B17012_013MA,B17012_014EA,B17012_014MA,B17012_015MA,B17012_015EA,B17012_016MA,B17012_016EA,B17012_017MA,B17012_017EA,B17012_018EA,B17012_018MA,B17012_019EA,B17012_019MA,B17012_020EA,B17012_020MA,B17012_021MA,B17012_021EA,B17012_022MA,B17012_022EA,B17012_023EA,B17012_023MA,B17012_024EA,B17012_024MA,B17012_025EA,B17012_025MA,B17012_026MA,B17012_026EA,B17012_027MA,B17012_027EA,B17012_028MA,B17012_028EA,B17012_029EA,B17012_029MA,B17012_030EA,B17012_030MA,B17012_031EA,B17012_031MA,B17012_032MA,B17012_032EA,B17012_033MA,B17012_033EA,B17012_034EA,B17012_034MA,B17012_035EA,B17012_035MA,state
0400000US13,2426392,15122,342664,9063,115068,5382,40340,3165,42390,4286,27881,2880,4457,1190,227596,7392,35334,2795,8140,1452,19126,2487,7544,1797,524,418,192262,7162,29556,2724,106721,5792,49407,3668,6578,1416,2083728,15808,1576965,16797,888579,11974,557903,12459,122258,6279,8225,1436,506763,12226,137070,7303,62508,4520,65523,4899,8742,1759,297,241,369693,10234,155676,6471,189555,8213,22312,2945,2150,827,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,314151,5725,24533,2343,11574,1536,4683,971,3684,908,2749,879,458,330,12959,1748,2397,715,607,301,1197,442,503,424,90,138,10562,1500,1920,763,5890,1257,2055,722,697,363,289618,5942,220475,4659,122841,4201,78875,3511,16882,1720,1877,604,69143,3392,23802,2491,12654,1740,9495,1508,1570,620,83,103,45341,2607,21708,1863,20124,1938,2953,825,556,341,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,407499,5941,41633,2770,20024,1814,7814,1160,5531,1165,5511,1182,1168,459,21609,2322,4622,1158,1220,432,2732,1019,537,335,133,155,16987,2025,1427,518,11665,1816,2480,851,1415,529,365866,6060,304595,6160,177696,5649,89853,4817,32315,3329,4731,1103,61271,3973,22953,2931,9264,2015,11261,1964,2286,910,142,153,38318,3084,16523,2113,18601,2505,2993,891,201,199,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099184,17994,325482,8355,107089,4912,38310,2736,37707,2940,26859,2482,4213,989,218393,6139,33628,3074,9114,1520,18062,2078,5356,1258,1096,623,184765,5144,28139,2165,110164,3753,41571,3319,4891,1071,2773702,18072,2162209,16927,1250406,13383,721032,11902,180606,5811,10165,1630,611493,11687,193900,6750,97423,4880,84168,4820,11695,1632,614,348,417593,8949,192637,5527,193122,6790,30244,2856,1590,600,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1657223,12597,180534,6423,57524,3781,22794,2018,18143,2229,14357,1843,2230,530,123010,5317,20572,2154,4347,1106,11417,1459,4232,1169,576,385,102438,4708,11696,1676,61974,4015,25783,2821,2985,838,1476689,11767,1161871,12635,702470,9035,352142,8223,100375,4592,6884,1162,314818,9077,99992,5257,43518,3043,49655,3731,5999,1215,820,545,214826,6836,93264,4347,105053,5045,15364,2132,1145,671,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,801562,6871,63382,3549,22804,1887,9339,1107,7593,1336,4968,1073,904,351,40578,3005,7667,1498,1300,446,5467,1318,695,380,205,257,32911,2875,3043,719,20117,2334,9348,1666,403,181,738180,7501,613943,7661,370914,5415,182557,5198,56636,3393,3836,911,124237,5477,46774,3437,16763,1917,26171,2530,3562,1080,278,227,77463,4101,30065,2450,40943,3046,5903,1282,552,362,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,728602,7887,66858,3402,24744,2458,9632,1346,8141,1303,5685,1162,1286,497,42114,2978,7482,1417,1300,521,4275,900,1708,826,199,238,34632,2916,3598,665,20848,2530,9149,1645,1037,481,661744,7678,540127,7926,313654,5554,170871,5194,51592,2876,4010,877,121617,5186,43658,2879,17100,1609,22685,2287,3528,1021,345,268,77959,4585,29825,2505,41659,3454,5855,1195,620,449,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1124586,10250,162705,6162,61852,3770,26917,2259,20695,2157,12431,1672,1809,688,100853,4927,18983,2389,4033,999,10404,1730,3678,1174,868,597,81870,4422,12323,1581,49964,3676,16794,2195,2789,1007,961881,11820,767074,11192,465322,8083,242366,6201,54869,2984,4517,1089,194807,6699,60258,3993,27584,2362,30299,2964,2215,742,160,240,134549,5256,62563,3524,63673,4003,7879,1558,434,331,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1112659,9882,165518,6200,44976,3832,21890,2406,14070,2044,7662,1460,1354,549,120542,5078,16057,1971,5245,1156,8613,1598,1949,933,250,289,104485,5184,15629,1827,60546,4522,23426,2596,4884,1136,947141,11077,696923,10691,420178,8483,220257,6898,53303,4740,3185,923,250218,7817,76586,4661,38099,2801,34295,3486,4040,1068,152,184,173632,5939,75809,4123,84419,5046,12255,1938,1149,645,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,344585,5357,33340,2772,10839,1197,5305,883,3537,895,1946,563,51,87,22501,2572,4981,1197,880,371,3377,1088,693,499,31,32,17520,2360,2158,722,11280,1998,3863,904,219,231,311245,4889,252865,5002,170586,4285,68743,3370,12639,1626,897,432,58380,3492,21000,2099,9344,1497,10884,1602,704,418,68,115,37380,2982,16275,1882,18767,1979,2283,909,55,92,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1445972,11686,102102,5580,31430,2581,13310,1378,11516,1632,4890,1079,1714,634,70672,4579,11909,1665,3653,901,6006,1299,2101,761,149,171,58763,4223,9923,1429,36185,3083,10682,1568,1973,855,1343870,11944,990628,12495,561566,9366,348115,7452,75214,3979,5733,1128,353242,8927,94196,5618,43090,3306,43593,3787,7035,1306,478,437,259046,8004,115579,5325,125157,6199,17275,2126,1035,567,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1610581,11929,133552,5753,39346,2939,19133,1800,12241,1856,7220,1282,752,419,94206,4907,12428,1875,3398,906,7232,1669,1578,695,220,263,81778,4531,11161,1670,52472,4294,16648,2442,1497,678,1477029,12298,1144178,12251,658456,9745,406758,8214,76579,3828,2385,723,332851,8177,95273,4922,53605,3360,37764,2959,3658,908,246,252,237578,7089,109697,4701,113878,5743,13126,1973,877,554,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2485159,14714,284381,7142,93876,3963,38415,2650,30947,2523,20094,2313,4420,832,190505,5913,32789,2726,8204,1478,19413,1953,4269,947,903,450,157716,5647,24212,2145,95215,4593,32823,2824,5466,1374,2200778,14387,1721085,13958,1063998,10837,520451,8531,127273,4984,9363,1260,479693,9505,149523,5394,70035,3126,70247,3918,8365,1502,876,532,330170,7584,157863,5718,152332,5098,18535,2329,1440,457,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1369594,10930,102173,5030,35632,2621,14049,1321,8234,1185,9368,1566,3981,933,66541,3925,11177,1383,2456,829,6452,1041,1855,581,414,229,55364,3737,4961,865,35988,3113,12173,1675,2242,747,1267421,10435,1040324,10253,617288,7101,326595,7213,89134,3661,7307,1183,227097,6846,78624,4076,31466,2145,39672,3225,7034,1474,452,371,148473,4207,59265,3330,76492,3370,11993,1870,723,493,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,738463,9100,121515,4890,32520,2658,13634,1738,12600,1713,5572,1223,714,487,88995,4302,11006,1790,2828,789,5927,1284,1808,714,443,350,77989,4191,14650,1978,42937,3232,18199,2348,2203,685,616948,8477,449701,8880,273378,6206,140252,5519,33920,3098,2151,817,167247,6051,44623,3737,20816,2312,22278,2742,1402,675,127,120,122624,4924,54061,3453,60386,4081,7873,1505,304,292,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1508816,13340,161317,6328,57003,4066,24889,2334,18455,2101,10726,1691,2933,906,104314,4935,18170,1846,3121,776,12445,1891,2494,683,110,139,86144,4909,10465,1630,52583,3941,20512,2704,2584,753,1347499,12605,1067712,11623,650151,9080,327173,6739,83903,4277,6485,1381,279787,7761,85130,5276,34757,3018,44623,3592,5296,1223,454,363,194657,6916,89476,3947,93928,5112,10178,1576,1075,592,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,251176,5144,23975,2068,9632,1277,4171,852,2696,668,2320,702,445,272,14343,1571,2756,759,518,319,1666,616,371,342,201,225,11587,1320,1701,512,7022,1176,2600,778,264,180,227201,5088,189863,5151,122070,4078,51866,3135,14887,1545,1040,343,37338,2878,15063,1827,5499,1176,8319,1425,1245,491,0,161,22275,1824,10226,1176,10179,1390,1519,482,351,348,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,480317,5426,41864,2799,14749,1484,5965,912,3833,806,4136,898,815,359,27115,2479,3914,845,946,401,1852,536,1061,480,55,57,23201,2295,2167,700,15377,1942,4771,1131,886,574,438453,5413,356947,5219,208546,3940,110329,3677,35833,2569,2239,638,81506,3610,26676,2110,10912,1497,14035,1598,1729,630,0,153,54830,3088,20078,2028,30062,2101,4161,1004,529,368,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,642461,7985,70535,4275,27484,2574,10193,1646,8352,1365,7735,1373,1204,524,43051,3257,10058,2046,2936,840,4394,1152,2367,1156,361,218,32993,2408,4657,1005,18071,1879,8297,1431,1968,681,571926,7912,419678,6167,247905,4834,133542,4950,35650,3054,2581,802,152248,5936,57347,3490,27066,2830,25954,2421,4006,1036,321,280,94901,4841,40574,2702,46055,3215,7650,1336,622,430,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,345901,5099,20869,2427,6406,1210,2753,633,2708,883,753,401,192,238,14463,2168,2452,835,510,346,1662,683,280,303,0,182,12011,2001,1216,539,8421,1687,2374,923,0,182,325032,5115,264572,4526,166784,4199,80688,3600,16340,1835,760,442,60460,3710,21769,2414,9268,1496,11238,1749,1263,576,0,182,38691,3100,16490,1812,20153,2485,2048,734,0,182,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2203675,15024,183122,6306,64009,3305,25635,2011,23150,2186,12051,1632,3173,854,119113,4907,19819,2514,5825,1341,8838,1465,4776,1412,380,301,99294,4608,17145,1790,60366,3836,19429,2210,2354,768,2020553,14123,1543871,11584,855352,9675,571750,9315,110058,5157,6711,1032,476682,9562,134609,6064,74299,4550,53010,3534,6895,1189,405,322,342073,7857,165681,5163,155792,6074,19290,2461,1310,621,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,489532,7201,80783,5015,32224,3299,13100,1926,10558,1958,7282,1512,1284,625,48559,3951,8659,1647,2163,649,4648,1007,1714,792,134,117,39900,3581,5809,1236,24665,3071,8335,1428,1091,648,408749,7109,308509,5823,190591,4859,90608,4044,25969,2450,1341,728,100240,3723,33417,2439,14238,1613,16742,2147,2357,852,80,88,66823,3348,27790,2087,33850,2875,4549,1182,634,448,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4621954,18878,564577,12342,200838,6375,75353,4015,73129,3684,38368,3238,13988,1483,363739,9276,54626,3645,16769,2044,29295,2932,7481,1411,1081,530,309113,8240,62928,3837,180025,7441,57938,3682,8222,1611,4057377,19572,2975541,18097,1746160,14424,1002498,14282,207142,7188,19741,1932,1081836,13283,312129,8113,173964,6639,122027,5624,14644,1940,1494,564,769707,11059,388511,7856,339486,8461,38922,3760,2788,855,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
