GEO_ID,B18102_001E,B18102_001M,B18102_002E,B18102_002M,B18102_003E,B18102_003M,B18102_004E,B18102_004M,B18102_005E,B18102_005M,B18102_006E,B18102_006M,B18102_007E,B18102_007M,B18102_008E,B18102_008M,B18102_009E,B18102_009M,B18102_010E,B18102_010M,B18102_011E,B18102_011M,B18102_012E,B18102_012M,B18102_013E,B18102_013M,B18102_014E,B18102_014M,B18102_015E,B18102_015M,B18102_016E,B18102_016M,B18102_017E,B18102_017M,B18102_018E,B18102_018M,B18102_019E,B18102_019M,B18102_020E,B18102_020M,B18102_021E,B18102_021M,B18102_022E,B18102_022M,B18102_023E,B18102_023M,B18102_024E,B18102_024M,B18102_025E,B18102_025M,B18102_026E,B18102_026M,B18102_027E,B18102_027M,B18102_028E,B18102_028M,B18102_029E,B18102_029M,B18102_030E,B18102_030M,B18102_031E,B18102_031M,B18102_032E,B18102_032M,B18102_033E,B18102_033M,B18102_034E,B18102_034M,B18102_035E,B18102_035M,B18102_036E,B18102_036M,B18102_037E,B18102_037M,B18102_038E,B18102_038M,B18102_039E,B18102_039M,NAME,B18102_001EA,B18102_001MA,B18102_002EA,B18102_002MA,B18102_003MA,B18102_003EA,B18102_004MA,B18102_004EA,B18102_005EA,B18102_005MA,B18102_006MA,B18102_006EA,B18102_007EA,B18102_007MA,B18102_008EA,B18102_008MA,B18102_009MA,B18102_009EA,B18102_010EA,B18102_010MA,B18102_011MA,B18102_011EA,B18102_012EA,B18102_012MA,B18102_013EA,B18102_013MA,B18102_014MA,B18102_014EA,B18102_015MA,B18102_015EA,B18102_016EA,B18102_016MA,B18102_017MA,B18102_017EA,B18102_018MA,B18102_018EA,B18102_019EA,B18102_019MA,B18102_020MA,B18102_020EA,B18102_021EA,B18102_021MA,B18102_022MA,B18102_022EA,B18102_023MA,B18102_023EA,B18102_024MA,B18102_024EA,B18102_025MA,B18102_025EA,B18102_026EA,B18102_026MA,B18102_027EA,B18102_027MA,B18102_028MA,B18102_028EA,B18102_029MA,B18102_029EA,B18102_030EA,B18102_030MA,B18102_031MA,B18102_031EA,B18102_032EA,B18102_032MA,B18102_033MA,B18102_033EA,B18102_034MA,B18102_034EA,B18102_035EA,B18102_035MA,B18102_036MA,B18102_036EA,B18102_037EA,B18102_037MA,B18102_038EA,B18102_038MA,B18102_039MA,B18102_039EA,state
0400000US13,9906878,3443,4767586,7391,332958,3782,1908,873,331050,3908,936296,5348,5313,1312,930983,5370,1121961,5770,13086,2462,1108875,5866,1849160,6788,65790,4608,1783370,8331,349669,2638,49138,3158,300531,4194,177542,2414,48579,2860,128963,3183,5139292,6335,321437,4046,1380,619,320057,4239,897556,4628,5185,1191,892371,4663,1194155,5897,8031,1506,1186124,5943,2035369,6135,40787,3383,1994582,7460,410757,2662,26250,2113,384507,3335,280018,2638,54081,3625,225937,3739,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1367770,2267,674703,2594,46224,660,114,119,46110,676,111647,1068,861,512,110786,1120,156570,2310,1132,544,155438,2346,259822,1569,8468,1388,251354,2105,60673,459,6117,872,54556,1061,39767,458,12408,1437,27359,1411,693067,2062,44783,634,46,77,44737,640,105364,1114,1149,596,104215,1323,155604,1269,1456,777,154148,1513,264073,1528,5202,1253,258871,1938,65339,863,3319,919,62020,1030,57904,899,14861,1598,43043,1504,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1612889,1331,800730,3195,55741,1548,822,563,54919,1481,165421,2172,1673,667,163748,2074,180601,1827,2713,905,177888,2182,290087,2088,13590,2060,276497,3272,68976,969,13467,1500,55509,1590,39904,762,15201,1500,24703,1799,812159,3009,55966,1613,217,199,55749,1611,153534,2038,1941,885,151593,2087,179853,1508,1519,607,178334,1602,300353,2280,5496,1250,294857,2219,70947,1097,4064,907,66883,1318,51506,899,13245,1638,38261,1697,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12702393,1320,6204806,5051,402735,2392,2467,895,400268,2454,1115784,2576,7104,1549,1108680,2997,1484556,3537,10625,1594,1473931,3797,2452556,4529,64413,3765,2388143,5950,457594,1622,50013,2717,407581,3033,291581,1770,73851,2803,217730,3187,6497587,5037,386391,2478,2133,938,384258,2520,1075992,2768,5368,1088,1070624,3027,1496145,3116,8954,1491,1487191,3245,2565112,3075,43687,2990,2521425,4168,530666,1837,25624,2142,505042,2668,443281,2185,81192,3874,362089,4516,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6498029,543,3180599,5120,213824,2146,1645,755,212179,2290,593470,3648,4680,1220,588790,3776,737197,3162,5931,1153,731266,3375,1237616,3443,58906,3854,1178710,5105,246112,1421,37811,2381,208301,2632,152380,1302,45780,2352,106600,2529,3317430,5123,204200,2397,1823,977,202377,2371,568498,3314,4019,1194,564479,3456,749296,3449,7747,1624,741549,3725,1288388,3481,32891,3120,1255497,4573,281734,1780,16554,1552,265180,2271,225314,1650,46327,2948,178987,3210,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3062900,1029,1520427,3798,99565,2018,618,446,98947,2118,272714,2866,1319,408,271395,2883,355408,2522,3553,980,351855,2797,585473,2800,21767,1822,563706,3554,122079,890,17931,1333,104148,1451,85188,1007,23016,1448,62172,1553,1542473,3534,94006,1621,508,346,93498,1704,257066,2121,1504,569,255562,2338,346659,2534,2105,737,344554,2700,584601,2492,11707,1514,572894,2739,133350,942,7004,788,126346,1253,126791,1282,20834,1591,105957,1735,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2845414,1780,1402512,3736,101080,1878,1081,512,99999,1909,267215,2799,1216,500,265999,2758,332741,2603,4639,1086,328102,2607,524684,2878,23987,2144,500697,3303,106137,1135,15971,1413,90166,1713,70655,1101,19613,1304,51042,1494,1442902,3711,98268,2380,402,289,97866,2387,254345,2431,1880,522,252465,2397,331329,2662,3294,873,328035,2684,536410,2425,13112,1471,523298,2784,117303,1522,6936,953,110367,1706,105247,1487,20264,1521,84983,2145,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4328524,1238,2114097,4122,142782,2100,449,396,142333,2153,378349,2959,3922,1000,374427,3103,474658,3519,5868,1455,468790,3803,838284,3567,48725,3618,789559,4386,177881,1251,34304,2408,143577,2774,102143,1208,33551,2064,68592,2262,2214427,4026,131850,2024,375,328,131475,2069,359790,2870,3046,937,356744,2822,486395,2547,4504,1160,481891,2870,885333,3057,27463,2322,857870,3823,202261,1276,16644,2042,185617,2192,148798,1669,31231,2000,117567,2215,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4547572,1845,2192530,4370,154892,2988,826,487,154066,3051,411323,3650,2313,707,409010,3723,528971,4587,5360,1259,523611,4523,830316,4499,37307,3655,793009,5561,169487,1679,25990,2265,143497,2392,97541,1696,26338,2213,71203,2686,2355042,4246,150561,3231,192,236,150369,3247,395842,3074,2829,849,393013,3197,562849,3932,4561,1126,558288,4137,902516,4218,23776,2349,878740,4745,197195,1543,12109,1584,185086,2151,146079,1968,26426,1873,119653,2795,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315996,592,638706,2018,31581,637,108,113,31473,634,98340,926,799,456,97541,1090,128969,1056,1971,745,126998,1371,272869,1320,13125,1671,259744,2164,67401,690,10303,1260,57098,1352,39546,614,11740,1144,27806,1250,677290,1903,31336,708,101,214,31235,717,96133,1056,1046,485,95087,1166,133064,1401,1539,712,131525,1640,287927,1207,7834,1655,280093,2055,71904,465,3248,757,68656,800,56926,905,11598,1458,45328,1664,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5885847,2043,2831976,3502,186760,1711,1165,724,185595,1746,502540,2536,2979,930,499561,2853,664712,2588,3764,977,660948,2776,1131851,2829,26318,2631,1105533,3972,215610,1406,19697,1739,195913,2005,130503,1401,30061,2069,100442,2263,3053871,3348,180523,1720,1117,454,179406,1817,479944,2234,2211,776,477733,2227,688099,2336,4232,911,683867,2694,1252772,2406,21541,2034,1231231,3040,256988,1254,11486,1295,245502,1822,195545,1645,33622,2370,161923,2916,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6668348,1237,3224439,2662,187563,1241,1308,698,186255,1529,519971,1383,2381,782,517590,1614,795380,2603,6944,1485,788436,3007,1298790,2655,40990,3282,1257800,4664,257778,1487,25603,2178,232175,2262,164957,1541,42758,2592,122199,2705,3443909,2587,178404,1105,191,229,178213,1145,501460,1660,2561,803,498899,1824,817734,2057,5091,1173,812643,2392,1392017,2096,25753,2502,1366264,2807,299212,1340,16399,1853,282813,2305,255082,2086,53960,2598,201122,3061,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9798621,623,4788521,3301,292656,1840,1645,500,291011,1931,842198,2442,7899,1457,834299,2928,1085336,2891,10676,1584,1074660,3440,1908829,2777,72276,3770,1836553,4424,406829,1660,58783,2918,348046,3263,252673,1653,69199,2709,183474,3045,5010100,3364,276237,1789,1854,808,274383,2013,808849,1819,5402,1104,803447,2030,1085389,2508,9221,1270,1076168,2818,2007712,2386,46822,3202,1960890,3584,458488,1465,25451,1915,433037,2256,373425,1746,71133,3314,302292,3169,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5398211,808,2677723,3629,176988,1850,714,416,176274,1840,478140,2539,2569,631,475571,2676,626077,2366,6193,1252,619884,2619,1061111,2564,36530,2249,1024581,3304,203344,1180,28677,1816,174667,2062,132063,1287,37674,1626,94389,1978,2720488,3565,170415,1580,884,470,169531,1639,455248,1884,2527,643,452721,2075,613830,2010,4149,946,609681,2277,1068994,2743,18894,2073,1050100,3195,221711,1058,11408,1166,210303,1605,190290,1782,32548,2122,157742,2542,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927088,1445,1405888,4405,102537,2957,896,772,101641,2958,273397,3063,939,389,272458,3109,321309,3620,3097,919,318212,3753,529855,3737,28308,3071,501547,4311,112649,1879,22044,2098,90605,2515,66141,1536,20689,1639,45452,2309,1521200,4278,89470,2950,171,127,89299,2941,264398,2493,1066,517,263332,2455,344563,2897,2882,1039,341681,3109,586417,2765,15220,2271,571197,3397,131549,1566,7698,1208,123851,1874,104803,1641,21029,2053,83774,2467,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5950606,1614,2896457,4646,191528,2609,306,286,191222,2611,516521,3064,5171,1314,511350,3278,664220,3471,7639,1525,656581,3805,1128592,3054,47540,3378,1081052,4572,243812,1210,40238,2586,203574,2962,151784,1492,45575,2174,106209,2419,3054149,4191,180647,2264,828,485,179819,2288,498865,2738,2547,952,496318,2745,686492,3460,4600,1225,681892,3642,1190135,3118,26363,1784,1163772,3438,276308,1961,15457,1693,260851,2718,221702,1709,38753,2350,182949,2713,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1008116,806,502747,2093,30797,926,386,280,30411,953,83942,1251,564,417,83378,1212,113754,1556,1526,512,112228,1681,194911,1737,10701,1333,184210,2178,49639,474,9273,1165,40366,1224,29704,472,8637,1052,21067,1129,505369,1886,28978,875,208,214,28770,892,80334,1377,511,248,79823,1423,111930,1656,328,288,111602,1619,197956,1661,5863,1042,192093,2011,48672,601,2650,648,46022,863,37499,582,7195,1170,30304,1255,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1853684,807,919630,2338,68198,1310,319,254,67879,1283,172109,1728,1007,395,171102,1737,218513,1882,2498,861,216015,2150,345397,1784,13412,1416,331985,2065,68366,809,12103,1100,56263,1375,47047,653,16001,1301,31046,1224,934054,2210,62170,1193,197,174,61973,1196,164113,1437,1371,539,162742,1495,215952,1591,1568,530,214384,1616,347941,1674,7276,1128,340665,1977,74915,924,4295,823,70620,992,68963,891,12302,1197,56661,1419,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2805532,1104,1399782,2529,89680,951,739,492,88941,823,249339,1518,2685,976,246654,1762,325879,1984,3672,999,322207,1990,547556,2251,23120,2473,524436,3146,120351,740,16332,1792,104019,1892,66977,681,19410,2177,47567,2019,1405750,2245,86055,1432,976,562,85079,1444,236560,1313,1753,758,234807,1480,321589,1306,4104,1057,317485,1331,552859,1681,16337,2459,536522,3038,128215,794,9392,1317,118823,1572,80472,875,16517,1651,63955,1811,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
