GEO_ID,B21007_001E,B21007_001M,B21007_002E,B21007_002M,B21007_003E,B21007_003M,B21007_004E,B21007_004M,B21007_005E,B21007_005M,B21007_006E,B21007_006M,B21007_007E,B21007_007M,B21007_008E,B21007_008M,B21007_009E,B21007_009M,B21007_010E,B21007_010M,B21007_011E,B21007_011M,B21007_012E,B21007_012M,B21007_013E,B21007_013M,B21007_014E,B21007_014M,B21007_015E,B21007_015M,B21007_016E,B21007_016M,B21007_017E,B21007_017M,B21007_018E,B21007_018M,B21007_019E,B21007_019M,B21007_020E,B21007_020M,B21007_021E,B21007_021M,B21007_022E,B21007_022M,B21007_023E,B21007_023M,B21007_024E,B21007_024M,B21007_025E,B21007_025M,B21007_026E,B21007_026M,B21007_027E,B21007_027M,B21007_028E,B21007_028M,B21007_029E,B21007_029M,B21007_030E,B21007_030M,B21007_031E,B21007_031M,B21007_032E,B21007_032M,B21007_033E,B21007_033M,B21007_034E,B21007_034M,B21007_035E,B21007_035M,B21007_036E,B21007_036M,B21007_037E,B21007_037M,B21007_038E,B21007_038M,B21007_039E,B21007_039M,B21007_040E,B21007_040M,B21007_041E,B21007_041M,B21007_042E,B21007_042M,B21007_043E,B21007_043M,B21007_044E,B21007_044M,B21007_045E,B21007_045M,B21007_046E,B21007_046M,B21007_047E,B21007_047M,B21007_048E,B21007_048M,B21007_049E,B21007_049M,B21007_050E,B21007_050M,B21007_051E,B21007_051M,B21007_052E,B21007_052M,B21007_053E,B21007_053M,B21007_054E,B21007_054M,B21007_055E,B21007_055M,B21007_056E,B21007_056M,B21007_057E,B21007_057M,B21007_058E,B21007_058M,B21007_059E,B21007_059M,B21007_060E,B21007_060M,B21007_061E,B21007_061M,NAME,B21007_001MA,B21007_001EA,B21007_002MA,B21007_002EA,B21007_003EA,B21007_003MA,B21007_004EA,B21007_004MA,B21007_005EA,B21007_005MA,B21007_006MA,B21007_006EA,B21007_007MA,B21007_007EA,B21007_008MA,B21007_008EA,B21007_009EA,B21007_009MA,B21007_010MA,B21007_010EA,B21007_011EA,B21007_011MA,B21007_012MA,B21007_012EA,B21007_013MA,B21007_013EA,B21007_014EA,B21007_014MA,B21007_015MA,B21007_015EA,B21007_016EA,B21007_016MA,B21007_017MA,B21007_017EA,B21007_018MA,B21007_018EA,B21007_019MA,B21007_019EA,B21007_020EA,B21007_020MA,B21007_021EA,B21007_021MA,B21007_022EA,B21007_022MA,B21007_023MA,B21007_023EA,B21007_024MA,B21007_024EA,B21007_025EA,B21007_025MA,B21007_026MA,B21007_026EA,B21007_027EA,B21007_027MA,B21007_028MA,B21007_028EA,B21007_029MA,B21007_029EA,B21007_030MA,B21007_030EA,B21007_031EA,B21007_031MA,B21007_032EA,B21007_032MA,B21007_033EA,B21007_033MA,B21007_034MA,B21007_034EA,B21007_035MA,B21007_035EA,B21007_036EA,B21007_036MA,B21007_037MA,B21007_037EA,B21007_038EA,B21007_038MA,B21007_039MA,B21007_039EA,B21007_040MA,B21007_040EA,B21007_041EA,B21007_041MA,B21007_042EA,B21007_042MA,B21007_043EA,B21007_043MA,B21007_044EA,B21007_044MA,B21007_045MA,B21007_045EA,B21007_046EA,B21007_046MA,B21007_047EA,B21007_047MA,B21007_048EA,B21007_048MA,B21007_049MA,B21007_049EA,B21007_050MA,B21007_050EA,B21007_051EA,B21007_051MA,B21007_052EA,B21007_052MA,B21007_053EA,B21007_053MA,B21007_054EA,B21007_054MA,B21007_055MA,B21007_055EA,B21007_056MA,B21007_056EA,B21007_057EA,B21007_057MA,B21007_058EA,B21007_058MA,B21007_059EA,B21007_059MA,B21007_060MA,B21007_060EA,B21007_061MA,B21007_061EA,state
0400000US01,3623860,3145,1035552,4136,26346,2360,3870,1226,800,423,3070,1071,22476,2174,2348,737,20128,2192,1009206,5073,249448,9761,31292,3530,218156,9469,759758,9469,48071,3704,711687,9355,1237973,4585,86308,4074,7610,1198,3019,786,4591,1036,78698,3935,12650,2139,66048,3573,1151665,5861,178964,7616,57107,3545,121857,7063,972701,9178,104906,5068,867795,10219,625166,2735,74792,3622,8021,1501,3505,900,4516,1064,66771,3542,18249,1892,48522,3207,550374,4051,78326,4328,35669,3000,42657,3079,472048,4972,102904,4425,369144,5268,725169,2625,152953,4439,9940,1426,5564,942,4376,1084,143013,4538,64233,3140,78780,3766,572216,4726,71253,3786,36163,2340,35090,2976,500963,5429,197486,5361,303477,5901,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,523557,1651,179943,2357,12552,2062,759,388,19,33,740,392,11793,2059,814,535,10979,1977,167391,2845,23146,2380,2086,767,21060,2378,144245,3156,6376,1076,137869,3080,183556,1888,22546,2400,602,309,323,267,279,159,21944,2347,3044,880,18900,2081,161010,2624,16106,2087,3392,816,12714,2008,144904,3190,11056,1211,133848,3264,91040,1214,12870,1481,1200,556,258,229,942,518,11670,1439,3200,1023,8470,1272,78170,1577,6720,1196,2506,678,4214,930,71450,1753,11590,1414,59860,2000,69018,1293,20760,1299,369,231,258,221,111,74,20391,1293,9288,1041,11103,1143,48258,1571,2614,740,1407,536,1207,499,45644,1532,17408,1509,28236,1648,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4969121,2343,1483614,3388,37659,3280,3563,935,681,384,2882,895,34096,3359,3633,1029,30463,2995,1445955,4326,334750,11008,26151,2521,308599,10833,1111205,10795,55567,4145,1055638,11303,1639660,3097,103079,4648,8437,1761,2743,877,5694,1244,94642,4537,10842,1586,83800,4691,1536581,6057,233582,8824,45136,3590,188446,8507,1302999,10043,107094,5336,1195905,10412,787841,1517,86911,4598,11074,1484,4420,1017,6654,1329,75837,4109,18407,1962,57430,3123,700930,4716,99574,5109,37071,3335,62503,4641,601356,6837,97196,4415,504160,7146,1058006,1776,248411,4887,12974,1536,5700,1090,7274,1074,235437,4940,95789,3358,139648,4690,809595,5137,86975,4473,39363,2897,47612,3319,722620,6688,229414,6537,493206,7669,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2184137,2640,628653,4570,16933,2123,2508,627,220,179,2288,621,14425,2059,2113,708,12312,1980,611720,4737,147636,6331,17579,2491,130057,5942,464084,6791,31172,3005,432912,7507,741401,4316,48498,3915,5303,1173,1608,562,3695,1026,43195,3724,7717,1441,35478,3400,692903,5997,109506,5293,36218,2778,73288,4332,583397,7663,69531,4028,513866,7684,365753,2238,42457,2411,4112,980,2069,663,2043,727,38345,2229,11660,1466,26685,2010,323296,3431,43512,2844,21502,2036,22010,2483,279784,4414,61902,3409,217882,5199,448330,2258,97161,3243,5705,1064,2961,737,2744,752,91456,3147,40997,2561,50459,2708,351169,3871,41708,3182,22963,2599,18745,1923,309461,4407,124062,4826,185399,4433,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,28970272,5922,9310681,7499,168879,7744,20354,2698,3667,1138,16687,2221,148525,7289,14255,2294,134270,7162,9141802,9910,1764213,25188,122785,6155,1641428,25315,7377589,25397,317021,10463,7060568,26550,10279293,6290,361976,9473,31749,3076,9213,1473,22536,2693,330227,9064,34631,2798,295596,8692,9917317,10057,1341501,19232,228508,8056,1112993,18341,8575816,20802,536652,11733,8039164,21656,4482483,4230,296140,7428,30512,2686,13697,2013,16815,1924,265628,7386,57732,4002,207896,6636,4186343,7551,502489,13152,164700,7540,337789,10264,3683854,14834,498848,11966,3185006,16798,4897815,3448,842068,8744,46159,3293,23084,2495,23075,2260,795909,8620,311143,6161,484766,7427,4055747,9018,472973,11605,226776,7896,246197,8487,3582774,13159,1185719,11499,2397055,15458,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3986668,3141,1245935,3934,39735,3123,4351,1108,509,476,3842,987,35384,2852,3515,960,31869,2730,1206200,4632,202734,9305,20722,3086,182012,8259,1003466,9231,48745,3967,954721,9927,1411373,3726,97379,4956,6339,1193,2558,871,3781,955,91040,4809,10936,1744,80104,4151,1313994,5999,121902,6330,27546,2823,94356,5916,1192092,7895,76170,4910,1115922,9059,665080,2492,75899,3782,7192,1621,2578,893,4614,1228,68707,3938,16555,1978,52152,3160,589181,4244,50946,4152,18103,2245,32843,3059,538235,5381,71166,3756,467069,6251,664280,1966,158577,3945,7783,1170,3761,915,4022,713,150794,3917,57427,2429,93367,4044,505703,3916,39230,3176,17591,2248,21639,2246,466473,4825,141386,4791,325087,5607,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2716050,1382,719255,2219,9753,1592,789,448,0,197,789,448,8964,1466,966,447,7998,1316,709502,2702,98624,4842,11026,1890,87598,4352,610878,5661,29678,2578,581200,6083,979353,1997,35362,2828,1448,667,295,248,1153,609,33914,2833,2897,856,31017,2409,943991,3165,82817,4961,20411,2267,62406,4360,861174,5157,57749,3901,803425,6542,483917,1535,33379,2550,2410,860,1191,538,1219,600,30969,2528,4577,895,26392,2452,450538,3164,33572,2983,12965,1819,20607,2379,416966,4092,47449,3317,369517,5069,533525,1443,106417,3693,3821,899,1850,574,1971,641,102596,3795,36876,2450,65720,3229,427108,3863,37553,3081,17310,2063,20243,2278,389555,4687,113977,3914,275578,4928,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,706811,856,196596,1231,5584,1090,266,223,121,131,145,184,5318,1083,703,629,4615,1056,191012,1533,29495,2910,2570,811,26925,2791,161517,3402,9186,1798,152331,3600,236959,1038,16571,1941,1056,632,426,489,630,383,15515,1874,1132,477,14383,1872,220388,2210,24398,2558,5964,1106,18434,2389,195990,3058,15117,2056,180873,3234,123530,784,15641,1684,701,336,171,162,530,324,14940,1722,2767,653,12173,1534,107889,1727,10841,1824,3715,873,7126,1540,97048,2207,13440,1870,83608,2798,149726,818,33018,1608,1443,602,554,394,889,465,31575,1693,10529,1249,21046,1503,116708,1865,9740,1801,3300,943,6440,1581,106968,2605,31194,2010,75774,2477,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,509357,582,202425,886,2580,749,216,192,0,198,216,192,2364,671,0,198,2364,671,199845,1131,36510,3318,3761,1374,32749,3097,163335,3421,7131,1429,156204,3336,166931,925,6790,1369,840,557,506,454,334,295,5950,1201,256,199,5694,1197,160141,1647,20136,2762,6621,1403,13515,2069,140005,3206,8262,1479,131743,3556,68021,603,5460,1000,1068,458,443,297,625,350,4392,961,1168,482,3224,763,62561,1019,11980,1749,6349,1214,5631,1234,50581,1829,9107,1343,41474,1820,71980,877,12629,1250,1200,395,810,341,390,203,11429,1282,4270,950,7159,947,59351,1469,9270,1376,5176,1177,4094,971,50081,1698,16064,1706,34017,1742,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,15447725,4003,4099345,7437,96660,5932,11170,1839,1421,745,9749,1644,85490,5311,7271,1531,78219,5124,4002685,8489,801855,21856,67606,5782,734249,20365,3200830,24318,154386,9107,3046444,23979,5072194,7509,314732,9197,26901,3258,9449,1725,17452,2623,287831,8126,37387,3619,250444,7474,4757462,10405,682489,16367,139866,7361,542623,13959,4074973,19740,309285,10635,3765688,22442,2552687,4809,256735,7591,30308,2889,11922,1968,18386,2463,226427,7870,54513,4135,171914,6848,2295952,9015,319762,11760,104423,6160,215339,8993,1976190,13361,291775,8867,1684415,13387,3723499,4737,774739,9526,41557,3214,19022,2531,22535,2119,733182,9629,278500,7204,454682,9483,2948760,10645,348249,9065,146112,6492,202137,7055,2600511,12348,812965,13874,1787546,13799,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
