GEO_ID,C08126_001E,C08126_001M,C08126_002E,C08126_002M,C08126_003E,C08126_003M,C08126_004E,C08126_004M,C08126_005E,C08126_005M,C08126_006E,C08126_006M,C08126_007E,C08126_007M,C08126_008E,C08126_008M,C08126_009E,C08126_009M,C08126_010E,C08126_010M,C08126_011E,C08126_011M,C08126_012E,C08126_012M,C08126_013E,C08126_013M,C08126_014E,C08126_014M,C08126_015E,C08126_015M,C08126_016E,C08126_016M,C08126_017E,C08126_017M,C08126_018E,C08126_018M,C08126_019E,C08126_019M,C08126_020E,C08126_020M,C08126_021E,C08126_021M,C08126_022E,C08126_022M,C08126_023E,C08126_023M,C08126_024E,C08126_024M,C08126_025E,C08126_025M,C08126_026E,C08126_026M,C08126_027E,C08126_027M,C08126_028E,C08126_028M,C08126_029E,C08126_029M,C08126_030E,C08126_030M,C08126_031E,C08126_031M,C08126_032E,C08126_032M,C08126_033E,C08126_033M,C08126_034E,C08126_034M,C08126_035E,C08126_035M,C08126_036E,C08126_036M,C08126_037E,C08126_037M,C08126_038E,C08126_038M,C08126_039E,C08126_039M,C08126_040E,C08126_040M,C08126_041E,C08126_041M,C08126_042E,C08126_042M,C08126_043E,C08126_043M,C08126_044E,C08126_044M,C08126_045E,C08126_045M,C08126_046E,C08126_046M,C08126_047E,C08126_047M,C08126_048E,C08126_048M,C08126_049E,C08126_049M,C08126_050E,C08126_050M,C08126_051E,C08126_051M,C08126_052E,C08126_052M,C08126_053E,C08126_053M,C08126_054E,C08126_054M,C08126_055E,C08126_055M,C08126_056E,C08126_056M,C08126_057E,C08126_057M,C08126_058E,C08126_058M,C08126_059E,C08126_059M,C08126_060E,C08126_060M,C08126_061E,C08126_061M,C08126_062E,C08126_062M,C08126_063E,C08126_063M,C08126_064E,C08126_064M,C08126_065E,C08126_065M,C08126_066E,C08126_066M,C08126_067E,C08126_067M,C08126_068E,C08126_068M,C08126_069E,C08126_069M,C08126_070E,C08126_070M,C08126_071E,C08126_071M,C08126_072E,C08126_072M,C08126_073E,C08126_073M,C08126_074E,C08126_074M,C08126_075E,C08126_075M,C08126_076E,C08126_076M,C08126_077E,C08126_077M,C08126_078E,C08126_078M,C08126_079E,C08126_079M,C08126_080E,C08126_080M,C08126_081E,C08126_081M,C08126_082E,C08126_082M,C08126_083E,C08126_083M,C08126_084E,C08126_084M,NAME,C08126_001EA,C08126_001MA,C08126_002EA,C08126_002MA,C08126_003MA,C08126_003EA,C08126_004EA,C08126_004MA,C08126_005MA,C08126_005EA,C08126_006EA,C08126_006MA,C08126_007EA,C08126_007MA,C08126_008EA,C08126_008MA,C08126_009MA,C08126_009EA,C08126_010EA,C08126_010MA,C08126_011MA,C08126_011EA,C08126_012EA,C08126_012MA,C08126_013EA,C08126_013MA,C08126_014MA,C08126_014EA,C08126_015EA,C08126_015MA,C08126_016MA,C08126_016EA,C08126_017EA,C08126_017MA,C08126_018MA,C08126_018EA,C08126_019EA,C08126_019MA,C08126_020MA,C08126_020EA,C08126_021EA,C08126_021MA,C08126_022EA,C08126_022MA,C08126_023MA,C08126_023EA,C08126_024EA,C08126_024MA,C08126_025MA,C08126_025EA,C08126_026EA,C08126_026MA,C08126_027EA,C08126_027MA,C08126_028EA,C08126_028MA,C08126_029MA,C08126_029EA,C08126_030EA,C08126_030MA,C08126_031MA,C08126_031EA,C08126_032EA,C08126_032MA,C08126_033MA,C08126_033EA,C08126_034EA,C08126_034MA,C08126_035EA,C08126_035MA,C08126_036EA,C08126_036MA,C08126_037MA,C08126_037EA,C08126_038MA,C08126_038EA,C08126_039EA,C08126_039MA,C08126_040EA,C08126_040MA,C08126_041EA,C08126_041MA,C08126_042MA,C08126_042EA,C08126_043EA,C08126_043MA,C08126_044MA,C08126_044EA,C08126_045EA,C08126_045MA,C08126_046EA,C08126_046MA,C08126_047MA,C08126_047EA,C08126_048EA,C08126_048MA,C08126_049MA,C08126_049EA,C08126_050EA,C08126_050MA,C08126_051EA,C08126_051MA,C08126_052MA,C08126_052EA,C08126_053MA,C08126_053EA,C08126_054EA,C08126_054MA,C08126_055MA,C08126_055EA,C08126_056EA,C08126_056MA,C08126_057EA,C08126_057MA,C08126_058MA,C08126_058EA,C08126_059EA,C08126_059MA,C08126_060MA,C08126_060EA,C08126_061EA,C08126_061MA,C08126_062EA,C08126_062MA,C08126_063EA,C08126_063MA,C08126_064MA,C08126_064EA,C08126_065EA,C08126_065MA,C08126_066MA,C08126_066EA,C08126_067EA,C08126_067MA,C08126_068EA,C08126_068MA,C08126_069MA,C08126_069EA,C08126_070EA,C08126_070MA,C08126_071MA,C08126_071EA,C08126_072EA,C08126_072MA,C08126_073MA,C08126_073EA,C08126_074EA,C08126_074MA,C08126_075MA,C08126_075EA,C08126_076EA,C08126_076MA,C08126_077EA,C08126_077MA,C08126_078MA,C08126_078EA,C08126_079EA,C08126_079MA,C08126_080MA,C08126_080EA,C08126_081EA,C08126_081MA,C08126_082EA,C08126_082MA,C08126_083EA,C08126_083MA,C08126_084EA,C08126_084MA,state
0400000US01,2007426,13350,31872,2974,124645,6221,281775,8358,52325,3419,246839,9210,95953,5092,148283,6061,184604,6556,437823,10120,167230,5138,105342,4415,117987,6288,12748,1951,1724178,15545,24362,2745,97955,6037,246046,8456,44974,3069,219280,9182,84058,4705,129398,5721,150135,6097,383771,10003,137405,5149,88288,3818,108376,5912,10130,1831,171927,8594,3490,831,19063,2728,26039,3157,4582,1594,16579,2617,6483,1317,9081,1572,16373,2017,34414,3692,19231,2721,9172,1597,6677,1221,743,411,8276,1749,80,129,567,407,602,365,83,114,1484,754,292,221,34,60,469,310,2858,989,1024,481,446,282,337,264,0,189,45812,4180,1239,561,2585,842,4578,1101,819,557,4016,1061,3456,859,3038,916,3834,890,9152,1573,7542,1707,3897,1226,1417,616,239,184,57233,3661,2701,937,4475,1354,4510,1140,1867,723,5480,1232,1664,685,6732,1403,13793,1916,7628,1492,2028,616,3539,1130,1180,427,1636,350,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,359211,5456,18524,1979,27384,2875,11262,1718,5963,1225,34516,3209,28480,2757,21398,2315,28722,2892,76597,3498,31590,3120,15574,2186,41997,3049,17204,1685,249481,6163,9285,1434,19825,2573,4923,1184,4283,1080,24201,2546,21594,2329,16328,1998,18918,2306,54743,3235,19726,2390,10993,1868,32499,2725,12163,1713,43221,3223,1770,567,3265,943,1337,570,505,327,4781,1265,2815,816,2005,587,3011,907,10309,1564,4716,1176,1021,441,4583,1029,3103,907,4703,1196,477,417,62,77,69,70,221,276,1055,514,82,96,92,116,131,100,1101,637,916,600,123,128,355,244,19,36,47891,2941,6137,1007,2644,699,4685,902,715,501,4141,858,3500,788,1847,631,3770,771,7524,1007,4702,1465,2168,756,4265,643,1793,710,13915,1891,855,895,1588,752,248,198,239,197,338,191,489,303,1126,472,2892,923,2920,806,1530,546,1269,734,295,187,126,117,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2831592,19395,47821,4305,191652,7607,194639,7195,68301,3884,341824,9810,142928,5980,276648,9747,336725,9657,614075,12136,315394,10779,137517,6549,147317,5425,16751,1742,2178267,17614,32838,3244,142101,6093,155834,6437,53950,3470,269741,10277,112353,5456,212625,9102,234852,8282,491785,10779,230820,9499,106030,5611,122946,5329,12392,1594,295724,9385,7712,1860,30978,3564,20382,2284,6557,1207,29770,2930,13501,2029,21018,2503,40826,3690,59554,3633,38287,4203,12330,1961,13466,1945,1343,515,57615,5086,1211,1093,1933,873,1984,760,1214,784,10852,1840,2629,953,4546,1335,5925,1362,10686,1789,10883,2020,3107,987,2393,797,252,212,138333,7363,2272,871,7436,1821,7708,1355,1957,748,18860,2488,8001,1485,10863,1760,15748,2769,26633,2916,25732,3155,5874,1405,5794,1191,1455,584,161653,6371,3788,1868,9204,1817,8731,1433,4623,1142,12601,1708,6444,1431,27596,2842,39374,3063,25417,2475,9672,1901,10176,1658,2718,644,1309,447,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1249674,12677,41010,3149,78433,5234,161060,6644,27698,2427,166423,6323,62160,4298,86149,4370,96299,5259,293074,9192,106554,7457,63968,4776,63090,4733,3756,756,1031366,13889,28603,2506,56866,4371,135533,6649,23024,2305,144193,5836,55335,4208,73553,4064,74331,4672,247794,9309,82197,5942,51420,4060,55790,4268,2727,596,136027,7210,4135,989,16474,2469,19838,2798,2374,751,12632,1785,4364,994,5621,1106,10839,1860,28793,2692,16708,3289,7472,1715,5792,1337,985,536,4072,1177,25,43,27,45,386,255,0,190,770,555,132,195,222,279,420,312,984,552,933,577,82,138,91,141,0,190,36834,2749,3453,1069,1803,885,3501,1138,590,361,5947,1375,1395,467,2073,644,3204,910,6985,1245,4766,1114,2308,812,765,449,44,73,41375,3177,4794,1181,3263,1292,1802,540,1710,899,2881,1022,934,553,4680,1241,7505,1511,8518,1695,1950,920,2686,717,652,388,0,190,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,17254926,40650,403998,12435,1029985,19237,1680716,23007,532106,11776,1876210,26375,802565,15752,1575802,21439,2213632,22021,3540467,31741,1809856,27499,926986,16525,733700,14137,128903,5217,12679198,45211,248712,8719,759100,15545,1294678,21138,415252,9983,1416150,21728,641995,14688,1141571,17640,1499332,17748,2695359,28312,1264381,23616,665745,14031,568211,11771,68712,5185,1813154,27870,99679,7601,169600,8477,200460,7828,53058,4151,179230,8876,77959,4988,118631,5603,225391,8733,330312,10699,183885,7077,94150,5400,70365,3897,10434,1882,914442,15685,5707,1493,30605,2863,70505,5136,19448,2114,109013,5200,31646,2930,97240,4560,153524,7035,149534,6162,149050,7233,54982,4609,41254,3296,1934,904,917157,14761,35035,3836,30948,3066,60449,4115,15614,2089,109081,6157,32451,2739,75082,4471,106303,5140,182410,7221,158706,7525,55451,4093,26980,2786,28647,3687,930975,16361,14865,2416,39732,3882,54624,3879,28734,2996,62736,4122,18514,2392,143278,6371,229082,6572,182852,7155,53834,4494,56658,4162,26890,2710,19176,3375,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2681200,13178,72704,4349,209438,8049,176580,7112,68581,3762,288028,10026,119548,4755,266709,9632,355335,9423,536783,11664,292939,9358,140382,6344,124002,5807,30171,2396,2027739,15432,51925,3438,152601,6901,138286,5608,54983,3636,227705,8431,98982,4225,201366,8297,245613,8005,419945,9459,207200,8530,108613,5137,101033,5048,19487,2339,258146,10065,8280,1689,38479,3748,15559,2068,4611,1254,25165,3340,9738,1614,19763,2940,33272,3010,47558,4581,30477,3484,11093,1700,11899,1926,2252,700,88355,4521,2556,759,3059,1018,5244,1474,1097,506,8662,1824,2329,734,9181,1502,12861,1883,15191,2344,20063,2609,3367,970,4745,898,0,192,132607,6586,4616,999,5538,1249,7069,1469,2153,660,15154,2720,4889,1024,8616,1412,14283,1902,29102,3169,25522,3185,6007,1092,3680,944,5978,1084,174353,6876,5327,1108,9761,1487,10422,1315,5737,870,11342,1912,3610,919,27783,2303,49306,3599,24987,2694,9677,1624,11302,1752,2645,763,2454,1080,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1765420,11499,7272,1569,100898,5536,187493,7582,47290,4110,186031,7764,62214,4141,211478,6155,198263,6629,456746,7879,155050,7091,76081,4402,67420,3875,9184,1218,1379348,12794,4034,909,74688,4360,153045,6369,37727,3726,143769,7382,53483,3948,158053,5546,142650,6159,378446,8059,109609,5761,58623,3980,60369,3762,4852,1155,142584,7540,770,495,14604,2604,15675,2324,4282,1598,16672,2295,4678,1099,10465,1624,15708,1848,32473,3152,17458,2861,6404,1707,3058,747,337,368,84731,4188,218,264,2438,892,5838,1247,2190,754,10829,1776,1335,542,20820,1744,11452,1606,14091,1590,11424,2437,2329,779,1643,605,124,151,77163,4758,1056,696,3983,1246,6245,1549,596,415,10194,1844,2147,729,5743,1317,6681,1500,20490,2304,12536,2111,3594,1266,1184,513,2714,658,81594,4474,1194,679,5185,1326,6690,1576,2495,824,4567,1024,571,356,16397,2222,21772,2297,11246,1319,4023,921,5131,1221,1166,859,1157,630,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,434766,5852,3720,970,25181,2645,39652,3216,7683,1433,55900,3838,20934,1952,48501,3504,43485,3155,103347,4928,39988,3393,17481,2117,26200,2596,2694,593,354350,7480,2556,724,20591,2489,34121,2955,6682,1352,47414,3888,18125,1903,38539,2676,31802,2498,86691,4726,31253,3041,13088,1925,21233,2067,2255,566,33132,3564,383,292,2440,757,1967,672,366,257,3527,905,1197,464,3316,1060,3580,1198,7896,1421,3475,1116,1937,778,2663,1025,385,332,12635,2056,238,291,241,227,580,383,117,192,1759,754,96,122,1600,617,1944,728,2496,689,1974,950,265,308,1325,603,0,185,15362,2386,136,168,650,427,1675,676,145,110,2167,1003,702,442,1547,624,1489,746,2836,800,2343,760,937,637,681,609,54,76,19287,2306,407,360,1259,615,1309,681,373,267,1033,460,814,617,3499,1036,4670,1171,3428,802,943,629,1254,615,298,179,0,185,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,343062,5802,210,177,9245,1972,3775,1014,1607,532,16856,2046,10123,1628,36424,2949,79817,4476,64515,3806,35107,2984,29388,2683,52610,2902,3385,707,120528,5465,113,139,4471,1155,1990,621,843,346,6805,1717,5430,1333,13601,2054,23538,2276,27480,2525,10590,1621,7061,1357,17304,2324,1302,467,19166,2155,0,198,875,522,514,309,118,193,741,386,406,358,1606,664,3820,950,4476,1078,1431,570,1332,527,3718,975,129,138,123707,5492,54,88,2763,1189,684,391,360,286,6720,1268,2852,790,12247,1513,31113,3065,18326,2403,13473,1868,12972,1731,21631,2193,512,277,62649,3498,43,70,1076,718,539,482,28,48,2201,823,992,498,6469,1192,14486,1957,11900,1614,8102,1471,6440,1056,8931,1315,1442,491,17012,2053,0,198,60,99,48,58,258,205,389,360,443,449,2501,795,6860,1255,2333,686,1511,534,1583,718,1026,483,0,198,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,8636223,32707,90912,5854,586562,14780,434260,13261,247790,7132,1143185,18744,429179,12488,818553,17348,1132209,17166,1798755,22903,1054499,21118,472483,12337,374692,10493,53144,3420,6886539,35014,53759,4624,438482,12790,353085,12251,196769,6669,926595,18082,356084,10652,654210,15279,845799,15598,1522534,21173,814225,18592,360757,11429,325990,9772,38250,3837,783105,17887,16034,3002,87468,6367,38809,4505,21737,2795,93893,5004,30747,3669,48994,4165,100867,6450,155086,6819,105610,7531,52507,4593,28209,2704,3144,818,179401,7747,5346,2365,7153,1448,4579,1055,4529,1255,31460,3489,4114,1025,8471,1476,22572,2990,25664,2901,47257,4536,12794,3030,5092,1136,370,400,321317,11257,5788,1462,22474,3017,13743,2291,6600,1633,47438,3834,19729,2435,25305,2982,42931,4110,40880,3935,65530,5331,17848,2396,9266,1735,3785,968,465861,12632,9985,2165,30985,3545,24044,2861,18155,2125,43799,4336,18505,2693,81573,4643,120040,5032,54591,3704,21877,3222,28577,3289,6135,1176,7595,1545,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
