GEO_ID,B27001G_001E,B27001G_001M,B27001G_002E,B27001G_002M,B27001G_003E,B27001G_003M,B27001G_004E,B27001G_004M,B27001G_005E,B27001G_005M,B27001G_006E,B27001G_006M,B27001G_007E,B27001G_007M,B27001G_008E,B27001G_008M,B27001G_009E,B27001G_009M,B27001G_010E,B27001G_010M,B27001G_011E,B27001G_011M,B27001G_012E,B27001G_012M,B27001G_013E,B27001G_013M,B27001G_014E,B27001G_014M,B27001G_015E,B27001G_015M,B27001G_016E,B27001G_016M,B27001G_017E,B27001G_017M,B27001G_018E,B27001G_018M,B27001G_019E,B27001G_019M,B27001G_020E,B27001G_020M,B27001G_021E,B27001G_021M,B27001G_022E,B27001G_022M,B27001G_023E,B27001G_023M,B27001G_024E,B27001G_024M,B27001G_025E,B27001G_025M,B27001G_026E,B27001G_026M,B27001G_027E,B27001G_027M,B27001G_028E,B27001G_028M,NAME,B27001G_001EA,B27001G_001MA,B27001G_002EA,B27001G_002MA,B27001G_003EA,B27001G_003MA,B27001G_004MA,B27001G_004EA,B27001G_005MA,B27001G_005EA,B27001G_006MA,B27001G_006EA,B27001G_007EA,B27001G_007MA,B27001G_008EA,B27001G_008MA,B27001G_009EA,B27001G_009MA,B27001G_010MA,B27001G_010EA,B27001G_011MA,B27001G_011EA,B27001G_012EA,B27001G_012MA,B27001G_013EA,B27001G_013MA,B27001G_014EA,B27001G_014MA,B27001G_015MA,B27001G_015EA,B27001G_016MA,B27001G_016EA,B27001G_017MA,B27001G_017EA,B27001G_018EA,B27001G_018MA,B27001G_019EA,B27001G_019MA,B27001G_020EA,B27001G_020MA,B27001G_021MA,B27001G_021EA,B27001G_022MA,B27001G_022EA,B27001G_023EA,B27001G_023MA,B27001G_024EA,B27001G_024MA,B27001G_025EA,B27001G_025MA,B27001G_026MA,B27001G_026EA,B27001G_027MA,B27001G_027EA,B27001G_028MA,B27001G_028EA,state
0400000US13,199612,11121,39694,3818,38011,3635,1683,825,62441,5323,57319,4845,5122,1827,22055,2730,15566,2027,6489,1587,24298,2909,17973,2247,6325,1391,17971,2519,14009,2039,3962,1355,14596,2246,11394,2019,3202,969,10270,1900,8153,1595,2117,834,5271,1434,5236,1432,35,64,3016,904,3016,904,0,211,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,325477,10620,45386,2753,43998,2725,1388,651,79032,3912,77063,3931,1969,959,36875,2478,33981,2540,2894,1036,48896,3207,43571,2926,5325,1566,37953,3299,36726,3347,1227,413,28018,2619,25948,2604,2070,775,24745,2215,23837,2130,908,462,16113,2164,16069,2161,44,74,8459,1470,8459,1470,0,181,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,40104,4157,7955,1816,7521,1819,434,369,12107,1968,11646,2035,461,337,4105,1099,3267,955,838,495,4292,970,3028,898,1264,557,3386,1069,2609,898,777,576,2280,765,1990,664,290,275,3129,919,2572,855,557,344,2127,656,2127,656,0,190,723,414,723,414,0,190,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,288411,11421,56460,4220,55072,4044,1388,769,91757,5748,89083,5696,2674,889,34786,3487,28727,3047,6059,1245,35619,2833,30070,2629,5549,1106,25259,2356,22336,2315,2923,776,17654,2000,15300,1962,2354,815,14517,1732,12554,1598,1963,650,7220,1182,7069,1170,151,147,5139,996,4802,889,337,333,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,144101,6720,30307,2972,28557,2950,1750,681,50096,4411,45734,4213,4362,1400,18125,2117,13178,1913,4947,1242,15079,2105,10435,1786,4644,1094,11002,1737,8230,1367,2772,1012,7130,1347,5737,1159,1393,548,6964,1296,6124,1192,840,390,3254,833,3254,833,0,187,2144,660,2089,656,55,75,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,59655,4465,12748,2038,12630,2029,118,115,21399,2508,20784,2494,615,358,8173,1633,6400,1282,1773,941,6113,1542,5056,1355,1057,664,4704,993,4297,955,407,313,2945,726,2894,714,51,84,2238,587,2178,577,60,67,709,320,709,320,0,155,626,247,626,247,0,155,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,97377,5703,17550,2173,16893,2137,657,407,31416,2853,29586,2757,1830,620,11318,1743,8311,1481,3007,978,11694,1729,9051,1565,2643,834,7960,1387,6754,1183,1206,587,6718,1170,5548,983,1170,650,5696,1059,4838,971,858,357,3578,965,3554,963,24,41,1447,632,1447,632,0,168,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,92364,5943,21630,2801,21241,2741,389,248,31967,3578,30237,3486,1730,767,10904,1818,9256,1526,1648,678,7723,1396,6551,1441,1172,563,6904,1487,6051,1483,853,503,4478,978,4252,963,226,192,4454,1106,4270,1101,184,136,2807,687,2807,687,0,185,1497,569,1497,569,0,185,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,76381,5878,13007,1934,12732,1918,275,215,23141,3235,22568,3191,573,306,10139,1952,7088,1435,3051,1250,9144,2104,6174,1609,2970,1189,8175,1580,6100,1428,2075,802,3974,1091,2922,861,1052,642,4244,1064,3849,991,395,304,2713,774,2652,784,61,99,1844,695,1844,695,0,201,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,27189,2113,3218,673,2825,659,393,354,8871,1331,8083,1217,788,565,2874,642,2125,562,749,308,2727,711,2430,721,297,191,3051,830,2515,788,536,313,3136,701,2783,672,353,219,1627,559,1526,557,101,104,979,397,979,397,0,159,706,364,655,350,51,87,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,170514,8267,31356,3212,31105,3220,251,293,49789,4396,48405,4369,1384,889,18686,2441,16217,2243,2469,873,20149,2531,16939,2120,3210,1344,15310,1909,14171,1860,1139,530,14704,1841,12537,1715,2167,839,10398,1153,9503,1115,895,395,6325,1247,6141,1226,184,220,3797,952,3533,891,264,295,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,207760,11478,36950,3347,36223,3235,727,514,54944,4914,53109,4760,1835,1172,26507,2694,24713,2606,1794,699,26844,3604,23531,3219,3313,1120,25630,3081,23340,3037,2290,824,18887,2787,17132,2332,1755,1367,10065,1829,9809,1841,256,217,4798,1236,4735,1234,63,101,3135,857,3135,857,0,198,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,252605,10764,43923,3538,42987,3539,936,508,82552,5641,78364,5869,4188,1255,34081,2796,28066,2560,6015,1038,26870,3087,22458,2719,4412,1056,21926,2416,18282,2253,3644,1079,18278,1999,15558,1792,2720,669,13174,1384,12151,1406,1023,376,7461,1084,7461,1084,0,165,4340,873,4340,873,0,165,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,140647,6623,30544,2583,29439,2604,1105,481,48006,3897,45452,3928,2554,839,16395,1841,13927,1638,2468,796,18306,2027,15241,1948,3065,903,11761,1733,10537,1566,1224,506,6958,1001,5691,918,1267,500,5173,850,4604,801,569,274,2237,541,2228,539,9,15,1267,534,1247,532,20,31,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,37019,4412,8199,2056,7916,2050,283,271,12714,2543,11824,2392,890,542,4412,1617,3311,1482,1101,620,2767,790,2361,776,406,280,2620,967,2069,859,551,625,2484,727,2026,636,458,371,2076,665,1712,596,364,238,1388,654,1388,654,0,206,359,155,359,155,0,206,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,147112,7751,24481,2576,23035,2598,1446,636,46492,3747,43341,3711,3151,1046,17458,2160,13915,1915,3543,1018,17263,2459,13377,2022,3886,1278,12290,1504,9542,1365,2748,868,11177,1542,9576,1443,1601,570,10579,1678,9309,1531,1270,652,4153,882,4153,882,0,181,3219,714,3219,714,0,181,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,21664,2382,3846,926,3664,941,182,148,6629,1177,6005,1119,624,412,2309,702,1892,647,417,374,2439,813,2009,753,430,240,1569,630,1268,508,301,316,2045,698,1681,670,364,313,1680,677,1656,679,24,32,892,324,892,324,0,161,255,158,255,158,0,161,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,42832,4198,8655,1824,8079,1645,576,375,15019,2018,14143,1904,876,517,4846,1112,3815,917,1031,510,5539,1106,4374,1025,1165,528,2873,857,2050,666,823,544,2825,804,2459,761,366,239,1927,629,1567,581,360,298,812,383,812,383,0,153,336,198,336,198,0,153,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,123465,7129,23793,2668,22313,2464,1480,930,34723,3325,32704,3330,2019,797,11122,1686,8891,1535,2231,800,18207,2299,14790,1985,3417,1284,13917,1994,11453,1736,2464,983,9883,1740,7962,1557,1921,785,6110,1045,5347,956,763,359,3741,813,3741,813,0,203,1969,640,1969,640,0,203,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,26421,3165,4951,1427,4487,1275,464,592,7460,1268,7085,1287,375,369,3463,981,3097,872,366,310,2792,742,2175,639,617,373,3167,1066,2651,816,516,639,2304,734,2082,701,222,148,1464,558,1234,483,230,255,380,200,380,200,0,182,440,263,440,263,0,182,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,204324,10133,40442,3904,39154,3754,1288,966,52615,4273,50670,4250,1945,893,25306,2670,20535,2263,4771,1431,24353,2986,19748,2431,4605,1269,20840,2441,17738,2097,3102,1055,17104,1965,14078,1649,3026,982,12886,1766,10887,1846,1999,801,6534,1239,6422,1239,112,139,4244,1122,4189,1124,55,90,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,62372,5101,10292,1566,9937,1518,355,214,15008,2403,13867,2330,1141,687,8575,1978,7038,1856,1537,717,7654,1587,5361,1160,2293,1177,6366,1512,5074,1407,1292,647,4858,1193,4259,1112,599,518,5413,1297,5017,1288,396,264,2673,782,2627,773,46,82,1533,563,1533,563,0,190,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,564909,19206,95943,5984,92983,6062,2960,1252,144054,7266,140516,6932,3538,1124,68968,5183,58977,4287,9991,2005,79643,5999,65667,4877,13976,2522,57185,4935,46914,4143,10271,2283,48570,4619,42805,4264,5765,1408,37666,3164,34909,3138,2757,727,21633,2348,21506,2346,127,156,11247,1561,11005,1550,242,300,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,228188,11238,53915,4730,52440,4737,1475,720,68428,5175,66023,5018,2405,991,27742,3413,22277,2998,5465,1351,25073,2691,18549,2476,6524,1102,18596,2907,15174,2520,3422,1066,16320,2207,13477,1996,2843,871,10077,1892,8053,1590,2024,772,5446,1171,5209,1161,237,227,2591,860,2591,860,0,198,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,16582,2942,3260,1036,3005,1019,255,185,5503,1225,5024,1137,479,518,1186,518,989,497,197,208,2926,1166,2176,905,750,676,1110,556,1070,551,40,43,1585,735,1441,722,144,154,608,355,425,306,183,201,304,290,304,290,0,147,100,96,100,96,0,147,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,292272,10148,59743,4511,58176,4437,1567,739,95251,5137,92190,5055,3061,1040,39232,3598,31187,3365,8045,1524,34920,3286,28021,2763,6899,1490,21843,2477,19258,2407,2585,779,17654,1736,14745,1752,2909,823,13104,1785,12144,1714,960,424,6683,1107,6606,1104,77,77,3842,765,3775,777,67,128,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,291387,9043,44185,2847,40435,2606,3750,776,81948,4363,71304,4425,10644,1452,35509,2699,23074,2240,12435,1867,35774,2542,24243,1961,11531,1395,29776,2164,20894,1927,8882,1062,24721,1741,17323,1391,7398,1103,20277,1466,15494,1292,4783,800,11941,1215,11887,1219,54,73,7256,823,7256,823,0,153,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,175549,7086,26458,2542,25644,2536,814,502,49840,3586,48413,3599,1427,633,22500,2808,19627,2677,2873,940,26243,2520,20585,2285,5658,1230,18559,2255,16856,2144,1703,675,12569,1592,10035,1480,2534,925,10217,1362,9271,1398,946,480,6409,1029,6409,1029,0,197,2754,714,2739,720,15,28,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,283745,12746,57990,4767,56597,4748,1393,653,86781,5147,83088,4873,3693,1344,35171,2916,28514,2579,6657,1303,33305,3317,25954,2780,7351,1668,24668,2663,20066,2268,4602,1567,19494,2214,16206,2024,3288,932,13907,1742,12664,1642,1243,646,8311,1440,8218,1449,93,152,4118,1066,4118,1066,0,168,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,26656,3957,3769,1163,3769,1163,0,203,6964,1776,6454,1654,510,538,3813,1186,2979,1018,834,467,4134,1295,3100,1204,1034,679,2191,813,1430,484,761,642,1846,684,1476,596,370,370,1696,545,1617,513,79,129,1078,539,1078,539,0,203,1165,558,1165,558,0,203,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,98858,8250,21278,3220,20581,3158,697,571,34347,4152,32791,4170,1556,1006,11435,2392,7626,1580,3809,1401,8461,1666,6522,1505,1939,750,8643,1985,6245,1421,2398,1056,5450,1157,4367,947,1083,586,4566,901,3991,880,575,312,3063,822,2994,803,69,124,1615,550,1615,550,0,200,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,23258,2886,5140,1171,4957,1222,183,213,6252,1156,5961,1142,291,181,3619,919,2780,798,839,452,2334,806,1922,709,412,234,2146,667,1497,533,649,374,1144,506,503,248,641,418,1648,578,1299,568,349,240,518,289,518,289,0,151,457,265,457,265,0,151,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,134858,7938,23014,3031,22327,2909,687,528,41655,3765,38420,3620,3235,1140,17495,2310,14827,2374,2668,1078,13884,1891,10709,1673,3175,1144,13124,2123,9647,1705,3477,1077,9347,1467,7517,1244,1830,740,8397,1345,7382,1304,1015,504,4719,987,4719,987,0,198,3223,811,3223,811,0,198,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
