GEO_ID,C01001C_001E,C01001C_001M,C01001C_002E,C01001C_002M,C01001C_003E,C01001C_003M,C01001C_004E,C01001C_004M,C01001C_005E,C01001C_005M,C01001C_006E,C01001C_006M,C01001C_007E,C01001C_007M,C01001C_008E,C01001C_008M,C01001C_009E,C01001C_009M,NAME,C01001C_001EA,C01001C_001MA,C01001C_002MA,C01001C_002EA,C01001C_003MA,C01001C_003EA,C01001C_004MA,C01001C_004EA,C01001C_005MA,C01001C_005EA,C01001C_006EA,C01001C_006MA,C01001C_007MA,C01001C_007EA,C01001C_008MA,C01001C_008EA,C01001C_009MA,C01001C_009EA,state
0400000US22,26009,2449,13030,1604,3059,749,8528,1174,1443,428,12979,1776,2895,824,8744,1082,1340,629,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,8322,1255,3872,648,933,348,2389,452,550,259,4450,932,921,440,3087,708,442,277,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,14657,2039,7270,1207,1529,590,5199,945,542,273,7387,1417,1248,678,5282,1123,857,354,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,15599,2686,7905,1672,2730,972,4917,1125,258,197,7694,1701,1916,918,4337,1049,1441,581,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,55729,2799,27400,1671,7950,1088,17145,1323,2305,484,28329,1983,7172,1065,17823,1471,3334,523,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,56934,2820,29751,1744,9932,1332,18243,997,1576,335,27183,1853,7788,956,17206,1408,2189,398,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,12252,1701,5914,1265,1187,518,4373,1004,354,242,6338,1201,1890,569,3902,943,546,282,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,26387,2475,14728,1822,2690,866,9521,1230,2517,805,11659,1401,1859,572,8575,1249,1225,538,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,70035,2384,35171,1615,12216,1042,20614,1167,2341,345,34864,1420,11420,792,20740,985,2704,422,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,17959,2436,8342,1180,3695,871,4413,723,234,143,9617,1538,3616,939,4878,889,1123,459,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,30503,2361,14859,1551,4262,906,9286,1105,1311,407,15644,1405,3229,699,10845,1028,1570,341,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,2339,702,1068,403,346,255,722,379,0,182,1271,457,98,70,1124,448,49,57,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,15270,2236,7647,1782,2289,792,4606,1248,752,340,7623,1211,2017,601,4505,890,1101,478,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,198450,3810,98907,2569,30340,1355,60991,1659,7576,798,99543,2173,27503,1027,62036,1606,10004,542,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,81512,6631,37251,3647,7276,1725,26838,2917,3137,851,44261,4612,11680,2301,27685,3001,4896,1033,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,111276,4198,55072,2972,15986,1798,33183,1820,5903,805,56204,2694,12599,1108,36398,2024,7207,861,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,39669,2089,19413,1254,7153,857,10903,775,1357,451,20256,1662,6162,720,13092,1306,1002,224,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,22761,2657,11664,1625,3554,1157,7079,1114,1031,396,11097,1605,1586,496,8215,1473,1296,477,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,289732,5548,141918,3356,44769,1833,85408,2090,11741,748,147814,3342,43805,1920,90254,2594,13755,954,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,46761,3508,23544,2702,5524,1181,16149,2185,1871,455,23217,2135,6051,1328,14586,1510,2580,553,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,27367,3198,15944,2052,3567,1112,11571,1442,806,322,11423,2170,2599,1290,7458,1316,1366,410,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,5579,1067,2946,802,834,479,1869,760,243,210,2633,613,477,331,1575,378,581,328,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,14155,1835,7004,1381,1594,472,4718,1130,692,338,7151,1112,1629,658,4709,907,813,351,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,71811,2506,36433,1845,13860,1190,20477,1205,2096,448,35378,1715,14049,1112,19032,1048,2297,494,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,17139,2466,8357,1543,1905,689,5533,1179,919,497,8782,1730,1173,537,6315,1368,1294,464,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,121708,9067,60648,5001,17196,2370,38639,3380,4813,1077,61060,5397,15993,2626,37467,3555,7600,1097,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,32874,2782,15310,1563,5033,862,9372,1056,905,353,17564,1863,4976,1040,11256,1281,1332,323,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,2513,840,608,405,0,147,594,407,14,29,1905,664,432,257,1051,493,422,338,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,21233,2448,11832,1593,2048,711,8657,1307,1127,417,9401,1488,1799,632,6395,1263,1207,463,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,95613,4947,46212,2808,13882,1498,29054,2003,3276,631,49401,3011,12682,1613,31299,2050,5420,898,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,3716,1127,1415,546,259,193,828,421,328,222,2301,922,802,498,1200,533,299,325,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,50703,2596,25484,1564,8387,986,15771,1330,1326,325,25219,1615,7226,962,15688,1233,2305,467,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,15073,1750,7377,1039,2583,546,4367,1123,427,337,7696,1061,2869,551,4297,862,530,188,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,10710,2044,5001,1154,1061,621,2987,779,953,464,5709,1339,1434,667,3514,964,761,380,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
