GEO_ID,B22005G_001E,B22005G_001M,B22005G_002E,B22005G_002M,B22005G_003E,B22005G_003M,NAME,B22005G_001EA,B22005G_001MA,B22005G_002MA,B22005G_002EA,B22005G_003MA,B22005G_003EA,state
0400000US01,19730,2114,4477,1140,15253,1618,Alabama,null,null,null,null,null,null,01
0400000US02,11527,1271,2040,656,9487,1151,Alaska,null,null,null,null,null,null,02
0400000US04,46633,3886,8837,1604,37796,3189,Arizona,null,null,null,null,null,null,04
0400000US05,16768,1945,3024,858,13744,1711,Arkansas,null,null,null,null,null,null,05
0400000US06,392951,7397,44731,3177,348220,7458,California,null,null,null,null,null,null,06
0400000US08,47041,3487,7841,1353,39200,3310,Colorado,null,null,null,null,null,null,08
0400000US09,22639,2169,5663,1171,16976,1868,Connecticut,null,null,null,null,null,null,09
0400000US10,3713,925,611,332,3102,813,Delaware,null,null,null,null,null,null,10
0400000US11,5635,1077,446,238,5189,1044,District of Columbia,null,null,null,null,null,null,11
0400000US12,105762,6589,22407,2584,83355,5698,Florida,null,null,null,null,null,null,12
0400000US13,44389,3407,7759,1449,36630,3011,Georgia,null,null,null,null,null,null,13
0400000US15,70700,3663,13437,1647,57263,3351,Hawaii,null,null,null,null,null,null,15
0400000US16,8891,1233,2091,670,6800,1160,Idaho,null,null,null,null,null,null,16
0400000US17,61086,3672,13993,1618,47093,3472,Illinois,null,null,null,null,null,null,17
0400000US18,30811,2805,7687,1506,23124,2417,Indiana,null,null,null,null,null,null,18
0400000US19,12141,1606,3469,822,8672,1438,Iowa,null,null,null,null,null,null,19
0400000US20,21404,2058,4107,963,17297,1826,Kansas,null,null,null,null,null,null,20
0400000US21,19860,2186,4736,1085,15124,1937,Kentucky,null,null,null,null,null,null,21
0400000US22,17192,2100,3595,1104,13597,1612,Louisiana,null,null,null,null,null,null,22
0400000US23,8077,1084,2577,613,5500,1030,Maine,null,null,null,null,null,null,23
0400000US24,40681,2976,6511,1238,34170,2740,Maryland,null,null,null,null,null,null,24
0400000US25,46639,3268,12931,2114,33708,2761,Massachusetts,null,null,null,null,null,null,25
0400000US26,57210,3591,19919,2271,37291,2859,Michigan,null,null,null,null,null,null,26
0400000US27,28339,2342,6739,1224,21600,2167,Minnesota,null,null,null,null,null,null,27
0400000US28,8008,1684,1871,658,6137,1438,Mississippi,null,null,null,null,null,null,28
0400000US29,37687,3200,8690,1538,28997,2680,Missouri,null,null,null,null,null,null,29
0400000US30,5695,1203,886,489,4809,1190,Montana,null,null,null,null,null,null,30
0400000US31,8866,1337,1536,688,7330,1250,Nebraska,null,null,null,null,null,null,31
0400000US32,28796,2546,5026,1110,23770,2164,Nevada,null,null,null,null,null,null,32
0400000US33,6651,1269,1071,460,5580,1242,New Hampshire,null,null,null,null,null,null,33
0400000US34,46523,3017,6279,1064,40244,2751,New Jersey,null,null,null,null,null,null,34
0400000US35,17556,1681,3196,761,14360,1530,New Mexico,null,null,null,null,null,null,35
0400000US36,139961,6125,37018,3495,102943,4991,New York,null,null,null,null,null,null,36
0400000US37,49507,3163,10882,1550,38625,3102,North Carolina,null,null,null,null,null,null,37
0400000US38,5265,1376,758,464,4507,1274,North Dakota,null,null,null,null,null,null,38
0400000US39,66296,3941,19230,2384,47066,2999,Ohio,null,null,null,null,null,null,39
0400000US40,78873,3304,14563,1416,64310,2895,Oklahoma,null,null,null,null,null,null,40
0400000US41,45118,3054,15834,2281,29284,2753,Oregon,null,null,null,null,null,null,41
0400000US42,62328,4064,19238,2441,43090,3645,Pennsylvania,null,null,null,null,null,null,42
0400000US44,7285,1393,2070,667,5215,1267,Rhode Island,null,null,null,null,null,null,44
0400000US45,18987,2260,3654,1064,15333,1897,South Carolina,null,null,null,null,null,null,45
0400000US46,5204,999,1054,512,4150,1058,South Dakota,null,null,null,null,null,null,46
0400000US47,34366,2894,9214,1523,25152,2546,Tennessee,null,null,null,null,null,null,47
0400000US48,163402,6065,26196,2816,137206,5350,Texas,null,null,null,null,null,null,48
0400000US49,11800,1653,2277,856,9523,1487,Utah,null,null,null,null,null,null,49
0400000US50,4269,893,1355,444,2914,762,Vermont,null,null,null,null,null,null,50
0400000US51,57688,3938,6549,1329,51139,3763,Virginia,null,null,null,null,null,null,51
0400000US53,86702,4134,17995,2038,68707,3684,Washington,null,null,null,null,null,null,53
0400000US54,5930,1223,1463,559,4467,989,West Virginia,null,null,null,null,null,null,54
0400000US55,24120,2406,7276,1392,16844,1948,Wisconsin,null,null,null,null,null,null,55
0400000US56,4067,1132,756,551,3311,1058,Wyoming,null,null,null,null,null,null,56
0400000US72,76583,3907,29467,2610,47116,2959,Puerto Rico,null,null,null,null,null,null,72
