GEO_ID,B25015_001E,B25015_001M,B25015_002E,B25015_002M,B25015_003E,B25015_003M,B25015_004E,B25015_004M,B25015_005E,B25015_005M,B25015_006E,B25015_006M,B25015_007E,B25015_007M,B25015_008E,B25015_008M,B25015_009E,B25015_009M,B25015_010E,B25015_010M,B25015_011E,B25015_011M,B25015_012E,B25015_012M,B25015_013E,B25015_013M,B25015_014E,B25015_014M,B25015_015E,B25015_015M,B25015_016E,B25015_016M,B25015_017E,B25015_017M,B25015_018E,B25015_018M,B25015_019E,B25015_019M,B25015_020E,B25015_020M,B25015_021E,B25015_021M,B25015_022E,B25015_022M,B25015_023E,B25015_023M,B25015_024E,B25015_024M,B25015_025E,B25015_025M,B25015_026E,B25015_026M,B25015_027E,B25015_027M,NAME,B25015_001MA,B25015_001EA,B25015_002MA,B25015_002EA,B25015_003EA,B25015_003MA,B25015_004EA,B25015_004MA,B25015_005EA,B25015_005MA,B25015_006MA,B25015_006EA,B25015_007MA,B25015_007EA,B25015_008EA,B25015_008MA,B25015_009EA,B25015_009MA,B25015_010EA,B25015_010MA,B25015_011MA,B25015_011EA,B25015_012MA,B25015_012EA,B25015_013MA,B25015_013EA,B25015_014EA,B25015_014MA,B25015_015EA,B25015_015MA,B25015_016MA,B25015_016EA,B25015_017MA,B25015_017EA,B25015_018MA,B25015_018EA,B25015_019EA,B25015_019MA,B25015_020EA,B25015_020MA,B25015_021MA,B25015_021EA,B25015_022MA,B25015_022EA,B25015_023MA,B25015_023EA,B25015_024MA,B25015_024EA,B25015_025EA,B25015_025MA,B25015_026EA,B25015_026MA,B25015_027MA,B25015_027EA,state
0400000US13,3587521,13961,2232553,17839,217319,8057,212627,7810,4132,1057,560,352,1417657,13086,1396668,12549,16877,2450,4112,1027,597577,7962,595186,7975,1822,560,569,301,1354968,15864,500578,9836,474914,9030,20017,3128,5647,1353,701513,11709,671313,11545,23882,2820,6318,1309,152877,5102,151693,5024,441,294,743,519,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,450769,4870,255375,5028,15977,2043,14938,2015,775,346,264,161,145745,4038,134256,3977,7986,1202,3503,759,93653,2988,90682,3023,2039,497,932,325,195394,4468,65149,3484,57687,3188,4450,1104,3012,863,101154,3871,86932,3405,8697,1643,5525,939,29091,2504,27514,2383,575,360,1002,484,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,591587,4733,402394,6319,47291,3218,45052,3119,2114,962,125,113,235306,4593,231072,4692,3171,757,1063,663,119797,3807,119426,3771,270,199,101,121,189193,5697,76824,3879,71093,4021,4958,1289,773,462,87942,3873,84544,3776,2679,868,719,473,24427,2661,24231,2644,65,107,131,147,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4772421,12392,3125655,15819,313639,6382,305523,6314,6405,1174,1711,621,1938190,13168,1901837,13523,30241,2929,6112,1218,873826,7104,870113,7288,3015,760,698,325,1646766,13919,601164,9403,568267,10015,24090,2329,8807,1485,813882,11550,770877,10978,30882,3105,12123,1896,231720,6301,229605,6356,1065,472,1050,421,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2502739,10912,1716341,13216,200150,6737,195185,6451,4110,1126,855,468,1034987,9295,1019423,9519,13213,1735,2351,759,481204,6128,479844,6107,1056,371,304,252,786398,10697,299260,8312,286554,8297,8261,1705,4445,1392,382649,8946,368921,8928,9422,1580,4306,1261,104489,3734,103608,3716,312,210,569,405,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1241471,6257,879878,7925,117678,4234,114931,4032,2608,984,139,148,510822,5863,505728,5857,4121,1001,973,431,251378,3436,250635,3489,476,339,267,268,361593,6809,150537,5615,143682,5479,5706,1382,1149,467,151705,6219,147200,6218,3338,885,1167,574,59351,3291,59106,3287,0,155,245,329,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1109280,6429,739168,7329,92324,3715,89936,3703,2105,604,283,185,439107,5134,432114,4995,5812,1154,1181,447,207737,3211,207150,3248,418,232,169,126,370112,6318,151808,5156,144731,5189,4214,831,2863,1012,165680,5379,160599,5429,4114,1069,967,499,52624,2402,52609,2399,9,17,6,11,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1712094,8632,1131197,10706,121627,4423,118525,4288,2826,833,276,263,672457,8427,663116,8277,7741,1407,1600,498,337113,4725,336289,4704,577,308,247,195,580897,9542,212916,5826,201356,5960,8921,1562,2639,929,291277,7951,281698,7611,6720,1387,2859,878,76704,3797,76042,3785,335,252,327,215,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1718194,10232,1106785,10765,127407,4968,123769,5167,3370,1012,268,225,656237,8653,644115,8882,9946,1523,2176,745,323141,4892,321395,4928,1265,470,481,268,611409,10272,232411,5318,218440,5217,10080,1866,3891,1086,306973,7948,296643,7907,7750,1285,2580,987,72025,3320,71254,3323,330,262,441,368,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,549841,5205,392139,5035,30752,2103,29819,2060,760,396,173,201,239389,4094,236356,3981,2319,672,714,275,121998,2696,121780,2707,202,168,16,26,157702,5316,51965,2884,49880,2724,1512,672,573,412,76454,4005,73726,3916,1022,472,1706,767,29283,2215,29246,2203,0,159,37,62,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2165438,8230,1426748,11362,126515,4257,124809,4230,1645,623,61,98,913931,9190,902849,9082,9154,1458,1928,604,386302,4895,384651,4720,1284,573,367,218,738690,10568,241833,7173,226924,6984,11308,1750,3601,1164,387177,9375,367284,8978,15184,2136,4709,1182,109680,4106,109012,4195,492,317,176,155,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2549336,9145,1570332,11411,120266,5061,118632,4981,1139,505,495,407,997733,8835,987852,9022,7100,1222,2781,995,452333,5791,451110,5769,676,381,547,387,979004,12189,317598,7317,302982,7201,8450,1435,6166,1303,488942,9027,465542,8453,14821,1839,8579,1683,172464,5514,170488,5478,615,390,1361,657,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3834574,12574,2693284,15012,268672,6647,262338,6761,5138,981,1196,521,1629972,10940,1608204,10762,18056,2032,3712,801,794640,5863,792191,5858,1708,479,741,352,1141290,11473,400456,7559,387551,7485,9087,1351,3818,1108,566298,9273,550096,9338,12546,1853,3656,871,174536,5286,173001,5238,1149,503,386,281,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2129195,6975,1526406,9904,196774,4539,192557,4497,3462,663,755,258,946862,7202,935353,7309,9313,1379,2196,543,382770,3923,381934,3888,676,322,160,104,602789,9268,242794,5549,229000,5195,9580,1478,4214,1073,256616,6262,243385,6352,9456,1481,3775,901,103379,3508,102573,3535,523,410,283,189,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1095823,8793,741504,10031,72273,4235,69763,4059,2182,852,328,235,440362,8159,431083,7784,7009,1731,2270,695,228869,4399,227598,4508,539,274,732,365,354319,8599,123842,5244,114890,5079,6561,1685,2391,701,186198,7215,177527,6607,6026,1187,2645,886,44279,3167,43847,3179,79,96,353,260,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2354809,12290,1575626,12914,182235,5063,178171,5043,3762,856,302,255,921022,10361,910015,10351,8716,1366,2291,661,472369,4770,471012,4823,1039,390,318,215,779183,12183,294199,6739,283310,6526,7381,1372,3508,1043,372374,9757,363214,9668,6894,1129,2266,752,112610,4510,111508,4533,332,259,770,456,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,410962,3391,272856,4625,25626,2025,24715,2045,818,443,93,94,160720,3928,158504,3868,1487,544,729,367,86510,2375,86230,2399,205,166,75,108,138106,4933,54799,2743,51519,2714,2315,794,965,620,63163,3745,61100,3618,1299,608,764,423,20144,1937,20080,1931,40,98,24,30,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,740765,3795,488438,4861,64910,2759,63757,2816,1153,566,0,153,287231,3744,283604,3701,3366,799,261,155,136297,2373,135859,2370,315,207,123,109,252327,4588,108000,3577,103511,3622,2963,698,1526,678,106638,3935,102319,3976,2849,866,1470,710,37689,2003,37493,2032,95,97,101,109,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1021519,6553,547905,6648,55639,3371,52989,3082,2319,717,331,281,320276,5888,311312,5788,7150,1207,1814,657,171990,3373,171304,3401,646,331,40,58,473614,7285,146263,4471,132012,4392,10790,1731,3461,920,264206,6302,249067,6308,10746,1646,4393,874,63145,3007,62330,3085,254,252,561,344,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519756,4605,364996,4581,29874,2007,29143,2077,718,477,13,21,237829,4036,235224,4053,2150,635,455,240,97293,2429,97195,2426,46,74,52,71,154760,5127,51387,3000,48494,2861,1780,817,1113,939,77151,4006,75331,3979,1031,544,789,551,26222,2355,26176,2360,18,33,28,48,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3194844,10719,2021062,12667,135194,5046,132276,4880,2517,928,401,282,1300327,10005,1283458,9934,13457,1722,3412,896,585541,6636,582683,6485,2036,680,822,397,1173782,10436,314883,7382,288421,7456,16801,2286,9661,1577,661241,9843,617909,10238,26775,2513,16557,2078,197658,5653,195015,5547,494,269,2149,682,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,760916,6897,509151,6597,48882,3340,46269,3266,2188,783,425,389,295558,5721,285867,5480,7620,1492,2071,560,164711,3210,163094,3249,990,365,627,275,251765,6079,94142,3619,88797,3591,3534,1092,1811,804,123229,5203,115081,5407,5525,1142,2623,866,34394,2837,34299,2859,41,56,54,84,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7282398,15877,3857906,20082,295587,7744,285186,7633,7853,1264,2548,969,2415808,16303,2357416,16280,44937,3202,13455,1709,1146511,8303,1139909,8297,3849,699,2753,822,3424492,21300,984896,12627,898576,12872,52325,3753,33995,3252,1809989,16953,1622398,16029,121582,6054,66009,5081,629607,9530,612639,9336,7527,1233,9441,1689,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3790620,14716,2435384,18248,225317,7268,218775,7108,5490,1205,1052,531,1476052,15195,1454516,14994,16728,2165,4808,1052,734015,7370,731329,7319,1969,699,717,396,1355236,14632,500736,9247,473283,8778,18151,2367,9302,1849,680419,11916,645859,11753,24352,3122,10208,2084,174081,5415,172158,5411,473,242,1450,576,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,305431,3533,195002,4098,32914,2537,32007,2423,893,648,14,24,112382,2646,111061,2580,1055,477,266,227,49706,1520,49518,1535,5,13,183,285,110429,4045,54294,3427,52401,3278,936,529,957,605,38749,2315,36267,2110,898,460,1584,887,17386,1513,17315,1516,0,147,71,75,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4593172,13994,3000748,17269,299148,6791,294140,6698,4590,1086,418,235,1793471,12665,1775929,12563,14464,1745,3078,784,908129,7772,905003,7805,1869,531,1257,477,1592424,15334,569689,10245,554735,10362,11294,2027,3660,1061,787906,12959,769437,13100,14654,2028,3815,1049,234829,6064,233481,6079,544,343,804,470,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1459759,5575,950817,7331,120295,2769,116060,2877,3529,709,706,288,541368,6867,529287,6596,9764,1272,2317,589,289154,3534,287834,3473,686,312,634,288,508942,7734,202819,4920,190972,4970,9081,1215,2766,757,244272,5973,233030,6000,8101,1135,3141,736,61851,2519,61253,2556,340,278,258,160,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1535511,6674,932392,9092,76750,3591,72879,3409,3454,1071,417,284,556858,7188,546747,6949,8000,1683,2111,615,298784,4749,298100,4787,413,228,271,174,603119,8658,222586,7079,204714,6948,13330,2189,4542,1420,286553,6632,269544,6554,13354,2527,3655,1055,93980,4268,93366,4171,220,202,394,395,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4945972,12878,3404164,14323,316395,6853,312730,6867,3229,705,436,245,2065813,11718,2046496,11827,15304,1852,4013,988,1021956,7352,1019788,7410,1194,411,974,424,1541808,15732,506407,10361,488988,10229,11189,1649,6230,1249,735416,11931,716022,11502,13987,2099,5407,1155,299985,6979,297288,6804,487,267,2210,842,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,409654,3327,240878,4850,20067,2040,19801,2049,266,275,0,203,149563,3881,147877,3870,1170,442,516,333,71248,2130,70919,2079,120,115,209,213,168776,4882,52789,2791,50441,2808,1481,513,867,576,84998,4570,82967,4655,1429,585,602,359,30989,2763,30699,2794,0,203,290,240,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1826914,10151,1243177,11898,115917,5058,113710,4957,1698,691,509,298,723385,9073,716009,8901,5807,1369,1569,643,403875,5253,402670,5179,870,376,335,243,583737,11489,215422,6961,204983,6542,8871,1921,1568,648,296885,9157,285627,8927,8633,1499,2625,1021,71430,3682,70267,3725,578,361,585,490,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,334475,2656,228010,3569,30639,2036,29645,2003,877,454,117,145,134781,2941,133064,3036,1547,556,170,120,62590,1587,62290,1574,86,89,214,143,106465,3187,43597,2814,41354,2741,1434,579,809,607,43272,2708,40989,2687,1825,490,458,236,19596,1686,19206,1667,90,86,300,333,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2509665,11315,1659797,14297,162228,5650,159627,5725,1804,633,797,384,990710,10719,975324,10845,12117,2169,3269,759,506859,5634,504971,5686,1429,572,459,235,849868,12205,312806,7745,295806,7961,13337,1940,3663,1047,430485,8766,413981,8803,13595,1883,2909,901,106577,4506,105235,4541,481,348,861,465,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9277197,22719,5674241,28289,632739,11731,597674,11882,27347,3345,7718,1567,3570910,21136,3438318,20440,105302,5548,27290,2482,1470592,12274,1456280,12546,10018,1530,4294,915,3602956,26207,1444683,17299,1318521,16434,88240,5523,37922,3191,1785268,21654,1654104,20707,94932,5340,36232,3633,373005,9862,367338,9733,3069,757,2598,900,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,918370,4666,635163,6737,101531,3742,98977,3718,2209,639,345,293,385902,5915,378097,5826,6712,1140,1093,516,147730,2783,147018,2721,529,277,183,167,283207,6106,134929,4886,125280,4697,7550,1375,2099,790,120263,5057,111509,4868,7267,1563,1487,656,28015,2307,27432,2302,129,207,454,424,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
