GEO_ID,B20017H_001E,B20017H_001M,B20017H_002E,B20017H_002M,B20017H_003E,B20017H_003M,B20017H_004E,B20017H_004M,B20017H_005E,B20017H_005M,B20017H_006E,B20017H_006M,B20017H_007E,B20017H_007M,NAME,B20017H_001MA,B20017H_001EA,B20017H_002MA,B20017H_002EA,B20017H_003MA,B20017H_003EA,B20017H_004EA,B20017H_004MA,B20017H_005EA,B20017H_005MA,B20017H_006MA,B20017H_006EA,B20017H_007MA,B20017H_007EA,state
0400000US28,31179,410,36828,545,45557,1157,10207,595,25518,599,35505,785,9453,793,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,30447,189,36066,354,47294,504,10518,308,24892,442,35976,276,9364,327,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,26392,525,32309,792,43791,1768,10699,747,21244,537,32097,495,9916,588,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,31492,258,38812,1151,47255,640,9151,697,25726,351,36113,480,9506,452,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,35712,545,41146,585,52277,1253,13956,969,30300,600,41713,564,12236,411,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,35801,474,42424,1286,56127,1309,11926,567,30259,517,42293,1063,11228,522,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,46066,398,55731,655,72002,610,14002,858,36364,427,53613,1003,13116,590,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,32116,721,38428,2205,52600,2437,10797,625,26879,1008,42263,1764,11063,504,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,40440,175,47002,366,61248,260,12145,178,32451,310,50190,326,11939,140,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,31617,175,36755,319,47299,544,10729,284,27048,300,38229,569,10397,244,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,33091,1211,41970,734,51218,932,11838,884,26377,710,36117,787,11249,693,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,31275,148,37841,623,49744,476,10189,210,25535,203,38121,521,10157,159,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,31239,217,39449,878,47785,1026,10910,409,24950,448,34101,724,9758,407,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,30529,296,36289,591,50907,515,11421,393,24842,577,40816,547,11220,317,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,33219,411,41073,201,51567,196,10912,201,26903,206,40695,234,10257,136,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,35701,753,41463,772,56304,1633,11949,757,30439,725,45633,1433,12039,508,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,31348,296,37325,582,47714,1003,10179,451,25627,481,37097,570,9752,434,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,30665,376,36490,856,44338,1944,10405,681,25436,569,32522,997,10208,482,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,29719,550,34846,758,45116,715,10433,319,23999,567,35534,415,9527,304,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,39598,476,49268,658,60528,288,11845,230,30579,224,43235,736,10351,184,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,30239,339,41265,494,54786,1114,10062,337,20617,472,36395,461,9068,355,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,30770,431,35457,1006,47199,1385,9982,868,25831,668,39328,1411,11070,677,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,39007,533,46690,546,60540,448,10986,318,31217,296,46112,463,10660,183,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,36764,327,46156,610,60155,496,13664,773,28655,637,44703,802,11798,263,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,27385,501,35052,1233,45557,812,10754,532,21856,437,31765,620,9137,509,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,31971,183,40123,275,50368,265,10686,222,26428,281,39359,632,11014,186,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,31769,554,41808,774,53742,3149,12300,1981,24428,1056,35961,1152,10217,767,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,19371,2760,19518,3147,31142,6768,9644,2729,18845,5576,23350,8170,9023,2882,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
