GEO_ID,B01001G_001E,B01001G_001M,B01001G_002E,B01001G_002M,B01001G_003E,B01001G_003M,B01001G_004E,B01001G_004M,B01001G_005E,B01001G_005M,B01001G_006E,B01001G_006M,B01001G_007E,B01001G_007M,B01001G_008E,B01001G_008M,B01001G_009E,B01001G_009M,B01001G_010E,B01001G_010M,B01001G_011E,B01001G_011M,B01001G_012E,B01001G_012M,B01001G_013E,B01001G_013M,B01001G_014E,B01001G_014M,B01001G_015E,B01001G_015M,B01001G_016E,B01001G_016M,B01001G_017E,B01001G_017M,B01001G_018E,B01001G_018M,B01001G_019E,B01001G_019M,B01001G_020E,B01001G_020M,B01001G_021E,B01001G_021M,B01001G_022E,B01001G_022M,B01001G_023E,B01001G_023M,B01001G_024E,B01001G_024M,B01001G_025E,B01001G_025M,B01001G_026E,B01001G_026M,B01001G_027E,B01001G_027M,B01001G_028E,B01001G_028M,B01001G_029E,B01001G_029M,B01001G_030E,B01001G_030M,B01001G_031E,B01001G_031M,NAME,B01001G_001MA,B01001G_001EA,B01001G_002EA,B01001G_002MA,B01001G_003EA,B01001G_003MA,B01001G_004MA,B01001G_004EA,B01001G_005EA,B01001G_005MA,B01001G_006MA,B01001G_006EA,B01001G_007EA,B01001G_007MA,B01001G_008EA,B01001G_008MA,B01001G_009MA,B01001G_009EA,B01001G_010EA,B01001G_010MA,B01001G_011MA,B01001G_011EA,B01001G_012EA,B01001G_012MA,B01001G_013EA,B01001G_013MA,B01001G_014EA,B01001G_014MA,B01001G_015MA,B01001G_015EA,B01001G_016MA,B01001G_016EA,B01001G_017EA,B01001G_017MA,B01001G_018EA,B01001G_018MA,B01001G_019EA,B01001G_019MA,B01001G_020MA,B01001G_020EA,B01001G_021MA,B01001G_021EA,B01001G_022MA,B01001G_022EA,B01001G_023EA,B01001G_023MA,B01001G_024EA,B01001G_024MA,B01001G_025EA,B01001G_025MA,B01001G_026MA,B01001G_026EA,B01001G_027EA,B01001G_027MA,B01001G_028MA,B01001G_028EA,B01001G_029EA,B01001G_029MA,B01001G_030MA,B01001G_030EA,B01001G_031EA,B01001G_031MA,state
0400000US13,203303,11149,95071,6248,15822,2279,13935,1949,12708,1790,5227,1212,4050,1062,7233,1461,5733,1243,6755,1547,9077,1723,6515,1445,4393,1152,2533,908,902,418,188,150,108232,7761,17862,2742,16247,2554,14172,2343,6390,1373,3572,1060,8457,1640,5776,1225,7201,1596,9597,1738,8263,1483,5930,1530,2801,846,1517,686,447,357,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,330299,10633,169854,5902,20575,1586,19093,2030,14759,1512,9295,1038,5443,851,14972,1586,14872,1686,13287,1753,19653,2142,14071,1625,12288,1526,8462,1232,2136,576,948,389,160445,5995,18745,1802,15170,1686,18498,1712,8322,1187,4090,717,13202,1474,11861,1427,10983,1326,19307,1780,14153,1861,12512,1304,7977,1467,3425,801,2200,741,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,40796,4211,21899,2901,3630,1214,2349,902,3617,1258,1673,735,806,408,1217,423,1749,693,778,469,1662,774,1030,530,1776,671,1365,572,171,180,76,121,18897,2395,3537,1094,2040,803,2244,801,1028,516,1040,564,1149,638,1193,555,865,356,1796,703,1293,690,1474,578,762,338,309,204,167,281,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,291567,11291,146915,6880,25137,2590,23450,2781,21150,2355,9793,1514,6051,1161,11218,1857,8972,1512,7363,1269,11804,1592,9445,1585,7002,1161,3112,738,1790,582,628,316,144652,7301,21060,2661,22068,2197,17392,2130,8746,1351,6828,1312,11686,1802,10208,1501,9550,1372,14145,1634,8368,1138,7670,1236,4155,871,2244,536,532,282,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,146115,6741,73865,4785,12277,2055,11642,1928,11144,2166,7006,1609,3281,881,6458,1309,4565,996,3233,1043,5013,1182,3505,841,3248,784,1717,586,625,329,151,147,72250,4430,12702,1951,9906,1745,10278,1410,5453,1168,3282,858,5441,1227,4319,1172,3628,972,6296,1093,3862,992,3827,1061,1727,649,1159,447,370,334,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,60385,4438,31088,2974,6336,1366,5878,1314,4317,1102,1786,533,1481,749,2745,921,1822,735,789,476,2799,680,1673,552,864,354,434,286,56,67,108,111,29297,3082,4787,1168,4966,1220,3866,933,2303,597,1773,896,2333,837,2502,793,1162,519,2055,741,1423,469,1374,445,275,151,324,212,154,129,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,99562,5710,51516,3508,7875,1234,7403,1276,6469,1108,3210,689,2017,789,3905,965,3364,937,3416,891,4941,1065,4047,988,2492,701,1444,515,718,466,215,148,48046,3867,7075,1499,7694,1961,6527,1549,2824,685,1689,681,4414,1123,3137,767,2196,711,3449,855,2934,593,3328,637,2145,814,353,203,281,218,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,94243,5982,43541,3599,8435,1596,6336,1177,7370,1473,2743,896,1494,513,2774,902,2061,657,2418,662,3474,970,2346,644,2039,632,1416,461,554,365,81,88,50702,3940,9165,1704,8236,1545,6911,1476,4401,1126,2563,796,4408,1183,2133,619,1921,712,3824,1068,2329,691,2503,807,1391,530,671,333,246,153,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,78612,6002,40831,4308,5282,1256,7339,1787,4877,1295,1737,602,1214,490,3572,1452,2765,1246,2886,865,4833,1327,1919,769,2076,678,1607,676,423,243,301,321,37781,3522,4683,1090,4704,1146,4637,1452,2889,935,1223,500,4288,1648,2525,664,1621,653,3827,1016,2396,784,2397,859,1357,546,1051,505,183,179,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,27502,2120,12631,1428,1208,413,1598,500,1462,473,1029,471,312,185,811,363,933,366,249,181,1410,561,1714,478,1082,409,700,350,83,89,40,62,14871,1505,1658,464,1757,486,2540,732,837,326,485,220,1274,441,598,300,1054,438,1710,480,1515,558,578,311,282,225,493,352,90,119,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,173007,8314,85667,5132,14350,2394,11656,1629,11002,1722,5334,1108,3373,967,6621,1365,5137,1160,4875,1461,6342,980,7604,1482,5242,956,2624,749,1205,509,302,237,87340,5374,12059,1762,11327,1822,9628,1457,5910,1343,2302,669,7461,1308,5316,1070,5401,1120,9293,1383,7270,1161,5305,781,3751,906,1309,560,1008,495,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,210526,11366,105586,6596,16373,2064,13340,1973,11561,1676,5404,974,3599,947,9416,1716,6408,1326,7876,1883,13690,2168,10412,2086,4452,1032,2068,798,605,351,382,318,104940,6907,14740,2145,12491,1856,11718,1758,6692,1140,5069,930,8782,1484,6823,1439,6444,1469,12418,1820,8820,1626,5836,1345,2784,921,1598,580,725,431,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,256845,10687,129207,6552,20219,2601,17863,2688,17397,2106,11289,1369,5887,1224,11940,1495,6184,1295,5851,1110,11811,1757,9367,1363,6373,1072,3407,614,1218,450,401,271,127638,6191,16388,1748,17071,2075,17127,1918,9679,1293,5624,1074,11372,1572,7379,1285,8182,1428,11001,1589,9490,1273,7148,1005,4194,766,2398,554,585,256,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,143035,6682,70180,3795,12695,1685,11937,1544,9525,1315,4760,972,2832,730,5569,1211,4986,1121,4541,990,5464,1024,3163,581,2707,691,1430,442,518,331,53,53,72855,4550,13193,1722,12972,1632,9367,1336,4580,1054,2677,827,5817,1210,4489,846,4837,997,6664,1200,3907,856,2505,563,1005,358,433,259,409,266,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,38343,4290,21583,2615,3810,1147,4280,1115,3605,1201,879,486,523,344,2297,1049,763,462,783,396,1702,785,1052,563,1230,572,626,368,33,53,0,206,16760,2450,2540,935,3081,1060,1995,741,723,397,623,455,1451,735,1041,490,229,208,1191,672,1762,591,846,390,877,470,276,156,125,166,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,150461,7713,74296,4540,10650,1875,11541,2134,9415,1675,5288,1191,2527,792,7457,1374,3533,1276,4389,1139,6705,1143,5228,947,4926,1169,1510,485,876,364,251,144,76165,4809,9590,1536,10147,2027,10122,1701,4549,1020,3054,793,5337,930,5915,1464,4570,946,5769,1014,6328,1194,5933,1198,2643,798,1526,490,682,456,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,21853,2394,9731,1649,2083,584,1251,496,1105,536,659,362,594,402,600,292,217,270,541,380,751,318,805,513,671,404,286,186,150,124,18,35,12122,1689,1014,462,2542,736,1301,537,543,374,212,160,969,426,952,622,729,358,885,460,1256,577,1009,538,623,322,80,103,7,12,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,43905,4253,21479,2616,3974,1180,3583,1006,2731,784,1646,435,760,428,1595,571,1740,614,896,382,1311,479,1507,479,1202,535,474,269,46,55,14,24,22426,2511,3208,869,3774,911,3030,754,1728,548,791,388,1995,654,1667,580,1549,717,1687,615,1562,573,725,282,429,287,181,137,100,123,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,125148,7195,63270,4412,10292,1700,8222,1590,7335,1381,4224,954,1463,513,4211,998,5224,1257,4911,1014,7235,1107,4532,963,3034,757,1834,587,652,306,101,128,61878,4360,9680,1538,8849,1511,5777,1194,4177,989,1502,483,4364,1054,5553,1307,3372,727,6907,1444,5461,1279,3076,838,1931,574,753,379,476,401,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,27392,3155,13205,2073,1490,618,2096,672,1152,510,904,349,953,402,1178,507,936,384,346,303,1836,860,838,394,973,435,240,164,259,180,4,7,14187,1994,2166,764,1872,544,1818,667,924,402,681,385,951,442,948,529,845,406,1560,617,1466,676,566,307,213,127,177,197,0,182,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,205908,10145,102729,5875,17141,1983,14893,2157,10353,1555,5191,882,4106,926,10078,1530,6719,1274,5564,1215,10062,1802,8124,1297,5508,1071,3243,743,1439,523,308,250,103179,6398,16542,2395,13165,1832,10489,2025,5393,978,2717,706,8556,1670,6395,1441,6329,1050,11148,1639,9030,1342,7378,1315,3374,895,1522,603,1141,559,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,63408,5137,30261,2933,4185,1169,2754,833,3512,1116,1397,603,1568,808,2914,940,1746,524,2582,925,2835,856,2466,838,2391,712,1300,548,474,256,137,174,33147,3345,4368,957,4167,974,3706,994,1211,581,1320,678,2995,988,2126,677,1648,599,3685,968,2554,850,3026,944,1373,481,883,432,85,100,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,572418,19210,281825,11286,40594,3378,37376,3064,29034,2785,16482,2236,11900,1694,24522,2666,21492,2842,17374,2685,28608,3202,21778,2920,19149,2358,8873,1383,3618,907,1025,376,290593,11306,40450,3824,32750,3203,28430,2992,15251,2242,10606,1691,24201,2529,23184,2761,19211,2079,29626,2962,27468,2887,19237,2289,13028,1695,5457,1112,1694,517,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,234354,11322,118983,7673,22904,2985,22116,3032,11273,1575,7067,1512,4661,1059,13563,2161,6460,1237,6998,1330,8030,1578,7316,1433,4679,1063,2657,810,985,415,274,217,115371,6593,21587,2469,18246,2330,13671,2152,5592,1151,4000,1064,7938,1833,7565,1325,5931,1323,11368,2107,9463,1527,5620,1366,2868,693,1309,601,213,181,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,16776,2951,6989,1393,977,366,1186,468,747,275,464,281,86,73,592,462,455,353,1058,654,609,365,269,190,372,242,164,268,10,20,0,147,9787,2135,1820,659,2141,794,744,387,684,397,172,153,449,324,522,403,916,731,557,384,1316,690,236,261,140,114,90,89,0,147,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,297875,10298,151702,6646,27732,2820,22621,2620,21813,2272,9953,1423,8070,1459,12380,1841,9846,1703,8205,1621,11219,1555,8852,1345,6633,1162,2910,621,1014,336,454,330,146173,6479,21027,2170,24368,2560,17280,2129,10400,1542,5983,1397,13544,1996,10394,1677,8221,1496,11958,1753,9569,1238,6639,1219,3962,877,1973,540,855,379,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,297948,9105,149278,5219,19312,1647,19079,1885,17793,1522,8840,1061,7365,1156,12377,1568,9854,1168,9966,1126,15295,1514,12095,1096,9344,871,5186,775,2070,415,702,278,148670,5593,17583,1658,17450,1645,16789,1629,9372,1134,5475,1097,11080,1453,8976,1085,8735,1153,16001,1446,13739,1155,11415,968,6905,867,3897,630,1253,417,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,178680,7082,88238,5428,11283,1658,11736,1725,10560,1747,4808,1118,3320,1051,7672,1544,7293,1403,6494,1246,9021,1403,6664,1317,4689,1011,3273,809,846,444,579,452,90442,4231,10922,1650,11796,1819,9618,1491,5965,1285,4906,1299,6684,1549,7423,1552,6258,1117,10288,1782,6168,1159,5821,937,3205,709,890,389,498,297,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,289157,12804,141919,7609,24100,2820,20287,2701,18535,1935,9473,1373,6512,1221,12269,1729,8098,1390,8081,1383,11763,2086,9885,1444,7474,1230,3674,929,1507,597,261,234,147238,8023,24602,2455,22744,3078,16578,2300,8866,1342,5733,1236,11753,1627,10181,1631,8402,1799,14058,1619,10282,1399,6845,1258,4755,1082,1742,623,697,355,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
