GEO_ID,B10059_001E,B10059_001M,B10059_002E,B10059_002M,B10059_003E,B10059_003M,B10059_004E,B10059_004M,B10059_005E,B10059_005M,B10059_006E,B10059_006M,B10059_007E,B10059_007M,B10059_008E,B10059_008M,B10059_009E,B10059_009M,B10059_010E,B10059_010M,B10059_011E,B10059_011M,NAME,B10059_001MA,B10059_001EA,B10059_002EA,B10059_002MA,B10059_003EA,B10059_003MA,B10059_004MA,B10059_004EA,B10059_005MA,B10059_005EA,B10059_006MA,B10059_006EA,B10059_007MA,B10059_007EA,B10059_008EA,B10059_008MA,B10059_009EA,B10059_009MA,B10059_010MA,B10059_010EA,B10059_011MA,B10059_011EA,state
0400000US20,51363,4603,6418,1508,3708,1119,2171,1012,1537,607,2710,1077,44945,4035,19387,2706,11630,1878,7757,1559,25558,2843,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,103367,6085,22609,2734,16107,2291,12027,1896,4080,1158,6502,1391,80758,5448,39814,3861,24751,3041,15063,1802,40944,3782,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,116492,6651,24370,3213,14670,2155,9401,1879,5269,1075,9700,2199,92122,5872,41970,3498,26739,2804,15231,2136,50152,3811,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,19701,2279,3225,1144,2131,957,1305,834,826,422,1094,502,16476,2152,5452,1602,3366,1268,2086,716,11024,1688,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,144589,7250,12196,1932,5560,1116,3759,1059,1801,605,6636,1624,132393,6890,41354,3516,23632,2766,17722,2479,91039,5703,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,123183,7063,12492,2048,5976,1427,4124,1275,1852,705,6516,1405,110691,6973,30175,3259,18819,2871,11356,1521,80516,5584,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,175039,7737,28193,2899,13370,1913,9839,1768,3531,793,14823,2123,146846,6567,49113,4238,28123,2943,20990,2278,97733,5451,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,65875,4343,6657,1329,2422,732,1745,646,677,289,4235,1021,59218,4230,19237,2238,13136,1869,6101,1028,39981,3191,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,89392,5698,23973,2767,14327,2258,9699,1735,4628,1328,9646,1746,65419,5301,34159,3272,21261,2668,12898,2005,31260,3586,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,115647,6569,18025,2013,10215,1483,6422,1379,3793,939,7810,1598,97622,6218,41379,4151,24465,3210,16914,2248,56243,4199,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,16065,2162,1989,726,1270,474,829,287,441,346,719,425,14076,2119,7180,1418,4355,1183,2825,828,6896,1370,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,24793,2675,3097,739,1454,461,1000,385,454,302,1643,551,21696,2549,9980,1909,6830,1453,3150,901,11716,1489,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,68379,5015,8829,1640,4281,1231,2948,1169,1333,432,4548,1306,59550,4856,21499,2955,12713,2019,8786,1825,38051,4324,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,24703,2885,1109,531,226,227,116,151,110,176,883,529,23594,2822,7976,2026,5249,1836,2727,943,15618,2165,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,195030,7702,21825,3432,7038,1666,4268,1247,2770,812,14787,2767,173205,7098,42652,3900,21758,2820,20894,2484,130553,6090,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,53575,4803,12025,2223,5392,1319,3718,1154,1674,524,6633,1717,41550,4075,20228,2802,12194,2332,8034,1495,21322,2566,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,431647,11601,71294,5441,28122,2907,16912,2172,11210,1904,43172,4018,360353,11610,98799,6060,53488,4025,45311,4407,261554,9111,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,212883,7396,43013,4152,24195,2971,14586,2086,9609,1882,18818,2556,169870,7075,74704,4987,47468,4289,27236,2663,95166,5257,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,8038,1458,883,563,265,153,213,149,52,47,618,488,7155,1339,2620,774,1753,726,867,357,4535,1172,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,223261,7901,41096,3648,24098,2432,17773,2024,6325,1348,16998,2493,182165,7149,76483,5214,47707,4080,28776,2771,105682,5877,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,90243,4265,15614,1521,9915,1240,6235,959,3680,829,5699,1211,74629,3984,36929,2775,21515,2099,15414,1665,37700,2810,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,72283,5529,9889,2069,3964,1251,2515,933,1449,680,5925,1587,62394,4775,20530,2883,11266,2272,9264,1746,41864,3614,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,242419,7174,38096,3300,18576,2326,14706,2122,3870,969,19520,2496,204323,6884,72955,4503,45784,3874,27171,2326,131368,6062,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,20302,2541,2710,1094,1360,714,880,587,480,396,1350,954,17592,2349,4627,1160,2380,881,2247,814,12965,2083,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,116121,5688,24549,2674,14917,2351,8871,1660,6046,1770,9632,1561,91572,4818,40791,3901,20711,2582,20080,2785,50781,3859,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,13307,1855,2859,736,2173,669,1541,635,632,257,686,329,10448,1687,5752,1164,3234,872,2518,773,4696,1240,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,165382,7646,31568,3564,20265,3071,14239,2859,6026,1183,11303,1932,133814,6490,56752,4291,35125,3110,21627,2633,77062,5211,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,763473,19978,134300,9390,65443,5856,43947,4699,21496,2695,68857,6000,629173,17880,236216,12397,155438,10026,80778,4956,392957,12662,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,64307,4337,6075,1395,2414,846,1512,674,902,473,3661,1038,58232,4318,14366,2183,7465,1523,6901,1633,43866,3518,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,11234,1713,411,255,272,235,246,227,26,47,139,106,10823,1615,3208,895,2175,689,1033,489,7615,1542,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,187210,8609,22048,3153,9485,1881,6401,1630,3084,809,12563,2114,165162,7822,54292,4310,30310,3025,23982,2782,110870,6774,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,136567,6438,15446,2176,7138,1541,4530,1143,2608,840,8308,1639,121121,6544,34092,3203,19995,2313,14097,2099,87029,5601,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,41641,3388,7728,1585,4041,984,1937,649,2104,677,3687,1046,33913,3207,16907,2234,9206,1716,7701,1662,17006,2241,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,71853,4556,9866,1615,4572,1214,3306,906,1266,569,5294,1104,61987,4265,23153,2731,15205,2050,7948,1484,38834,3315,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,8269,1768,885,371,521,316,295,208,226,208,364,194,7384,1733,3478,1190,2106,860,1372,724,3906,1129,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,93731,5215,49902,4165,25831,3014,15008,2334,10823,1549,24071,2609,43829,3447,17348,2479,7894,1517,9454,1919,26481,2794,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
