GEO_ID,B19001_001E,B19001_001M,B19001_002E,B19001_002M,B19001_003E,B19001_003M,B19001_004E,B19001_004M,B19001_005E,B19001_005M,B19001_006E,B19001_006M,B19001_007E,B19001_007M,B19001_008E,B19001_008M,B19001_009E,B19001_009M,B19001_010E,B19001_010M,B19001_011E,B19001_011M,B19001_012E,B19001_012M,B19001_013E,B19001_013M,B19001_014E,B19001_014M,B19001_015E,B19001_015M,B19001_016E,B19001_016M,B19001_017E,B19001_017M,NAME,B19001_001MA,B19001_001EA,B19001_002MA,B19001_002EA,B19001_003EA,B19001_003MA,B19001_004MA,B19001_004EA,B19001_005EA,B19001_005MA,B19001_006EA,B19001_006MA,B19001_007MA,B19001_007EA,B19001_008MA,B19001_008EA,B19001_009EA,B19001_009MA,B19001_010MA,B19001_010EA,B19001_011EA,B19001_011MA,B19001_012MA,B19001_012EA,B19001_013EA,B19001_013MA,B19001_014EA,B19001_014MA,B19001_015MA,B19001_015EA,B19001_016EA,B19001_016MA,B19001_017EA,B19001_017MA,state
0400000US27,2129195,6975,113972,4722,92798,3859,90561,3941,97208,3793,94896,4394,94877,3984,94380,4254,93567,4308,85697,3682,175877,5877,229048,5529,293727,6505,201830,5141,127032,4720,122474,3930,121251,4059,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1095823,8793,125480,4979,81221,4072,80520,4411,69795,4261,68950,3716,66237,3602,58881,4692,56207,3596,43788,3877,86231,4654,98137,4999,111672,5037,65541,4584,33005,2964,27306,2493,22852,2335,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2354809,12290,194038,6616,131257,4889,129927,4973,136647,5116,134062,5129,138252,6096,125237,5006,118413,5289,100043,4810,201181,5520,241840,7151,280263,7790,165598,5915,94474,4400,87488,3680,76089,3022,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,410962,3391,30967,3049,26980,2436,23205,2149,24585,2022,24324,2099,25189,2309,23316,2375,22021,2371,17993,1644,34047,2439,43241,2562,45096,2777,29828,2521,14409,1426,12661,1562,13100,1387,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,740765,3795,43517,2703,35318,2549,38625,2202,41553,2476,38837,2398,40289,2757,38984,2789,35613,2284,33772,2644,68523,3488,80600,3003,96030,3328,64176,3164,31617,1823,29587,1980,23724,1867,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1021519,6553,67400,3778,50942,3421,49934,3734,59181,3837,54955,3390,59100,3367,53314,3705,52268,3334,47797,3119,86964,4429,114955,4561,131981,5426,78074,4287,42795,2721,39062,3051,32797,2439,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519756,4605,19746,2262,22042,2450,20962,1922,20853,2164,22875,2296,24790,2743,20335,2103,22048,1948,19842,1961,40867,2662,54642,3397,72591,3592,54641,3119,33289,2504,37633,2727,32600,2327,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3194844,10719,180598,6505,118401,5538,125657,4849,133248,5605,119802,6055,122933,5751,110197,4509,124564,5715,103235,5109,215472,7032,295266,7505,394205,9781,326292,8020,218887,5960,274687,7721,331400,8346,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,760916,6897,80172,4835,49191,3353,48130,3368,48534,3581,39220,2714,40410,2936,37381,2920,38860,3497,34540,2473,55160,3628,72642,3850,87470,4244,51230,3513,26972,2158,27885,2645,23119,2135,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7282398,15877,592049,12390,377078,8998,358172,8950,352168,9763,321647,9322,319296,8485,302801,8222,304322,8868,253041,6662,506980,9690,683022,12528,864451,13610,633509,11927,399096,9931,464067,10306,550699,10316,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3790620,14716,300641,7650,240922,7414,219935,8360,232999,7734,224295,7755,220161,6587,198367,6762,199231,7640,176983,6872,308399,7436,367974,9622,424506,9499,257631,7185,143628,5883,140075,6309,134873,5089,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,305431,3533,19119,2252,13998,1627,13099,1749,13287,1813,15291,1841,15161,1594,13076,1617,14805,1623,13662,1963,23065,2240,34649,2624,41806,2352,27200,2358,16337,1726,15027,1981,15849,1780,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4593172,13994,377117,9337,255767,7290,265934,7277,268536,7454,244785,6155,250443,6129,231391,7030,226443,6332,200964,6784,386099,8103,462956,8630,543392,11377,344464,8112,194337,5814,182268,6245,158276,5852,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1459759,5575,114947,3880,86550,4152,86954,3237,89010,3539,84528,3866,83831,3848,76883,3417,71304,3095,63974,2882,125454,3450,152558,5083,168790,4522,102382,3828,54015,2574,49846,2695,48733,2774,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1535511,6674,111366,6445,82996,4613,87988,4227,79849,4470,80721,4832,82297,4208,79486,4531,76966,4046,68451,4426,126296,4794,158502,6475,190147,6506,122320,5381,64328,3378,64972,3368,58826,2794,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4945972,12878,350464,8667,261749,7520,266704,6650,258858,8352,242249,8039,255705,7563,236097,6872,234631,6941,209075,6769,396388,8775,512595,9472,614821,9315,407707,8693,234831,6062,238151,5226,225947,6405,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,409654,3327,34208,3164,22226,2324,19278,2327,20864,2590,17608,1898,20867,2020,19395,2397,18312,2172,14283,1735,31436,2539,37529,2630,49905,3094,35336,2853,22447,1928,21891,1870,24069,1859,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1826914,10151,154923,6074,120133,5911,110690,5906,120291,6081,108453,5126,103724,5404,100291,4682,90701,4190,83504,3619,147031,5802,179525,5839,204463,5869,117788,5062,71036,4726,60486,3673,53875,3296,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,334475,2656,21958,2007,19353,2235,16564,1819,17984,1824,19106,1928,19269,1973,17588,1905,16188,1771,15637,1678,28578,2226,37719,2506,45427,2779,26262,1945,12916,1413,9534,1497,10392,1297,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2509665,11315,225042,7957,162590,6341,158108,6375,167516,6116,145849,5337,142183,5903,137766,6840,129442,5889,107015,5423,202000,6918,245651,8152,271232,8234,162091,5271,88849,4384,82834,4676,81497,3840,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9277197,22719,674500,12566,488304,12418,488677,13439,506746,11327,461009,9521,479337,10290,448790,11453,426953,9989,379851,10950,730171,14332,914937,16219,1089158,16415,759639,12970,446853,12074,474321,10434,507951,10487,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,918370,4666,45108,3199,33755,2735,33474,2858,44100,3047,39647,3142,44314,3384,42693,3015,40582,3047,38064,3136,88754,4012,110337,4218,138512,4117,86316,3951,47752,2685,44739,2823,40223,2673,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,257229,3177,15776,1788,14034,1438,13356,1428,13033,1452,12526,1361,14191,1659,10718,1227,13281,1518,11992,1257,21062,1719,28897,2084,34971,2011,22629,1892,11425,1299,10566,1129,8772,1143,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3083820,12955,181692,6108,133732,6313,117613,4068,138316,6271,127751,4928,126060,4714,127627,5611,125770,5647,117244,5995,233801,7581,302028,8260,397758,8938,292581,7892,197741,6045,213653,6286,250453,6323,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2679601,9916,164886,6169,109504,5097,115903,5695,119750,5894,111915,5914,126104,5944,115585,4928,120974,5284,110681,5474,208353,6509,293253,8246,351388,10128,259417,7756,149100,5447,166353,6066,156435,5691,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,735375,6298,72735,4612,49852,2788,53625,3768,53144,3540,44211,3272,45164,3054,40395,2954,36144,2481,34138,2953,61701,3676,71936,3246,74809,4020,42520,3014,22275,2153,19235,1805,13491,1634,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2307685,7753,134683,5199,113764,5538,123637,4118,128417,4267,120933,4863,124216,4374,116726,4064,116470,4496,108978,4187,197222,5086,253154,5765,305180,6186,196720,5956,100177,4430,91620,4126,75788,3236,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,232594,2987,12260,1541,9692,1523,12592,1968,13266,1808,11066,1783,11972,1756,8601,1269,12421,2015,10632,1625,17887,2340,25062,2675,31502,2806,24715,2211,12696,1556,10493,1672,7737,1385,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1233490,9061,367015,7800,150045,5855,123624,5231,99633,4212,81022,4200,69962,3724,54298,3771,46297,3545,34420,2868,56995,3951,61041,3779,38539,3090,22680,2414,9385,1493,9023,1158,9511,1289,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
