GEO_ID,B27015_001E,B27015_001M,B27015_002E,B27015_002M,B27015_003E,B27015_003M,B27015_004E,B27015_004M,B27015_005E,B27015_005M,B27015_006E,B27015_006M,B27015_007E,B27015_007M,B27015_008E,B27015_008M,B27015_009E,B27015_009M,B27015_010E,B27015_010M,B27015_011E,B27015_011M,B27015_012E,B27015_012M,B27015_013E,B27015_013M,B27015_014E,B27015_014M,B27015_015E,B27015_015M,B27015_016E,B27015_016M,B27015_017E,B27015_017M,B27015_018E,B27015_018M,B27015_019E,B27015_019M,B27015_020E,B27015_020M,B27015_021E,B27015_021M,B27015_022E,B27015_022M,B27015_023E,B27015_023M,B27015_024E,B27015_024M,B27015_025E,B27015_025M,B27015_026E,B27015_026M,NAME,B27015_001MA,B27015_001EA,B27015_002MA,B27015_002EA,B27015_003EA,B27015_003MA,B27015_004MA,B27015_004EA,B27015_005EA,B27015_005MA,B27015_006EA,B27015_006MA,B27015_007MA,B27015_007EA,B27015_008MA,B27015_008EA,B27015_009EA,B27015_009MA,B27015_010EA,B27015_010MA,B27015_011MA,B27015_011EA,B27015_012MA,B27015_012EA,B27015_013MA,B27015_013EA,B27015_014EA,B27015_014MA,B27015_015EA,B27015_015MA,B27015_016EA,B27015_016MA,B27015_017MA,B27015_017EA,B27015_018MA,B27015_018EA,B27015_019MA,B27015_019EA,B27015_020EA,B27015_020MA,B27015_021EA,B27015_021MA,B27015_022MA,B27015_022EA,B27015_023MA,B27015_023EA,B27015_024MA,B27015_024EA,B27015_025EA,B27015_025MA,B27015_026EA,B27015_026MA,state
0400000US13,9804042,3443,2031831,39098,1500032,31321,576116,17534,1108459,27377,531799,15061,2317381,39764,1834309,34840,1216075,30277,880991,21734,483072,16883,1823123,40603,1556562,35748,1290108,33322,457156,17778,266561,12603,1281395,34955,1143339,31638,1019855,28526,235065,10801,138056,12594,2350312,39140,2217682,37145,2080880,35581,321612,11262,132630,11410,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1348043,2269,142853,10288,128855,9226,56469,4703,94073,8490,13998,2218,204913,12418,190712,10932,124414,7553,98942,8519,14201,2734,233045,10610,219888,9921,179002,8290,77276,6638,13157,2653,204647,11419,194465,10548,170701,9095,48821,4782,10182,2468,562585,14731,542984,13868,489478,11899,125269,7439,19601,2718,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1601265,1331,274766,12832,220366,9905,112817,7742,152024,8157,54400,5447,428797,16798,352641,14265,247028,13152,168244,8265,76156,7109,342396,18352,300671,17248,256132,15446,89844,7919,41725,5448,222663,15307,202582,14566,188749,13458,36541,3670,20081,4517,332643,17093,307881,15618,289865,15250,47384,4440,24762,5045,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12573021,1320,2031142,30644,1719743,29521,619327,14052,1350908,25814,311399,12109,2515729,39209,2134112,32890,1288351,21812,1214538,25476,381617,15080,2276957,40651,2024535,36382,1614846,30076,675649,20682,252422,12571,1772400,32219,1651248,29822,1463840,27264,354583,14835,121152,8363,3976793,42677,3816894,40506,3590368,40229,503098,14274,159899,9686,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6406202,543,1134699,24862,905408,19726,373715,12634,682484,16658,229291,11379,1556384,32391,1301633,27373,908144,21475,645141,16705,254751,13097,1361023,29799,1205166,26288,1038303,21013,325405,12092,155857,11393,925917,22788,859253,22743,792656,21830,153281,8205,66664,6463,1428179,24384,1365496,24104,1296132,23672,168364,7507,62683,7399,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3005336,1032,456135,14364,406448,12182,196449,6366,301554,10574,49687,4515,654390,17017,593353,15109,416771,11911,314364,10675,61037,4897,636062,14703,597984,14240,509327,13567,181548,7918,38078,3333,482957,16338,464173,15322,430199,14269,81817,6056,18784,3176,775792,16321,756554,15987,717959,14917,98081,5759,19238,2923,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2811647,1780,446530,12713,353918,10921,179394,7550,245788,8356,92612,6566,631790,19415,538483,17759,396103,13790,247554,9275,93307,5895,580614,16514,527661,15483,451129,15466,152949,6964,52953,4992,430383,14932,406245,13983,375845,13377,71128,4286,24138,3112,722330,15981,697035,15302,665543,14818,87710,5408,25295,3413,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4274744,1238,985555,20431,873144,17856,295512,9665,710593,17063,112411,6730,1055515,21932,935037,19413,608530,14389,512263,14291,120478,7789,818691,17521,751343,16075,634412,14629,228800,11196,67348,5289,554691,19476,523261,18144,468200,16332,111785,6524,31430,4371,860292,17954,830981,17645,781325,17453,125989,6417,29311,4378,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4511017,1845,1063954,27874,833062,23967,282463,10741,653623,21588,230892,10390,1048759,27654,853180,23788,547544,18164,443581,14653,195579,11173,778894,26922,661762,23328,518537,18791,234148,12210,117132,10000,541634,19763,488541,17590,427180,15726,109008,8420,53093,6261,1077776,27411,1009523,26763,940329,24650,145919,8996,68253,7062,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292954,592,229879,9147,197466,8264,68329,4385,167477,7631,32413,3285,303353,8719,263096,8474,160942,5949,163167,8034,40257,3641,257290,11915,228191,10224,192341,9548,72717,4213,29099,4726,195206,10820,179082,9942,162830,9033,42441,3909,16124,3210,307226,12110,294289,11609,275834,10649,47834,3691,12937,2596,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5819605,2043,620843,20472,549643,17739,213529,8812,432111,15946,71200,6339,927150,24712,812350,22412,501544,15123,461152,15430,114800,6915,948718,29699,850361,25366,666654,20308,317373,13831,98357,9271,804142,25537,743097,24237,645585,21044,191864,9078,61045,5405,2518752,33403,2408554,29974,2254855,30101,389278,13455,110198,7893,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6493715,1237,886351,23367,844302,22246,279731,10099,707981,20232,42049,4669,981357,24542,927753,24090,518468,13962,605882,20848,53604,5237,968030,22409,927212,22335,699824,15656,393356,15100,40818,4539,870170,25807,843137,25030,712013,21090,229183,14228,27033,4070,2787807,29716,2738305,29628,2549663,28914,400791,12922,49502,5028,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9679981,623,1805226,27090,1555590,24596,611352,15029,1232579,21037,249636,10059,2264327,34551,1994492,31052,1381829,21303,1089274,23885,269835,10558,1885940,33640,1731584,29968,1475288,25654,576434,15914,154356,8588,1334663,26120,1261818,26250,1159150,25262,268641,9160,72845,5146,2389825,32415,2311645,31489,2209518,30540,308649,9467,78180,6147,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5319633,808,670763,16944,599196,14760,256918,7220,475870,14343,71567,5988,985707,21938,892858,20119,615770,16210,487045,12358,92849,5638,1012848,20616,944002,19727,786657,15630,313191,11874,68846,5856,844618,20067,805766,19352,735928,16637,156989,8683,38852,4489,1805697,24739,1763948,25031,1686681,24200,192616,8065,41749,4408,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2891617,1445,765352,19918,605759,17218,199212,9819,485345,14490,159593,8148,742586,22462,610668,18101,395637,14687,319345,12190,131918,9235,544041,22598,477657,21160,387451,18163,152683,9083,66384,5468,367447,16967,334273,16031,290263,14419,77664,8007,33174,5416,472191,17175,443821,17406,412090,15930,72137,4890,28370,5020,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5880038,1614,1082670,21696,867013,17650,369766,9968,639583,16155,215657,9821,1415526,26611,1182794,22767,826554,18341,571844,15098,232732,11955,1194985,27621,1063569,25987,913014,24280,294631,12359,131416,9014,838601,24448,783865,23313,721347,22924,143559,8141,54736,5473,1348256,26020,1295783,24519,1233866,23925,159027,7051,52473,5592,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,991861,806,181870,8442,139288,6972,65317,4355,100174,5674,42582,4081,256349,11088,207576,8700,145915,7385,105714,5743,48773,4775,207091,10821,180433,9193,154177,8429,56029,4448,26658,4138,134687,8135,123512,7813,110841,6872,25811,3256,11175,1995,211864,11184,200685,10345,187679,9938,32562,3352,11179,2140,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1825422,808,271115,9959,220314,8488,110861,5902,158256,7088,50801,3835,409297,11720,346257,10785,253238,8043,157297,7330,63040,4920,399645,12691,366538,11283,321411,10519,91306,6237,33107,3832,279420,10009,264870,10564,249554,10451,41229,3021,14550,2848,465945,13264,450963,12548,433386,11914,55134,3990,14982,2405,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2796215,1104,460264,16909,356077,13038,139066,8103,263132,12558,104187,7763,679005,21364,542326,16286,356706,13320,263049,12491,136679,10961,589931,20278,503458,17983,419670,15492,144470,7942,86473,7341,421066,19285,374130,17250,331190,16676,85118,6869,46936,6699,645949,20889,594776,20070,551706,19120,100199,6319,51173,5938,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1285358,451,138241,8104,114154,7457,50684,4169,89355,6433,24087,3258,226788,12477,189028,11092,129848,8567,103952,6842,37760,4141,237011,12468,212814,12022,181938,10944,65268,5311,24197,3351,195559,11548,181299,10718,167085,9761,34692,4117,14260,2599,487759,13912,468903,13186,446281,12351,62343,4220,18856,3294,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8745816,1326,1074601,23402,881772,18905,308351,9151,716664,17456,192829,10706,1390700,32627,1125635,26808,692027,17787,640842,17791,265065,12532,1333615,27203,1135128,25321,903319,21801,400821,14934,198487,11330,1120662,31263,1000450,27633,863693,25268,259458,11726,120212,10880,3826238,34412,3641932,34211,3433530,33212,493121,13133,184306,10181,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
