GEO_ID,C08124_001E,C08124_001M,C08124_002E,C08124_002M,C08124_003E,C08124_003M,C08124_004E,C08124_004M,C08124_005E,C08124_005M,C08124_006E,C08124_006M,C08124_007E,C08124_007M,C08124_008E,C08124_008M,C08124_009E,C08124_009M,C08124_010E,C08124_010M,C08124_011E,C08124_011M,C08124_012E,C08124_012M,C08124_013E,C08124_013M,C08124_014E,C08124_014M,C08124_015E,C08124_015M,C08124_016E,C08124_016M,C08124_017E,C08124_017M,C08124_018E,C08124_018M,C08124_019E,C08124_019M,C08124_020E,C08124_020M,C08124_021E,C08124_021M,C08124_022E,C08124_022M,C08124_023E,C08124_023M,C08124_024E,C08124_024M,C08124_025E,C08124_025M,C08124_026E,C08124_026M,C08124_027E,C08124_027M,C08124_028E,C08124_028M,C08124_029E,C08124_029M,C08124_030E,C08124_030M,C08124_031E,C08124_031M,C08124_032E,C08124_032M,C08124_033E,C08124_033M,C08124_034E,C08124_034M,C08124_035E,C08124_035M,C08124_036E,C08124_036M,C08124_037E,C08124_037M,C08124_038E,C08124_038M,C08124_039E,C08124_039M,C08124_040E,C08124_040M,C08124_041E,C08124_041M,C08124_042E,C08124_042M,NAME,C08124_001MA,C08124_001EA,C08124_002EA,C08124_002MA,C08124_003MA,C08124_003EA,C08124_004EA,C08124_004MA,C08124_005MA,C08124_005EA,C08124_006EA,C08124_006MA,C08124_007MA,C08124_007EA,C08124_008EA,C08124_008MA,C08124_009EA,C08124_009MA,C08124_010MA,C08124_010EA,C08124_011EA,C08124_011MA,C08124_012MA,C08124_012EA,C08124_013EA,C08124_013MA,C08124_014EA,C08124_014MA,C08124_015EA,C08124_015MA,C08124_016MA,C08124_016EA,C08124_017EA,C08124_017MA,C08124_018MA,C08124_018EA,C08124_019EA,C08124_019MA,C08124_020EA,C08124_020MA,C08124_021MA,C08124_021EA,C08124_022EA,C08124_022MA,C08124_023MA,C08124_023EA,C08124_024EA,C08124_024MA,C08124_025MA,C08124_025EA,C08124_026EA,C08124_026MA,C08124_027EA,C08124_027MA,C08124_028EA,C08124_028MA,C08124_029MA,C08124_029EA,C08124_030EA,C08124_030MA,C08124_031MA,C08124_031EA,C08124_032EA,C08124_032MA,C08124_033EA,C08124_033MA,C08124_034MA,C08124_034EA,C08124_035EA,C08124_035MA,C08124_036MA,C08124_036EA,C08124_037EA,C08124_037MA,C08124_038EA,C08124_038MA,C08124_039MA,C08124_039EA,C08124_040MA,C08124_040EA,C08124_041EA,C08124_041MA,C08124_042MA,C08124_042EA,state
0400000US13,4421064,22975,1594932,21995,742941,14768,1084140,15620,401383,9727,573605,11840,24063,2597,3518258,22220,1294445,20747,569442,12899,888285,14816,290137,9701,460253,11282,15696,2469,448491,11971,121856,6399,83558,6217,91431,5434,80705,5006,70237,5688,704,640,93277,7020,27783,2980,27150,3295,21540,2651,6068,1252,10270,1756,466,372,141822,6327,35137,3316,39869,3752,29654,3119,13977,2679,22039,2650,1146,505,219216,7808,115711,6234,22922,3146,53230,4113,10496,2015,10806,2016,6051,833,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,685447,7710,228351,6984,150508,5888,162982,6326,65532,4327,57741,3708,20333,2119,454798,8532,155872,5880,92508,5135,108744,5448,46872,3408,39617,3098,11185,1519,92733,4904,29528,2457,20965,2818,23471,2310,8694,1323,7714,1286,2361,716,49272,3830,10788,1539,18103,1988,13918,1741,2440,811,3923,1255,100,159,58139,3848,18302,2134,13893,2131,10601,1664,5065,1693,5448,1299,4830,1161,30505,3393,13861,2068,5039,1130,6248,1435,2461,890,1039,408,1857,939,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,714398,8872,237892,7165,130004,5190,167508,7050,85414,5805,91794,5133,1786,1033,563872,9532,184171,6750,99530,4692,136928,6489,65233,4559,76519,4913,1491,979,69747,4986,21055,2442,14547,2307,13771,2237,12035,2456,8044,1519,295,257,5741,1104,2099,670,1524,598,1002,464,193,169,923,419,0,190,30686,3669,10248,1752,7108,1161,6410,1550,3020,929,3900,1241,0,190,44352,4520,20319,2990,7295,1117,9397,1734,4933,2017,2408,869,0,190,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6043111,22829,2242635,20509,1044867,15150,1468323,15264,434259,9732,840434,13955,12593,1111,4438464,24862,1604701,18331,734459,12623,1099206,14279,345810,8913,651695,12882,2593,792,482137,11118,138902,5094,96779,4686,99366,5078,50855,4099,96043,5252,192,216,568138,10993,261232,8410,105260,4996,141853,5079,14346,2324,45303,3152,144,171,289989,7511,101914,5049,67848,4058,64715,4419,11804,1534,35566,3702,8142,1018,264383,8659,135886,6592,40521,2763,63183,3671,11444,1763,11827,1567,1522,824,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3031672,15356,997495,15069,513169,10980,694514,12878,261448,8678,563881,10057,1165,390,2520928,15769,837799,14518,413406,10401,587219,12544,214488,7091,467326,8641,690,330,273249,8293,69573,4440,52181,4154,54755,4022,30808,3386,65925,3981,7,12,32567,3263,8593,1600,7215,1359,8916,1623,1025,444,6818,1712,0,187,102679,5008,29719,2669,26367,2648,19606,2306,7477,1401,19042,2236,468,211,102249,3955,51811,3519,14000,2202,24018,1931,7650,1623,4770,997,0,187,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1565334,9879,550935,10231,253322,6095,362179,7705,146454,4869,251326,6113,1118,887,1264875,11837,446866,9198,194005,5500,302647,6953,117718,4613,202568,6218,1071,896,134837,5596,38567,3378,22809,2361,27129,2428,17086,1782,29246,2545,0,155,16335,2059,5796,1107,3147,831,3321,923,965,581,3106,806,0,155,74840,3873,24242,2217,17869,1995,14830,1620,5735,961,12164,1736,0,155,74447,3958,35464,2888,15492,2034,14252,1761,4950,1107,4242,842,47,64,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1388575,10089,511219,8989,229121,7228,309389,7669,137814,5261,190982,5317,10050,1730,1140610,12904,427550,8769,176678,6064,262942,7184,110834,4871,154076,4369,8530,1584,131934,6456,37958,3165,26535,3290,22601,2129,19824,1830,24513,2681,503,357,6746,1543,2467,1025,1478,815,1089,494,465,220,1247,686,0,168,53345,3281,16648,1778,13588,1710,10161,1628,4711,1031,7507,1256,730,374,55940,3146,26596,1966,10842,1561,12596,1604,1980,526,3639,724,287,269,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1879141,13562,618057,11010,319901,8153,434297,8973,173206,6024,324853,9017,8827,991,1538152,13453,517851,10748,246264,7771,364324,8312,133111,5472,270747,7248,5855,920,187060,8259,50180,3102,33475,2729,37679,3440,28154,2900,37156,3618,416,377,21516,2154,4651,1141,7010,1647,5371,1020,1087,707,3397,881,0,185,72113,4819,17843,2548,22028,2356,11962,1553,7423,1425,10301,1581,2556,738,60300,4078,27532,2624,11124,1623,14961,2034,3431,899,3252,729,0,185,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1987108,13668,640850,13216,386080,10559,470399,12548,227487,7575,255689,8233,6603,1190,1634035,17722,547422,12652,296283,10243,396265,10795,179921,6979,209076,7387,5068,1134,194386,8333,46275,3832,45680,4237,39604,3748,33572,3151,28869,3390,386,283,28810,3121,3940,938,12917,1896,5476,1486,1786,640,4691,1150,0,201,77517,4452,20299,2398,22386,2569,14630,1932,9201,1844,10659,1641,342,206,52360,3737,22914,2122,8814,1716,14424,2285,3007,766,2394,706,807,685,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,638497,7135,229366,5331,118430,5656,150680,5702,66067,3353,73267,3983,687,371,493656,8394,181753,4968,87923,4424,118037,5202,48509,3055,56763,3686,671,373,68589,4889,19474,2275,13535,2165,14437,2048,11395,1746,9748,1746,0,159,5210,871,1343,546,1410,566,1359,447,340,334,758,397,0,159,36499,3091,9720,1562,10772,1832,9657,1608,2225,559,4114,1018,11,20,34543,2478,17076,1797,4790,909,7190,1075,3598,889,1884,542,5,15,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2960073,14341,1321310,14888,505769,12417,641279,11443,236298,7993,239441,7508,15976,1714,2187057,15405,1002170,12851,346729,10441,474754,10354,170169,6833,185417,6807,7818,1639,274626,10125,90035,5234,57562,5283,58008,3905,44692,3784,23843,2593,486,361,267211,8098,119122,5455,60944,4943,60349,3059,10220,2237,16183,2101,393,233,108381,5980,39903,2896,24591,2562,22746,2485,6733,1585,10461,1791,3947,681,122798,5355,70080,4284,15943,2239,25422,2405,4484,933,3537,920,3332,593,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3396137,20118,1522395,16491,599755,12748,741283,14336,234636,6770,295731,8802,2337,787,2418818,20407,1077985,12726,404392,11092,534354,13152,177270,6183,223185,7557,1632,772,251628,8104,80467,4505,59140,4071,51988,3577,29600,2738,30433,2924,0,198,332765,9229,173397,6018,58758,3846,71736,4949,11678,2118,17013,2232,183,130,229398,7294,97802,4689,53502,3646,49623,3479,8411,1424,19610,2346,450,305,163528,7042,92744,4746,23963,2604,33582,2967,7677,1785,5490,1138,72,125,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4356081,21962,1537660,18022,775951,11945,1006425,15843,340976,7992,693364,12671,1705,448,3585455,21528,1295582,16314,602849,11456,841164,14447,273429,7388,571109,10580,1322,400,389166,10629,106822,5135,80544,4665,80908,4314,42504,3008,78194,4139,194,151,66746,4101,15438,2024,21510,2355,16173,2350,3043,974,10582,1773,0,165,155487,6081,43506,2848,43287,3785,31880,2870,11720,1762,24936,2886,158,133,159227,5552,76312,4017,27761,2062,36300,2695,10280,1382,8543,1216,31,86,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2811291,12563,1139375,10288,458260,11335,633292,9787,219146,5562,360184,8597,1034,618,2184366,14299,890806,9575,329476,9290,500021,9092,175438,5076,287678,7562,947,577,247813,8166,82280,4185,51491,4710,48048,3058,26067,2348,39863,3050,64,106,102754,4666,46022,2562,20072,2504,25805,2582,2318,627,8537,1369,0,141,132336,4763,47019,2538,32049,2461,27339,2403,8180,1445,17726,1972,23,40,144022,5360,73248,3350,25172,2297,32079,2412,7143,983,6380,1136,0,141,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1196527,11156,371301,10109,208797,6532,281805,7912,134858,6616,193990,7584,5776,966,1023357,12841,322934,9932,177177,6575,249777,7905,108685,5315,162777,7190,2007,903,104514,6314,26943,3231,18424,2489,20162,2331,18107,2671,20800,2965,78,89,3180,1067,541,356,753,400,448,378,345,350,1093,716,0,206,37510,3543,7713,1337,7167,1506,5342,1117,6050,1480,7547,1983,3691,387,27966,3305,13170,1861,5276,1328,6076,1653,1671,594,1773,692,0,206,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2769496,15926,995895,15940,491678,10364,686989,12498,238738,7720,352081,9391,4115,1220,2264508,17539,832394,14195,378028,9486,572965,12438,192323,7193,286066,7835,2732,847,245614,9709,72124,4375,50693,4045,55483,3827,28987,2740,38208,3395,119,193,43256,4577,9191,1811,15330,2746,10790,1959,1865,790,6080,1330,0,181,94224,5257,27861,2755,28657,2968,19618,2538,6295,1189,11674,1744,119,121,121894,5852,54325,3767,18970,2789,28133,2520,9268,1785,10053,2119,1145,922,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,488297,5336,176095,6150,91551,4191,108256,4394,62845,3256,47717,3035,1833,468,364793,7136,126629,4861,67762,3598,84918,4188,46759,2979,37662,2532,1063,522,50849,3837,15783,1805,10770,1709,9959,1214,8628,1864,5044,1253,665,364,5243,1654,1451,662,1151,613,1345,893,923,579,268,171,105,177,32537,2809,13660,1824,7530,1241,6241,1088,2878,732,2228,746,0,161,34875,3086,18572,2080,4338,903,5793,977,3657,943,2515,887,0,161,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
