GEO_ID,B17001G_001E,B17001G_001M,B17001G_002E,B17001G_002M,B17001G_003E,B17001G_003M,B17001G_004E,B17001G_004M,B17001G_005E,B17001G_005M,B17001G_006E,B17001G_006M,B17001G_007E,B17001G_007M,B17001G_008E,B17001G_008M,B17001G_009E,B17001G_009M,B17001G_010E,B17001G_010M,B17001G_011E,B17001G_011M,B17001G_012E,B17001G_012M,B17001G_013E,B17001G_013M,B17001G_014E,B17001G_014M,B17001G_015E,B17001G_015M,B17001G_016E,B17001G_016M,B17001G_017E,B17001G_017M,B17001G_018E,B17001G_018M,B17001G_019E,B17001G_019M,B17001G_020E,B17001G_020M,B17001G_021E,B17001G_021M,B17001G_022E,B17001G_022M,B17001G_023E,B17001G_023M,B17001G_024E,B17001G_024M,B17001G_025E,B17001G_025M,B17001G_026E,B17001G_026M,B17001G_027E,B17001G_027M,B17001G_028E,B17001G_028M,B17001G_029E,B17001G_029M,B17001G_030E,B17001G_030M,B17001G_031E,B17001G_031M,B17001G_032E,B17001G_032M,B17001G_033E,B17001G_033M,B17001G_034E,B17001G_034M,B17001G_035E,B17001G_035M,B17001G_036E,B17001G_036M,B17001G_037E,B17001G_037M,B17001G_038E,B17001G_038M,B17001G_039E,B17001G_039M,B17001G_040E,B17001G_040M,B17001G_041E,B17001G_041M,B17001G_042E,B17001G_042M,B17001G_043E,B17001G_043M,B17001G_044E,B17001G_044M,B17001G_045E,B17001G_045M,B17001G_046E,B17001G_046M,B17001G_047E,B17001G_047M,B17001G_048E,B17001G_048M,B17001G_049E,B17001G_049M,B17001G_050E,B17001G_050M,B17001G_051E,B17001G_051M,B17001G_052E,B17001G_052M,B17001G_053E,B17001G_053M,B17001G_054E,B17001G_054M,B17001G_055E,B17001G_055M,B17001G_056E,B17001G_056M,B17001G_057E,B17001G_057M,B17001G_058E,B17001G_058M,B17001G_059E,B17001G_059M,NAME,B17001G_001MA,B17001G_001EA,B17001G_002EA,B17001G_002MA,B17001G_003EA,B17001G_003MA,B17001G_004EA,B17001G_004MA,B17001G_005MA,B17001G_005EA,B17001G_006MA,B17001G_006EA,B17001G_007MA,B17001G_007EA,B17001G_008EA,B17001G_008MA,B17001G_009EA,B17001G_009MA,B17001G_010MA,B17001G_010EA,B17001G_011EA,B17001G_011MA,B17001G_012MA,B17001G_012EA,B17001G_013EA,B17001G_013MA,B17001G_014EA,B17001G_014MA,B17001G_015EA,B17001G_015MA,B17001G_016MA,B17001G_016EA,B17001G_017EA,B17001G_017MA,B17001G_018MA,B17001G_018EA,B17001G_019EA,B17001G_019MA,B17001G_020MA,B17001G_020EA,B17001G_021MA,B17001G_021EA,B17001G_022MA,B17001G_022EA,B17001G_023MA,B17001G_023EA,B17001G_024MA,B17001G_024EA,B17001G_025MA,B17001G_025EA,B17001G_026EA,B17001G_026MA,B17001G_027MA,B17001G_027EA,B17001G_028EA,B17001G_028MA,B17001G_029MA,B17001G_029EA,B17001G_030EA,B17001G_030MA,B17001G_031EA,B17001G_031MA,B17001G_032MA,B17001G_032EA,B17001G_033MA,B17001G_033EA,B17001G_034MA,B17001G_034EA,B17001G_035EA,B17001G_035MA,B17001G_036EA,B17001G_036MA,B17001G_037EA,B17001G_037MA,B17001G_038MA,B17001G_038EA,B17001G_039EA,B17001G_039MA,B17001G_040MA,B17001G_040EA,B17001G_041EA,B17001G_041MA,B17001G_042EA,B17001G_042MA,B17001G_043MA,B17001G_043EA,B17001G_044MA,B17001G_044EA,B17001G_045MA,B17001G_045EA,B17001G_046EA,B17001G_046MA,B17001G_047EA,B17001G_047MA,B17001G_048EA,B17001G_048MA,B17001G_049MA,B17001G_049EA,B17001G_050EA,B17001G_050MA,B17001G_051MA,B17001G_051EA,B17001G_052EA,B17001G_052MA,B17001G_053EA,B17001G_053MA,B17001G_054MA,B17001G_054EA,B17001G_055EA,B17001G_055MA,B17001G_056MA,B17001G_056EA,B17001G_057EA,B17001G_057MA,B17001G_058EA,B17001G_058MA,B17001G_059EA,B17001G_059MA,state
0400000US13,197573,11190,40423,4455,16213,2478,3460,1109,395,315,3207,992,1641,664,640,336,614,384,2737,1021,904,404,1020,550,1084,601,280,187,196,273,35,62,24210,3609,5615,1566,820,456,4268,1212,1762,793,594,418,1056,637,3694,1261,1531,576,1259,521,1080,613,1595,1158,411,308,525,420,157150,9669,75287,5682,12236,2049,2519,773,13528,2206,5175,1178,1411,486,2464,831,6717,1499,10957,1893,7618,1686,5311,1260,4060,1119,2274,857,1017,450,81863,6681,11779,2321,2169,787,15207,2808,6136,1410,1808,713,2920,966,6911,1382,11324,1908,8324,1617,7121,1351,4335,922,2390,811,1439,662,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,323102,10368,42308,4867,20286,2933,2720,845,618,377,3330,1109,1207,730,144,141,899,389,2919,1104,2826,845,2043,744,1488,648,1301,605,592,417,199,208,22022,2672,2673,770,305,239,3715,971,1183,547,382,259,1022,559,2731,727,3575,792,2504,750,1453,642,1420,563,616,512,443,289,280794,10464,145440,5958,17361,1589,2871,775,17823,1937,7285,1272,2372,644,5880,927,16298,1911,24142,2516,17341,1942,12498,1514,10987,1462,7709,1144,2873,647,135354,5811,15883,1662,2173,601,17498,1841,8098,1252,2640,666,4142,826,13754,1459,19056,1891,16254,1737,12679,1786,11037,1296,7196,1441,4944,1123,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,39643,4142,10467,3026,5210,1688,1055,613,0,190,1414,736,149,129,339,362,139,156,568,372,367,313,178,160,154,218,502,395,345,312,0,190,5257,1586,1277,778,19,32,565,369,339,299,109,120,86,112,804,599,934,510,434,517,122,116,350,348,195,198,23,40,29176,3323,15962,2455,2575,1027,460,513,1889,674,2054,919,132,198,1008,540,1122,492,2024,770,1417,704,861,452,1153,473,1020,502,247,224,13214,1950,2260,733,271,218,1855,765,1197,497,294,258,538,342,1194,496,961,416,1357,600,1143,648,1124,485,567,277,453,333,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,283209,11418,52425,6732,23540,3496,4959,1129,1353,773,5537,1483,1960,783,268,183,1306,582,1865,821,1818,711,695,362,1860,778,931,398,589,381,399,284,28885,4086,5550,1776,1303,696,5108,1301,1815,729,569,232,875,346,4110,1286,2968,908,2392,802,1799,594,1238,469,552,338,606,367,230784,10376,118113,6448,19807,2334,3911,953,22433,2752,8707,1700,2840,891,4999,978,12619,2140,14249,1867,10594,1562,7463,1282,6051,1079,2476,691,1964,589,112671,6499,15468,2190,3411,809,18220,2250,9240,1627,2410,765,4727,1046,12499,1712,16440,1849,11654,1520,6532,963,6297,1132,3603,831,2170,512,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,140637,6629,40852,4488,19105,2973,4474,1180,825,446,3874,1034,1872,929,851,562,1173,610,1946,765,1323,630,1307,705,658,425,641,362,0,187,161,209,21747,2681,4440,1369,968,541,3421,1110,1996,702,708,546,1052,473,2517,827,2539,828,1471,621,942,511,1201,592,282,242,210,235,99785,5465,51108,3500,7486,1447,1855,700,9114,1760,4704,1490,2074,995,2908,880,6296,1450,5837,1437,3427,880,2610,757,2598,731,1584,532,615,298,48677,3679,8030,1573,1680,606,7006,1369,4556,954,1296,517,2362,765,5580,1204,5380,1262,4797,938,2920,838,2524,800,1388,544,1158,451,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,57842,4582,14180,2661,7244,1684,2108,905,279,276,1775,925,594,338,29,40,158,164,980,577,552,420,411,365,131,126,100,100,95,105,32,57,6936,1703,1098,457,190,254,1400,645,41,55,73,97,363,283,2074,1109,719,336,336,337,9,26,573,339,46,72,14,26,43662,4149,22612,2828,4131,1245,842,470,4728,1328,1884,678,676,399,892,396,2595,1044,1954,739,2284,693,1391,545,764,361,339,265,132,119,21050,2657,3389,849,314,230,4999,1251,1397,420,438,232,1378,495,1636,652,2888,993,1719,695,1414,465,801,291,229,130,448,227,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,95098,5679,20141,2885,9413,1975,1619,733,253,197,2257,769,873,584,135,177,147,200,1255,730,667,350,468,247,1104,684,432,238,145,117,58,77,10728,1992,1572,513,354,274,2802,1180,253,137,146,191,471,338,1621,557,1369,558,446,317,383,248,575,343,593,530,143,124,74957,5128,39221,2975,6147,1167,1196,466,5652,1085,3162,768,1006,458,1841,588,3527,944,5743,1297,4077,1038,2810,745,1992,644,1299,501,769,472,35736,3393,5399,1376,701,331,6387,1528,3115,985,300,170,1907,597,3873,1121,3915,806,3003,794,2421,584,2697,619,1541,629,477,224,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,89391,5926,22461,2814,9578,1689,3020,978,350,307,1526,599,637,310,197,170,297,252,1060,494,744,457,678,426,483,337,457,367,23,44,106,137,12883,1961,3190,1039,295,273,2547,981,827,558,367,409,460,330,2619,906,863,404,344,214,504,354,682,337,116,163,69,104,66930,5524,31338,2986,5121,1223,1259,546,5892,1079,3403,1012,875,470,1374,550,2650,958,3231,898,2402,841,1715,579,1494,525,1393,461,529,308,35592,3711,5474,1330,2038,890,6060,1141,2569,774,1356,609,2218,750,3589,1028,3143,854,3480,1037,1776,623,1821,676,1275,494,793,370,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,75202,5955,17144,3402,8677,2274,1696,816,339,345,1906,1030,701,442,167,192,218,277,816,492,876,549,894,519,387,490,443,345,173,111,61,75,8467,1961,1068,486,290,286,975,568,1141,720,31,50,165,184,2170,1262,1031,516,329,294,415,280,621,379,118,113,113,111,58058,5451,29741,3417,3586,1007,1379,655,5422,1517,2208,715,404,204,948,443,3383,1348,4236,1314,3586,1067,1191,509,1416,535,1330,630,652,399,28317,3277,3615,1118,874,458,4559,1295,1448,490,750,526,1907,739,2732,874,3079,885,3498,992,1981,708,1764,737,1092,487,1018,463,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,26376,2123,8956,1704,3373,843,444,253,32,53,1148,451,157,146,164,123,21,35,394,213,285,206,169,185,382,295,167,168,10,22,0,159,5583,1150,918,432,120,174,453,263,908,489,95,103,31,52,881,363,772,338,609,372,211,238,86,87,41,68,458,361,17420,2111,8572,1315,737,298,52,49,1187,445,420,287,497,322,347,235,535,301,685,322,1178,518,1239,465,882,363,690,353,123,111,8848,1381,731,311,148,156,1857,511,784,349,154,122,557,284,517,289,846,402,1095,438,1304,538,492,302,238,217,125,170,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,168253,8240,22210,3109,9558,1751,1762,849,395,283,1243,626,856,377,154,173,503,316,1412,597,1047,533,670,474,934,709,480,344,66,85,36,63,12652,2010,1683,611,600,326,1752,799,640,336,177,187,877,545,1616,726,2073,739,765,366,812,487,583,346,601,344,473,530,146043,7527,73230,4769,12441,2178,1612,573,12062,1971,6281,1201,1277,520,3289,913,6923,1595,8671,1808,5531,1015,6538,1490,4613,940,2521,736,1471,533,72813,4852,10376,1755,2266,776,11050,1519,4495,1092,1482,556,3364,937,6628,1250,8490,1342,8528,1338,6458,1080,4722,709,3137,830,1817,637,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,200358,11264,41734,6027,20061,3318,4253,1355,602,431,3687,1381,1169,612,103,140,578,453,1341,625,2619,1016,1700,848,2464,797,754,447,678,595,113,135,21673,3561,3160,1139,375,296,3687,978,1373,644,588,346,874,568,2681,991,3077,950,2323,800,1295,539,1061,557,649,449,530,404,158624,9894,80742,5761,12047,1761,2460,709,10853,1793,5909,1203,1556,540,2827,733,9114,1728,10841,1967,11650,2030,7709,1880,3611,978,1336,593,829,414,77882,6046,11343,1792,2400,693,11258,2020,4848,1192,2103,700,2891,822,7017,1358,10103,1748,9957,1870,7525,1556,4639,1186,2135,840,1663,595,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,247324,10639,72174,7534,34769,4105,7594,1699,1544,559,6203,1445,3006,836,918,432,2452,952,4037,982,2774,872,2222,799,1969,547,1665,509,313,214,72,81,37405,4242,4811,961,715,382,7030,1360,3616,1037,676,399,1627,621,5553,977,5560,1387,2708,775,2192,654,1723,516,672,335,522,294,175150,9292,88522,5487,11949,1947,2644,670,14876,2330,6561,1199,3036,829,4622,836,11775,1635,8595,1396,8745,1514,6888,1176,4415,872,3028,564,1388,518,86628,5556,11193,1628,2260,827,12963,1899,6750,1102,2274,764,4639,926,9950,1617,9934,1572,8259,1289,7229,1095,5371,885,3448,689,2358,563,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,137820,6555,28602,4457,12444,1821,2174,747,707,322,2518,729,727,583,16,16,457,224,2044,668,1726,573,453,283,477,379,763,387,59,76,323,330,16158,3294,3434,1187,326,213,3857,1589,349,284,536,408,164,138,2729,928,2502,767,1099,442,402,233,513,300,98,131,149,159,109218,5323,55055,3174,10503,1510,1938,641,10752,1551,4112,922,1505,602,2599,588,5454,1154,7382,1418,4800,1006,2573,537,1905,524,1287,444,245,114,54163,3575,9325,1273,1599,542,11159,1496,4287,798,1452,480,2352,729,5104,1367,6636,1061,5409,1194,3505,800,1992,521,793,312,550,273,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,37176,4347,10029,2663,4876,1541,1246,767,248,280,1099,590,674,354,82,118,176,220,435,400,241,258,384,550,103,119,90,129,98,270,0,206,5153,1537,1054,716,412,354,898,519,107,143,108,115,0,206,812,664,328,240,425,447,306,242,360,195,254,310,89,107,27147,3506,16066,2196,2542,875,596,420,3566,1153,1637,728,238,231,383,340,2337,1117,1293,594,1045,563,728,473,1140,553,528,278,33,53,11081,2027,1486,655,593,388,2124,822,884,505,159,173,456,359,984,595,942,487,766,471,1456,497,486,304,508,350,237,130,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,144440,7906,34457,4486,16389,2659,2384,816,562,567,2541,842,1940,666,412,361,975,532,2065,851,1474,970,1184,634,988,545,1599,830,141,135,124,132,18068,2879,2381,801,455,313,4507,1297,1098,520,260,219,575,477,2027,780,2061,663,1115,503,972,392,1822,607,240,200,555,346,109983,7306,53997,4257,7958,1709,1915,725,9729,1915,3851,1064,1310,492,2454,824,6517,1466,5549,1392,5337,1000,3912,874,3093,875,1369,468,1003,374,55986,4499,6917,1363,1309,746,9167,1522,3464,848,1141,447,2489,729,5168,1063,8374,1533,4654,939,5298,1160,4065,997,2403,752,1537,516,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,21474,2387,3784,1095,1355,557,70,57,60,77,322,302,162,149,0,161,102,87,363,270,0,161,127,146,44,69,105,115,0,161,0,161,2429,846,433,356,0,161,710,298,27,48,91,175,64,79,342,303,154,118,169,161,271,230,168,258,0,161,0,161,17690,2127,8136,1451,2013,581,140,209,1158,480,510,309,188,241,305,205,693,411,758,445,623,296,745,511,566,372,269,188,168,125,9554,1591,581,319,549,360,1930,732,605,389,6,10,382,300,774,386,1512,730,679,401,985,517,841,459,623,322,87,98,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,41861,4286,7589,1781,3553,998,788,510,201,198,1002,539,91,109,39,47,195,171,80,96,518,429,170,207,282,218,117,90,56,89,14,24,4036,1142,485,288,116,178,542,294,479,332,375,368,7,12,400,236,657,477,362,415,298,201,123,125,97,138,95,123,34272,4261,16873,2431,3136,990,410,275,3222,1000,1340,587,581,266,831,307,1776,649,1946,589,1111,448,1062,398,1085,519,327,227,46,55,17399,2497,2600,747,561,374,3377,784,1591,579,437,336,909,304,1819,649,2559,810,1248,482,1183,514,602,262,332,254,181,137,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,122087,7187,16973,3080,8984,2123,2175,949,146,124,1642,597,446,266,354,381,250,221,863,476,729,421,1096,566,504,351,543,319,176,135,60,101,7989,1676,1790,755,56,80,1021,491,672,347,87,103,454,315,658,359,1233,516,957,570,509,308,331,230,79,109,142,174,105114,6299,52113,3768,7837,1371,1805,852,6730,1547,4017,1003,1410,560,2187,624,4495,1064,8890,1427,5976,962,3937,825,2491,727,1658,577,680,313,53001,4051,7790,1325,1514,657,8339,1396,2813,753,1415,562,2204,683,4786,1096,7659,1490,5888,1361,4933,1230,2745,807,1828,579,1087,503,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,25946,3210,4662,1380,2322,850,641,407,519,389,370,244,9,16,0,182,232,173,290,293,75,90,74,83,61,72,28,41,23,50,0,182,2340,806,637,445,0,182,205,228,131,197,0,182,120,196,265,278,538,404,120,140,164,143,71,104,0,182,89,105,21284,2824,9768,1880,849,415,363,316,1355,589,626,393,171,145,496,292,1394,697,924,422,1533,834,777,402,873,404,144,131,263,180,11516,1739,1529,593,413,235,1772,618,1169,621,416,257,388,242,1039,554,1255,469,1440,565,1302,621,492,289,213,127,88,136,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,202273,10153,28876,4570,15109,2647,2549,839,473,305,2667,995,632,306,372,327,785,482,2771,928,1292,629,1327,601,1075,588,544,301,278,201,344,250,13767,2446,2107,892,619,531,2564,937,365,220,131,161,421,279,876,418,1785,727,1717,697,1258,638,968,478,250,229,706,491,173397,9035,85126,4974,14373,1833,2558,804,13195,2001,5558,1213,1717,491,2207,524,10520,1651,10402,1835,8411,1573,6999,1131,4964,1078,2895,696,1327,533,88271,5918,14113,2357,2971,920,11587,1680,5383,1321,2309,691,2532,639,9886,1771,10899,1779,9431,1523,7772,1321,6410,1210,3111,872,1867,656,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,62352,5153,14042,3226,7060,1798,1158,634,73,84,653,324,461,471,221,299,45,62,1637,929,661,415,694,491,725,487,355,302,321,277,56,91,6982,1821,744,373,290,328,903,444,469,498,63,121,478,404,1005,586,661,354,1092,587,335,279,542,395,25,44,375,334,48310,4453,22594,2669,3019,1035,517,463,3176,1091,1315,671,545,403,586,404,2653,949,3442,1057,2054,730,1717,640,2036,637,979,495,555,257,25716,2884,3560,826,859,473,3736,1025,1397,574,57,75,547,317,3285,1176,3088,910,2593,843,2219,756,2480,852,1348,470,547,272,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
