GEO_ID,C27016_001E,C27016_001M,C27016_002E,C27016_002M,C27016_003E,C27016_003M,C27016_004E,C27016_004M,C27016_005E,C27016_005M,C27016_006E,C27016_006M,C27016_007E,C27016_007M,C27016_008E,C27016_008M,C27016_009E,C27016_009M,C27016_010E,C27016_010M,C27016_011E,C27016_011M,C27016_012E,C27016_012M,C27016_013E,C27016_013M,C27016_014E,C27016_014M,C27016_015E,C27016_015M,C27016_016E,C27016_016M,C27016_017E,C27016_017M,C27016_018E,C27016_018M,C27016_019E,C27016_019M,C27016_020E,C27016_020M,C27016_021E,C27016_021M,C27016_022E,C27016_022M,C27016_023E,C27016_023M,C27016_024E,C27016_024M,C27016_025E,C27016_025M,C27016_026E,C27016_026M,C27016_027E,C27016_027M,C27016_028E,C27016_028M,C27016_029E,C27016_029M,C27016_030E,C27016_030M,C27016_031E,C27016_031M,C27016_032E,C27016_032M,C27016_033E,C27016_033M,C27016_034E,C27016_034M,C27016_035E,C27016_035M,C27016_036E,C27016_036M,C27016_037E,C27016_037M,C27016_038E,C27016_038M,C27016_039E,C27016_039M,C27016_040E,C27016_040M,C27016_041E,C27016_041M,NAME,C27016_001EA,C27016_001MA,C27016_002EA,C27016_002MA,C27016_003MA,C27016_003EA,C27016_004MA,C27016_004EA,C27016_005EA,C27016_005MA,C27016_006EA,C27016_006MA,C27016_007EA,C27016_007MA,C27016_008MA,C27016_008EA,C27016_009MA,C27016_009EA,C27016_010EA,C27016_010MA,C27016_011EA,C27016_011MA,C27016_012EA,C27016_012MA,C27016_013EA,C27016_013MA,C27016_014MA,C27016_014EA,C27016_015MA,C27016_015EA,C27016_016EA,C27016_016MA,C27016_017EA,C27016_017MA,C27016_018EA,C27016_018MA,C27016_019EA,C27016_019MA,C27016_020EA,C27016_020MA,C27016_021EA,C27016_021MA,C27016_022EA,C27016_022MA,C27016_023EA,C27016_023MA,C27016_024EA,C27016_024MA,C27016_025MA,C27016_025EA,C27016_026MA,C27016_026EA,C27016_027EA,C27016_027MA,C27016_028EA,C27016_028MA,C27016_029EA,C27016_029MA,C27016_030MA,C27016_030EA,C27016_031EA,C27016_031MA,C27016_032EA,C27016_032MA,C27016_033EA,C27016_033MA,C27016_034EA,C27016_034MA,C27016_035EA,C27016_035MA,C27016_036MA,C27016_036EA,C27016_037MA,C27016_037EA,C27016_038MA,C27016_038EA,C27016_039EA,C27016_039MA,C27016_040EA,C27016_040MA,C27016_041MA,C27016_041EA,state
0400000US13,9792214,6101,2556328,44554,880581,22074,784225,22238,96356,8176,1442177,25830,806948,17584,635229,17457,233570,7839,228355,7821,5215,1419,1213971,33499,334331,16152,303374,16266,30957,4310,709427,18912,484093,14318,225334,10116,170213,6806,168294,6668,1919,809,2983644,48436,692644,20696,648687,20264,43957,4499,1891215,31800,1521463,27462,369752,15141,399785,8619,396949,8648,2836,1125,3038271,39460,548345,15100,535264,14760,13081,2384,2075644,26762,1944206,25355,131438,9594,414282,8198,413084,8258,1198,522,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1352502,2461,228125,11842,65421,5316,62185,5253,3236,1530,132258,7000,112237,5909,20021,2764,30446,2827,29721,2810,725,629,120201,10422,33113,4428,31922,4204,1191,669,66427,5830,59064,5056,7363,1767,20661,2574,20280,2563,381,302,443717,16086,112767,5901,109695,5784,3072,1209,265782,10244,245422,9805,20360,2981,65168,3875,64159,3719,1009,603,560459,14435,89502,4636,87623,4671,1879,696,363549,9865,351683,9407,11866,2108,107408,4254,107049,4264,359,263,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1599485,1900,387472,15427,133447,8006,122937,7689,10510,2291,213628,9758,137245,6847,76383,5919,40397,3122,39535,3132,862,556,224247,13604,67204,6279,60083,5685,7121,2276,123341,9015,88096,7014,35245,4396,33702,3265,33230,3263,472,376,540813,17269,141686,8129,129667,8418,12019,2358,315258,11814,265822,11943,49436,4925,83869,3588,83850,3591,19,25,446953,14520,82313,6187,78383,6215,3930,1678,291275,9697,269065,9872,22210,2816,73365,4415,73233,4415,132,157,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12564699,5208,2639780,36555,850046,20711,814334,20029,35712,4616,1514590,20096,1083136,18169,431454,13081,275144,6948,267570,6925,7574,1771,1320353,31541,348572,14193,332958,14222,15614,2824,756894,18930,553410,15443,203484,10958,214887,7524,211783,7367,3104,1040,3706397,43319,852578,16838,820132,15707,32446,3565,2280216,29172,1951386,26588,328830,11976,573603,11654,568109,11525,5494,1523,4898169,45160,883997,16892,869965,17140,14032,2354,3354684,31151,3204862,30167,149822,8208,659488,10831,656282,10801,3206,956,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6389889,3661,1436569,28879,478509,16329,437395,16499,41114,4893,828711,14800,550903,12620,277808,10350,129349,4710,127691,4776,1658,586,782693,22987,224053,11171,198190,10340,25863,3856,430807,13506,311708,10529,119099,7741,127833,4796,127425,4816,408,275,2183793,34336,510031,15144,474999,13773,35032,4524,1312344,21680,1121206,20324,191138,9411,361418,7311,360284,7324,1134,613,1986834,25303,334554,9289,325990,9504,8564,2275,1365340,20220,1299088,19551,66252,5720,286940,6681,286628,6741,312,183,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3002994,2489,569157,16850,167065,8748,159227,8483,7838,1973,329438,10874,265392,8990,64046,4789,72654,2919,72341,2913,313,271,329751,12142,95328,5383,90559,5227,4769,1423,169914,7598,140925,5993,28989,3401,64509,3203,64051,3135,458,372,1021494,20254,255337,9127,248347,9028,6990,1673,595735,11916,546135,11346,49600,4050,170422,4579,170128,4584,294,206,1082592,16071,192831,6313,189408,6451,3423,1292,729938,10925,709649,11040,20289,2444,159823,4557,159697,4567,126,110,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2808181,2397,571792,15299,192398,7790,173709,7207,18689,3076,320582,9274,212886,7527,107696,6256,58812,2555,58081,2540,731,398,330023,13045,96803,6565,90491,6107,6312,1991,182016,7204,135308,6257,46708,4155,51204,2618,50998,2590,206,192,934122,20150,247894,8624,236192,8287,11702,2099,542875,12492,474431,11969,68444,5086,143353,4225,142236,4250,1117,638,972244,17723,174226,6626,171791,6593,2435,904,652045,12016,627199,11586,24846,3026,145973,4015,145930,4018,43,70,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4266993,3245,1175421,25047,356561,11456,340090,10860,16471,3104,683095,16420,544835,13079,138260,7488,135765,4849,134772,4824,993,453,522497,17770,129166,8288,120210,7955,8956,2458,303454,11056,250325,9152,53129,4210,89877,4385,89663,4382,214,212,1367021,24718,301399,10825,289234,10684,12165,2487,834450,14291,740597,13568,93853,5402,231172,6949,230640,6906,532,425,1202054,24008,204204,7034,199461,6728,4743,1613,823581,16265,790930,15016,32651,3698,174269,7081,174056,7051,213,196,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4508426,3315,1270974,24331,420427,11870,398825,11850,21602,3552,713648,14608,438557,11532,275091,10385,136899,5511,134826,5368,2073,815,549886,21506,137260,10088,126766,9943,10494,2891,322285,12177,219361,9807,102924,6718,90341,4734,89690,4749,651,454,1303499,25580,289755,12250,272094,11886,17661,3441,813824,16773,656208,15598,157616,8201,199920,5660,198985,5735,935,419,1384067,28263,250926,10389,244421,10093,6505,1560,949999,18560,878595,16951,71404,6387,183142,6191,182439,6188,703,353,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292504,1470,275388,10895,70625,5443,66079,5345,4546,1351,163594,7214,124327,6334,39267,3124,41169,2397,40901,2396,268,199,151324,8649,33181,3862,30481,3679,2700,1038,84577,5030,62279,4072,22298,2655,33566,2192,33507,2196,59,101,430360,13106,86411,4995,78723,5280,7688,2183,258947,8695,219545,8547,39402,3914,85002,3247,84874,3238,128,139,435432,12155,60912,4274,59794,4202,1118,479,298480,8437,284132,8350,14348,2338,76040,3053,75947,3036,93,77,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5818389,4159,886765,24622,270844,12522,255586,12052,15258,2919,512968,15490,390494,12777,122474,7786,102953,4590,101471,4434,1482,700,502316,20321,150341,9198,144040,9178,6301,1608,278150,11953,215521,10505,62629,4831,73825,4371,72794,4256,1031,711,1530479,28870,362861,10531,349857,10910,13004,2563,945558,19222,807327,17683,138231,7850,222060,6598,218126,6495,3934,1009,2898829,30760,547422,13807,540811,13758,6611,1405,1951599,20188,1867877,19879,83722,6630,399808,7534,396517,7485,3291,992,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6505780,2720,1095616,23405,290095,10679,283373,10417,6722,1765,645702,16789,592889,16019,52813,4648,159819,5996,158094,5948,1725,1116,525065,18186,119533,7371,116675,7308,2858,1049,296564,11203,269325,10007,27239,3557,108968,5268,108617,5238,351,254,1670172,29925,351824,13594,344190,13369,7634,1852,1024370,18517,959945,17620,64425,4937,293978,7750,292826,7756,1152,547,3214927,26857,608808,11816,605161,11854,3647,1096,2191855,20144,2147826,19795,44029,3769,414264,7412,413298,7413,966,475,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9683611,4169,2264420,29634,696595,15219,663071,14970,33524,3927,1338862,19326,1022821,16473,316041,10429,228963,6469,226231,6371,2732,819,1094519,23226,270920,10324,254657,10124,16263,2632,625157,13548,491287,11679,133870,6396,198442,6083,197848,6153,594,330,3084506,35901,661159,13754,639159,14258,22000,2777,1851156,23459,1643747,20941,207409,8029,572191,9837,570838,9887,1353,449,3240166,33585,552556,12652,543573,12457,8983,1557,2195791,23314,2109535,22681,86256,4712,491819,8627,491357,8654,462,222,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5329887,2619,895994,21661,272986,11455,254476,11288,18510,3027,514811,11895,426520,9355,88291,6395,108197,3961,106883,3980,1314,605,524569,15752,150771,8251,141324,8520,9447,2191,281875,9423,235981,7972,45894,3883,91923,3905,91476,3943,447,291,1612978,21444,390307,10514,375486,11090,14821,1965,966109,14045,876221,14099,89888,5084,256562,5482,255983,5508,579,328,2296346,24557,448369,11080,444177,11086,4192,1095,1557251,14692,1517030,14296,40221,3472,290726,5812,290203,5823,523,343,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2889342,2471,891946,21013,288548,11078,272346,10690,16202,3037,499606,12879,318570,10668,181036,8751,103792,4650,102714,4564,1078,519,406319,18073,108481,7911,100083,7098,8398,1919,231571,11527,162050,8539,69521,5156,66267,4349,65916,4275,351,469,900404,25607,212285,10026,201735,10004,10550,2558,553404,17133,456579,13661,96825,7026,134715,5788,134498,5776,217,215,690673,18438,111423,6517,108333,6486,3090,1182,468882,12510,437045,11621,31837,4343,110368,4751,110091,4750,277,232,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5869979,3144,1341162,26840,409586,14250,364554,14156,45032,4894,778174,16907,510973,11928,267201,10958,153402,5158,152149,5033,1253,512,712793,19424,181174,9080,162135,8743,19039,2680,400853,12259,294156,9819,106697,7001,130766,5447,130556,5440,210,156,1944241,27308,447966,14102,422600,13717,25366,3114,1170317,17648,1013490,16384,156827,8201,325958,6908,324959,6924,999,542,1871783,26659,320684,10565,312737,10350,7947,1702,1267619,18994,1210436,17902,57183,4719,283480,6888,282781,6876,699,414,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,995121,1918,239966,10158,67382,5066,58707,4415,8675,2649,145338,6267,92223,4387,53115,4670,27246,2652,27101,2654,145,120,124227,7385,28422,3329,26091,3171,2331,874,72544,4778,48102,3888,24442,2821,23261,2502,23174,2502,87,112,326129,13083,74514,5256,69960,5008,4554,1179,189549,8126,155699,7398,33850,3143,62066,3332,61891,3324,175,207,304799,10637,48989,4052,47196,3981,1793,686,202869,6905,190390,6565,12479,1743,52941,3161,52616,3093,325,353,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
