GEO_ID,B17020I_001E,B17020I_001M,B17020I_002E,B17020I_002M,B17020I_003E,B17020I_003M,B17020I_004E,B17020I_004M,B17020I_005E,B17020I_005M,B17020I_006E,B17020I_006M,B17020I_007E,B17020I_007M,B17020I_008E,B17020I_008M,B17020I_009E,B17020I_009M,B17020I_010E,B17020I_010M,B17020I_011E,B17020I_011M,B17020I_012E,B17020I_012M,B17020I_013E,B17020I_013M,B17020I_014E,B17020I_014M,B17020I_015E,B17020I_015M,B17020I_016E,B17020I_016M,B17020I_017E,B17020I_017M,NAME,B17020I_001MA,B17020I_001EA,B17020I_002EA,B17020I_002MA,B17020I_003MA,B17020I_003EA,B17020I_004MA,B17020I_004EA,B17020I_005EA,B17020I_005MA,B17020I_006MA,B17020I_006EA,B17020I_007MA,B17020I_007EA,B17020I_008EA,B17020I_008MA,B17020I_009EA,B17020I_009MA,B17020I_010EA,B17020I_010MA,B17020I_011MA,B17020I_011EA,B17020I_012MA,B17020I_012EA,B17020I_013EA,B17020I_013MA,B17020I_014MA,B17020I_014EA,B17020I_015MA,B17020I_015EA,B17020I_016EA,B17020I_016MA,B17020I_017MA,B17020I_017EA,state
0400000US13,898680,3125,264948,17895,50229,4217,51526,4799,34568,4116,123390,9541,4105,1195,782,316,348,311,633732,18083,66507,4358,67540,5309,64616,4758,395995,9757,30756,3042,6602,1392,1716,628,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,137637,1485,18292,3029,2131,769,2232,730,2676,1010,9800,1837,1249,510,125,105,79,133,119345,3283,20132,1227,12787,1328,11759,1656,65388,2211,7278,852,1625,263,376,250,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,192570,1218,48720,5806,8128,1606,9094,1923,7587,1547,21858,2886,1601,700,318,304,134,132,143850,6134,17363,2191,17044,2297,17851,1959,81866,3298,8017,1376,1245,516,464,353,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2116667,3631,422138,18460,67705,5660,70324,5019,55880,4927,205398,9098,18294,2720,3485,1025,1052,558,1694529,18595,166585,6764,176524,5670,178490,6110,1028201,9980,110829,4301,24923,1674,8977,1223,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,414011,2168,118770,9883,20515,2528,21760,2560,15543,2375,57966,5718,2118,873,390,290,478,379,295241,9836,33185,2817,36330,3061,33409,3154,167412,6196,18518,2003,4360,866,2027,597,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,165937,1423,35352,4839,5654,1178,7089,1639,4450,1209,17197,2452,708,294,254,199,0,155,130585,4912,17191,2041,16413,1765,16373,1765,72962,2537,5622,840,1416,526,608,412,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,322293,1319,83151,6994,16196,2499,15123,1892,10414,1781,37963,3541,2608,923,507,276,340,240,239142,7307,29843,2498,29415,2321,28179,2122,133733,3828,14139,1570,3091,731,742,431,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,139957,2336,43734,4698,8981,1804,8567,1566,5178,1192,19971,2393,801,455,236,224,0,185,96223,4837,11734,1746,11079,1751,10359,1561,57486,2664,4672,906,679,354,214,217,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,215920,1846,49656,6043,9950,2573,6126,1467,4922,1309,25977,3221,1659,711,705,420,317,318,166264,6353,18488,2357,15295,1798,10272,1905,104526,3929,12942,1249,3655,632,1086,420,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,18809,768,3348,989,334,318,380,251,257,204,2022,762,256,302,99,124,0,159,15461,1204,695,317,2184,633,1783,607,9449,968,1031,343,273,232,46,96,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,546126,2118,77651,8710,10294,2078,9227,2278,8902,1715,45153,5225,2809,930,904,549,362,224,468475,9417,58071,3038,48026,3463,41802,3069,287800,4928,24854,1812,5981,950,1941,630,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,705226,2297,215763,10910,33223,3094,29769,2923,23793,2948,107661,6118,16425,2065,4132,922,760,469,489463,11211,48726,2890,44332,3095,48058,3606,311369,6635,29237,2028,5804,1179,1937,770,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,463489,1516,115309,8588,20725,2385,19293,2413,15607,2204,55114,4334,3716,790,626,315,228,199,348180,8425,38455,2517,39927,2765,39158,3007,198042,4489,24977,1611,5850,855,1771,565,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,268978,1319,62401,6596,12372,1940,10651,1758,7620,1635,29991,3576,1024,523,573,329,170,179,206577,6934,25519,2177,28005,2486,22911,1776,119608,4290,8126,1249,1829,710,579,299,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,72706,2327,18791,2440,3130,909,2692,850,1223,554,10731,1747,811,508,204,232,0,206,53915,2817,6522,1172,7103,1264,6371,1046,30878,2044,2168,732,585,456,288,264,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,225770,2387,54979,6758,10825,2058,10204,1957,5542,1350,25980,3359,1743,528,476,342,209,373,170791,6821,18707,2648,21165,2131,19486,2310,98421,3974,9137,1251,3103,810,772,478,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,33795,673,9864,1707,752,567,1755,515,1797,631,4779,1106,674,380,0,161,107,135,23931,1684,3316,828,3237,879,2225,647,13514,1110,1090,507,312,183,237,312,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,185203,1211,45203,5195,9075,1382,7046,1401,5890,1381,21374,2542,1255,647,295,237,268,267,140000,5176,17424,1494,19162,1462,16095,1825,79075,2926,6094,849,1621,498,529,283,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,781529,1302,162563,12410,28890,3252,28011,3587,21444,2861,75581,6516,6610,1458,1609,639,418,286,618966,12303,55560,3143,64515,4366,67459,3088,378440,6537,40389,2225,9215,1118,3388,1033,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,40876,884,8268,2321,1369,688,1372,608,1197,710,3898,1202,432,353,0,182,0,182,32608,2374,4235,1029,3431,930,2771,691,19626,1464,2073,583,323,310,149,206,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1703142,2413,361085,16853,55470,3885,48833,4606,42873,4265,180235,9687,23444,2752,8204,1573,2026,725,1342057,16307,123780,4738,111955,4923,113590,5200,844568,9740,113703,3999,25700,1774,8761,1281,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,974753,1376,249041,14509,37341,3880,32543,3720,28700,3399,122134,7791,19265,2209,6274,1253,2784,965,725712,14483,60140,3859,66652,4168,68731,3842,412810,7838,85025,3030,26503,1984,5851,1086,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3588697,3830,930023,28667,120948,8008,112996,5473,102628,5681,482519,16209,77642,4359,25678,2571,7612,1353,2658674,28711,240982,8541,210324,6686,199202,6225,1683902,17684,243271,5365,60102,2835,20891,2247,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,874347,2194,293678,15707,57108,5081,54717,5121,32556,3100,141527,7445,6273,1457,1237,598,260,164,580669,15561,67697,4544,70305,4465,61180,4392,349727,7928,26314,2848,4162,1044,1284,579,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,19897,1243,3962,1481,868,547,832,524,395,324,1774,799,93,130,0,147,0,147,15935,2033,1629,655,1867,623,2007,754,9618,1127,741,413,16,28,57,118,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,386934,2486,108414,7841,20482,2826,16963,2319,13383,2012,52330,3934,3803,911,1140,445,313,215,278520,7739,30282,2802,32684,2576,29963,2241,161653,4379,17612,1772,5240,1047,1086,460,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,368306,1717,100230,6675,20234,2010,19086,1919,12184,1476,45646,3887,2240,522,618,304,222,187,268076,6587,32614,1942,32266,1966,31087,2056,156440,3742,12569,1188,2584,531,516,359,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,485822,1842,128347,9151,21430,2647,22251,3214,16519,2353,63585,5216,3493,1126,860,429,209,201,357475,9488,41510,3153,39761,3408,41488,3366,209177,5669,21269,1954,3152,949,1118,498,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,804047,3154,255740,12431,40699,3540,38213,4217,32741,3414,127898,6419,12685,1908,2823,787,681,468,548307,13468,61098,3831,57714,3531,55273,3820,328092,6984,35639,2920,7506,1145,2985,889,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,144615,697,44822,5516,7213,1439,5334,1214,5711,1417,23282,3120,1866,669,1258,337,158,150,99793,5590,9456,1316,10256,1669,10514,1540,61537,3302,6767,1043,840,308,423,342,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,246940,1449,80353,7838,16333,2283,14402,2424,9410,1950,38576,4052,1222,456,380,346,30,72,166587,7599,16717,2790,17241,2463,15827,2359,104469,4226,9817,1357,1807,672,709,446,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,27118,1222,7258,1945,1871,792,1290,542,776,436,3242,978,43,91,36,78,0,151,19860,1938,2773,762,3089,853,1575,742,10960,1300,1335,645,128,190,0,151,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,315408,2169,111917,8456,24835,2715,20186,2161,13927,2525,50689,4772,1854,751,344,281,82,68,203491,8699,24214,2564,23576,2683,20280,2647,122026,4497,11432,1594,1807,608,156,165,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10215594,5859,2548394,49853,412384,10626,408995,12064,332994,11601,1189804,28958,142139,6483,46259,3386,15819,2182,7667200,51010,759198,13080,775067,14654,767632,13568,4577449,30462,598664,8932,142997,4266,46193,2870,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,388740,1905,91895,9243,17184,3056,17056,3030,12363,2062,42011,4203,2631,965,294,298,356,279,296845,9223,34937,2810,35480,3387,34245,2521,173295,4444,14925,1210,2915,504,1048,381,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,9435,771,1359,664,112,144,0,147,18,35,1126,584,70,96,33,64,0,147,8076,1016,936,455,1127,477,886,330,3969,841,828,309,223,168,107,111,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,714840,3078,114425,8866,20166,2907,16373,2673,13350,2266,61170,4607,2268,799,964,525,134,161,600415,9290,64271,3814,60992,3643,56159,3343,378463,5202,31591,2371,6239,1200,2700,902,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,844160,1842,193983,11773,36710,3624,35652,4071,23673,3036,90591,5743,5689,1452,992,553,676,401,650177,11386,75014,3407,80981,4530,73128,3772,379429,5609,34352,2192,5833,971,1440,590,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,22476,1591,6161,2141,918,327,860,463,1444,948,2674,1086,91,121,103,111,71,112,16315,2772,1336,571,1813,811,2350,979,8895,1991,1308,723,497,441,116,150,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,361035,1719,99395,7766,17362,2209,17862,1996,14276,2088,45458,3988,3743,1105,506,240,188,213,261640,7590,31274,2553,32209,2364,29973,2207,150051,3898,13592,1513,2624,779,1917,633,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,55695,437,15374,3059,2283,776,2558,853,1488,648,8852,2066,193,146,0,190,0,190,40321,3055,4639,1023,3874,740,4302,965,23468,2180,3396,749,429,265,213,179,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3481661,3842,1614869,25462,137758,5215,149243,5453,159672,7200,833903,17721,224140,7043,80816,3868,29337,2183,1866792,25167,81781,5115,102957,5567,131352,5387,1069434,17212,335685,7753,107141,3664,38442,3154,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
