GEO_ID,C17021_001E,C17021_001M,C17021_002E,C17021_002M,C17021_003E,C17021_003M,C17021_004E,C17021_004M,C17021_005E,C17021_005M,C17021_006E,C17021_006M,C17021_007E,C17021_007M,C17021_008E,C17021_008M,C17021_009E,C17021_009M,C17021_010E,C17021_010M,C17021_011E,C17021_011M,C17021_012E,C17021_012M,C17021_013E,C17021_013M,C17021_014E,C17021_014M,C17021_015E,C17021_015M,NAME,C17021_001EA,C17021_001MA,C17021_002EA,C17021_002MA,C17021_003MA,C17021_003EA,C17021_004MA,C17021_004EA,C17021_005MA,C17021_005EA,C17021_006EA,C17021_006MA,C17021_007EA,C17021_007MA,C17021_008EA,C17021_008MA,C17021_009MA,C17021_009EA,C17021_010MA,C17021_010EA,C17021_011EA,C17021_011MA,C17021_012EA,C17021_012MA,C17021_013EA,C17021_013MA,C17021_014MA,C17021_014EA,C17021_015MA,C17021_015EA,state
0400000US13,9823859,5286,1797969,39080,1395921,36282,484489,22662,911432,29233,153986,12328,757446,28812,402048,11689,8025890,39505,6933393,41654,5185703,54578,1747690,40474,460612,25022,1287078,33029,1092497,16914,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1379804,1532,156729,10340,113083,9336,56543,8042,56540,6101,12024,3010,44516,5538,43646,3597,1223075,10578,1073605,13161,798516,16085,275089,13935,90569,9555,184520,10660,149470,7091,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1603083,1505,237981,11550,169489,10235,86192,7931,83297,7679,19536,3800,63761,6984,68492,5258,1365102,11925,1195365,13418,989945,18062,205420,14891,78067,10829,127353,11070,169737,6695,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12571848,5001,1804535,31908,1307255,32750,458182,20825,849073,24354,153706,12648,695367,20795,497280,11196,10767313,32224,9124035,37541,7056456,46076,2067579,39810,650186,23706,1417393,30689,1643278,21623,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6391460,3622,974218,25464,693994,24250,234679,14933,459315,20190,93273,8797,366042,17942,280224,9050,5417242,25443,4623521,25579,3622924,33738,1000597,30895,314286,17810,686311,24656,793721,11273,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3004857,1994,367816,14237,228092,12787,87686,7106,140406,10168,28969,4876,111437,10113,139724,5909,2637041,14316,2215961,16918,1836357,20619,379604,15388,142031,11219,237573,11385,421080,8368,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2821431,1822,382712,13369,259576,11923,99661,10164,159915,10168,33209,5047,126706,10706,123136,5746,2438719,13498,2084369,14807,1691307,20771,393062,16768,137358,9636,255704,14658,354350,8264,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4275359,3071,817542,22333,588290,19967,236760,14589,351530,15744,76350,9076,275180,14046,229252,7492,3457817,22653,2952207,26611,2348492,28575,603715,21853,182172,11889,421543,17867,505610,11412,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4518525,2673,896524,23296,655108,20892,173007,14261,482101,16668,69903,7361,412198,16843,241416,9822,3622001,23979,3101954,28198,2229491,35031,872463,26540,254459,15775,618004,21502,520047,12384,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1294009,1312,182791,8933,116369,7996,39145,4423,77224,7792,19327,3744,57897,7130,66422,3700,1111218,8874,910776,10626,736446,13862,174330,11066,62377,6023,111953,9275,200442,7028,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5835377,3394,589818,21635,410496,21364,131884,12916,278612,15870,54651,6329,223961,15514,179322,6622,5245559,21844,4484289,24493,3278754,38538,1205535,32385,327053,21885,878482,27570,761270,13274,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6509672,2466,757235,20233,478280,19808,152194,11807,326086,16129,48604,6417,277482,15300,278955,9492,5752437,20269,4758830,27897,3694031,37894,1064799,29013,304300,15322,760499,25457,993607,16526,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9686787,4096,1568844,28256,1098325,25336,384503,18737,713822,20595,134037,9413,579785,20106,470519,11477,8117943,28619,6859058,32019,5346964,38857,1512094,32251,462287,17063,1049807,26935,1258885,17948,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5332552,2450,611354,19609,391127,17560,153118,12689,238009,12538,46690,4257,191319,12324,220227,7648,4721198,19298,3937740,20693,3212909,27391,724831,22582,251116,13358,473715,15808,783458,12286,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2895470,2092,623113,18212,478008,17139,129003,10875,349005,14984,47837,6280,301168,14374,145105,6777,2272357,17597,1986549,18213,1419662,24619,566887,21757,139686,13194,427201,17745,285808,7698,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5878658,2718,908628,22347,617634,22127,223402,16598,394232,17008,75466,6372,318766,16699,290994,8898,4970030,22523,4196396,23812,3291572,33312,904824,24750,268851,15965,635973,23294,773634,13319,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,997952,1702,153954,7951,91444,7233,38150,4587,53294,5427,11101,2228,42193,4894,62510,4572,843998,7992,690426,10348,565085,13189,125341,9546,49934,5582,75407,6903,153572,6597,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1828121,1343,227310,9475,155245,9556,58709,6388,96536,8918,16559,3216,79977,7869,72065,4110,1600811,9277,1343110,11955,1096744,13682,246366,11976,78224,6906,168142,10473,257701,6975,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2800768,2077,426730,18737,309390,18115,121445,11492,187945,14065,50348,9564,137597,10389,117340,6357,2374038,18462,1976681,21254,1408007,21045,568674,19138,211082,12486,357592,18184,397357,10597,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1287504,829,117983,7687,77987,7885,26892,4994,51095,6868,11094,3049,40001,6285,39996,3177,1169521,7413,980377,10350,797368,12865,183009,10533,65078,7806,117931,8950,189144,6667,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8762159,3378,972903,23646,729153,22966,268800,13992,460353,17878,87069,9232,373284,17509,243750,7915,7789256,23739,6775884,31168,5172071,30107,1603813,29716,449309,20380,1154504,26399,1013372,19171,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2045525,1124,436153,17466,333191,16026,136630,12891,196561,12308,37769,6378,158792,12367,102962,5787,1609372,17570,1370563,19555,994938,18053,375625,14186,116799,8888,258826,13913,238809,8509,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19228524,4824,3062938,48945,2227693,47175,870667,28898,1357026,30144,230002,12767,1127024,28049,835245,13595,16165586,49469,13503225,50691,9884848,55867,3618377,43538,1027221,26219,2591156,40272,2662361,23589,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9691794,3044,1668686,32408,1230162,32102,445375,21669,784787,24575,145225,12157,639562,23308,438524,12092,8023108,32440,6804776,40848,5229176,44777,1575600,33242,445593,19664,1130007,27358,1218332,21672,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,712548,1044,82264,6353,48816,5837,13607,2724,35209,5716,9238,2766,25971,4796,33448,3170,630284,6389,513615,7688,430410,9387,83205,7449,34786,5478,48419,6084,116669,5426,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11276403,3595,1785780,29476,1263330,28186,377069,18391,886261,22829,152675,11811,733586,21490,522450,11531,9490623,29809,7938871,35088,6160381,42055,1778490,39567,540450,18292,1238040,35028,1551752,20895,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3759517,2366,623840,14892,455521,13275,176020,9994,279501,10886,54994,5812,224507,10153,168319,5603,3135677,15164,2683924,17619,2087521,19030,596403,18534,198748,10515,397655,14623,451753,10478,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3893475,2646,644450,21249,414523,18340,183407,14616,231116,15500,51305,6595,179811,13728,229927,9579,3249025,21619,2671890,20890,2102991,25094,568899,21154,191679,12172,377220,15780,577135,11705,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12371337,3870,1682212,31577,1152249,31387,377290,19350,774959,25045,144845,11618,630114,23341,529963,11479,10689125,31767,8989422,38478,7023817,45027,1965605,39116,588830,21617,1376775,31142,1699703,22165,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1015655,599,145596,9132,94416,8332,23703,4039,70713,7682,12912,3593,57801,7521,51180,4209,870059,9216,724365,11596,545318,13781,179047,9121,53921,6647,125126,8628,145694,7092,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4691589,2682,843860,23093,624451,23579,181459,13550,442992,21032,68318,8172,374674,20223,219409,8268,3847729,23323,3270636,25505,2455729,32771,814907,24439,211809,16378,603098,22747,577093,12842,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,824373,1078,116843,6179,77741,5689,27693,4337,50048,4969,10152,2278,39896,4235,39102,2853,707530,6247,588815,7019,487647,9596,101168,8048,36248,4423,64920,6364,118715,5468,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6386663,3638,1171307,27981,866478,25733,318476,18088,548002,20690,93445,9071,454557,19708,304829,11429,5215356,28495,4452548,32600,3462890,40199,989658,28074,284774,15245,704884,23222,762808,16873,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26340247,5422,4523708,59686,3609156,55986,1549375,41904,2059781,46812,366102,21086,1693679,40368,914552,17005,21816539,59763,19034470,62319,14507001,80063,4527469,65650,1376164,37553,3151305,57222,2782069,32638,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2897762,1930,339900,16334,250113,15873,132653,11838,117460,12180,25824,5575,91636,11137,89787,5448,2557862,16258,2323878,16759,1994379,20503,329499,17757,115947,12592,213552,14708,233984,8078,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,601819,882,73149,4724,44782,4133,15189,2867,29593,3894,4684,1170,24909,3936,28367,2816,528670,4727,430736,6550,350291,8447,80445,5923,30753,4821,49692,4701,97934,4590,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8080300,3250,953395,25894,656631,23789,225926,16596,430705,19026,68553,8087,362152,18473,296764,8543,7126905,26890,6068242,30249,4781893,38750,1286349,30157,374802,18792,911547,30253,1058663,14053,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6927889,3758,913619,25464,615604,23091,243014,16583,372590,19769,86906,11041,285684,18871,298015,10947,6014270,25841,5013003,32070,4026335,39530,986668,26051,320942,17357,665726,21964,1001267,16277,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1792949,2707,327764,12083,222374,11334,84800,9097,137574,9066,32868,4775,104706,7960,105390,5225,1465185,12524,1245244,13028,1003505,17887,241739,12874,77837,6989,163902,10940,219941,7003,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5603486,2812,738270,19830,492508,16970,158617,10503,333891,15057,71263,6594,262628,13170,245762,7878,4865216,20454,4055479,21627,3279814,25931,775665,20849,278974,13212,496691,15663,809737,14039,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,570149,749,63774,5334,39123,4580,15060,2743,24063,4240,4852,1802,19211,3686,24651,2583,506375,5335,422880,7331,343649,9147,79231,7381,32707,4482,46524,5421,83495,4883,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3515261,1181,1624453,25674,1381061,25211,550116,20825,830945,24105,173395,13477,657550,21654,243392,8283,1890808,25838,1702685,26384,1129797,24683,572888,20546,146868,13539,426020,16139,188123,8164,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
