GEO_ID,B992522_001E,B992522_002E,B992522_003E,B992522_004E,B992522_005E,B992522_006E,B992522_007E,NAME,B992522_001EA,B992522_002EA,B992522_003EA,B992522_004EA,B992522_005EA,B992522_006EA,B992522_007EA,state
0400000US01,1246080,714687,267683,447004,531393,170492,360901,Alabama,null,null,null,null,null,null,null,01
0400000US02,156006,103179,36845,66334,52827,13854,38973,Alaska,null,null,null,null,null,null,null,02
0400000US04,1484857,956507,292521,663986,528350,133601,394749,Arizona,null,null,null,null,null,null,null,04
0400000US05,744318,413767,145093,268674,330551,98767,231784,Arkansas,null,null,null,null,null,null,null,05
0400000US06,6855688,4929106,1680193,3248913,1926582,520300,1406282,California,null,null,null,null,null,null,null,06
0400000US08,1302533,948014,285573,662441,354519,90646,263873,Colorado,null,null,null,null,null,null,null,08
0400000US09,900039,628902,217123,411779,271137,80662,190475,Connecticut,null,null,null,null,null,null,null,09
0400000US10,245808,170546,65950,104596,75262,24599,50663,Delaware,null,null,null,null,null,null,null,10
0400000US11,112492,85550,27484,58066,26942,7484,19458,District of Columbia,null,null,null,null,null,null,null,11
0400000US12,4693821,2728967,1027826,1701141,1964854,569848,1395006,Florida,null,null,null,null,null,null,null,12
0400000US13,2232553,1492541,491292,1001249,740012,212051,527961,Georgia,null,null,null,null,null,null,null,13
0400000US15,255375,169261,59162,110099,86114,17694,68420,Hawaii,null,null,null,null,null,null,null,15
0400000US16,402394,264640,95126,169514,137754,38245,99509,Idaho,null,null,null,null,null,null,null,16
0400000US17,3125655,2031234,640295,1390939,1094421,291962,802459,Illinois,null,null,null,null,null,null,null,17
0400000US18,1716341,1145374,372936,772438,570967,158954,412013,Indiana,null,null,null,null,null,null,null,18
0400000US19,879878,534125,179180,354945,345753,98154,247599,Iowa,null,null,null,null,null,null,null,19
0400000US20,739168,445622,139953,305669,293546,83070,210476,Kansas,null,null,null,null,null,null,null,20
0400000US21,1131197,671840,241103,430737,459357,143010,316347,Kentucky,null,null,null,null,null,null,null,21
0400000US22,1106785,589089,245051,344038,517696,128316,389380,Louisiana,null,null,null,null,null,null,null,22
0400000US23,392139,244300,82036,162264,147839,40091,107748,Maine,null,null,null,null,null,null,null,23
0400000US24,1426748,1048905,349640,699265,377843,99442,278401,Maryland,null,null,null,null,null,null,null,24
0400000US25,1570332,1092156,376352,715804,478176,134982,343194,Massachusetts,null,null,null,null,null,null,null,25
0400000US26,2693284,1658889,569283,1089606,1034395,284740,749655,Michigan,null,null,null,null,null,null,null,26
0400000US27,1526406,1019821,307634,712187,506585,134493,372092,Minnesota,null,null,null,null,null,null,null,27
0400000US28,741504,379452,152578,226874,362052,103587,258465,Mississippi,null,null,null,null,null,null,null,28
0400000US29,1575626,988438,319920,668518,587188,174466,412722,Missouri,null,null,null,null,null,null,null,29
0400000US30,272856,150293,52298,97995,122563,36609,85954,Montana,null,null,null,null,null,null,null,30
0400000US31,488438,298462,101085,197377,189976,57796,132180,Nebraska,null,null,null,null,null,null,null,31
0400000US32,547905,374883,116918,257965,173022,48399,124623,Nevada,null,null,null,null,null,null,null,32
0400000US33,364996,244440,79310,165130,120556,32117,88439,New Hampshire,null,null,null,null,null,null,null,33
0400000US34,2021062,1381794,460300,921494,639268,164303,474965,New Jersey,null,null,null,null,null,null,null,34
0400000US35,509151,286593,92096,194497,222558,53738,168820,New Mexico,null,null,null,null,null,null,null,35
0400000US36,3857906,2407718,919796,1487922,1450188,421481,1028707,New York,null,null,null,null,null,null,null,36
0400000US37,2435384,1569214,521857,1047357,866170,250084,616086,North Carolina,null,null,null,null,null,null,null,37
0400000US38,195002,101271,33553,67718,93731,26998,66733,North Dakota,null,null,null,null,null,null,null,38
0400000US39,3000748,1919891,632468,1287423,1080857,296886,783971,Ohio,null,null,null,null,null,null,null,39
0400000US40,950817,532133,169622,362511,418684,113683,305001,Oklahoma,null,null,null,null,null,null,null,40
0400000US41,932392,616696,181583,435113,315696,87319,228377,Oregon,null,null,null,null,null,null,null,41
0400000US42,3404164,2061546,712946,1348600,1342618,375579,967039,Pennsylvania,null,null,null,null,null,null,null,42
0400000US44,240878,168376,55015,113361,72502,20780,51722,Rhode Island,null,null,null,null,null,null,null,44
0400000US45,1243177,728958,253266,475692,514219,163117,351102,South Carolina,null,null,null,null,null,null,null,45
0400000US46,228010,124813,39419,85394,103197,29728,73469,South Dakota,null,null,null,null,null,null,null,46
0400000US47,1659797,994895,354176,640719,664902,211679,453223,Tennessee,null,null,null,null,null,null,null,47
0400000US48,5674241,3307196,987253,2319943,2367045,539934,1827111,Texas,null,null,null,null,null,null,null,48
0400000US49,635163,451224,133718,317506,183939,41411,142528,Utah,null,null,null,null,null,null,null,49
0400000US50,180184,113356,36369,76987,66828,18040,48788,Vermont,null,null,null,null,null,null,null,50
0400000US51,2014812,1407755,444008,963747,607057,182431,424626,Virginia,null,null,null,null,null,null,null,51
0400000US53,1654620,1142142,348659,793483,512478,136697,375781,Washington,null,null,null,null,null,null,null,53
0400000US54,530755,245645,99711,145934,285110,82421,202689,West Virginia,null,null,null,null,null,null,null,54
0400000US55,1536893,1000272,326041,674231,536621,148231,388390,Wisconsin,null,null,null,null,null,null,null,55
0400000US56,155617,90411,25876,64535,65206,16990,48216,Wyoming,null,null,null,null,null,null,null,56
0400000US72,837840,341638,263312,78326,496202,84273,411929,Puerto Rico,null,null,null,null,null,null,null,72
