GEO_ID,B01001H_001E,B01001H_001M,B01001H_002E,B01001H_002M,B01001H_003E,B01001H_003M,B01001H_004E,B01001H_004M,B01001H_005E,B01001H_005M,B01001H_006E,B01001H_006M,B01001H_007E,B01001H_007M,B01001H_008E,B01001H_008M,B01001H_009E,B01001H_009M,B01001H_010E,B01001H_010M,B01001H_011E,B01001H_011M,B01001H_012E,B01001H_012M,B01001H_013E,B01001H_013M,B01001H_014E,B01001H_014M,B01001H_015E,B01001H_015M,B01001H_016E,B01001H_016M,B01001H_017E,B01001H_017M,B01001H_018E,B01001H_018M,B01001H_019E,B01001H_019M,B01001H_020E,B01001H_020M,B01001H_021E,B01001H_021M,B01001H_022E,B01001H_022M,B01001H_023E,B01001H_023M,B01001H_024E,B01001H_024M,B01001H_025E,B01001H_025M,B01001H_026E,B01001H_026M,B01001H_027E,B01001H_027M,B01001H_028E,B01001H_028M,B01001H_029E,B01001H_029M,B01001H_030E,B01001H_030M,B01001H_031E,B01001H_031M,NAME,B01001H_001EA,B01001H_001MA,B01001H_002MA,B01001H_002EA,B01001H_003EA,B01001H_003MA,B01001H_004MA,B01001H_004EA,B01001H_005EA,B01001H_005MA,B01001H_006MA,B01001H_006EA,B01001H_007EA,B01001H_007MA,B01001H_008MA,B01001H_008EA,B01001H_009EA,B01001H_009MA,B01001H_010EA,B01001H_010MA,B01001H_011MA,B01001H_011EA,B01001H_012EA,B01001H_012MA,B01001H_013MA,B01001H_013EA,B01001H_014EA,B01001H_014MA,B01001H_015EA,B01001H_015MA,B01001H_016EA,B01001H_016MA,B01001H_017MA,B01001H_017EA,B01001H_018EA,B01001H_018MA,B01001H_019MA,B01001H_019EA,B01001H_020EA,B01001H_020MA,B01001H_021EA,B01001H_021MA,B01001H_022MA,B01001H_022EA,B01001H_023EA,B01001H_023MA,B01001H_024MA,B01001H_024EA,B01001H_025MA,B01001H_025EA,B01001H_026EA,B01001H_026MA,B01001H_027EA,B01001H_027MA,B01001H_028MA,B01001H_028EA,B01001H_029EA,B01001H_029MA,B01001H_030MA,B01001H_030EA,B01001H_031EA,B01001H_031MA,state
0400000US13,5474262,3318,2700626,2870,146131,1540,163678,5250,168160,5089,103873,2060,76238,3140,180360,3202,172186,1772,165188,1700,352696,1898,402964,1197,364203,337,259557,767,111523,2275,33869,2147,2773636,3285,137057,1493,153354,4293,160639,4542,95741,1992,68295,3100,169201,3609,168850,1807,167648,1576,353117,1705,405958,1064,388776,198,289406,335,150455,2712,65139,2720,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,325266,574,180553,859,7486,459,6200,904,6121,907,2701,431,3324,596,17371,788,18426,349,14250,675,24880,488,22499,181,26907,52,20484,72,6381,746,3523,746,144713,991,6575,459,6269,808,4217,684,2951,505,2746,426,8771,408,12425,168,11298,437,16843,434,18542,87,24693,181,17957,181,8091,685,3335,694,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1352954,769,674720,1130,42681,563,49453,2478,46510,2495,28621,743,18509,1364,44326,1361,41538,720,43563,614,83324,748,84708,561,88664,118,63600,241,29260,1384,9963,1391,678234,1184,41171,564,43338,2644,47236,2621,26555,719,16950,914,40913,999,42535,799,43371,601,81497,607,86298,217,92536,259,65496,390,35095,1651,15243,1652,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8006397,2946,3927599,2332,204590,1104,213614,5449,231989,5479,143199,948,99294,1718,251040,2178,257827,837,262118,602,493729,729,589403,768,576261,313,357041,244,179743,2833,67751,2876,4078798,2290,195151,1235,201567,4687,220271,4662,136930,683,92891,1607,244211,1886,254442,683,259982,788,486687,908,598162,529,599897,226,402750,344,247386,4725,138471,4721,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5293743,2944,2603935,2120,153209,854,165047,5391,164736,5318,104449,894,74435,1626,183099,1863,162442,831,163103,666,327218,777,372377,707,360512,391,227045,150,111006,2334,35257,2315,2689808,2047,144568,858,148377,4270,164037,4213,99787,966,68791,1933,181305,1977,162042,466,162406,724,324786,791,377562,384,375388,474,255945,212,144362,3107,80452,3025,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2707827,952,1335791,982,77826,280,80325,3090,85992,3119,51364,724,37506,1446,95915,1464,80576,655,86001,337,157492,384,183948,204,190961,60,119062,93,64089,1438,24734,1447,1372036,1035,74475,349,77440,2477,80972,2506,48797,738,40461,1929,89087,1990,77835,374,82876,503,155493,503,185072,266,193173,68,130297,52,87613,2190,48445,2208,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2227984,909,1101181,1263,67260,800,69724,3190,69488,3091,42593,927,32088,1687,78831,1773,70495,940,73250,370,130413,560,147361,530,153514,148,96340,326,49353,1626,20471,1667,1126803,1550,64852,828,63266,2626,68082,2662,40171,962,29591,1879,72741,1983,67257,842,70839,423,129186,663,151311,495,159888,143,104879,271,66980,2048,37760,2038,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3769031,1775,1851214,2342,111916,1103,116513,3834,115281,3641,73634,1539,48033,2283,130834,2357,115877,1266,117070,795,238425,983,264554,394,251602,231,167842,88,75754,1924,23879,1917,1917817,2226,103564,1086,109839,3897,109053,4009,66173,1522,48696,2324,123695,2304,115362,973,119667,594,239702,708,273268,525,269234,162,188839,154,101526,2483,49199,2502,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2753573,1470,1354525,1828,78389,1319,78315,3569,86055,3603,50604,1421,36319,2359,88567,2479,93028,1420,93940,1282,170020,1516,188949,1259,188109,282,124506,520,58421,1879,19303,1802,1399048,1964,75221,1153,80924,4129,77565,4086,47556,1203,31051,2083,89046,2197,93875,1305,92965,867,167346,1095,193824,610,196011,204,138018,392,78968,2386,36678,2368,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1245685,1001,609183,1003,29292,336,32801,2029,34281,2030,22562,379,15455,561,37033,583,34563,942,34051,159,71410,105,93711,104,96635,159,66066,60,30332,1266,10991,1252,636502,713,27459,335,29646,1790,33339,1804,20782,430,15432,863,34561,860,35402,387,34973,159,73955,17,97635,129,103074,24,70698,81,39353,1550,20193,1550,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3133653,2911,1535124,1771,77938,671,81732,3089,88142,3144,55669,604,39461,1025,96555,1080,103422,445,97302,362,178572,791,238235,443,230142,267,149307,153,69669,1789,28978,1804,1598529,1727,73899,467,77884,2790,84062,2736,52999,498,37096,1973,93082,1918,98977,581,96713,365,182982,283,246980,366,240155,436,165359,324,92844,2045,55497,2027,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4977913,5629,2410552,2859,111464,948,117671,4146,140238,4278,87150,554,69693,487,163095,806,162247,855,149967,965,287675,926,380039,775,357931,499,227340,373,110305,2437,45737,2311,2567361,3690,107000,785,113433,3797,129515,3934,83141,476,70493,713,163243,947,163134,531,150748,776,297031,1048,395229,1002,383677,770,260985,342,155276,2948,94456,2948,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7500803,2543,3701295,1409,191871,610,208811,4266,225183,4281,144583,519,98159,779,259169,888,222905,632,218914,601,439261,553,553688,271,554480,254,353059,277,169516,2395,61696,2370,3799508,1691,181322,473,198299,4180,214359,4288,137836,550,92499,979,248591,1085,215092,560,215181,364,435872,518,557711,343,574688,252,385798,248,222895,3304,119365,3281,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4437012,2786,2196404,2105,123984,292,126024,3325,134741,3278,81350,579,54199,795,137674,870,140894,595,149049,885,268962,434,328853,208,322034,218,193380,160,97069,1733,38191,1730,2240608,1454,118110,336,119093,3269,129763,3225,77245,729,55130,1200,132834,1285,136152,315,145718,122,262584,221,329728,666,327168,228,209354,136,125409,2242,72320,2241,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1712773,870,841847,2211,49409,1521,49396,2815,55668,2834,30859,1372,25881,2247,55326,2248,51044,1398,50589,1936,105825,1720,116208,1266,113933,462,84657,315,41256,1443,11796,1455,870926,2188,44184,1527,51145,2964,49809,2974,30144,1454,25793,2547,49992,2824,51498,1590,49952,1275,106586,1409,116485,1093,120829,387,93687,412,54960,2036,25862,2110,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4847814,3135,2381316,2751,137284,1164,145524,4219,147852,4224,90674,1293,60719,1854,163180,2083,154410,1280,155396,815,292346,836,337268,461,329286,201,220036,383,109991,2255,37350,2249,2466498,2244,129802,1158,136939,4355,142231,4291,88615,1223,61011,1851,159009,1983,151092,1015,155348,847,287796,1026,342557,561,347867,167,245423,157,145895,2619,72913,2625,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,887541,223,445743,617,23416,388,26288,1683,24877,1683,15908,475,12224,1125,30887,1172,27469,779,28716,218,51670,424,58325,297,68695,9,47547,10,22624,1038,7097,1046,441798,599,23817,388,24326,1294,23957,1293,14673,475,10118,746,29759,951,25139,604,27077,263,49424,300,58637,197,70128,16,46356,9,25274,1131,13113,1130,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1513607,990,748258,920,45799,306,47508,1888,47710,1865,27419,578,20722,1136,52871,1091,47834,490,50259,309,91244,327,100561,288,103961,259,64630,13,35308,970,12432,962,765349,999,43337,400,44782,1821,45185,1826,27273,596,19646,1118,50233,1137,46540,573,50349,449,88188,333,101478,344,107169,78,69800,110,45822,1514,25547,1529,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1457400,1473,742579,1400,32458,471,35611,2224,36341,2328,22235,896,13449,974,39421,1149,47397,751,48717,950,96326,1104,111883,609,114803,222,91592,267,41102,1380,11244,1380,714821,1410,30934,966,34444,1954,32918,1990,20759,775,11412,543,37528,704,45818,488,45006,371,86661,654,103700,733,113753,247,91198,302,43567,1752,17123,1736,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1209818,929,595794,1005,27279,347,32036,2116,34860,2110,23231,112,17081,626,40124,612,35170,185,33679,226,69738,444,96884,88,93304,64,57903,37,24729,1246,9776,1238,614024,484,26842,348,30327,2001,33479,2001,21914,182,18455,1198,37498,1221,33654,111,33407,143,71663,120,99402,174,95678,75,61595,126,32569,1530,17541,1534,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5059967,3659,2465988,2253,117836,448,132280,4110,151489,4076,96615,269,59371,326,144645,451,142293,591,136320,863,289124,665,398259,758,380743,438,241047,369,122666,2878,53300,2903,2593979,2103,111905,402,128911,4094,140619,4089,91412,188,53455,516,138515,471,134676,450,136016,271,293376,673,410275,565,398856,414,277295,484,170433,4117,108235,4150,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,807748,1623,398330,1854,16176,856,17422,1633,17958,1621,10884,1077,8929,1178,24857,1387,23811,933,24049,1195,43231,1209,54415,1159,68412,421,53370,480,26980,1304,7836,1224,409418,1727,16878,970,16971,1569,16960,1689,10919,960,7727,1324,20392,1462,22535,1288,20695,1095,43383,1117,56737,1100,74548,220,56866,967,30642,1659,14165,1854,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11122385,5763,5437057,3322,275305,914,283583,5112,307822,5015,193214,328,142026,1380,358447,1283,376885,725,350046,723,654013,791,814689,826,792599,736,513740,451,266322,4113,108366,4138,5685328,3584,261765,884,268875,4719,291025,4737,182486,378,138614,1577,354347,1858,377206,770,350144,627,650017,867,822799,851,826962,704,583862,778,355456,5166,221770,5066,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6359485,4159,3104502,3478,155568,1980,169734,5043,188427,5060,108856,1520,81762,2585,218562,2823,193484,1845,182884,2142,399948,2022,459450,1016,432194,227,320034,573,147978,2733,45621,2640,3254983,3326,150367,2133,164399,5121,174930,5234,106910,1588,78620,2903,194950,2998,196258,1595,189492,1404,407823,1862,471051,884,469818,419,361030,390,198582,3801,90753,3741,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,641678,840,328068,928,20889,390,20958,1300,16408,1335,10815,449,11048,960,30939,939,25011,771,23349,498,37503,136,41541,20,44359,66,25799,230,13879,664,5570,664,313610,710,18850,382,18088,1482,17616,1489,10160,458,9716,1172,26107,1116,21177,465,20606,203,33944,329,39254,357,42318,12,26012,27,18116,1188,11646,1187,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9277608,2747,4549101,1677,251366,817,273883,6560,282410,6438,179593,692,118813,1609,297950,1628,292157,1062,279778,785,558457,758,661437,474,658737,279,415435,325,207999,3327,71086,3317,4728507,1869,237568,935,255163,5646,272411,5641,170546,733,116886,2015,289827,1972,283416,762,280203,565,560164,610,674207,357,690955,398,468784,155,275029,5009,153348,4978,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2597146,626,1278550,831,72636,652,76036,2474,72874,2461,45951,531,33157,1439,85738,1426,84520,848,85750,491,156745,520,175713,620,178907,200,125165,117,66339,1456,19019,1454,1318596,865,67975,388,70194,2287,70558,2282,42571,473,28854,1347,83682,1411,82982,676,84863,201,155622,562,178391,576,190454,89,140614,152,82891,2244,38945,2244,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3052407,2154,1501819,1445,74941,628,77379,3469,81112,3465,51460,577,32594,705,93836,822,97635,423,101227,697,194784,741,205088,352,227705,673,163032,249,71705,2048,29321,2031,1550588,1515,70250,553,73032,2918,77496,2970,47535,674,30492,1106,93036,1069,96662,217,102416,301,189523,433,208451,566,245394,217,176614,124,88505,2880,51182,2874,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
