GEO_ID,C15010A_001E,C15010A_001M,C15010A_002E,C15010A_002M,C15010A_003E,C15010A_003M,C15010A_004E,C15010A_004M,C15010A_005E,C15010A_005M,C15010A_006E,C15010A_006M,NAME,C15010A_001MA,C15010A_001EA,C15010A_002EA,C15010A_002MA,C15010A_003EA,C15010A_003MA,C15010A_004EA,C15010A_004MA,C15010A_005EA,C15010A_005MA,C15010A_006MA,C15010A_006EA,state
0400000US22,539707,10537,150271,6128,66407,4037,111379,5336,88866,4924,122784,4795,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,271670,6607,90304,4557,26496,2043,42413,2847,40259,2608,72198,3561,Maine,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1025026,10439,415612,9164,79440,3697,169214,5726,113798,5256,246962,5756,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1643014,17544,611918,10958,132339,4897,301412,8456,166455,5825,430890,10416,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1534904,15584,480828,9151,160118,5218,335200,7079,242227,6594,316531,7181,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1138645,12250,364972,6744,107756,4841,225555,6085,175537,5695,264825,6335,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,296838,8681,72222,4533,34827,3332,67161,4283,69265,4347,53363,3427,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,980452,14827,274028,9457,101794,4824,213760,6870,170924,6136,219946,6278,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,195238,5139,70025,3484,23308,2316,29160,2999,37386,2862,35359,3053,Montana,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,333821,6462,86051,3333,38093,2773,75217,3577,69929,3284,64531,3072,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,333232,8073,103158,4875,29149,2483,77160,4535,46858,3398,76907,3946,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,306584,7043,108784,4436,27774,2274,59301,3444,38149,2007,72576,4727,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1642016,15454,553867,12452,123548,4881,357910,8165,226286,6362,380405,8981,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,308677,7117,114246,4960,27011,2429,45446,2849,51546,3648,70428,3600,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3476424,20496,1149363,16238,272658,6757,632333,12435,447097,8584,974973,14662,New York,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1511918,17807,494166,9447,139737,6239,307971,8972,211666,7305,358378,9558,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,122144,3969,37325,2248,14612,1672,24450,2346,24416,1956,21341,2100,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1824210,16512,537215,11584,197504,6192,396526,9020,319480,8162,373485,9266,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,498425,8834,134084,4602,49174,2797,113899,4577,101374,3625,99894,4251,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,752762,13628,291653,8901,60064,3999,109086,5031,90331,4728,201628,8593,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2238330,20875,704480,12274,232401,6330,445708,7339,373384,8571,482357,9188,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,197770,6388,65905,3633,17011,2003,36923,2995,23808,2232,54123,3565,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,698779,11737,221995,7291,64146,3864,154407,5213,114021,4784,144210,6375,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,144751,5227,39443,3204,16727,1832,29092,2327,34116,2676,25373,2281,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,940588,14641,280624,8579,89559,4166,211405,6990,152566,5451,206434,7468,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3682917,29523,1207682,18763,295238,8845,843109,14334,540162,11770,796726,15168,Texas,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,491071,8226,157165,5550,45808,2955,91720,3905,76273,3757,120105,4071,Utah,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,146944,4214,52815,2704,11732,1249,17821,1580,21426,1749,43150,2234,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1573068,16894,625127,11892,109870,5204,288481,8154,162945,5227,386645,9783,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1294202,17765,496394,11505,109311,5017,211140,7054,151338,6527,326019,8837,Washington,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,232789,6223,61820,4018,28191,2320,47821,3110,52246,3548,42711,3017,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1026400,13077,310504,6993,114563,4890,202032,5514,175284,5083,224017,5810,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,98459,4168,34726,3022,9032,1555,14767,1850,19305,2075,20629,2488,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,442754,9865,125507,6196,37763,3036,136507,5950,85646,5712,57331,4194,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,72
