GEO_ID,C18107_001E,C18107_001M,C18107_002E,C18107_002M,C18107_003E,C18107_003M,C18107_004E,C18107_004M,C18107_005E,C18107_005M,C18107_006E,C18107_006M,C18107_007E,C18107_007M,C18107_008E,C18107_008M,C18107_009E,C18107_009M,C18107_010E,C18107_010M,C18107_011E,C18107_011M,C18107_012E,C18107_012M,C18107_013E,C18107_013M,C18107_014E,C18107_014M,C18107_015E,C18107_015M,NAME,C18107_001EA,C18107_001MA,C18107_002MA,C18107_002EA,C18107_003MA,C18107_003EA,C18107_004MA,C18107_004EA,C18107_005EA,C18107_005MA,C18107_006EA,C18107_006MA,C18107_007EA,C18107_007MA,C18107_008MA,C18107_008EA,C18107_009MA,C18107_009EA,C18107_010EA,C18107_010MA,C18107_011EA,C18107_011MA,C18107_012EA,C18107_012MA,C18107_013EA,C18107_013MA,C18107_014MA,C18107_014EA,C18107_015MA,C18107_015EA,state
0400000US13,7418631,4122,3498332,5398,2971121,5651,110065,6439,2861056,8052,527211,2183,61618,3989,465593,4213,3920299,4385,3229524,3776,131758,5068,3097766,6225,690775,2678,131051,5524,559724,5156,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1059752,2332,516832,2489,416392,2404,13895,2113,402497,3193,100440,625,13604,1655,86836,1731,542920,1526,419677,1472,10275,1363,409402,1789,123243,962,25478,1954,97765,2017,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1182227,2150,579568,2513,470688,2425,16481,1912,454207,3099,108880,1238,12105,1784,96775,2148,602659,2106,480206,2129,16541,2249,463665,3106,122453,1225,18999,2149,103454,2444,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9721491,2658,4686287,4025,3937112,3632,114358,5818,3822754,6980,749175,2161,84176,3321,664999,3960,5035204,3560,4061257,3444,128397,5736,3932860,6572,973947,2722,180966,4851,792981,5342,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4918037,2491,2373305,3172,1974813,3143,78175,4250,1896638,5346,398492,1718,44108,2463,354384,2594,2544732,2986,2037684,3166,90028,4364,1947656,5706,507048,2033,90968,3620,416080,3702,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2339549,2563,1148148,3066,940881,2826,28962,2524,911919,3721,207267,1212,17862,1426,189405,1632,1191401,2375,931260,2277,27522,2421,903738,3311,260141,1428,34079,2541,226062,2425,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2124506,3176,1034217,3019,857425,3023,30501,2738,826924,3710,176792,1440,18002,1492,158790,2019,1090289,2621,867739,2613,35773,3058,831966,3615,222550,1713,35195,2385,187355,2795,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3315753,3428,1592966,3826,1312942,3557,72691,3998,1240251,5224,280024,1718,39725,2616,240299,3233,1722787,3151,1371728,2838,81155,3819,1290573,4831,351059,1868,75382,3518,275677,3603,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3434954,2874,1626315,3488,1359287,3489,59007,4346,1300280,5572,267028,1635,34265,2543,232763,2753,1808639,2807,1465365,3005,74664,3750,1390701,4892,343274,1925,74728,3250,268546,3619,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1058606,1333,508785,1723,401838,1536,20199,2553,381639,2884,106947,923,9668,995,97279,1338,549821,1490,420991,1561,23348,2010,397643,2452,128830,1046,18848,1624,109982,1903,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4536080,2425,2142676,2617,1796563,2440,48079,3130,1748484,3891,346113,1566,37160,2474,308953,2980,2393404,2118,1940871,2385,57274,3819,1883597,4488,452533,1907,79153,3170,373380,3375,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5280950,1609,2516905,2698,2094170,2328,69116,4152,2025054,4287,422735,1747,42773,3002,379962,3217,2764045,2442,2209751,2094,74847,4057,2134904,4305,554294,1867,93755,3780,460539,4225,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7578681,1896,3653667,3043,2994165,2607,138388,5118,2855777,5807,659502,1732,74250,3607,585252,3868,3925014,2212,3093101,2331,153788,5430,2939313,6077,831913,1901,150557,4851,681356,4888,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4117420,1660,2022595,2634,1687188,2285,47641,3178,1639547,3651,335407,1721,31656,1802,303751,2564,2094825,2509,1682824,2184,53043,3300,1629781,3801,412001,1848,58424,2789,353577,2913,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2197286,2400,1029954,2940,851164,2849,42572,3442,808592,4700,178790,1599,28124,2677,150666,3004,1167332,2524,930980,2761,54999,4284,875981,5145,236352,1580,53168,2338,183184,2797,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4563045,3144,2188408,3993,1792812,3836,80014,5182,1712798,6169,395596,1886,40828,3180,354768,3724,2374637,3128,1876627,3576,94688,4848,1781939,6086,498010,2401,82476,3330,415534,3575,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,784065,1545,388008,1917,308665,1943,10196,1565,298469,2416,79343,691,6913,1066,72430,1263,396057,1347,309886,1372,12987,1649,296899,2103,86171,745,10676,1171,75495,1301,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1387094,1815,679323,1959,563910,2002,14397,1672,549513,2648,115413,852,12215,1266,103198,1619,707771,1456,563893,1492,18408,1775,545485,2337,143878,991,18802,1670,125076,1709,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2143898,1279,1060763,2119,873435,2052,27237,2350,846198,3205,187328,868,20541,1887,166787,2036,1083135,1651,874448,1707,33792,3203,840656,3695,208687,1036,34217,2447,174470,2580,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1045088,1086,509359,1725,417858,1648,10821,1961,407037,2303,91501,773,8020,1260,83481,1523,535729,1325,425686,1339,14944,2002,410742,2515,110043,890,15040,1502,95003,1680,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6823607,1795,3267269,2439,2722701,2401,73593,3843,2649108,4117,544568,1636,59490,3266,485078,3835,3556338,2029,2828797,1773,79549,4035,2749248,4254,727541,1580,129579,4640,597962,4631,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1551689,2238,751446,2648,609403,2600,29246,2950,580157,4178,142043,1125,19185,2072,122858,2209,800243,1688,629123,1945,30120,2951,599003,3929,171120,1200,33017,2512,138103,2648,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15282470,3460,7266406,3952,6072759,4101,175827,5640,5896932,7464,1193647,2645,141660,4930,1051987,5398,8016064,3692,6412911,3688,211923,6245,6200988,7135,1603153,2622,313335,6251,1289818,6183,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7465483,4723,3526266,5885,2906020,5759,128653,5878,2777367,7329,620246,2087,71347,3863,548899,4418,3939217,3696,3139188,3671,140643,6104,2998545,7580,800029,2574,152627,5721,647402,6104,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,557260,1237,282718,1910,237245,1849,4705,1007,232540,2179,45473,650,3621,715,41852,865,274542,1314,221123,1320,6052,925,215071,1484,53419,449,6579,1287,46840,1292,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8789328,3307,4221904,4609,3463646,4066,133666,5540,3329980,5668,758258,2246,82725,3362,675533,3940,4567424,3698,3597491,3589,162794,6001,3434697,6826,969933,3063,166398,4968,803535,5894,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2847843,1975,1372782,2524,1132000,2291,48029,2853,1083971,3666,240782,1512,29333,1983,211449,2174,1475061,2478,1173044,2185,58377,3069,1114667,3525,302017,1541,55957,2426,246060,2505,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3074222,2166,1498088,3083,1214060,2825,50119,4321,1163941,5552,284028,1631,31088,2308,252940,2652,1576134,2702,1235567,2740,61718,4345,1173849,5042,340567,1667,61021,3602,279546,3607,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9889741,2205,4741742,3408,3849848,3141,145439,5830,3704409,6204,891894,2485,92533,2952,799361,4063,5147999,3044,3984011,2568,167044,5998,3816967,6438,1163988,2509,204168,5360,959820,6230,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,827518,941,392505,1607,324722,1422,13291,1898,311431,2429,67783,859,8272,1135,59511,1353,435013,1295,342833,1383,14916,2045,327917,2455,92180,983,16204,1560,75976,1549,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3652963,2956,1724568,3600,1393273,3746,61253,4533,1332020,5572,331295,1847,38128,2563,293167,3081,1928395,2740,1515363,2914,75654,3895,1439709,4380,413032,1651,76974,3910,336058,4218,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,625817,1287,309427,2199,252921,2094,8063,1489,244858,2607,56506,724,5189,727,51317,939,316390,2161,250241,1975,6545,1177,243696,2256,66149,882,9612,1082,56537,1311,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4959117,2571,2359550,3690,1935605,4067,97459,5396,1838146,6789,423945,1757,54404,2768,369541,3353,2599567,3642,2065432,3436,110610,5617,1954822,6734,534135,2265,108643,4070,425492,4153,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19379111,5466,9386519,7617,8047859,8144,241073,8149,7806786,9996,1338660,3709,178692,6120,1159968,6093,9992592,5743,8319135,5890,292545,10455,8026590,11908,1673457,4126,329699,7799,1343758,8209,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2013992,1783,994973,2068,860622,2378,20776,2042,839846,2802,134351,1005,12941,1613,121410,1577,1019019,1687,862193,1748,24573,2091,837620,2293,156826,1079,23586,1813,133240,1793,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,498981,807,242099,1063,194330,838,7530,1080,186800,1226,47769,731,5565,897,42204,979,256882,1109,201520,995,10317,1488,191203,1766,55362,503,8508,890,46854,1073,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6250146,5469,2975407,5199,2481593,5291,76658,4279,2404935,6598,493814,2629,53093,3172,440721,4045,3274739,4322,2648055,4554,82274,4387,2565781,7004,626684,2377,107871,3772,518813,4131,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5353777,3704,2630347,4284,2187766,4545,72746,4949,2115020,6623,442581,1831,45037,3031,397544,3249,2723430,2709,2194697,2625,84920,4922,2109777,5462,528733,1971,94646,3822,434087,4590,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1438611,1847,699835,2421,555089,2214,32560,2878,522529,3272,144746,966,19392,1928,125354,2289,738776,2212,563589,2059,38284,3134,525305,3705,175187,951,37942,2123,137245,2242,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4386933,2288,2146733,2647,1766015,2397,58589,3237,1707426,4277,380718,1397,34660,1908,346058,2247,2240200,2427,1774457,2535,63644,3563,1710813,4409,465743,1766,68787,3204,396956,3365,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,437502,1492,220828,1794,184024,1835,5207,1544,178817,2126,36804,644,3180,752,33624,971,216674,1790,175438,1689,4729,1271,170709,1978,41236,794,4827,950,36409,1249,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2749269,586,1280643,1624,1016500,1443,84028,4389,932472,4272,264143,1004,63270,3295,200873,3336,1468626,1514,1122384,1096,74231,4214,1048153,4574,346242,1385,116789,4438,229453,4425,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
