GEO_ID,B23008_001E,B23008_001M,B23008_002E,B23008_002M,B23008_003E,B23008_003M,B23008_004E,B23008_004M,B23008_005E,B23008_005M,B23008_006E,B23008_006M,B23008_007E,B23008_007M,B23008_008E,B23008_008M,B23008_009E,B23008_009M,B23008_010E,B23008_010M,B23008_011E,B23008_011M,B23008_012E,B23008_012M,B23008_013E,B23008_013M,B23008_014E,B23008_014M,B23008_015E,B23008_015M,B23008_016E,B23008_016M,B23008_017E,B23008_017M,B23008_018E,B23008_018M,B23008_019E,B23008_019M,B23008_020E,B23008_020M,B23008_021E,B23008_021M,B23008_022E,B23008_022M,B23008_023E,B23008_023M,B23008_024E,B23008_024M,B23008_025E,B23008_025M,B23008_026E,B23008_026M,B23008_027E,B23008_027M,NAME,B23008_001EA,B23008_001MA,B23008_002MA,B23008_002EA,B23008_003EA,B23008_003MA,B23008_004EA,B23008_004MA,B23008_005EA,B23008_005MA,B23008_006EA,B23008_006MA,B23008_007MA,B23008_007EA,B23008_008EA,B23008_008MA,B23008_009EA,B23008_009MA,B23008_010EA,B23008_010MA,B23008_011EA,B23008_011MA,B23008_012MA,B23008_012EA,B23008_013EA,B23008_013MA,B23008_014EA,B23008_014MA,B23008_015EA,B23008_015MA,B23008_016EA,B23008_016MA,B23008_017MA,B23008_017EA,B23008_018EA,B23008_018MA,B23008_019EA,B23008_019MA,B23008_020EA,B23008_020MA,B23008_021EA,B23008_021MA,B23008_022MA,B23008_022EA,B23008_023MA,B23008_023EA,B23008_024EA,B23008_024MA,B23008_025EA,B23008_025MA,B23008_026EA,B23008_026MA,B23008_027MA,B23008_027EA,state
0400000US13,2355347,8545,757808,8639,454578,10738,256799,9998,177940,8133,13439,2619,6400,1580,303230,9717,57071,5499,49098,5168,7973,2183,246159,8468,188131,7513,58028,5731,1597539,9149,970554,17269,608610,16843,300286,11412,43663,5199,17995,3007,626985,15920,112642,7978,97400,7614,15242,2922,514343,15010,414227,14994,100116,7735,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,285579,2739,100239,2286,66661,2878,36149,2790,26100,2092,2864,1169,1548,919,33578,2451,8749,1876,7910,1760,839,428,24829,2366,17065,1842,7764,1721,185340,2544,128277,3628,87485,4173,31721,3363,5968,1339,3103,1299,57063,4108,13458,2382,10883,2004,2575,1092,43605,3717,35401,3490,8204,2133,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,413137,3016,131263,3441,99281,4151,49174,3885,44603,3298,3287,1106,2217,856,31982,3503,9987,2255,9410,2151,577,410,21995,2832,15310,2459,6685,1768,281874,4175,205734,6797,123325,7655,72087,6096,6087,1863,4235,1465,76140,5851,22774,3878,20282,3703,2492,944,53366,4651,41726,4149,11640,2862,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2855560,6974,923220,6619,598779,10778,356032,9662,217046,7697,17248,2876,8453,2017,324441,9825,73580,4610,65414,4290,8166,1577,250861,8623,186398,7471,64463,5509,1932340,7364,1291883,15049,852493,15941,375426,14234,44414,4245,19550,3281,640457,14911,129516,8109,116234,7780,13282,2378,510941,13806,422480,12614,88461,6504,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1493797,7117,484634,5779,299045,8270,183879,5827,104998,6450,5744,1340,4424,1301,185589,7311,44153,4203,40256,3902,3897,1180,141436,6480,105628,5804,35808,4191,1009163,7160,655928,11089,450787,11896,168449,7784,23929,3315,12763,2360,353235,10229,79031,6871,72055,6378,6976,1683,274204,10249,225379,8910,48825,4878,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,693714,3941,226076,3132,159575,3727,113652,4309,40092,3371,4018,1118,1813,709,66501,3328,18785,2277,17982,2304,803,352,47716,3122,39918,2821,7798,1665,467638,4533,332574,6856,258223,7229,60273,4578,10114,1986,3964,1010,135064,6789,40442,4377,37474,4385,2968,1197,94622,6128,80857,6155,13765,2369,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,687266,4084,236759,3692,159884,4397,96305,4855,56140,4070,5206,1337,2233,852,76875,4943,20075,2545,17204,2399,2871,1227,56800,4575,43470,4045,13330,2186,450507,4283,315576,6872,220309,7214,80999,5037,9379,1743,4889,1388,134931,7040,36358,3420,33525,3516,2833,1056,98573,6582,81990,5714,16583,2365,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,935119,7114,311822,5358,193766,5855,113225,5893,68421,4890,6777,1861,5343,1278,118056,6096,28888,3255,25123,3298,3765,1057,89168,5777,60546,4702,28622,3021,623297,6554,413206,8197,269305,8416,106586,6754,19004,2854,18311,2688,210091,6594,50730,3613,39733,3464,10997,2030,159361,6074,121778,5965,37583,3926,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1048386,6082,356968,5567,184099,7598,107300,5793,67636,6170,5854,1566,3309,1347,172869,6527,32508,3442,27660,3356,4848,1504,140361,6289,99832,6137,40529,4344,691418,7563,376187,10615,231667,9261,118576,8467,17385,2441,8559,2157,315231,10785,52012,5003,44737,4768,7275,1642,263219,10188,204910,10586,58309,6577,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,242986,2477,71810,1691,43396,2701,28394,2100,13553,1722,896,470,553,378,28414,2283,9061,1766,7219,1499,1842,840,19353,2000,13601,1672,5752,1359,171176,2594,113725,4354,83120,4381,24304,2791,4198,1075,2103,964,57451,4334,16228,2362,13450,2072,2778,1035,41223,3558,32126,3284,9097,1729,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1287529,5488,423458,5460,269574,7134,180448,6941,79702,5530,6915,1565,2509,912,153884,5913,36026,4209,32996,4105,3030,1318,117858,6070,92835,5809,25023,2779,864071,5354,552177,11479,398081,10137,129288,7224,18707,2608,6101,1585,311894,10957,64298,5748,60691,5597,3607,1259,247596,10033,207666,9464,39930,4947,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1336784,4088,425007,4300,290445,7302,191294,6896,88381,6741,6832,1471,3938,1586,134562,5961,28219,3403,26013,3102,2206,1201,106343,5139,83769,5191,22574,2753,911777,6041,621674,10739,452795,11214,138730,7273,23160,3461,6989,1831,290103,11242,50768,4594,45398,4460,5370,1645,239335,10425,194290,9732,45045,5233,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2121245,5766,665445,5929,416030,8036,245500,7206,147603,6547,14033,2627,8894,1479,249415,7312,61871,4327,52906,4107,8965,1967,187544,6857,140953,5726,46591,4009,1455800,7505,943405,11325,622683,13304,252954,8310,42258,4495,25510,3166,512395,11775,116400,6630,100161,6579,16239,2187,395995,11613,316135,11198,79860,6586,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1235352,4444,407748,4196,294799,5546,210973,6558,71473,4633,10268,1910,2085,628,112949,5837,31202,3186,28398,3085,2804,953,81747,5881,62429,5056,19318,2778,827604,5328,592623,8138,444711,8883,115896,7063,25586,3515,6430,1745,234981,8616,63311,4649,58065,4832,5246,1321,171670,7559,143627,7030,28043,3528,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,684064,5491,224011,4142,111863,5054,65508,4661,39406,3722,4349,1341,2600,1143,112148,4686,22816,3126,18792,3063,4024,1409,89332,4304,69384,4082,19948,2735,460053,5725,250607,8376,166528,8084,65009,5291,11169,2280,7901,2170,209446,8375,35756,4698,30801,4348,4955,1320,173690,7911,129178,7383,44512,4931,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1312197,5038,425702,5406,273129,6434,170464,6127,88440,5172,8166,1799,6059,1609,152573,5864,34441,3435,31243,3218,3198,1104,118132,5199,87130,5157,31002,3807,886495,6056,582228,10090,402348,11217,141939,8023,26639,3571,11302,2081,304267,9814,73307,5675,63221,5500,10086,1746,230960,8887,184425,8638,46535,4002,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,212495,2755,71415,1976,51123,2360,30587,2777,18496,2021,817,332,1223,779,20292,2125,6785,1532,6205,1530,580,333,13507,1468,8822,1349,4685,1370,141080,2694,98082,4274,67149,4355,25904,3181,3400,960,1629,587,42998,3782,14411,2089,13156,1866,1255,749,28587,3097,23322,2822,5265,1278,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,450143,2552,152301,2980,107977,3698,74850,3120,29626,2981,2537,704,964,574,44324,3083,8266,1484,7639,1437,627,366,36058,3036,29768,2931,6290,1438,297842,3016,210306,4746,160000,4986,41944,3662,6388,1405,1974,939,87536,4362,20912,2452,19770,2403,1142,599,66624,4090,58587,4022,8037,1553,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,632603,3290,205260,3515,118692,4792,67646,4393,43731,3815,5302,1512,2013,946,86568,5316,26362,3807,25145,3700,1217,508,60206,4067,44279,3751,15927,2855,427343,4689,266142,7737,159555,8500,85006,7036,16309,3220,5272,1706,161201,7316,47388,4968,43929,4819,3459,1151,113813,6936,88817,6754,24996,3943,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,256607,2462,77209,1731,52443,2521,31910,2526,18008,2567,1744,769,781,609,24766,2710,6706,1292,6113,1227,593,347,18060,2165,14068,1985,3992,1122,179398,2643,125730,4749,88555,4118,32865,4077,3448,847,862,453,53668,4227,14404,2598,13781,2538,623,605,39264,3616,33311,3203,5953,1890,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1937762,5180,620823,5680,418953,8747,251540,7934,149958,7697,14901,2121,2554,1076,201870,7544,45995,4364,44260,4316,1735,827,155875,7757,116231,7592,39644,3940,1316939,6331,906941,11082,603800,11142,259853,9233,33415,3835,9873,2056,409998,11096,77572,5616,70776,5459,6796,1576,332426,10411,275522,11354,56904,4746,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,468317,3648,158306,2919,90501,3831,42270,4102,43661,4651,3451,1209,1119,477,67805,4092,15215,2673,13192,2588,2023,770,52590,3938,36597,3667,15993,2484,310011,4202,184911,7379,110052,6798,60147,4827,10294,2436,4418,1618,125100,5666,32259,3904,27646,3561,4613,1219,92841,4844,69703,4863,23138,3076,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4023786,9392,1358592,9659,864981,12650,509509,12636,307599,9894,33830,3686,14043,2231,493611,11595,103584,5270,91507,5088,12077,2233,390027,11044,279775,8935,110252,7080,2665194,9418,1708861,16206,1089517,18283,502326,14302,82992,6366,34026,4599,956333,15152,183236,8236,156941,7869,26295,3262,773097,13682,586780,13284,186317,8724,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2173707,7353,703950,6234,432521,7816,247516,8736,166618,7239,14653,2623,3734,1244,271429,8046,58143,5071,51482,4836,6661,1903,213286,8050,159138,7576,54148,5748,1469757,7262,930657,12881,591304,13937,274177,10832,47149,4677,18027,2973,539100,12642,117871,7122,101437,6479,16434,2783,421229,10840,343586,10877,77643,5819,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,159130,1850,58009,1829,39366,2384,25898,2037,12416,1759,512,309,540,329,18643,2156,4487,1315,4030,1298,457,248,14156,2133,10021,1744,4135,1178,101121,2369,72881,2922,53315,2842,15675,1969,2258,757,1633,1051,28240,2699,9154,2083,7926,1827,1228,793,19086,2845,15977,2546,3109,1085,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2490976,6375,795292,6151,476666,7402,298645,7781,155234,6548,14339,2330,8448,2227,318626,7602,68767,5575,61276,5148,7491,1677,249859,7631,185559,7226,64300,5227,1695684,8034,1072640,13212,728481,13930,278941,11820,47026,4564,18192,3423,623044,12268,135748,7137,118611,6304,17137,3120,487296,11870,397974,11934,89322,6611,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,886455,4522,301190,3932,188387,4969,100866,4626,77179,3752,7072,1316,3270,851,112803,4497,27603,2444,23668,2229,3935,1069,85200,4213,61040,3895,24160,2717,585265,4708,381013,6572,234211,6570,119081,6403,18046,2329,9675,1370,204252,6575,50529,3837,42158,3659,8371,1568,153723,6326,120033,5962,33690,3433,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,812814,4853,266354,4302,178377,6207,103917,5801,65115,4727,6080,1497,3265,1274,87977,4996,24729,2938,21167,2779,3562,1264,63248,4289,40818,3586,22430,3266,546460,5184,365770,8913,235782,8253,104166,7467,19047,3563,6775,2032,180690,8351,45553,4342,39580,4366,5973,1384,135137,7877,109300,7517,25837,3392,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2576606,6679,820455,6797,517187,9437,322918,8234,172483,8055,13789,2439,7997,2075,303268,7993,68811,5731,61303,5332,7508,1695,234457,7070,173160,6877,61297,5849,1756151,8426,1154144,12305,785039,14112,302329,10646,47149,4541,19627,3024,602007,11950,127993,7182,111766,6567,16227,2941,474014,11751,364982,11266,109032,6666,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,205915,1732,64023,1768,38329,2547,26265,2287,9491,2074,1735,884,838,516,25694,2498,6042,1521,5449,1493,593,454,19652,2149,15504,1986,4148,1226,141892,2263,87547,3272,64573,3258,17158,2666,4545,1310,1271,651,54345,3653,10371,2023,9099,2002,1272,720,43974,3606,36663,3340,7311,2073,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1013030,6680,332450,4511,190300,7385,110505,6386,72313,5049,5926,1385,1556,860,142150,7586,21991,3057,19498,2817,2493,945,120159,7000,91527,6478,28632,3381,680580,6744,391187,10544,258618,9430,106811,6299,17322,3448,8436,3549,289393,8880,49824,5482,43828,5142,5996,1542,239569,7799,191494,7908,48075,5762,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,198507,2150,68543,1816,47151,2618,33637,2894,11625,1527,1107,519,782,336,21392,1991,6070,1604,5849,1646,221,200,15322,1685,11629,1551,3693,804,129964,2118,91447,3496,71982,3575,14970,2276,2559,1007,1936,1009,38517,3306,11338,1970,10570,1965,768,326,27179,2913,23417,2772,3762,962,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1399449,6583,454016,6675,277008,8265,157258,6406,104905,5840,8677,2559,6168,1755,177008,6565,37231,3492,32673,3446,4558,1142,139777,6407,101252,5199,38525,4476,945433,7092,598942,10873,372053,10878,184170,10634,27420,3745,15299,3042,346491,11848,67252,5015,58062,4926,9190,1723,279239,10517,214122,9584,65117,6379,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
