GEO_ID,B20005A_001E,B20005A_001M,B20005A_002E,B20005A_002M,B20005A_003E,B20005A_003M,B20005A_004E,B20005A_004M,B20005A_005E,B20005A_005M,B20005A_006E,B20005A_006M,B20005A_007E,B20005A_007M,B20005A_008E,B20005A_008M,B20005A_009E,B20005A_009M,B20005A_010E,B20005A_010M,B20005A_011E,B20005A_011M,B20005A_012E,B20005A_012M,B20005A_013E,B20005A_013M,B20005A_014E,B20005A_014M,B20005A_015E,B20005A_015M,B20005A_016E,B20005A_016M,B20005A_017E,B20005A_017M,B20005A_018E,B20005A_018M,B20005A_019E,B20005A_019M,B20005A_020E,B20005A_020M,B20005A_021E,B20005A_021M,B20005A_022E,B20005A_022M,B20005A_023E,B20005A_023M,B20005A_024E,B20005A_024M,B20005A_025E,B20005A_025M,B20005A_026E,B20005A_026M,B20005A_027E,B20005A_027M,B20005A_028E,B20005A_028M,B20005A_029E,B20005A_029M,B20005A_030E,B20005A_030M,B20005A_031E,B20005A_031M,B20005A_032E,B20005A_032M,B20005A_033E,B20005A_033M,B20005A_034E,B20005A_034M,B20005A_035E,B20005A_035M,B20005A_036E,B20005A_036M,B20005A_037E,B20005A_037M,B20005A_038E,B20005A_038M,B20005A_039E,B20005A_039M,B20005A_040E,B20005A_040M,B20005A_041E,B20005A_041M,B20005A_042E,B20005A_042M,B20005A_043E,B20005A_043M,B20005A_044E,B20005A_044M,B20005A_045E,B20005A_045M,B20005A_046E,B20005A_046M,B20005A_047E,B20005A_047M,B20005A_048E,B20005A_048M,B20005A_049E,B20005A_049M,B20005A_050E,B20005A_050M,B20005A_051E,B20005A_051M,B20005A_052E,B20005A_052M,B20005A_053E,B20005A_053M,B20005A_054E,B20005A_054M,B20005A_055E,B20005A_055M,B20005A_056E,B20005A_056M,B20005A_057E,B20005A_057M,B20005A_058E,B20005A_058M,B20005A_059E,B20005A_059M,B20005A_060E,B20005A_060M,B20005A_061E,B20005A_061M,B20005A_062E,B20005A_062M,B20005A_063E,B20005A_063M,B20005A_064E,B20005A_064M,B20005A_065E,B20005A_065M,B20005A_066E,B20005A_066M,B20005A_067E,B20005A_067M,B20005A_068E,B20005A_068M,B20005A_069E,B20005A_069M,B20005A_070E,B20005A_070M,B20005A_071E,B20005A_071M,B20005A_072E,B20005A_072M,B20005A_073E,B20005A_073M,B20005A_074E,B20005A_074M,B20005A_075E,B20005A_075M,B20005A_076E,B20005A_076M,B20005A_077E,B20005A_077M,B20005A_078E,B20005A_078M,B20005A_079E,B20005A_079M,B20005A_080E,B20005A_080M,B20005A_081E,B20005A_081M,B20005A_082E,B20005A_082M,B20005A_083E,B20005A_083M,B20005A_084E,B20005A_084M,B20005A_085E,B20005A_085M,B20005A_086E,B20005A_086M,B20005A_087E,B20005A_087M,B20005A_088E,B20005A_088M,B20005A_089E,B20005A_089M,B20005A_090E,B20005A_090M,B20005A_091E,B20005A_091M,B20005A_092E,B20005A_092M,B20005A_093E,B20005A_093M,B20005A_094E,B20005A_094M,B20005A_095E,B20005A_095M,NAME,B20005A_001MA,B20005A_001EA,B20005A_002MA,B20005A_002EA,B20005A_003MA,B20005A_003EA,B20005A_004EA,B20005A_004MA,B20005A_005MA,B20005A_005EA,B20005A_006MA,B20005A_006EA,B20005A_007MA,B20005A_007EA,B20005A_008MA,B20005A_008EA,B20005A_009EA,B20005A_009MA,B20005A_010MA,B20005A_010EA,B20005A_011MA,B20005A_011EA,B20005A_012MA,B20005A_012EA,B20005A_013MA,B20005A_013EA,B20005A_014MA,B20005A_014EA,B20005A_015EA,B20005A_015MA,B20005A_016EA,B20005A_016MA,B20005A_017MA,B20005A_017EA,B20005A_018MA,B20005A_018EA,B20005A_019MA,B20005A_019EA,B20005A_020EA,B20005A_020MA,B20005A_021EA,B20005A_021MA,B20005A_022EA,B20005A_022MA,B20005A_023MA,B20005A_023EA,B20005A_024MA,B20005A_024EA,B20005A_025MA,B20005A_025EA,B20005A_026EA,B20005A_026MA,B20005A_027EA,B20005A_027MA,B20005A_028MA,B20005A_028EA,B20005A_029MA,B20005A_029EA,B20005A_030MA,B20005A_030EA,B20005A_031EA,B20005A_031MA,B20005A_032EA,B20005A_032MA,B20005A_033EA,B20005A_033MA,B20005A_034MA,B20005A_034EA,B20005A_035MA,B20005A_035EA,B20005A_036MA,B20005A_036EA,B20005A_037EA,B20005A_037MA,B20005A_038EA,B20005A_038MA,B20005A_039MA,B20005A_039EA,B20005A_040MA,B20005A_040EA,B20005A_041MA,B20005A_041EA,B20005A_042EA,B20005A_042MA,B20005A_043EA,B20005A_043MA,B20005A_044EA,B20005A_044MA,B20005A_045MA,B20005A_045EA,B20005A_046MA,B20005A_046EA,B20005A_047MA,B20005A_047EA,B20005A_048EA,B20005A_048MA,B20005A_049EA,B20005A_049MA,B20005A_050MA,B20005A_050EA,B20005A_051MA,B20005A_051EA,B20005A_052MA,B20005A_052EA,B20005A_053EA,B20005A_053MA,B20005A_054EA,B20005A_054MA,B20005A_055MA,B20005A_055EA,B20005A_056MA,B20005A_056EA,B20005A_057MA,B20005A_057EA,B20005A_058MA,B20005A_058EA,B20005A_059EA,B20005A_059MA,B20005A_060MA,B20005A_060EA,B20005A_061MA,B20005A_061EA,B20005A_062MA,B20005A_062EA,B20005A_063MA,B20005A_063EA,B20005A_064EA,B20005A_064MA,B20005A_065EA,B20005A_065MA,B20005A_066EA,B20005A_066MA,B20005A_067MA,B20005A_067EA,B20005A_068MA,B20005A_068EA,B20005A_069MA,B20005A_069EA,B20005A_070EA,B20005A_070MA,B20005A_071EA,B20005A_071MA,B20005A_072MA,B20005A_072EA,B20005A_073MA,B20005A_073EA,B20005A_074MA,B20005A_074EA,B20005A_075EA,B20005A_075MA,B20005A_076EA,B20005A_076MA,B20005A_077EA,B20005A_077MA,B20005A_078MA,B20005A_078EA,B20005A_079MA,B20005A_079EA,B20005A_080MA,B20005A_080EA,B20005A_081EA,B20005A_081MA,B20005A_082EA,B20005A_082MA,B20005A_083MA,B20005A_083EA,B20005A_084MA,B20005A_084EA,B20005A_085MA,B20005A_085EA,B20005A_086EA,B20005A_086MA,B20005A_087EA,B20005A_087MA,B20005A_088EA,B20005A_088MA,B20005A_089MA,B20005A_089EA,B20005A_090MA,B20005A_090EA,B20005A_091MA,B20005A_091EA,B20005A_092EA,B20005A_092MA,B20005A_093EA,B20005A_093MA,B20005A_094MA,B20005A_094EA,B20005A_095MA,B20005A_095EA,state
0400000US01,2715225,4506,1319305,3384,640214,9570,112,106,640102,9563,2170,627,956,440,3196,938,4251,1125,10235,1908,6375,1495,14210,2282,13174,1871,35769,3363,15275,2419,44843,4560,53065,4332,43583,3482,46066,3197,35871,3135,46537,3434,57732,4118,38976,2944,73068,4093,94750,4362,679091,9443,431789,6943,247302,7526,44383,3824,27599,3360,26822,2668,17490,2097,28470,3167,11318,1571,14308,1986,6620,1265,11863,1627,4975,1213,9639,1666,8676,1339,4191,819,4601,1215,3400,952,4141,923,4288,1125,2711,763,6127,1268,5680,1055,1395920,3126,425111,7346,168,158,424943,7327,227,131,1115,497,4203,875,3648,1035,9766,1400,10630,1850,21963,2325,18764,2418,32122,3296,18162,2298,43203,3598,42893,3099,36946,2883,35508,3070,26880,2447,26059,2325,29316,2824,22392,2401,22152,2059,18994,1954,970809,7381,656030,8014,314779,6591,60989,3693,39622,3312,38146,2846,26242,2527,35273,2474,18547,1802,18180,1910,8676,1403,17452,2477,6621,1322,8023,1094,8049,1463,5828,1068,5013,1123,5298,1138,3994,859,3118,851,1605,504,2995,799,1108,501,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,392525,2234,211013,1540,115978,3492,12,22,115966,3494,334,212,78,89,305,204,105,114,1382,824,700,594,2186,1035,1025,520,3700,894,2365,832,5014,1243,5603,1002,6144,1461,6114,1218,5647,1070,6631,1166,14830,2178,11888,1622,18530,2194,23385,1857,95035,3566,39020,2357,56015,3320,6060,1118,4262,1021,4240,829,2341,675,3206,938,1126,478,2794,831,1632,618,2184,777,1252,437,3121,1175,3416,965,1362,621,1873,625,956,351,1540,647,2692,900,3185,935,3287,806,5486,1019,181512,1491,72567,3242,0,145,72567,3242,98,147,42,56,569,282,884,450,472,259,185,142,2206,833,584,330,2524,738,1072,546,4540,1247,5075,1023,6745,1227,5728,899,4926,991,4625,785,9303,1482,6634,1068,9184,1088,7171,1228,108945,3348,53265,2714,55680,2844,6926,1260,5485,1092,4758,928,4302,1183,4160,1094,1965,593,3942,1094,1689,540,4204,951,1012,386,3835,996,2723,719,1331,497,1069,353,1540,594,1760,613,1282,490,1584,536,1502,583,611,284,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4244283,16439,2092666,9702,946561,13549,261,177,946300,13520,3096,798,1767,790,6957,1529,5543,1273,21706,3069,14803,2365,30701,3470,21761,2712,48696,4631,24933,2759,63553,4115,76759,5160,69256,4533,65012,4775,50172,3721,63135,4478,79918,4650,59674,3695,96487,4434,142371,5307,1146105,11616,711712,10160,434393,9430,71527,4411,46369,3384,48198,4208,28226,2864,45906,4000,18124,1824,27537,3286,12270,1831,21554,2963,8876,1597,19572,2188,15718,1830,10997,1788,10042,1458,6640,1342,7802,1265,8970,1536,5356,1300,8402,1353,12307,1697,2151617,8834,668825,12365,161,156,668664,12357,968,440,2355,886,4552,1180,6609,1481,19004,2401,12445,1798,25124,3406,18879,2336,40117,3004,23892,2974,54604,3972,78795,4056,60726,4333,58804,3875,38487,3553,40546,3473,49426,3717,37705,3052,50639,3620,44987,2587,1482792,12770,969352,12076,513440,11017,89455,4823,58854,3921,62913,4528,41596,3610,52716,3715,25769,3004,33981,2912,16172,1757,19149,2294,8388,1526,22798,2579,17987,2157,14085,1932,12639,1867,5981,1217,8344,1397,7483,1344,4831,976,5317,966,4982,1218,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1870849,4331,913147,2806,436229,6806,0,190,436229,6806,797,405,327,230,1786,644,2894,847,9494,2186,10091,2249,11738,1835,10765,1591,27466,2865,15321,1832,38287,3451,40405,3007,34737,2889,32289,2863,24457,2336,32760,3037,36776,2932,22918,2124,38049,2952,44872,2817,476918,6831,303308,5461,173610,5212,31699,3216,21646,2420,16539,1803,12247,1689,18481,2263,8154,1291,10828,1650,4228,1006,7661,1625,3324,841,5668,1268,6107,1308,4653,1288,4022,1141,3426,951,3462,1042,2766,760,1964,656,2689,715,4046,1025,957702,2701,303905,7314,109,133,303796,7314,788,437,698,353,1773,601,4317,1162,11208,1613,9214,1538,17448,2179,16522,2305,24206,2648,14626,2000,32943,2859,30705,2927,25572,2528,24686,2343,15661,1721,16114,2323,20675,2310,12199,1752,13990,1572,10451,1821,653797,7397,437869,7341,215928,6900,43650,3451,29420,2458,26063,2674,16619,2185,22113,2653,11517,1968,12907,1905,5494,1381,7690,1309,4193,1184,8995,1494,6628,1443,5104,1251,3493,902,3764,1140,3161,1046,2244,711,1305,496,585,317,983,380,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,19193517,38336,9525896,23116,4468167,25708,517,278,4467650,25693,10567,1752,8312,1629,28465,2187,23753,2501,83881,4269,59826,4272,128185,6782,110600,6246,199185,8001,123066,5657,265608,8769,278702,7859,233847,7956,247741,7722,208788,9079,261372,8100,333153,8840,288423,8286,524065,10760,1050111,13721,5057729,22353,2839539,20888,2218190,20305,295625,8164,194122,7183,207204,7088,157856,6347,213503,7394,105001,6169,137803,6064,77263,4659,121535,5716,50219,3845,103077,5993,94169,5010,61422,4228,54749,3720,34346,2421,47748,3262,50252,3012,39980,2828,71026,3552,101290,4550,9667621,22766,2906849,22799,523,324,2906326,22837,7791,1447,7511,1368,20699,2417,24488,2600,81939,5292,57133,3634,103378,5628,84970,4601,152808,6689,93523,4932,186481,6992,215962,6467,193118,7599,199302,7873,157738,6351,174596,7996,236122,6401,196963,5966,330149,8518,381655,9548,6760772,28921,4132034,25682,2628738,23036,367486,8827,268071,8442,278804,8416,201913,8631,284530,7843,129751,5751,163857,5852,82582,4805,129976,5993,60824,3956,112105,4957,105532,5037,60852,3538,65815,4074,38697,3095,44518,3740,58193,3250,47639,2800,70686,4208,56907,3700,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3631427,9711,1813500,6185,968956,9579,103,117,968853,9564,2055,997,1654,554,6273,1366,5468,1404,18551,2385,7639,1724,19027,2740,13239,1907,37689,3206,24872,2510,57625,4012,69223,4753,61314,3932,66733,4094,54344,3416,61977,3720,89698,4550,70120,4229,118710,4357,182642,5844,844544,9779,416433,7808,428111,8818,72242,4162,45953,3308,42207,3359,23762,2411,34374,3277,16404,2022,24622,3010,13056,2116,24619,2675,9864,1528,20583,2234,19470,2318,12093,2023,10453,1697,7970,1465,8840,1629,9423,1460,6286,1073,9205,1498,16685,2038,1817927,5774,668891,9946,357,380,668534,9943,856,466,2217,710,5297,1204,4361,973,14471,1740,9832,1822,18366,2143,18869,2272,30916,2349,19272,2040,46907,3065,60331,3949,58307,4010,60350,3907,45825,3360,45433,2738,59793,3619,46180,3758,61483,3721,59468,3861,1149036,10111,615173,7837,533863,10014,89912,4743,60866,4455,52927,3484,39520,3350,50974,3728,24202,2718,34852,2916,17940,2077,25843,2287,14239,1940,25457,2358,23502,2379,15146,1539,12901,1669,7401,1361,8790,1528,9917,1239,5612,916,6960,1361,6902,1157,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2296631,9011,1107851,5493,563844,9289,91,107,563753,9287,791,405,619,357,3236,1051,1656,635,3965,826,2518,805,4959,1238,5808,1561,12571,1916,7017,1598,21926,2500,25569,2989,24312,2883,40712,2976,27010,2852,40394,2842,54971,3438,45980,3099,83043,4897,156696,5092,544007,8752,290716,5846,253291,7064,39951,2780,26434,2460,23302,2148,19743,2117,19944,2500,8274,1389,17696,2260,7219,1349,11946,1568,4049,832,11015,1688,10516,1691,8034,1296,5920,1019,3579,817,5938,1052,5884,1087,4069,767,8049,1207,11729,1331,1188780,5051,409482,6738,65,105,409417,6728,472,305,535,368,2362,838,1500,610,4972,1215,3013,986,7999,1757,5888,1235,12427,1551,6526,1181,21473,2220,31024,2738,27307,2403,32152,2803,24902,2259,31056,2770,41129,3144,35644,2431,60226,3239,58810,3558,779298,7550,429674,6773,349624,6897,56793,3096,36131,2700,35444,2684,19917,2085,29630,2605,12708,1490,21324,2174,12361,1608,19530,1916,7320,1411,17761,2032,14418,1813,9711,1620,9943,1406,7840,1346,8239,1211,7677,1092,6908,1205,10328,1306,5641,881,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,538242,2907,259109,1990,125085,3243,0,185,125085,3243,269,213,62,103,775,568,454,293,2324,913,545,324,2081,714,2014,725,3364,829,3083,1077,8723,1557,8289,1784,8863,1644,7270,1544,7246,1118,11250,1645,12138,1597,8635,1380,16062,1824,21638,1901,134024,3297,78831,3409,55193,2837,8372,1116,6212,1046,6523,937,4676,1081,5099,1148,2711,802,2357,632,1556,771,2614,766,868,475,2732,957,1335,513,1326,520,1034,402,929,446,1219,442,1693,544,957,350,688,319,2292,760,279133,1724,99007,3754,42,68,98965,3752,87,103,7,11,309,190,533,270,1378,540,1551,771,2443,983,1620,586,4505,1073,2938,857,8684,1429,9945,1526,8823,1560,6918,1142,7728,1432,6077,1173,9369,1506,6700,999,10345,1727,9005,1385,180126,3580,108679,3034,71447,3645,11856,1831,9573,1363,5572,1221,4856,1121,9161,1714,3668,920,3636,975,2569,783,3430,1032,1117,394,2363,855,2823,721,2063,780,1978,675,1342,631,670,326,1495,505,727,330,1303,682,1245,482,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,236468,2908,117641,1823,76909,2791,0,198,76909,2791,25,43,0,198,308,237,107,132,388,331,111,114,241,266,185,269,1412,692,404,364,1074,514,2466,943,2497,687,4285,1458,2603,1020,2318,736,7659,1375,5547,1262,12102,1491,33177,1822,40732,2718,16108,1434,24624,2288,3804,910,2438,598,1361,566,855,428,1111,564,251,176,812,457,394,285,1284,608,416,402,742,404,2110,813,1019,511,1464,714,367,297,1410,599,1015,478,768,363,808,384,2195,822,118827,1586,64642,2428,0,198,64642,2428,97,158,0,198,52,79,133,129,509,338,243,214,167,152,116,153,893,460,367,398,1667,742,3460,1124,2190,570,3408,921,3074,1020,3081,779,6895,1051,5064,913,11586,1385,21640,1806,54185,2369,22714,1880,31471,1976,5897,1141,3752,743,2070,624,1158,552,1769,667,917,463,1599,639,640,437,1807,646,536,298,1240,510,1709,713,1182,675,1143,369,361,241,850,572,1013,376,719,377,860,387,2249,804,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,12703463,21841,6180691,11996,2759303,23031,497,261,2758806,22971,3808,1144,5042,1390,22974,3277,22785,3100,66244,5012,37563,3636,103272,6238,86290,5840,163648,8231,83453,5802,210958,8552,232537,9182,194605,8295,200345,8863,135830,7077,180948,7555,220956,7798,152838,6515,243890,8552,390820,9537,3421388,22803,2224158,20149,1197230,19008,158876,6407,125525,7668,131791,6864,92715,5800,139839,6508,51631,3767,85099,6091,41498,3575,66885,4918,25175,2882,49552,3602,41509,3951,29419,2998,28334,2403,16970,2126,19111,2060,19952,2775,14452,2040,19443,2054,39454,3267,6522772,13813,2047857,19628,202,120,2047655,19626,1765,574,3377,828,16877,2622,21499,2921,61634,5089,51509,4502,96848,6972,71690,4853,137811,6380,78180,5495,203105,7560,217851,7992,177035,8492,172997,8747,118350,6260,122944,6532,145399,7254,98270,5099,130935,5995,119579,5847,4474915,21419,3050133,18581,1424782,17748,196281,7369,154657,6832,160846,6829,123088,6689,174253,8370,81816,4493,103786,5864,49417,3743,70228,5004,27768,2777,65719,4142,53898,4248,31148,2751,35576,2822,18936,2334,19289,2268,19116,2159,13626,1707,13030,1611,12304,1645,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
