GEO_ID,B05003H_001E,B05003H_001M,B05003H_002E,B05003H_002M,B05003H_003E,B05003H_003M,B05003H_004E,B05003H_004M,B05003H_005E,B05003H_005M,B05003H_006E,B05003H_006M,B05003H_007E,B05003H_007M,B05003H_008E,B05003H_008M,B05003H_009E,B05003H_009M,B05003H_010E,B05003H_010M,B05003H_011E,B05003H_011M,B05003H_012E,B05003H_012M,B05003H_013E,B05003H_013M,B05003H_014E,B05003H_014M,B05003H_015E,B05003H_015M,B05003H_016E,B05003H_016M,B05003H_017E,B05003H_017M,B05003H_018E,B05003H_018M,B05003H_019E,B05003H_019M,B05003H_020E,B05003H_020M,B05003H_021E,B05003H_021M,B05003H_022E,B05003H_022M,B05003H_023E,B05003H_023M,NAME,B05003H_001EA,B05003H_001MA,B05003H_002MA,B05003H_002EA,B05003H_003EA,B05003H_003MA,B05003H_004EA,B05003H_004MA,B05003H_005MA,B05003H_005EA,B05003H_006EA,B05003H_006MA,B05003H_007EA,B05003H_007MA,B05003H_008MA,B05003H_008EA,B05003H_009EA,B05003H_009MA,B05003H_010EA,B05003H_010MA,B05003H_011EA,B05003H_011MA,B05003H_012MA,B05003H_012EA,B05003H_013MA,B05003H_013EA,B05003H_014EA,B05003H_014MA,B05003H_015EA,B05003H_015MA,B05003H_016EA,B05003H_016MA,B05003H_017MA,B05003H_017EA,B05003H_018MA,B05003H_018EA,B05003H_019EA,B05003H_019MA,B05003H_020EA,B05003H_020MA,B05003H_021EA,B05003H_021MA,B05003H_022EA,B05003H_022MA,B05003H_023MA,B05003H_023EA,state
0400000US13,5474262,3318,2700626,2870,581842,2638,577116,2953,4726,1456,1331,566,3395,1255,2118784,1238,2055034,4752,63750,4833,33744,3601,30006,3298,2773636,3285,546791,2660,542831,2910,3960,1467,1542,680,2418,1161,2226845,1294,2154440,5340,72405,5296,41160,3796,31245,3098,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,325266,574,180553,859,22508,813,21692,952,816,472,259,210,557,423,158045,186,148669,1585,9376,1555,4114,890,5262,1329,144713,991,20012,904,19899,923,113,147,48,80,65,115,124701,283,116789,1333,7912,1309,4038,855,3874,953,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1352954,769,674720,1130,167265,1041,166868,1084,397,350,0,190,397,350,507455,388,500554,1617,6901,1555,3072,819,3829,1169,678234,1184,158300,1075,158119,1084,181,135,124,107,57,80,519934,648,510075,1848,9859,1687,5398,1414,4461,996,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8006397,2946,3927599,2332,793392,1576,784674,2412,8718,1582,2905,781,5813,1333,3134207,1477,2919463,6537,214744,6243,136873,5269,77871,4705,4078798,2290,753919,1857,746373,2578,7546,1644,2474,653,5072,1633,3324879,1171,3088896,7727,235983,7619,162521,6456,73462,4609,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5293743,2944,2603935,2120,587441,1751,583772,2263,3669,1542,1137,465,2532,1460,2016494,1128,1990395,2969,26099,2777,16593,2005,9506,1756,2689808,2047,556769,1533,553809,1715,2960,999,1032,397,1928,895,2133039,1252,2100338,3449,32701,3292,20182,2264,12519,2100,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2707827,952,1335791,982,295507,828,293470,1159,2037,864,804,339,1233,768,1040284,424,1026790,2067,13494,2064,6357,1035,7137,1641,1372036,1035,281684,812,279833,1231,1851,925,246,166,1605,908,1090352,462,1077554,1743,12798,1742,7132,1173,5666,1383,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2227984,909,1101181,1263,249065,1261,248563,1261,502,312,226,218,276,209,852116,463,840931,1550,11185,1555,4910,1068,6275,1300,1126803,1550,236371,1390,235226,1533,1145,568,588,427,557,342,890432,415,877358,1668,13074,1498,7773,1085,5301,1143,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3769031,1775,1851214,2342,417344,2122,415801,2216,1543,1015,782,352,761,965,1433870,1031,1415823,2868,18047,2587,8415,1417,9632,2051,1917817,2226,388629,2104,387365,2206,1264,676,372,290,892,660,1529188,642,1511996,2201,17192,2140,9165,1435,8027,1612,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2753573,1470,1354525,1828,293363,1896,292442,1981,921,443,354,265,567,373,1061162,789,1045199,2529,15963,2434,9060,1545,6903,1744,1399048,1964,281266,1896,280825,1862,441,383,260,331,181,199,1117782,617,1103081,2143,14701,1969,8107,1338,6594,1340,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1245685,1001,609183,1003,118936,526,118183,688,753,393,300,229,453,336,490247,885,480321,1543,9926,1203,6465,963,3461,780,636502,713,111226,623,110758,694,468,278,34,42,434,275,525276,195,511426,1605,13850,1595,7863,1053,5987,1182,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3133653,2911,1535124,1771,303481,1085,299334,1553,4147,1085,1462,536,2685,875,1231643,1036,1171938,4732,59705,4568,37469,3043,22236,3001,1598529,1727,288844,820,284718,1358,4126,1137,1178,510,2948,934,1309685,1315,1239671,4226,70014,3761,45137,3149,24877,2334,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4977913,5629,2410552,2859,456523,1598,450119,1845,6404,1162,2206,705,4198,922,1954029,2199,1787246,7115,166783,6764,98788,5231,67995,4463,2567361,3690,433089,1812,425333,2413,7756,1691,2349,885,5407,1549,2134272,2701,1964262,6910,170010,6103,104638,4300,65372,4062,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7500803,2543,3701295,1409,770448,876,760747,2085,9701,2102,3781,1059,5920,1542,2930847,897,2805111,5044,125736,5191,82223,3946,43513,3336,3799508,1691,731816,1084,720810,2223,11006,1980,3433,914,7573,1661,3067692,1166,2931492,5248,136200,5161,90237,4689,45963,3206,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4437012,2786,2196404,2105,466099,753,463428,1172,2671,987,1355,527,1316,860,1730305,1519,1699343,3311,30962,3009,19070,2089,11892,1764,2240608,1454,444211,968,441596,1291,2615,860,1171,383,1444,765,1796397,810,1761966,2540,34431,2465,22186,1951,12245,1884,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1712773,870,841847,2211,185332,2184,185004,2249,328,241,102,84,226,231,656515,554,650966,1693,5549,1543,3046,1092,2503,869,870926,2188,175282,2113,175094,2096,188,213,67,111,121,183,695644,428,689851,1244,5793,1145,3742,931,2051,617,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4847814,3135,2381316,2751,521334,2173,519042,2332,2292,904,1122,480,1170,776,1859982,1254,1834121,3145,25861,2733,14444,2040,11417,1750,2466498,2244,497587,2001,495857,2201,1730,816,997,515,733,530,1968911,1083,1939373,2945,29538,2795,17664,2099,11874,1951,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,887541,223,445743,617,90489,594,90323,642,166,171,62,79,104,131,355254,156,350916,1047,4338,1018,2470,706,1868,601,441798,599,86773,593,86514,643,259,229,9,18,250,228,355025,73,348435,1060,6590,1052,4044,737,2546,596,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1513607,990,748258,920,168436,754,167370,1134,1066,860,499,375,567,680,579822,434,572714,1371,7108,1227,4124,1019,2984,842,765349,999,160577,833,159909,1010,668,440,189,190,479,409,604772,427,595802,1625,8970,1590,5438,1171,3532,1035,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1457400,1473,742579,1400,126645,1237,126186,1273,459,288,136,173,323,201,615934,662,585216,2575,30718,2636,18690,2074,12028,1896,714821,1410,119055,1269,118135,1379,920,537,378,240,542,485,595766,495,556593,3513,39173,3514,26710,2692,12463,1757,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1209818,929,595794,1005,117406,384,116618,580,788,452,580,384,208,207,478388,875,464040,1937,14348,1796,9577,1392,4771,1074,614024,484,112562,348,111620,642,942,533,427,385,515,583,501462,317,482654,2444,18808,2437,12555,1859,6253,1474,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5059967,3659,2465988,2253,498220,1025,488514,2016,9706,1746,2678,790,7028,1567,1967768,1848,1769549,6452,198219,5987,136903,5069,61316,3348,2593979,2103,472847,1029,464741,1947,8106,1615,3063,1010,5043,1300,2121132,1750,1908918,6938,212214,6628,148812,5964,63402,3801,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,807748,1623,398330,1854,62440,1779,61551,1828,889,643,527,587,362,290,335890,1143,326248,1819,9642,1590,5243,1119,4399,1276,409418,1727,61728,1420,60650,1699,1078,952,50,84,1028,943,347690,913,334281,1818,13409,1589,8722,1166,4687,1334,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11122385,5763,5437057,3322,1059924,1417,1042867,2935,17057,2541,6676,1760,10381,1952,4377133,2604,3927446,11554,449687,10942,296132,9232,153555,6021,5685328,3584,1004151,1510,987714,2737,16437,2435,5936,1528,10501,1918,4681177,2805,4170198,9557,510979,9376,352068,7827,158911,6479,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6359485,4159,3104502,3478,622585,2952,618964,3009,3621,1061,1873,862,1748,609,2481917,1631,2427238,4040,54679,3645,31864,2916,22815,2213,3254983,3326,596606,2948,592793,2963,3813,1229,1660,757,2153,951,2658377,1327,2593460,4564,64917,4478,36304,3061,28613,2864,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,641678,840,328068,928,69070,589,69070,589,0,147,0,147,0,147,258998,720,256126,1009,2872,802,1544,588,1328,436,313610,710,64714,602,64571,661,143,332,13,21,130,330,248896,285,244458,1484,4438,1460,2600,1202,1838,690,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9277608,2747,4549101,1677,987252,1308,982255,1774,4997,1242,2182,640,2815,1050,3561849,1097,3490024,3545,71825,3621,45511,3072,26314,2606,4728507,1869,935688,1275,930335,1987,5353,1719,1712,632,3641,1669,3792819,1125,3713439,4308,79380,4230,52148,3045,27232,2861,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2597146,626,1278550,831,267497,731,266190,989,1307,597,412,267,895,543,1011053,296,998975,1665,12078,1683,5335,867,6743,1385,1318596,865,251298,737,250490,775,808,312,251,206,557,287,1067298,427,1050560,2289,16738,2164,9492,1380,7246,1530,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3052407,2154,1501819,1445,284892,906,283575,1053,1317,553,386,271,931,446,1216927,1089,1180009,3593,36918,3436,20369,2211,16549,2374,1550588,1515,268313,1056,266908,1225,1405,635,471,347,934,467,1282275,913,1235744,3479,46531,3256,29705,2890,16826,1927,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9937668,4362,4855051,3256,950161,1184,943715,1766,6446,1403,2424,605,4022,1365,3904890,2919,3799999,6126,104891,5518,63797,3620,41094,3581,5082617,2054,902743,1121,895891,1997,6852,1702,2546,1025,4306,1267,4179874,1340,4063526,5669,116348,5322,75800,3730,40548,3402,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,781398,1569,376247,1028,66323,722,65521,906,802,530,496,445,306,240,309924,719,292371,2164,17553,2108,11893,1692,5660,1203,405151,1141,62586,766,62148,871,438,326,27,46,411,325,342565,588,322809,2168,19756,2204,14311,1643,5445,1184,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3082187,1352,1508391,1742,304172,1616,302684,1732,1488,644,349,251,1139,619,1204219,484,1179926,3007,24293,2887,12540,1801,11753,1834,1573796,1924,290483,1780,288995,1889,1488,705,568,420,920,641,1283313,558,1256199,2923,27114,2793,15017,1954,12097,1935,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,709585,340,355776,959,80118,926,79960,934,158,147,57,70,101,120,275658,187,272948,833,2710,848,1677,678,1033,481,353809,936,74676,899,74463,902,213,157,91,133,122,105,279133,194,276879,584,2254,557,1493,479,761,347,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4881929,2029,2381863,2206,505938,1794,502356,2118,3582,1196,1586,737,1996,973,1875925,1147,1841888,3993,34037,3946,17598,2223,16439,3492,2500066,2325,483679,1927,480155,2298,3524,1234,1515,902,2009,868,2016387,1055,1980801,3482,35586,3233,18380,2268,17206,2173,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11708178,5418,5798692,5170,1189973,4019,1176965,4224,13008,1734,2807,766,10201,1669,4608719,3106,4443520,8143,165199,6971,84124,5020,81075,4586,5909486,4802,1124558,4133,1109611,4829,14947,2553,2753,889,12194,2450,4784928,2853,4613419,8463,171509,8238,95262,4791,76247,5594,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2330356,2210,1167385,1310,346158,464,344877,576,1281,411,588,332,693,331,821227,1072,802471,2504,18756,2149,10797,1667,7959,1566,1162971,1115,327462,620,325719,885,1743,702,511,371,1232,588,835509,755,813251,2872,22258,2678,14032,2185,8226,1406,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,584101,1464,287899,929,56202,461,55984,493,218,167,115,115,103,120,231697,620,226022,1402,5675,1188,3400,780,2275,861,296202,670,52780,287,52564,346,216,164,203,164,13,22,243422,587,235813,1192,7609,1032,4993,852,2616,600,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5242578,3799,2590592,2294,523562,2195,517572,2701,5990,1563,2038,676,3952,1465,2067030,1579,1988827,5119,78203,5049,49204,3425,28999,3268,2651986,4208,497921,3385,491604,3511,6317,1298,1647,561,4670,1242,2154065,1501,2056350,5078,97715,4910,60843,3694,36872,3184,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4960822,3247,2472011,2266,475994,1465,467547,2392,8447,1924,2450,704,5997,1761,1996017,1428,1892483,6100,103534,6047,57692,4499,45842,4275,2488811,1888,452965,1132,444677,2018,8288,1721,2353,887,5935,1507,2035846,1219,1919377,6332,116469,6151,71623,4875,44846,4289,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1713147,1738,842447,1592,173984,1372,173859,1370,125,147,60,98,65,116,668463,1150,664736,1770,3727,1377,1852,751,1875,999,870700,1632,166090,1467,165969,1473,121,150,80,135,41,68,704610,677,700717,1167,3893,834,2507,642,1386,542,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4731591,967,2346177,634,479131,415,477358,777,1773,634,1386,570,387,207,1867046,567,1835276,2531,31770,2411,19173,1876,12597,1380,2385414,761,454372,723,452790,865,1582,509,703,318,879,387,1931042,315,1897860,2298,33182,2294,22657,1892,10525,1357,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,490892,356,249348,745,54927,651,54791,664,136,176,61,69,75,152,194421,258,191786,776,2635,730,949,547,1686,608,241544,653,52237,652,52033,710,204,209,36,59,168,195,189307,131,186080,998,3227,969,1881,679,1346,560,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,23709,2697,12068,1643,1813,706,1813,706,0,220,0,220,0,220,10255,1544,8548,1469,1707,543,1098,466,609,413,11641,1900,1597,743,1238,632,359,385,166,272,193,285,10044,1740,8320,1618,1724,635,906,372,818,483,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
