GEO_ID,C27013_001E,C27013_001M,C27013_002E,C27013_002M,C27013_003E,C27013_003M,C27013_004E,C27013_004M,C27013_005E,C27013_005M,C27013_006E,C27013_006M,C27013_007E,C27013_007M,C27013_008E,C27013_008M,C27013_009E,C27013_009M,C27013_010E,C27013_010M,C27013_011E,C27013_011M,C27013_012E,C27013_012M,C27013_013E,C27013_013M,C27013_014E,C27013_014M,C27013_015E,C27013_015M,C27013_016E,C27013_016M,C27013_017E,C27013_017M,C27013_018E,C27013_018M,C27013_019E,C27013_019M,C27013_020E,C27013_020M,C27013_021E,C27013_021M,C27013_022E,C27013_022M,NAME,C27013_001EA,C27013_001MA,C27013_002EA,C27013_002MA,C27013_003MA,C27013_003EA,C27013_004MA,C27013_004EA,C27013_005EA,C27013_005MA,C27013_006EA,C27013_006MA,C27013_007EA,C27013_007MA,C27013_008EA,C27013_008MA,C27013_009EA,C27013_009MA,C27013_010EA,C27013_010MA,C27013_011EA,C27013_011MA,C27013_012EA,C27013_012MA,C27013_013EA,C27013_013MA,C27013_014MA,C27013_014EA,C27013_015MA,C27013_015EA,C27013_016EA,C27013_016MA,C27013_017EA,C27013_017MA,C27013_018EA,C27013_018MA,C27013_019MA,C27013_019EA,C27013_020EA,C27013_020MA,C27013_021EA,C27013_021MA,C27013_022EA,C27013_022MA,state
0400000US01,3660536,3104,1464246,14840,1410334,14286,1227127,14122,183207,7867,53912,3227,43115,2706,10797,1687,773294,13512,699863,13090,448620,10111,251243,9059,73431,3464,49104,2674,24327,2251,1422996,12532,825170,11911,386391,9681,438779,10973,597826,5227,374385,7373,223441,6647,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,525296,1652,236468,5350,227596,5116,186413,5418,41183,3000,8872,1432,6965,1324,1907,543,160370,4818,148015,4826,90587,4004,57428,3634,12355,1338,7355,1061,5000,1007,128458,4243,80667,3834,37938,3104,42729,3022,47791,1912,26746,2045,21045,2208,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5002498,2411,1987208,18009,1920711,18644,1549923,19698,370788,9397,66497,4019,44174,2900,22323,2123,1160959,14098,1042371,14140,600079,11398,442292,12030,118588,4859,65977,3497,52611,3287,1854331,16048,981410,15802,410781,10628,570629,12367,872921,6101,484270,9870,388651,9603,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2210565,2640,910330,12000,873602,11515,725515,12552,148087,8612,36728,2778,26826,2731,9902,1433,468802,10381,419429,9351,241311,7509,178118,6598,49373,3503,30931,2589,18442,2169,831433,11526,469204,10245,195425,6988,273779,9627,362229,4100,213408,4373,148821,4359,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,29162324,5744,11801502,44706,11374145,42188,9222794,42227,2151351,27651,427357,8325,305772,7312,121585,4750,7456911,41515,6889776,39542,4142489,33658,2747287,29472,567135,9862,335155,7703,231980,6899,9903911,36800,6000588,32591,2726722,20336,3273866,31284,3903323,13118,1892138,15753,2011185,15886,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4020590,3165,1870196,15323,1807370,14921,1524396,15576,282974,8569,62826,3373,46454,2778,16372,1820,1069347,15310,968757,14627,638779,12480,329978,9195,100590,3985,59843,2738,40747,2557,1081047,9669,580183,9003,312842,7836,267341,7915,500864,5168,305982,6206,194882,6174,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2767261,1349,1205282,12350,1148771,11795,1005748,13407,143023,6754,56511,3142,45004,2806,11507,1533,749264,11191,670686,11094,459709,9539,210977,7992,78578,3240,51890,2842,26688,1930,812715,9912,414279,9907,210146,7167,204133,6970,398436,4344,243448,5340,154988,4822,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,717516,830,312369,5954,300312,5794,260262,6125,40050,3752,12057,1517,9343,1274,2714,823,171250,5890,151150,5585,102091,4497,49059,4037,20100,1631,13643,1455,6457,1117,233897,5586,116328,5126,57628,3995,58700,4703,117569,1847,83700,2575,33869,2497,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,533132,509,259919,6141,250141,5909,216580,5864,33561,3469,9778,1238,8571,1053,1207,466,125801,4935,117086,4930,77286,3654,39800,3834,8715,1143,7081,1100,1634,466,147412,5094,93925,4787,37109,3111,56816,3975,53487,1940,34391,1855,19096,2070,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,15537207,4034,6118910,34344,5864521,33739,4584329,27426,1280192,26322,254389,7959,158715,6408,95674,4631,3378004,31083,2975844,28284,1707095,23894,1268749,18272,402160,11213,202653,7310,199507,8045,6040293,33129,2973343,30887,1306945,22016,1666398,29305,3066950,13103,1577389,17396,1489561,16516,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,7418631,4122,3198283,24724,3093975,24542,2570816,25393,523159,13677,104308,4291,79560,4177,24748,2056,1665623,21209,1537698,20905,945422,18743,592276,14155,127925,4695,79255,4152,48670,3227,2554725,18214,1568972,17881,717210,13463,851762,18375,985753,6320,545464,9580,440289,9013,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1059752,2332,470648,7518,445081,7525,414462,7675,30619,3397,25567,1875,22574,1826,2993,821,240574,7290,216639,6674,157264,5775,59375,4755,23935,2022,17257,1566,6678,1141,348530,7567,174349,7220,97559,5284,76790,6172,174181,2697,117162,3415,57019,3057,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1182227,2150,479749,9590,465873,9413,384699,9424,81174,5271,13876,1577,11005,1293,2871,756,323923,8310,292406,7591,200660,7308,91746,5232,31517,2417,19066,1908,12451,1469,378555,7942,192615,7273,104684,5529,87931,5313,185940,2766,121087,4151,64853,4007,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9721491,2658,4266878,20738,4121618,19850,3546770,21702,574848,13507,145260,5599,116426,5106,28834,2286,2408396,17881,2194439,17833,1455044,15795,739395,15059,213957,5978,146618,5200,67339,4021,3046217,20602,1682312,19471,793375,13895,888937,17277,1363905,7935,834023,9174,529882,10435,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4918037,2491,2123967,18736,2051470,18200,1783133,19126,268337,9831,72497,3316,56645,2929,15852,1798,1261715,15617,1138107,14650,745417,13340,392690,10673,123608,4392,80465,3802,43143,2674,1532355,13282,822920,12666,392312,8706,430608,10869,709435,5528,462963,7172,246472,6427,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2339549,2563,1113737,8648,1074984,8559,976543,10100,98441,4859,38753,2090,30970,1914,7783,1098,603252,8511,524828,8138,376744,6975,148084,6338,78424,2972,55132,2624,23292,1728,622560,7798,272329,6893,144965,4629,127364,5564,350231,3890,246792,5183,103439,4244,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2124506,3176,987624,8181,947814,7862,844081,8530,103733,5719,39810,2340,30998,2027,8812,1135,529849,7641,470280,7340,334894,6534,135386,5329,59569,2785,41759,2452,17810,1889,607033,9222,307070,8221,167994,6305,139076,5681,299963,3458,202999,3894,96964,3720,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3315753,3428,1331710,12132,1286338,11958,1116088,12324,170250,6325,45372,2236,36620,2182,8752,1188,763546,11563,691126,10643,440686,8071,250440,8387,72420,3818,50533,3091,21887,2108,1220497,11750,707206,11189,286829,6916,420377,11931,513291,4467,320814,5870,192477,5767,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3434954,2874,1470625,13290,1411852,13010,1145813,14129,266039,9607,58773,3324,44642,2865,14131,1805,732012,12925,665965,12116,393313,10616,272652,9291,66047,3148,41787,2422,24260,2124,1232317,14195,746835,13809,308155,9468,438680,11599,485482,4007,259386,6082,226096,6213,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1058606,1333,425035,7646,409125,7592,353163,7136,55962,3360,15910,1348,12594,1322,3316,665,295544,7278,256956,6772,160341,5931,96615,4743,38588,2131,23882,1878,14706,1625,338027,6464,156748,6095,59230,3276,97518,5251,181279,2192,113845,3187,67434,3286,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4536080,2425,2172567,16994,2080102,17004,1824134,16226,255968,9294,92465,3840,78042,3229,14423,1811,1065088,14463,954987,13936,668369,11739,286618,10243,110101,3905,82198,3618,27903,1986,1298425,14178,702345,13434,379214,10394,323131,11734,596080,5224,412550,6683,183530,6096,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5280950,1609,2311782,17784,2211319,16702,1968021,17269,243298,8621,100463,4406,85436,4132,15027,1515,1459932,15116,1318171,13903,940467,12283,377704,10103,141761,5280,102182,4484,39579,2958,1509236,15767,774431,14731,373319,9492,401112,12313,734805,6454,460143,7846,274662,7362,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7578681,1896,2928329,20442,2842061,20484,2504397,20776,337664,8750,86268,3427,72486,3361,13782,1486,1969256,18079,1808128,17395,1209831,15351,598297,11944,161128,4792,119246,4441,41882,2441,2681096,18342,1437077,17875,704887,10446,732190,14930,1244019,5186,926646,7631,317373,8312,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
