GEO_ID,C17003_001E,C17003_001M,C17003_002E,C17003_002M,C17003_003E,C17003_003M,C17003_004E,C17003_004M,C17003_005E,C17003_005M,C17003_006E,C17003_006M,C17003_007E,C17003_007M,C17003_008E,C17003_008M,C17003_009E,C17003_009M,C17003_010E,C17003_010M,C17003_011E,C17003_011M,NAME,C17003_001EA,C17003_001MA,C17003_002EA,C17003_002MA,C17003_003MA,C17003_003EA,C17003_004MA,C17003_004EA,C17003_005EA,C17003_005MA,C17003_006EA,C17003_006MA,C17003_007EA,C17003_007MA,C17003_008MA,C17003_008EA,C17003_009MA,C17003_009EA,C17003_010EA,C17003_010MA,C17003_011EA,C17003_011MA,state
0400000US01,3195909,4870,483028,14331,154913,7482,175539,8054,119163,6310,33413,3233,2712881,14859,319361,9271,830215,14406,835895,15512,727410,12418,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,457399,2189,39433,3409,6560,1354,18370,2232,10621,1830,3882,1057,417966,4086,25303,2043,110871,4282,156267,5405,125525,5135,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4357886,3126,615437,14984,191901,7948,182378,8045,171929,7638,69229,4386,3742449,15026,402760,12629,870071,17354,1320445,17559,1149173,13529,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1926086,4154,281030,8915,82472,4863,109763,5457,69496,4483,19299,2186,1645056,9336,197339,8052,553700,10524,494934,10386,399083,10782,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,25316497,6326,3306091,32499,1187306,19417,851486,16804,824364,16541,442935,11860,22010406,33932,3291199,27799,4401650,35022,6650404,34980,7667153,39203,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3530419,3761,325005,11061,79614,6160,86911,5483,98421,5046,60059,4435,3205414,11406,250029,7520,669380,14765,976314,13433,1309691,13852,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2429267,1862,213130,9606,58764,5138,76095,5532,47478,4156,30793,3040,2216137,9731,175338,7027,587429,12116,548272,11300,905098,11566,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,629801,947,61215,4855,16443,2472,22294,2793,14942,2223,7536,1483,568586,4801,50252,4205,173054,5865,157388,5891,187892,6335,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,455801,800,62745,4880,14943,2609,19279,2327,13964,2211,14559,2053,393056,4974,29337,2693,61336,4724,63743,4016,238640,5001,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,13818381,7358,1858257,33246,488714,15659,665404,20515,471475,14193,232664,10624,11960124,32953,1237068,20751,3395328,25101,3745208,27984,3582520,30549,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
