GEO_ID,B14006_001E,B14006_001M,B14006_002E,B14006_002M,B14006_003E,B14006_003M,B14006_004E,B14006_004M,B14006_005E,B14006_005M,B14006_006E,B14006_006M,B14006_007E,B14006_007M,B14006_008E,B14006_008M,B14006_009E,B14006_009M,B14006_010E,B14006_010M,B14006_011E,B14006_011M,B14006_012E,B14006_012M,B14006_013E,B14006_013M,B14006_014E,B14006_014M,B14006_015E,B14006_015M,B14006_016E,B14006_016M,B14006_017E,B14006_017M,B14006_018E,B14006_018M,B14006_019E,B14006_019M,B14006_020E,B14006_020M,B14006_021E,B14006_021M,NAME,B14006_001MA,B14006_001EA,B14006_002EA,B14006_002MA,B14006_003EA,B14006_003MA,B14006_004MA,B14006_004EA,B14006_005MA,B14006_005EA,B14006_006MA,B14006_006EA,B14006_007EA,B14006_007MA,B14006_008EA,B14006_008MA,B14006_009EA,B14006_009MA,B14006_010MA,B14006_010EA,B14006_011EA,B14006_011MA,B14006_012EA,B14006_012MA,B14006_013EA,B14006_013MA,B14006_014EA,B14006_014MA,B14006_015MA,B14006_015EA,B14006_016EA,B14006_016MA,B14006_017EA,B14006_017MA,B14006_018EA,B14006_018MA,B14006_019EA,B14006_019MA,B14006_020EA,B14006_020MA,B14006_021EA,B14006_021MA,state
0400000US13,9449716,8037,1687215,35765,662396,18045,43688,3722,40237,3740,158187,8400,142483,8047,120234,7720,134398,7793,23169,3220,1024819,23139,7762501,36521,2005044,22497,127071,6238,106503,5511,399625,11194,426217,10998,454471,9291,385741,11035,105416,5747,5757457,28629,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1325651,2323,149375,10058,47686,4620,2197,681,2282,709,10282,1818,9847,1693,9217,1827,11722,1818,2139,974,101689,6566,1176276,10340,273730,7072,16920,1888,13168,1577,54754,3220,56048,3522,55306,2574,63508,3965,14026,1790,902546,7998,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1539416,2737,222753,10961,88180,7580,3005,1095,4836,1307,18004,2507,16408,2726,16655,2178,27276,3729,1996,817,134573,5965,1316663,11649,344787,8560,16999,2377,20326,2123,75752,3893,80176,4733,80456,3528,59710,4580,11368,1603,971876,9411,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12117601,7462,1699835,29848,651564,17106,44477,2834,36329,3745,137220,6497,126466,6324,120636,5155,148743,7688,37693,3452,1048271,19603,10417766,29884,2592782,19567,180670,6478,128194,5200,507813,8698,546469,10565,571768,7728,502223,9919,155645,5773,7824984,18165,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6149745,5397,909784,23307,350534,12322,18431,2449,18259,2292,75372,5116,67052,4991,63075,4247,91897,5652,16448,2176,559250,15984,5239961,23467,1268606,13843,79608,4129,64487,4527,269913,6956,286820,7000,295135,6182,219096,7084,53547,3582,3971355,17114,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2891609,4064,349707,13677,139467,7743,7793,1265,5927,988,24059,2823,23433,2759,21434,2873,49268,4155,7553,1577,210240,9156,2541902,14754,604898,10355,47085,2965,37406,2442,130597,4505,136645,4755,136424,3684,87175,4483,29566,2366,1937004,10497,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2703559,3825,358340,12259,142383,7706,8300,1874,7342,1420,32767,2936,25320,2648,21841,2515,39679,4179,7134,1558,215957,8454,2345219,13451,604590,9821,41024,2497,33688,2539,126756,4479,129043,4272,137291,3422,103211,5765,33577,2783,1740629,9775,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4119861,4903,769752,21192,251127,9773,13856,1774,16029,2338,60449,3702,53003,4204,47527,3635,51512,3907,8751,1994,518625,16239,3350109,21501,768176,9973,42100,3068,41218,2880,168171,5389,164669,4845,176611,4435,138403,5329,37004,2627,2581933,16367,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4340633,6000,838481,22406,299389,12661,22818,2535,17468,2281,71874,5175,68835,4548,49485,4366,57602,4937,11307,1982,539092,14766,3502152,23681,839920,14950,57995,3947,46917,3956,178990,6184,182209,6721,181774,5352,156251,7476,35784,3228,2662232,17222,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1257578,2088,173167,8119,51875,4306,3016,832,3098,912,10655,2051,10045,1586,10184,1532,13253,1917,1624,598,121292,5460,1084411,8157,221698,5569,11950,1615,9132,1459,46771,2597,48555,2797,53346,2225,40102,3282,11842,1722,862713,6830,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5626081,4860,562905,20641,193271,10502,11226,1809,11281,1831,37223,3570,34658,3902,40084,3411,46533,4535,12266,2047,369634,13547,5063176,20627,1297515,12970,86150,4247,68173,3645,250756,6816,260348,6914,263825,6498,263928,7806,104335,4525,3765661,15823,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6297320,4511,722558,19121,254055,11472,15335,2120,14370,2005,48364,4124,42828,3898,42872,3847,61789,5586,28497,4032,468503,11742,5574762,19527,1322040,13536,95087,4130,63592,4023,242771,6425,276337,7978,293318,5896,244365,7861,106570,4809,4252722,15677,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9353425,6625,1481888,26579,558731,14195,28755,2493,30508,2843,112398,4804,102398,5140,106683,5744,153268,8028,24721,3180,923157,18489,7871537,27262,1882947,17875,106908,4261,89279,4039,363786,7505,395247,8047,432920,7827,395635,9731,99172,4765,5988590,20158,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5130216,4130,577049,18478,222898,10029,13475,1908,10344,1436,43037,3510,38367,3915,38038,3213,69438,4336,10199,1638,354151,10794,4553167,18579,1107491,11828,74952,2987,62202,3592,235751,6476,241974,6564,249040,4769,186941,5640,56631,3419,3445676,13046,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2784236,4202,590626,16955,223740,10478,15686,2061,15989,2102,49548,4568,46822,4475,42798,3326,47317,4591,5580,1621,366886,10179,2193610,17189,539545,11279,30636,2926,30930,3077,111909,4866,121073,5704,119235,4451,98675,5568,27087,3045,1654065,12554,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5664238,4589,852907,20849,307411,11863,15415,2274,20138,2363,67319,4412,57847,4162,48577,3475,83453,6034,14662,2113,545496,13733,4811331,21503,1145346,14350,72035,3879,55044,2964,243364,6508,246890,7621,252808,4887,212348,9002,62857,3966,3665985,18089,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,963153,2302,147011,7452,51886,4026,2321,708,2696,731,9506,1597,9002,1380,7906,1245,18631,2435,1824,786,95125,5509,816142,7441,171640,4570,11287,1330,10204,1403,39680,2239,39439,2178,39582,2300,23997,2519,7451,1158,644502,6776,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1750700,3042,212811,8678,82437,5369,4134,1000,4446,899,15811,1884,15118,1922,14124,1936,24709,2780,4095,1117,130374,5143,1537889,9055,389861,6325,26066,2104,20987,2000,87746,3624,84856,3178,85622,3515,62231,3374,22353,1822,1148028,7423,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2700290,3892,398091,17365,137774,9068,5796,1379,8782,1751,35618,3951,29845,3460,25434,2943,27292,3449,5007,1397,260317,11116,2302199,17627,549813,9310,23349,2526,29553,3079,115095,5134,118560,5036,126838,4365,112028,5395,24390,2642,1752386,13161,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1252050,2135,112556,7309,37194,4051,1547,746,2778,852,6923,1603,7431,1820,7342,1604,9398,1673,1775,830,75362,5137,1139494,6911,251350,5341,16036,1741,11923,1429,51369,2890,52844,2892,62194,2124,43003,3209,13981,2070,888144,6198,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8457599,6264,916217,22675,319811,12597,23330,2838,19673,2263,74194,4990,65602,4765,66714,4045,57216,5091,13082,2320,596406,13927,7541382,23072,1875413,16204,148910,5837,90420,4079,364635,8238,386636,8198,411328,7034,373933,9716,99551,4494,5665969,17202,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1966513,3665,407875,16385,144122,9843,7203,1709,10655,1945,33469,3448,29792,2595,28851,3046,30023,3966,4129,1219,263753,10068,1558638,16705,402130,11083,19029,2379,20949,2565,77856,4896,80632,4240,84628,4202,95872,5067,23164,2372,1156508,12195,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18554993,9954,2903225,45177,1008823,20906,62063,5392,60921,4611,216704,7753,194143,7672,207915,7854,209400,8419,57677,4185,1894402,30657,15651768,44823,3585448,27772,236528,7398,176534,6582,692125,12173,708984,13353,781922,10063,748030,14086,241325,6969,12066320,31559,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9344071,7090,1569788,30425,573137,17538,30224,3029,35269,3631,127143,7426,117050,6523,103711,5421,136700,6680,23040,2989,996651,19347,7774283,30826,1861947,18596,114071,5003,93012,5477,381971,10311,398635,9545,408842,8279,365681,9563,99735,5563,5912336,23279,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,683284,1999,77129,5777,30884,3296,1463,552,2213,790,4906,1009,4342,1225,4267,738,12324,1891,1369,607,46245,3652,606155,6378,136592,4367,8522,1253,8771,1222,31203,1998,27288,2086,28874,1727,25796,3350,6138,1078,469563,5369,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10878476,6963,1676889,27669,607807,17992,37464,3803,37652,3743,138284,5616,119872,6536,110958,5167,139444,6220,24133,2513,1069082,16093,9201587,28415,2141302,20990,133049,5586,102910,4553,438091,11075,460388,10720,497826,7031,394937,10086,114101,5783,7060285,21296,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3604287,4096,583313,14153,210984,7863,14979,1727,14056,1478,50903,3111,40989,2586,37190,2477,46601,3160,6266,1213,372329,8612,3020974,14839,737064,11052,49892,3231,42286,2589,165067,4441,160384,4972,162017,3520,127937,6359,29481,2429,2283910,10555,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3762689,4401,609078,20442,216655,10646,10057,1615,11854,2207,41797,4180,33867,3615,36912,3404,71296,4635,10872,1794,392423,13859,3153611,20642,700253,11060,41230,2869,33799,2965,146985,5574,152015,6798,154672,4229,136437,6023,35115,2875,2453358,17214,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11957125,7070,1592147,29580,546169,15120,28021,2824,28281,2431,114837,5968,112825,6395,104326,4830,128083,7307,29796,3215,1045978,20422,10364978,29023,2245434,19288,143371,6049,111218,4792,461372,9179,501492,7961,515457,7689,381133,9763,131391,5403,8119544,22270,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,985602,1831,138368,8624,45937,4784,3419,1077,2849,1165,8937,1489,8060,1518,8519,1383,12032,2178,2121,698,92431,5712,847234,8736,195060,5958,11836,1792,7988,1379,36219,2454,39610,2841,44236,1835,44578,3513,10593,1880,652174,6069,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4530524,4825,796378,21977,292586,11800,15178,2295,21679,2919,70690,5891,62399,4515,54046,4618,59575,4440,9019,2039,503792,14237,3734146,22122,852179,14815,49422,3646,52623,3642,167139,5866,179374,7289,190959,6711,167052,7183,45610,3060,2881967,14155,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,789047,1857,107862,5673,38938,3220,2711,664,1919,531,7384,1037,7305,956,8626,1408,9835,1710,1158,469,68924,4094,681185,5881,169499,3769,13293,1382,8607,1077,37650,2349,37987,2530,35961,1724,27037,2464,8964,1358,511686,4958,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6154051,5697,1100546,26459,379457,14908,21435,2637,24872,2836,89484,5021,78686,5250,72891,5378,77453,6393,14636,2121,721089,16276,5053505,26151,1135191,16426,63882,4045,53123,3665,238044,7560,253073,7327,264318,6338,206099,7378,56652,4371,3918314,18804,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25209251,13514,4215736,56199,1689941,28188,98676,5590,108500,4921,420184,12543,370405,11836,313169,9924,324684,11053,54323,4805,2525795,38223,20993515,55994,5563836,34768,346400,9456,304650,8724,1183312,15001,1213118,16389,1206364,16218,1059920,16889,250072,8294,15429679,40834,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2752275,3993,318498,14822,139755,10057,5979,1420,8779,1951,29465,3410,23415,3044,20794,3229,47542,4476,3781,837,178743,8201,2433777,15191,789982,10890,53836,3509,42896,2640,173006,4954,174495,5965,168678,4282,149470,5566,27601,2541,1643795,10625,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,583806,1359,70394,4629,23568,2817,1834,574,2095,779,4256,903,3743,1095,3920,891,6718,1671,1002,427,46826,2957,513412,4572,103616,3296,6493,932,5496,1009,22104,1608,21613,1771,27198,1616,14378,1604,6334,1042,409796,4039,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7786145,6434,903300,24486,337745,13251,18468,2489,20159,2206,69302,5098,61232,4883,54893,4568,94104,5787,19587,2495,565555,14697,6882845,26126,1713042,18312,108988,4948,86593,4417,341026,7662,351162,8286,368572,6940,330132,9295,126569,5405,5169803,21003,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6670417,6178,864064,24030,312255,13028,14769,1697,16467,2112,61994,4449,56658,4146,55993,4785,93048,6098,13326,1930,551809,15850,5806353,24044,1348457,14794,82393,4711,77311,4224,283171,7089,291140,7472,294528,6351,258279,8167,61635,5099,4457896,17836,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1734915,3543,311732,11520,97109,6003,5630,1268,5402,1055,21433,2730,18178,2547,17650,2221,24133,3191,4683,1342,214623,8771,1423183,11885,285825,7275,16883,1830,14089,1822,60887,3245,66266,3782,66940,3057,47433,3586,13327,2114,1137358,9002,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5409576,4372,695884,18690,274130,10727,10954,1514,17008,2201,57502,3560,45112,3019,45523,3207,87354,5672,10677,1853,421754,12634,4713692,19978,1094469,11592,64351,3399,64641,3363,227315,4818,238964,4941,255006,4493,193435,5967,50757,3621,3619223,14272,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,548408,1892,60454,5195,22233,2919,1112,575,1075,559,4531,1205,3238,897,2924,825,8880,1525,473,319,38221,3748,487954,5244,115412,4064,7026,1331,7105,1268,26447,2008,25500,2325,25155,2001,18649,2258,5530,1217,372542,4874,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3411834,4070,1558788,25201,477481,10779,31014,2436,23585,2601,102097,4976,110471,5761,98675,4894,103992,5352,7647,1298,1081307,20293,1853046,25936,435783,12641,23824,2783,13983,1816,68070,4858,79504,4588,87465,4221,133911,6440,29026,3338,1417263,20418,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
