GEO_ID,B19037_001E,B19037_001M,B19037_002E,B19037_002M,B19037_003E,B19037_003M,B19037_004E,B19037_004M,B19037_005E,B19037_005M,B19037_006E,B19037_006M,B19037_007E,B19037_007M,B19037_008E,B19037_008M,B19037_009E,B19037_009M,B19037_010E,B19037_010M,B19037_011E,B19037_011M,B19037_012E,B19037_012M,B19037_013E,B19037_013M,B19037_014E,B19037_014M,B19037_015E,B19037_015M,B19037_016E,B19037_016M,B19037_017E,B19037_017M,B19037_018E,B19037_018M,B19037_019E,B19037_019M,B19037_020E,B19037_020M,B19037_021E,B19037_021M,B19037_022E,B19037_022M,B19037_023E,B19037_023M,B19037_024E,B19037_024M,B19037_025E,B19037_025M,B19037_026E,B19037_026M,B19037_027E,B19037_027M,B19037_028E,B19037_028M,B19037_029E,B19037_029M,B19037_030E,B19037_030M,B19037_031E,B19037_031M,B19037_032E,B19037_032M,B19037_033E,B19037_033M,B19037_034E,B19037_034M,B19037_035E,B19037_035M,B19037_036E,B19037_036M,B19037_037E,B19037_037M,B19037_038E,B19037_038M,B19037_039E,B19037_039M,B19037_040E,B19037_040M,B19037_041E,B19037_041M,B19037_042E,B19037_042M,B19037_043E,B19037_043M,B19037_044E,B19037_044M,B19037_045E,B19037_045M,B19037_046E,B19037_046M,B19037_047E,B19037_047M,B19037_048E,B19037_048M,B19037_049E,B19037_049M,B19037_050E,B19037_050M,B19037_051E,B19037_051M,B19037_052E,B19037_052M,B19037_053E,B19037_053M,B19037_054E,B19037_054M,B19037_055E,B19037_055M,B19037_056E,B19037_056M,B19037_057E,B19037_057M,B19037_058E,B19037_058M,B19037_059E,B19037_059M,B19037_060E,B19037_060M,B19037_061E,B19037_061M,B19037_062E,B19037_062M,B19037_063E,B19037_063M,B19037_064E,B19037_064M,B19037_065E,B19037_065M,B19037_066E,B19037_066M,B19037_067E,B19037_067M,B19037_068E,B19037_068M,B19037_069E,B19037_069M,NAME,B19037_001MA,B19037_001EA,B19037_002MA,B19037_002EA,B19037_003EA,B19037_003MA,B19037_004EA,B19037_004MA,B19037_005EA,B19037_005MA,B19037_006MA,B19037_006EA,B19037_007MA,B19037_007EA,B19037_008MA,B19037_008EA,B19037_009EA,B19037_009MA,B19037_010EA,B19037_010MA,B19037_011EA,B19037_011MA,B19037_012MA,B19037_012EA,B19037_013EA,B19037_013MA,B19037_014EA,B19037_014MA,B19037_015MA,B19037_015EA,B19037_016MA,B19037_016EA,B19037_017EA,B19037_017MA,B19037_018EA,B19037_018MA,B19037_019EA,B19037_019MA,B19037_020MA,B19037_020EA,B19037_021MA,B19037_021EA,B19037_022EA,B19037_022MA,B19037_023MA,B19037_023EA,B19037_024EA,B19037_024MA,B19037_025EA,B19037_025MA,B19037_026MA,B19037_026EA,B19037_027EA,B19037_027MA,B19037_028MA,B19037_028EA,B19037_029EA,B19037_029MA,B19037_030EA,B19037_030MA,B19037_031MA,B19037_031EA,B19037_032EA,B19037_032MA,B19037_033EA,B19037_033MA,B19037_034MA,B19037_034EA,B19037_035EA,B19037_035MA,B19037_036EA,B19037_036MA,B19037_037MA,B19037_037EA,B19037_038EA,B19037_038MA,B19037_039MA,B19037_039EA,B19037_040EA,B19037_040MA,B19037_041EA,B19037_041MA,B19037_042MA,B19037_042EA,B19037_043EA,B19037_043MA,B19037_044EA,B19037_044MA,B19037_045MA,B19037_045EA,B19037_046EA,B19037_046MA,B19037_047MA,B19037_047EA,B19037_048EA,B19037_048MA,B19037_049EA,B19037_049MA,B19037_050MA,B19037_050EA,B19037_051EA,B19037_051MA,B19037_052MA,B19037_052EA,B19037_053EA,B19037_053MA,B19037_054EA,B19037_054MA,B19037_055EA,B19037_055MA,B19037_056MA,B19037_056EA,B19037_057MA,B19037_057EA,B19037_058EA,B19037_058MA,B19037_059EA,B19037_059MA,B19037_060EA,B19037_060MA,B19037_061MA,B19037_061EA,B19037_062EA,B19037_062MA,B19037_063EA,B19037_063MA,B19037_064MA,B19037_064EA,B19037_065MA,B19037_065EA,B19037_066EA,B19037_066MA,B19037_067EA,B19037_067MA,B19037_068EA,B19037_068MA,B19037_069EA,B19037_069MA,state
0400000US01,1841217,10615,74090,4370,16797,2069,8563,1806,6781,1379,6604,1560,6558,1465,6085,1370,4487,1192,3412,918,2730,825,4733,1190,3782,1003,2530,817,682,404,287,290,30,38,29,49,578145,8179,58586,3980,29775,2925,30595,3165,36781,2994,33902,2651,32081,3531,28399,2628,28764,3099,28073,3049,47156,4050,58456,3868,75782,4372,40261,3052,20526,2434,18584,2177,10424,1551,716314,6645,70036,3580,40043,2619,38432,2949,38256,3042,33577,2775,32779,2678,30952,2466,33772,2731,31355,2526,55752,3600,68382,3696,80686,4348,62076,3926,36488,2830,35116,2325,28612,2156,472668,4655,41290,2576,49300,2603,46064,2935,39602,2392,37594,2575,31544,2390,27701,2327,24265,2130,21499,1945,34196,2540,39724,2482,34564,2685,17634,1618,11122,1541,8431,1004,8138,1203,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,249659,2978,16337,2237,1137,517,584,294,679,409,1626,773,2107,840,995,526,365,229,1392,622,1540,798,2183,893,1326,645,1685,733,494,345,45,76,179,169,0,145,88736,3151,2742,827,1532,430,2421,770,3322,917,3308,920,2602,744,4276,1070,3832,905,2957,781,6289,1192,10437,1595,13892,1491,12796,1519,7326,1139,6773,947,4231,939,103590,2640,4488,819,4086,912,2405,633,2765,745,2531,679,3963,863,2946,828,3052,687,3055,725,6643,1064,12028,1575,13433,1645,12206,1414,9381,1222,10657,1286,9951,1552,40996,1784,1446,518,2344,714,2660,661,2480,585,1763,500,1653,457,2014,494,1789,616,1592,464,3269,715,4288,907,5044,931,4112,861,2373,650,2380,629,1789,521,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2428743,11353,112704,4936,20828,2628,11367,1987,9076,1463,9635,1977,9910,1997,9501,1851,6339,1323,6403,1453,6486,1575,8222,1541,6976,1421,5376,1176,1761,780,459,250,40,71,325,300,786952,7849,55178,3940,29814,3024,35478,2978,38351,2649,38538,3395,44303,3434,38167,3341,43513,4069,35657,3135,71654,4245,87544,4482,104393,5593,70247,4443,35098,2979,32826,3051,26191,2188,881475,7678,68246,4201,41617,3247,37248,3598,38659,3237,33480,2887,40301,3372,38749,3249,39532,2815,34983,2499,72537,4709,91379,4298,109479,6400,82041,3781,47957,3206,50013,3012,55254,3823,647612,6121,44391,2931,49781,2875,49092,3325,48775,3521,48337,3192,43558,2700,38249,3009,37462,3002,31496,2316,52046,2868,59801,3577,64050,3357,30927,2204,18248,1651,15299,1613,16100,1613,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1131288,8373,57845,3421,13184,2219,5641,1128,6962,1523,5334,1266,5810,1278,3503,982,3375,827,3498,1112,1544,608,4426,1176,2296,732,1660,681,430,316,139,133,43,56,0,190,363727,6003,25801,2529,18658,2003,17236,2110,23987,2993,20861,2551,23749,2730,25597,2689,19347,2363,17116,2102,34013,2924,37516,2957,42727,3863,26024,2717,11201,1552,10826,1759,9068,1472,419914,6208,36054,2810,27304,2546,22293,2619,24583,2553,23223,2317,22243,2077,21932,2042,22216,2085,18912,2255,33574,2605,42742,3401,50031,3800,30221,2304,17172,1955,13736,1604,13678,1782,289802,3609,23200,2206,35024,3009,29435,2448,25234,2228,21436,1839,18389,1616,17186,1795,15963,1949,13511,1563,22192,1776,22289,1743,19960,1961,10401,1485,5322,1129,5003,862,5257,1061,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12758648,18835,397837,9131,78383,4410,32843,3000,28606,2913,31104,2967,29160,2875,25439,2797,22712,2231,21089,2479,17672,2022,30087,3104,30835,2734,25095,2368,10709,1741,5769,1349,5208,1412,3126,1017,4453759,19764,237121,8522,158128,6348,167356,5836,199492,7737,190997,6931,210231,6960,187826,7691,190605,7689,172022,6663,335768,7790,450048,12522,573788,10743,445950,11562,283294,8791,317594,8217,333539,7592,5076704,17745,263894,8537,216541,7529,174835,6604,191601,6274,182356,7687,187941,6548,177178,6447,185372,6843,172588,5878,338866,7256,471300,10494,656343,11313,512938,10514,345103,8752,452460,9588,547388,9599,2830348,12177,177120,6017,245781,6412,209693,5850,185164,6191,158053,5462,154516,6015,144551,5138,123861,4618,111948,5026,199282,5603,254485,6488,286103,7449,185658,5262,117873,4373,123978,3884,152282,5157,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2039592,7530,99323,4390,16733,2192,7173,1182,7461,1561,8417,1544,8802,1678,9133,1563,5851,1299,6879,1589,5372,1185,6965,1515,7363,1610,4298,1281,1929,624,1182,598,981,523,784,436,738382,7665,36530,3050,17092,2083,20568,2577,30534,3124,28326,2977,33418,3397,35488,3627,35599,3088,31581,2668,62990,4027,88056,4443,113502,4377,75825,3782,46236,3407,46877,3259,35760,2648,783258,6371,44203,3236,24459,2478,24046,2207,25157,2438,25349,2526,30925,2871,30032,2625,27899,2192,28796,2688,56062,3206,78405,3417,110396,4638,85495,3885,55191,3039,66566,3063,70277,3121,418629,4774,25238,2321,28904,2168,30247,2505,28537,1914,27967,2164,25006,2008,21271,1797,21739,1915,20161,1683,34604,2695,41116,3081,44533,2796,25938,1578,15565,1825,14001,1592,13802,1500,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1355817,6673,31457,2529,7533,1477,1870,677,2606,972,1769,794,2484,850,1986,542,700,508,1573,665,1756,761,2371,681,2300,686,2549,915,947,563,548,396,465,353,0,197,397096,6020,21281,2321,11521,1858,12470,1980,14319,2019,16022,2270,13195,2152,13671,2424,15241,1925,14241,2202,24323,2497,43931,3556,56961,3716,40789,3720,30032,2912,33420,2874,35679,2574,587606,5108,29683,2744,16057,2238,18889,2199,15370,1910,18079,2249,15180,1841,16993,1981,18114,2043,16695,1731,36405,3088,53044,3743,78803,4610,63638,3581,48756,3598,60109,3857,81791,3873,339658,4192,22821,2067,19103,1949,26521,2491,23550,1984,19728,1881,19608,1972,18700,1679,15499,1472,16084,1814,24639,2301,29749,2245,37158,2344,21141,1954,13236,1455,13736,1497,18385,1595,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,349743,3705,9287,1287,2626,802,871,562,695,415,745,436,123,109,893,531,388,241,169,133,645,361,801,383,382,314,465,341,275,289,209,257,0,185,0,185,106322,3611,6514,1480,2123,869,3371,1062,3960,946,3921,1142,5289,1310,6207,1477,5005,1300,4713,1051,8261,1485,12893,1966,13757,1864,11082,1448,7981,1476,6400,1096,4845,1168,141757,2575,8253,1373,4680,1104,4286,942,4440,827,4619,1093,5464,1166,6538,1236,5307,1039,5680,1341,10483,1445,14391,1971,20280,1689,14296,1801,9981,1408,12661,1771,10398,1250,92377,2197,5912,1040,5057,1072,6001,1191,6110,896,6477,1149,6161,1004,4814,1084,5123,923,4722,917,8112,1155,9517,1246,10487,1527,5608,844,2565,637,2762,578,2949,632,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,277378,3304,11664,1257,3434,765,408,312,485,346,524,353,714,504,502,349,318,257,775,422,737,486,1027,539,830,429,730,328,452,286,276,203,300,282,152,117,127492,2857,9984,1886,2334,858,3831,1132,4447,1259,3901,1144,3592,1030,2593,868,5307,1311,2952,814,6313,1289,10684,1562,17489,1997,14020,1878,9293,1538,12500,1655,18252,1516,87759,2783,12471,2149,3340,779,2632,939,3453,1167,2752,863,2852,848,1863,595,2982,799,1615,704,4563,864,6672,1345,8339,1369,7270,1327,4141,918,8071,1371,14743,1615,50463,1731,5609,1005,4891,1107,2829,680,2731,842,2016,584,2130,758,1649,518,1993,633,2015,556,2870,757,3911,680,5521,949,3212,717,2151,550,2728,690,4207,865,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7328046,25793,220821,8435,48317,3708,19408,2355,17347,2930,18600,2407,20472,2529,15340,2278,12873,1914,13166,2055,11474,1691,14543,2008,13502,1983,9035,1751,3999,1228,1649,721,800,533,296,206,2088916,18923,141983,7634,81482,5029,106047,6727,121068,6565,112497,5758,128869,5819,114241,6847,123588,6730,101227,5633,189234,8795,229787,8324,255297,10254,164571,7971,77487,4190,75489,4238,66049,3882,2794571,17902,211534,8397,125418,6041,126699,6112,134567,6256,135893,6596,136948,6478,127985,5297,131129,6092,117952,5434,239980,7810,286874,9017,338506,8848,242226,6700,137020,5010,142604,6735,159236,6141,2223738,12235,175162,5853,176571,6280,182973,6655,178310,6091,160379,5567,141609,5715,131763,6153,113987,4935,104143,5119,177298,5595,191720,4957,190932,5880,111657,5197,60926,3942,56319,3571,69989,3484,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
