GEO_ID,B25074_001E,B25074_001M,B25074_002E,B25074_002M,B25074_003E,B25074_003M,B25074_004E,B25074_004M,B25074_005E,B25074_005M,B25074_006E,B25074_006M,B25074_007E,B25074_007M,B25074_008E,B25074_008M,B25074_009E,B25074_009M,B25074_010E,B25074_010M,B25074_011E,B25074_011M,B25074_012E,B25074_012M,B25074_013E,B25074_013M,B25074_014E,B25074_014M,B25074_015E,B25074_015M,B25074_016E,B25074_016M,B25074_017E,B25074_017M,B25074_018E,B25074_018M,B25074_019E,B25074_019M,B25074_020E,B25074_020M,B25074_021E,B25074_021M,B25074_022E,B25074_022M,B25074_023E,B25074_023M,B25074_024E,B25074_024M,B25074_025E,B25074_025M,B25074_026E,B25074_026M,B25074_027E,B25074_027M,B25074_028E,B25074_028M,B25074_029E,B25074_029M,B25074_030E,B25074_030M,B25074_031E,B25074_031M,B25074_032E,B25074_032M,B25074_033E,B25074_033M,B25074_034E,B25074_034M,B25074_035E,B25074_035M,B25074_036E,B25074_036M,B25074_037E,B25074_037M,B25074_038E,B25074_038M,B25074_039E,B25074_039M,B25074_040E,B25074_040M,B25074_041E,B25074_041M,B25074_042E,B25074_042M,B25074_043E,B25074_043M,B25074_044E,B25074_044M,B25074_045E,B25074_045M,B25074_046E,B25074_046M,B25074_047E,B25074_047M,B25074_048E,B25074_048M,B25074_049E,B25074_049M,B25074_050E,B25074_050M,B25074_051E,B25074_051M,B25074_052E,B25074_052M,B25074_053E,B25074_053M,B25074_054E,B25074_054M,B25074_055E,B25074_055M,B25074_056E,B25074_056M,B25074_057E,B25074_057M,B25074_058E,B25074_058M,B25074_059E,B25074_059M,B25074_060E,B25074_060M,B25074_061E,B25074_061M,B25074_062E,B25074_062M,B25074_063E,B25074_063M,B25074_064E,B25074_064M,NAME,B25074_001MA,B25074_001EA,B25074_002EA,B25074_002MA,B25074_003EA,B25074_003MA,B25074_004EA,B25074_004MA,B25074_005MA,B25074_005EA,B25074_006MA,B25074_006EA,B25074_007EA,B25074_007MA,B25074_008EA,B25074_008MA,B25074_009EA,B25074_009MA,B25074_010MA,B25074_010EA,B25074_011MA,B25074_011EA,B25074_012MA,B25074_012EA,B25074_013EA,B25074_013MA,B25074_014EA,B25074_014MA,B25074_015EA,B25074_015MA,B25074_016EA,B25074_016MA,B25074_017MA,B25074_017EA,B25074_018EA,B25074_018MA,B25074_019EA,B25074_019MA,B25074_020EA,B25074_020MA,B25074_021EA,B25074_021MA,B25074_022MA,B25074_022EA,B25074_023MA,B25074_023EA,B25074_024EA,B25074_024MA,B25074_025EA,B25074_025MA,B25074_026EA,B25074_026MA,B25074_027MA,B25074_027EA,B25074_028MA,B25074_028EA,B25074_029EA,B25074_029MA,B25074_030EA,B25074_030MA,B25074_031EA,B25074_031MA,B25074_032MA,B25074_032EA,B25074_033MA,B25074_033EA,B25074_034MA,B25074_034EA,B25074_035EA,B25074_035MA,B25074_036EA,B25074_036MA,B25074_037EA,B25074_037MA,B25074_038MA,B25074_038EA,B25074_039MA,B25074_039EA,B25074_040EA,B25074_040MA,B25074_041EA,B25074_041MA,B25074_042EA,B25074_042MA,B25074_043MA,B25074_043EA,B25074_044MA,B25074_044EA,B25074_045MA,B25074_045EA,B25074_046EA,B25074_046MA,B25074_047EA,B25074_047MA,B25074_048EA,B25074_048MA,B25074_049MA,B25074_049EA,B25074_050MA,B25074_050EA,B25074_051EA,B25074_051MA,B25074_052EA,B25074_052MA,B25074_053EA,B25074_053MA,B25074_054MA,B25074_054EA,B25074_055MA,B25074_055EA,B25074_056MA,B25074_056EA,B25074_057EA,B25074_057MA,B25074_058EA,B25074_058MA,B25074_059EA,B25074_059MA,B25074_060MA,B25074_060EA,B25074_061MA,B25074_061EA,B25074_062EA,B25074_062MA,B25074_063EA,B25074_063MA,B25074_064EA,B25074_064MA,state
0400000US01,595137,11423,115463,5176,1082,665,679,363,4305,915,3850,1067,2627,844,3906,1010,66616,4560,32398,2870,123634,6081,3497,764,4327,1136,6438,1207,9172,1596,11522,1748,17789,2104,57319,4406,13570,1617,138881,5668,11293,1862,18082,2535,22463,2553,21072,2404,17878,2425,20384,2317,14191,2345,13518,1872,82633,4328,22084,2151,20338,2645,17638,2648,8294,1621,4329,1274,2269,810,598,304,7083,1323,72718,4913,38295,3595,15502,2243,6637,1615,1910,698,1093,621,415,324,423,263,8443,1290,36189,3444,30153,3213,2363,789,743,406,150,183,0,189,120,109,21,36,2639,762,25619,2765,22167,2754,595,355,117,118,0,189,76,124,0,189,0,189,2664,771,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,93653,4082,5347,1157,283,313,0,145,0,145,126,184,11,18,56,61,3442,845,1429,644,10630,1485,281,228,312,188,435,211,686,297,466,255,1605,607,5938,1146,907,282,17051,2221,512,197,996,549,677,323,1701,566,1505,596,4003,1321,6410,1328,1247,344,15453,1831,705,254,1339,487,2036,635,2805,939,1443,729,3109,892,2420,826,1596,622,18169,2221,4028,867,3437,1006,3026,827,2876,1055,1918,778,1189,581,259,179,1436,383,11553,1646,5832,1005,1648,582,1675,563,1178,652,326,323,201,164,0,145,693,240,15450,1878,11231,1681,2461,844,744,434,62,104,129,211,0,145,0,145,823,294,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,943886,14175,118135,6569,880,439,785,346,2434,618,1339,519,1600,752,1194,640,70775,5292,39128,3087,151290,5711,2182,859,3023,1001,6438,1262,5045,976,8846,1673,23604,2740,93572,4559,8580,1540,195833,6257,8590,1271,14109,1952,22201,2153,30668,2943,28941,2719,39627,3527,42507,3668,9190,1430,151797,6062,23060,2293,31857,2903,33432,3093,24509,2919,16237,1904,9972,1556,4900,1083,7830,1621,160839,6728,63173,4260,40062,3389,28316,3041,12863,2111,5466,1333,2854,1042,1931,695,6174,1305,81292,4703,54974,3828,15232,1759,5061,1394,1518,667,559,458,962,605,285,240,2701,834,84700,5168,73933,5221,6479,1341,1082,367,219,151,234,225,210,204,0,200,2543,781,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,386970,9803,60406,3742,480,365,494,261,2638,794,2189,747,1206,445,2052,640,35964,3023,15383,2034,82572,5155,2506,640,3039,1040,6023,1075,7697,1408,6463,1285,14972,2315,33189,3016,8683,1325,94252,5503,8642,1417,12750,2136,16835,2261,15743,2230,13733,2325,11273,1983,6082,1398,9194,1502,60942,4061,20203,2572,15405,2334,10660,1800,4860,1121,2610,999,1325,870,298,373,5581,1237,53478,4354,36964,3747,6983,1600,2676,1043,1280,769,104,123,189,186,332,215,4950,1235,20613,2983,16193,2540,2095,957,547,414,0,190,69,116,107,173,0,190,1602,671,14707,2115,13162,2076,430,424,67,118,0,190,0,190,0,190,0,190,1048,466,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,5902960,28154,541587,10025,3216,870,2757,715,6377,1293,10782,1956,7056,1351,9628,1705,348233,7851,153538,6843,868243,13462,11566,1520,14827,1730,50367,3326,39005,3282,32822,3444,65212,3871,623012,10229,31432,2812,1077786,16374,29146,3025,28289,2621,57009,3902,87547,4720,112822,5617,228492,7677,497716,12898,36765,3354,846518,14341,48353,3583,85619,4852,134255,6224,138283,6660,121937,5300,157055,7297,135323,7020,25693,2398,997255,16848,165761,6805,209513,7617,196407,7578,160570,6882,100839,5216,93074,4932,45227,3203,25864,2358,600185,11081,202725,6302,158484,7262,110525,5579,60801,3793,28449,2512,18056,2117,5776,1263,15369,1758,971386,15376,642837,13092,180358,7441,80134,4460,29802,2634,11921,1655,6194,1379,442,289,19698,1774,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,737059,11315,85158,4672,1156,554,557,382,2903,795,2996,801,1450,561,1615,725,56420,4008,18061,2189,95711,5297,2584,722,2357,659,4324,958,3449,847,3706,945,12919,2028,61547,4273,4825,1090,150457,6420,5283,1135,6313,1206,15642,1953,21083,2921,24763,2553,30742,3081,41862,3715,4769,1093,126101,5188,14409,1947,23643,2569,24255,2658,22102,2624,16050,2078,14132,1747,7814,1527,3696,791,129019,5774,40167,2996,32446,2849,25778,3200,14708,2026,7442,1333,3161,801,2126,761,3191,925,71675,4668,39608,3677,17362,2395,8486,1812,2778,966,514,274,512,258,444,429,1971,815,78938,4548,65788,4575,8110,1633,1673,613,363,180,133,219,54,88,0,192,2817,971,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,455778,8159,61227,4377,360,248,1135,599,4307,947,2079,828,1461,599,1368,600,35967,3163,14550,2466,73213,4712,2555,762,3438,1071,5511,1092,5939,1236,2258,881,4442,1121,45994,4115,3076,845,87106,4935,4533,1050,3308,1071,5855,1371,9130,1741,10136,1722,18750,2285,31548,2786,3846,921,64176,4609,4758,1041,8886,1664,12241,1928,11182,1772,8976,1697,7967,1676,6239,1371,3927,1308,75610,4450,21864,2438,19665,2319,13732,1683,8351,1597,4465,1131,3017,938,1483,587,3033,801,41775,3344,19139,2262,10957,2188,5282,1300,2029,978,1120,578,440,276,459,263,2349,825,52671,3634,42057,3502,4588,1002,2134,805,1311,548,470,302,83,94,0,197,2028,854,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,103935,3908,14013,2000,0,185,0,185,591,385,385,349,339,278,275,241,9321,1652,3102,924,13141,2005,434,327,522,246,905,383,319,208,494,262,1069,534,8872,1805,526,254,18377,2181,531,471,251,185,1336,589,2693,747,2476,812,5017,1307,4868,1161,1205,569,17608,2458,1475,616,2337,972,4255,1030,3826,1020,2132,749,2060,776,710,469,813,581,19332,2115,7009,1313,5957,1141,3002,739,1984,679,591,356,364,258,0,185,425,450,8867,1537,5546,1268,1742,755,818,519,55,91,207,207,0,185,42,71,457,344,12597,1844,10907,1795,985,508,182,145,0,185,0,185,0,185,0,185,523,408,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,164886,4965,26834,3203,678,394,418,274,1715,690,793,368,340,277,992,525,15169,1947,6729,1705,16735,2319,1137,515,744,458,1296,575,1004,431,1129,551,982,604,9919,1600,524,428,23457,2728,1725,729,596,337,711,410,1771,633,3241,907,4824,1135,9868,1729,721,438,17626,1962,827,472,1379,487,4629,1105,2876,853,2464,804,1979,736,2784,971,688,367,22093,2292,4945,1209,3490,830,3909,1094,2014,641,3093,731,2090,785,1678,811,874,390,18339,2522,6308,1401,5499,1319,2357,568,1334,554,827,515,734,349,634,598,646,498,39802,2582,23121,1941,8821,1403,4962,1238,1675,621,760,378,80,97,0,198,383,230,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,2634225,22450,330938,10984,1814,580,2941,912,10546,1412,7261,1474,4637,1252,6942,1358,201360,8520,95437,4993,423455,12391,7608,1479,5652,1193,11914,2022,14064,2024,13041,1970,42010,3531,306627,11224,22539,2508,591316,13304,13450,2244,20947,2216,45652,3415,75115,5796,80199,5444,144521,6916,185515,8562,25917,2391,445978,12564,33837,2980,71964,5125,99082,5478,82091,5887,56995,4154,55300,4364,29029,3568,17680,2445,431069,10928,124767,6651,121852,6108,81912,5496,43020,4230,22066,2761,14949,2251,6464,1494,16039,1858,191699,8588,102838,6023,44721,3534,21528,2306,6474,1559,3671,1028,2642,910,1629,704,8196,1322,219770,8202,173491,7963,23660,3206,7486,1329,2984,1020,2409,1006,1735,894,0,214,8005,1437,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
