GEO_ID,C18105_001E,C18105_001M,C18105_002E,C18105_002M,C18105_003E,C18105_003M,C18105_004E,C18105_004M,C18105_005E,C18105_005M,C18105_006E,C18105_006M,C18105_007E,C18105_007M,C18105_008E,C18105_008M,C18105_009E,C18105_009M,C18105_010E,C18105_010M,C18105_011E,C18105_011M,C18105_012E,C18105_012M,C18105_013E,C18105_013M,C18105_014E,C18105_014M,C18105_015E,C18105_015M,C18105_016E,C18105_016M,C18105_017E,C18105_017M,C18105_018E,C18105_018M,C18105_019E,C18105_019M,C18105_020E,C18105_020M,C18105_021E,C18105_021M,NAME,C18105_001MA,C18105_001EA,C18105_002MA,C18105_002EA,C18105_003EA,C18105_003MA,C18105_004EA,C18105_004MA,C18105_005MA,C18105_005EA,C18105_006MA,C18105_006EA,C18105_007MA,C18105_007EA,C18105_008EA,C18105_008MA,C18105_009EA,C18105_009MA,C18105_010MA,C18105_010EA,C18105_011MA,C18105_011EA,C18105_012MA,C18105_012EA,C18105_013MA,C18105_013EA,C18105_014EA,C18105_014MA,C18105_015MA,C18105_015EA,C18105_016MA,C18105_016EA,C18105_017MA,C18105_017EA,C18105_018MA,C18105_018EA,C18105_019EA,C18105_019MA,C18105_020EA,C18105_020MA,C18105_021MA,C18105_021EA,state
0400000US13,9252483,5566,4434628,7687,936296,5348,5098,1277,931198,5552,2971121,5651,157243,6324,2813878,7581,527211,2183,110019,5049,417192,5679,4817855,6077,897556,4628,5063,1375,892493,4531,3229524,3776,203043,8051,3026481,8807,690775,2678,190685,6035,500090,6142,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1276763,2271,628479,2493,111647,1068,531,464,111116,1156,416392,2404,16439,1782,399953,2980,100440,625,18823,1931,81617,1987,648284,1953,105364,1114,687,483,104677,1238,419677,1472,14994,1999,404683,2131,123243,962,32323,1992,90920,1950,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1501182,2086,744989,3189,165421,2172,1154,558,164267,2238,470688,2425,20814,2275,449874,3549,108880,1238,21151,1803,87729,2029,756193,3042,153534,2038,1007,527,152527,2082,480206,2129,23331,2497,456875,3050,122453,1225,27668,2511,94785,2807,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11913267,3047,5802071,4862,1115784,2576,6549,1372,1109235,2775,3937112,3632,149914,5163,3787198,6062,749175,2161,143767,4487,605408,4821,6111196,4428,1075992,2768,5164,1334,1070828,3220,4061257,3444,192735,5971,3868522,6652,973947,2722,260057,6187,713890,6430,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6080005,2568,2966775,4969,593470,3648,5011,1089,588459,3832,1974813,3143,108069,5117,1866744,6130,398492,1718,79590,3486,318902,3495,3113230,4531,568498,3314,3986,1031,564512,3273,2037684,3166,139284,6120,1898400,7015,507048,2033,138035,4524,369013,4435,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2869329,2313,1420862,3731,272714,2866,1594,577,271120,3008,940881,2826,34073,2235,906808,3551,207267,1212,33550,1870,173717,2120,1448467,3044,257066,2121,1074,445,255992,2186,931260,2277,40883,2619,890377,3720,260141,1428,53984,2684,206157,2525,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2646066,3176,1301432,4022,267215,2799,1507,533,265708,2743,857425,3023,41524,2691,815901,3825,176792,1440,33570,1957,143222,2247,1344634,3261,254345,2431,1528,606,252817,2440,867739,2613,51579,2850,816160,3308,222550,1713,55677,2581,166873,2828,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4053892,2734,1971315,4384,378349,2959,2934,995,375415,2998,1312942,3557,113088,4884,1199854,5888,280024,1718,71243,3515,208781,4029,2082577,4086,359790,2870,1766,550,358024,2898,1371728,2838,133659,4819,1238069,6062,351059,1868,109016,3941,242043,4088,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4242119,3324,2037638,4714,411323,3650,3484,1020,407839,3923,1359287,3489,86568,4580,1272719,5627,267028,1635,58501,3304,208527,3396,2204481,4029,395842,3074,2719,750,393123,3244,1465365,3005,109168,4794,1356197,6003,343274,1925,107417,3792,235857,3921,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1253079,911,607125,1836,98340,926,958,457,97382,1062,401838,1536,25268,2422,376570,2744,106947,923,18332,1338,88615,1561,645954,1740,96133,1056,339,203,95794,1036,420991,1561,27810,2412,393181,2641,128830,1046,28282,1934,100548,2243,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5518564,2416,2645216,3330,502540,2536,2946,1008,499594,2839,1796563,2440,65692,4293,1730871,4906,346113,1566,57455,3189,288658,3516,2873348,3042,479944,2234,2482,804,477462,2346,1940871,2385,89917,4793,1850954,5586,452533,1907,108509,3665,344024,4040,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6302381,1681,3036876,2700,519971,1383,3020,1009,516951,1765,2094170,2328,79403,5594,2014767,5770,422735,1747,68194,3943,354541,3838,3265505,2661,501460,1660,2124,709,499336,1778,2209751,2094,97682,4698,2112069,5144,554294,1867,127330,4438,426964,4930,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9229728,2038,4495865,3010,842198,2442,6474,1273,835724,2847,2994165,2607,177665,5125,2816500,5848,659502,1732,124662,4834,534840,5007,4733863,2979,808849,1819,4509,852,804340,1992,3093101,2331,217221,6200,2875880,6894,831913,1901,214135,5320,617778,5117,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5050808,2090,2500735,3409,478140,2539,2872,903,475268,2608,1687188,2285,55435,3180,1631753,3886,335407,1721,52229,2203,283178,2720,2550073,3194,455248,1884,2081,625,453167,1902,1682824,2184,64017,3364,1618807,4200,412001,1848,83527,3237,328474,3541,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2735081,2595,1303351,3607,273397,3063,2168,768,271229,3149,851164,2849,66341,4402,784823,5783,178790,1599,49355,3092,129435,3329,1431730,3309,264398,2493,2318,763,262080,2609,930980,2761,85415,4060,845565,4788,236352,1580,78499,3027,157853,3309,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5578431,3094,2704929,4850,516521,3064,4162,1162,512359,3182,1792812,3836,113823,4970,1678989,5757,395596,1886,79350,3402,316246,3580,2873502,3867,498865,2738,3250,866,495615,2861,1876627,3576,133331,4764,1743296,5817,498010,2401,125404,4449,372606,4658,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,948341,1201,471950,2112,83942,1251,814,422,83128,1330,308665,1943,14085,1829,294580,2826,79343,691,13864,1712,65479,1919,476391,1785,80334,1377,472,322,79862,1422,309886,1372,18914,2052,290972,2363,86171,745,18246,1756,67925,1710,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1723316,1634,851432,2480,172109,1728,1370,536,170739,1844,563910,2002,19852,1857,544058,2803,115413,852,21162,1402,94251,1700,871884,2211,164113,1437,1077,410,163036,1517,563893,1492,28463,2126,535430,2583,143878,991,29432,1987,114446,1831,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2629797,1611,1310102,2377,249339,1518,1493,711,247846,1560,873435,2052,44876,3632,828559,4112,187328,868,39576,2605,147752,2605,1319695,2043,236560,1313,1457,611,235103,1454,874448,1707,57621,3960,816827,4286,208687,1036,56684,2821,152003,2861,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1246839,873,612495,1781,103136,1153,894,476,102242,1176,417858,1648,14726,1747,403132,2327,91501,773,16653,1755,74848,1876,634344,1654,98615,921,317,263,98298,874,425686,1339,20245,2028,405441,2293,110043,890,23062,1908,86981,1995,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8298801,1762,4020004,3370,752735,2219,4593,1050,748142,2459,2722701,2401,92447,3830,2630254,4597,544568,1636,96916,3780,447652,4311,4278797,2523,722459,1650,3561,935,718898,1798,2828797,1773,114519,4952,2714278,4661,727541,1580,184613,5010,542928,5229,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1914953,2098,935801,3338,184355,2564,1322,646,183033,2535,609403,2600,35558,3017,573845,3950,142043,1125,31485,2173,110558,2264,979152,2662,178909,2083,629,382,178280,2145,629123,1945,44076,3579,585047,4353,171120,1200,47232,2688,123888,2819,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18317256,3106,8814331,4263,1547925,2626,10795,1509,1537130,2809,6072759,4101,239464,8195,5833295,9123,1193647,2645,226682,6089,966965,6251,9502925,3783,1486861,3281,10403,1473,1476458,3391,6412911,3688,320912,9362,6091999,9665,1603153,2622,429034,7885,1174119,7687,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9150606,4651,4386478,6819,860212,5100,5089,1372,855123,5167,2906020,5759,177476,6440,2728544,8401,620246,2087,124720,4471,495526,4928,4764128,5066,824911,4526,6677,1331,818234,4579,3139188,3671,211641,8059,2927547,9156,800029,2574,216639,5743,583390,6443,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,674474,1325,341704,2308,58986,1317,488,257,58498,1374,237245,1849,8082,1276,229163,2176,45473,650,7466,1020,38007,1237,332770,1845,58228,1300,68,74,58160,1304,221123,1320,9012,1364,212111,1722,53419,449,11679,1438,41740,1464,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10731374,2659,5214508,5091,992604,3224,7388,1188,985216,3336,3463646,4066,180668,6452,3282978,7779,758258,2246,143147,4219,615111,4576,5516866,4879,949442,3036,6426,1709,943016,3566,3597491,3589,238792,6612,3358699,7330,969933,3063,246253,5754,723680,6694,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3534168,2291,1726277,3276,353495,2044,2902,635,350593,2199,1132000,2291,77889,3222,1054111,4056,240782,1512,58623,2441,182159,2493,1807891,2915,332830,1884,3057,718,329773,2025,1173044,2185,96418,3211,1076626,3842,302017,1541,93529,2732,208488,2964,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3704838,2027,1820729,4001,322641,2657,1932,773,320709,2783,1214060,2825,67482,4568,1146578,5585,284028,1631,55302,2845,228726,2925,1884109,3713,307975,2624,1609,518,306366,2611,1235567,2740,79546,4591,1156021,5180,340567,1667,87379,3883,253188,4210,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11871546,2710,5753868,4290,1012126,3107,6510,1370,1005616,3281,3849848,3141,193000,5762,3656848,6307,891894,2485,157326,4902,734568,5593,6117678,4481,969679,3069,6914,1245,962765,3289,3984011,2568,223726,6410,3760285,6900,1163988,2509,283432,5614,880556,6274,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,984933,990,473374,1675,80869,1046,695,431,80174,1163,324722,1422,15218,1895,309504,2540,67783,859,13271,1294,54512,1283,511559,1482,76546,936,777,492,75769,1060,342833,1383,22138,2638,320695,2939,92180,983,24309,2053,67871,1961,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4446814,3737,2128034,4978,403466,3494,3435,949,400031,3737,1393273,3746,91866,4786,1301407,5704,331295,1847,67751,3158,263544,3458,2318780,4293,390385,3299,1712,645,388673,3449,1515363,2914,113722,5342,1401641,5358,413032,1651,111948,4460,301084,4553,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,775048,1261,385062,2597,75635,1171,625,334,75010,1165,252921,2094,9348,1360,243573,2578,56506,724,10680,1224,45826,1343,389986,2476,73596,1194,418,333,73178,1218,250241,1975,10640,1426,239601,2499,66149,882,15929,1353,50220,1446,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6050541,2959,2917309,4799,557759,3673,3553,961,554206,3697,1935605,4067,141739,7061,1793866,7685,423945,1757,92140,4023,331805,4354,3133232,4378,533665,3363,3450,891,530215,3523,2065432,3436,169418,6787,1896014,7289,534135,2265,155959,4863,378176,4612,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24539974,6007,12016156,9484,2629637,7234,16390,2398,2613247,7777,8047859,8144,358642,11051,7689217,13228,1338660,3709,296138,7482,1042522,7266,12523818,7719,2531226,6018,15249,2236,2515977,6191,8319135,5890,442763,10559,7876372,11343,1673457,4126,481656,8729,1191801,8737,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2666494,2036,1330145,2625,335172,1733,3465,1098,331707,2095,860622,2378,28037,2543,832585,3547,134351,1005,22536,2108,111815,2101,1336349,2152,317330,1591,1955,860,315375,1806,862193,1748,34291,2800,827902,3115,156826,1079,36101,2298,120725,2282,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,589572,843,288409,1192,46310,857,250,180,46060,944,194330,838,8856,1375,185474,1425,47769,731,9138,1195,38631,1151,301163,1095,44281,728,366,263,43915,765,201520,995,12685,1538,188835,1896,55362,503,12677,1068,42685,1146,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7607334,5886,3666049,6151,690642,4324,5486,1051,685156,4494,2481593,5291,113094,5089,2368499,7742,493814,2629,90376,3657,403438,4503,3941285,5567,666546,4249,3189,832,663357,4433,2648055,4554,129497,6034,2518558,7867,626684,2377,154510,4339,472174,4832,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6510600,3846,3222523,4638,592176,3078,3312,944,588864,3171,2187766,4545,96330,5028,2091436,6757,442581,1831,80737,3864,361844,3949,3288077,3385,564647,2367,2456,828,562191,2258,2194697,2625,118753,5343,2075944,5908,528733,1971,136402,3937,392331,4459,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1718399,1478,844713,2862,144878,2071,1553,595,143325,2106,555089,2214,53994,3544,501095,3695,144746,966,36016,2228,108730,2524,873686,2657,134910,1963,1059,507,133851,2039,563589,2059,60796,3058,502793,3699,175187,951,54902,3225,120285,3170,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5345637,2428,2635696,3229,488963,2117,3452,915,485511,2290,1766015,2397,72662,3347,1693353,4568,380718,1397,61931,2953,318787,2928,2709941,3105,469741,2371,2958,923,466783,2591,1774457,2535,90130,4113,1684327,5025,465743,1766,98459,3303,367284,3322,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,536869,1384,272269,2531,51441,1648,396,314,51045,1715,184024,1835,9205,1713,174819,2353,36804,644,6525,1089,30279,1341,264600,2108,47926,1196,295,281,47631,1176,175438,1689,8827,1525,166611,2251,41236,794,8645,1170,32591,1323,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3337091,1508,1585117,2974,304474,2281,1966,804,302508,2344,1016500,1443,94321,4712,922179,4823,264143,1004,77493,3286,186650,3270,1751974,2778,283348,2078,2602,863,280746,2263,1122384,1096,105533,4872,1016851,5070,346242,1385,135573,4375,210669,4390,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
