GEO_ID,B25007_001E,B25007_001M,B25007_002E,B25007_002M,B25007_003E,B25007_003M,B25007_004E,B25007_004M,B25007_005E,B25007_005M,B25007_006E,B25007_006M,B25007_007E,B25007_007M,B25007_008E,B25007_008M,B25007_009E,B25007_009M,B25007_010E,B25007_010M,B25007_011E,B25007_011M,B25007_012E,B25007_012M,B25007_013E,B25007_013M,B25007_014E,B25007_014M,B25007_015E,B25007_015M,B25007_016E,B25007_016M,B25007_017E,B25007_017M,B25007_018E,B25007_018M,B25007_019E,B25007_019M,B25007_020E,B25007_020M,B25007_021E,B25007_021M,NAME,B25007_001MA,B25007_001EA,B25007_002EA,B25007_002MA,B25007_003EA,B25007_003MA,B25007_004EA,B25007_004MA,B25007_005EA,B25007_005MA,B25007_006MA,B25007_006EA,B25007_007MA,B25007_007EA,B25007_008EA,B25007_008MA,B25007_009EA,B25007_009MA,B25007_010EA,B25007_010MA,B25007_011EA,B25007_011MA,B25007_012EA,B25007_012MA,B25007_013MA,B25007_013EA,B25007_014MA,B25007_014EA,B25007_015MA,B25007_015EA,B25007_016MA,B25007_016EA,B25007_017EA,B25007_017MA,B25007_018MA,B25007_018EA,B25007_019MA,B25007_019EA,B25007_020MA,B25007_020EA,B25007_021MA,B25007_021EA,state
0400000US13,3587521,13961,2232553,17839,16216,2517,201103,7421,405016,8661,514359,8130,255999,7144,242283,6257,369954,6264,175696,4971,51927,2846,1354968,15864,120627,5235,379951,8510,293958,8581,240399,6242,92397,4891,74759,3880,90533,3699,41605,2834,20739,2292,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,450769,4870,255375,5028,1113,648,14864,1870,30879,2097,50486,2449,30270,1990,34110,2433,53724,2173,25303,1848,14626,1362,195394,4468,12593,1939,52556,3052,41724,2681,31816,2218,15636,1831,11978,1647,15711,1794,9007,1219,4373,861,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,591587,4733,402394,6319,4183,1150,43108,2880,67373,2972,76722,3443,45414,2770,45797,2835,71080,2636,36634,2396,12083,1385,189193,5697,26527,2483,50297,3510,36985,3110,29669,2884,11406,1802,9882,1668,12146,1852,7293,1230,4988,1339,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4772421,12392,3125655,15819,21034,2103,292605,6105,529858,8409,702696,9080,371452,6811,334184,6738,484773,5744,279183,5010,109870,3600,1646766,13919,142957,5082,458207,8415,337893,7926,260907,7107,113330,4623,101752,4271,121084,5046,66173,3562,44463,2739,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2502739,10912,1716341,13216,20420,2190,179730,6093,288253,5881,360524,6159,203585,5717,182625,4803,275069,4270,148668,3867,57467,2558,786398,10697,102081,4737,197179,6586,152568,5854,129742,5176,54807,3437,45532,3569,51328,2450,31907,2534,21254,1966,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1241471,6257,879878,7925,11984,1713,105694,3464,137948,3472,174915,3533,102740,2931,95219,2814,134888,2557,84844,2234,31646,1763,361593,6809,59080,3724,91457,3980,58138,3842,53746,3660,21621,2099,18200,1586,24374,1960,17397,1557,17580,1894,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1109280,6429,739168,7329,10426,1457,81898,3686,116619,3766,153909,3095,87577,3270,81002,2900,115588,2246,65639,2049,26510,1895,370112,6318,53624,2842,98184,4098,71119,3540,50321,2712,24263,1915,19977,2104,22413,2003,15798,1320,14413,1635,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1712094,8632,1131197,10706,12455,2028,109172,4099,176556,4732,238283,5082,133034,4055,124584,3881,198727,4231,101248,3108,37138,2258,580897,9542,72855,3806,140061,5365,110209,5369,102127,4699,45713,3543,33228,2773,41702,3150,22562,2351,12440,1458,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1718194,10232,1106785,10765,12688,2109,114719,4759,170095,5421,226968,4972,134900,4865,124274,4388,185943,4084,102309,3187,34889,2406,611409,10272,64226,3454,168185,5039,123176,5239,100670,4510,42973,3504,40154,3139,42467,2500,20929,1840,8629,1242,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,549841,5205,392139,5035,2140,708,28612,2024,54674,2354,85291,2484,50293,2549,49131,1865,74167,2080,35733,1973,12098,1526,157702,5316,13430,1873,38535,2670,25987,2459,27643,2449,12056,1507,10768,1560,13181,1541,10030,1477,6072,1052,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2165438,8230,1426748,11362,6616,1264,119899,4206,232239,6604,348670,5146,177383,5017,155639,4274,230069,3909,111142,2862,45091,1777,738690,10568,46899,3372,194934,6346,155778,6293,131508,5930,59775,3668,40116,2944,56320,3322,32547,2625,20813,2199,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2549336,9145,1570332,11411,3926,896,116340,5090,249435,6068,374280,5858,194560,4834,179458,4310,258693,4013,134449,4327,59191,2753,979004,12189,60364,3788,257234,6871,187055,6835,164159,5869,74004,3778,63724,4056,85417,3747,54292,2885,32755,2713,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3834574,12574,2693284,15012,25574,2067,243098,5978,409055,6117,582549,7506,329333,6364,309035,6234,453838,5262,247046,4565,93756,3198,1141290,11473,130412,5005,270044,6902,215393,6176,188975,6275,86837,3619,75093,3929,86384,4469,50722,2987,37430,2501,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2129195,6975,1526406,9904,15018,1788,181756,4158,257500,3979,344162,4751,182022,3904,163178,3786,221596,2924,117900,2821,43274,2214,602789,9268,71952,3195,170842,5630,101517,4353,85510,4246,39748,2975,29841,2574,39417,2362,32300,2177,31662,1915,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1095823,8793,741504,10031,6891,1429,65382,3900,121677,4974,150206,4461,87181,3768,81298,4271,130074,3694,73718,2938,25077,1945,354319,8599,30729,3137,93113,4524,77016,5786,61251,3824,29905,2499,18026,1791,26753,2333,11547,1682,5979,1011,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2354809,12290,1575626,12914,16491,2106,165744,4955,242930,6402,323637,5679,183264,5451,171191,5600,268930,3565,151266,3402,52173,2632,779183,12183,91449,4164,202750,5348,139830,6835,126956,5067,59030,3873,46558,3541,57149,3327,32905,2208,22556,1930,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,410962,3391,272856,4625,2392,771,23234,1928,38169,2128,51557,2217,35043,2191,35951,2055,51734,1908,26912,1536,7864,1226,138106,4933,19190,1591,35609,2405,23887,2073,21327,2142,10154,1449,7795,1544,9216,1398,5889,1047,5039,1077,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,740765,3795,488438,4861,5816,961,59094,2622,77703,2572,100326,2702,57565,2465,51637,2265,74695,1866,43906,1731,17696,1527,252327,4588,39499,2394,68501,3076,46136,2587,31425,1906,16969,1657,12108,1482,15586,1408,12038,1353,10065,1437,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1021519,6553,547905,6648,5898,1154,49741,3020,86389,3814,110214,3947,61812,2809,61861,3080,105414,3000,53574,2488,13002,1559,473614,7285,32975,2845,113288,3823,107271,3602,90257,4219,36293,2595,30385,2601,41848,2388,14455,1625,6842,1304,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519756,4605,364996,4581,1200,487,28674,1985,55006,2306,88997,2948,47543,2570,46283,2620,58816,1796,28325,1684,10152,1344,154760,5127,15069,1905,36318,2458,29473,2675,25607,2215,12953,1754,9118,1392,13032,1885,7613,1408,5577,1015,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3194844,10719,2021062,12667,4844,1027,130350,4912,331921,6376,489167,6890,254744,5801,224495,6006,326908,5235,179269,4597,79364,3100,1173782,10436,47122,3340,267761,6384,264006,7097,230378,6630,90409,4161,76448,3538,104093,4591,59108,3138,34457,3094,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,760916,6897,509151,6597,5902,1281,42980,3068,70799,4039,100190,3618,61391,3217,63178,3370,95094,2614,53775,2442,15842,1562,251765,6079,28755,2351,65387,3226,49612,3616,42081,3376,14929,2010,16607,2101,20641,2189,9096,1402,4657,1236,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7282398,15877,3857906,20082,17071,2090,278516,7770,589096,9283,902918,10300,486425,7787,437369,8722,648977,7390,349170,6513,148364,4259,3424492,21300,183231,6792,801665,10931,670161,12382,624898,11111,276018,7435,238912,7631,331261,7106,192949,5594,105397,4654,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3790620,14716,2435384,18248,17316,2493,208001,6732,406915,7795,528211,10083,280091,6482,260835,5701,436975,5510,223660,4075,73380,2995,1355236,14632,142247,5834,358489,7812,288772,8026,222874,6638,93671,4465,75102,3687,97143,4660,49088,3051,27850,2229,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,305431,3533,195002,4098,5205,1370,27709,2166,31152,1710,38733,2038,22362,1351,20135,1168,27336,1230,16889,1196,5481,780,110429,4045,24072,2394,30222,2751,14070,1499,12700,1723,6737,1282,5242,1038,5841,818,5721,1028,5824,1192,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4593172,13994,3000748,17269,22388,2032,276760,6249,456621,7838,630461,7408,367293,6163,339096,6511,504515,5896,289615,5574,113999,4574,1592424,15334,163384,5794,406305,8124,291446,8666,271139,7519,126140,4297,99181,4261,120041,4662,65677,2992,49111,3438,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1459759,5575,950817,7331,12930,1495,107365,2605,145546,4092,184258,4158,108110,3475,103454,3255,165781,2863,93491,2646,29882,2030,508942,7734,70165,3699,132654,4287,98613,3793,82705,3474,34862,2011,28092,1893,31819,1757,17831,1430,12201,1381,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1535511,6674,932392,9092,5065,1162,71685,3504,145996,4995,179331,4815,109550,4453,121981,4966,178372,3735,84405,3597,36007,2718,603119,8658,57592,3700,164994,5180,120378,5339,90373,4362,40187,3273,35615,2900,48987,3362,23755,2234,21238,2241,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4945972,12878,3404164,14323,21261,1881,295134,6725,512459,5983,738786,7671,426376,6299,388192,6057,566983,5834,323295,5272,131678,3838,1541808,15732,122308,4780,384099,8894,275186,8058,252032,7668,115817,5675,92381,4699,134359,4853,96757,4061,68869,3171,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,409654,3327,240878,4850,1207,609,18860,1994,36700,2352,54803,2204,29331,2390,28729,2620,38776,1862,21864,1573,10608,1286,168776,4882,12534,1832,40255,2422,28766,2236,31271,2445,13629,1959,11332,1692,14700,1936,9689,1497,6600,1134,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1826914,10151,1243177,11898,10237,1408,105680,4872,190892,5460,248905,4987,140767,4785,142821,5170,245640,4152,119637,3148,38598,2548,583737,11489,62044,3979,153378,5806,116118,5807,104131,4576,41063,3202,35573,3298,41842,3230,18183,1781,11405,1710,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,334475,2656,228010,3569,2850,674,27789,1998,35419,1823,46930,1863,28227,1698,24205,1654,35555,1304,19852,1370,7183,881,106465,3187,17690,1795,25907,2038,16687,1684,13894,1623,7190,1185,5501,997,7662,1105,6002,985,5932,879,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2509665,11315,1659797,14297,14500,2033,147728,5200,266920,5834,341420,6013,199068,5353,183302,5609,301341,4171,157694,2888,47824,2707,849868,12205,86167,4185,226639,6829,174400,5987,143430,5204,62165,3605,50490,3121,58472,2759,29945,2427,18160,1936,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9277197,22719,5674241,28289,52269,3904,580470,10473,1037298,12788,1274149,14149,670462,9599,589001,9914,868938,10068,453610,7313,148044,5203,3602956,26207,392592,9201,1052091,15008,799492,14261,585871,11771,224661,6905,175244,7245,210107,7265,106837,5391,56061,3376,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,918370,4666,635163,6737,8407,1328,93124,3547,133540,3712,125784,3398,65939,2599,60639,2639,85737,1966,45417,1963,16576,1526,283207,6106,44293,2733,90636,4008,56697,3535,36107,3307,15559,1886,11900,1596,13921,1562,8328,1419,5766,1313,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,257229,3177,180184,3423,1219,475,13532,1248,25820,1584,39144,1864,24681,1341,23108,1450,32012,1235,15298,1107,5370,700,77045,2927,9643,1283,18778,1470,12221,1460,12066,1505,5863,1025,3894,670,6760,1030,5065,789,2755,692,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3083820,12955,2014812,16640,12054,1652,185998,6107,339027,6718,450671,6740,238391,5409,217838,5355,340649,4493,165410,4347,64774,3103,1069008,14859,97557,4318,299951,7085,224208,7584,182169,5640,74878,4085,58770,3559,68852,3972,37616,2720,25007,2293,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2679601,9916,1654620,12782,11222,1599,148120,5504,273050,6788,354734,5482,203794,5329,195568,4902,285445,4425,133405,4071,49282,2795,1024981,13561,102931,5814,291622,7528,209754,6611,159541,5305,69150,4177,54287,3605,70340,3872,35996,2809,31360,2806,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,735375,6298,530755,7300,4482,1021,42264,3139,77190,3202,103659,3227,59655,2529,62005,2867,103884,2565,57508,2685,20108,2037,204620,5954,22410,2412,49025,3266,37036,3062,34008,2638,17932,2188,13921,1577,16251,2084,9645,1360,4392,971,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2307685,7753,1536893,11259,11981,1492,157244,4503,243369,4683,342540,5050,185480,4559,170694,3880,242905,3439,133296,3236,49384,2454,770792,9773,100054,3599,194748,5471,133457,4896,117854,4755,52868,2890,44565,2707,54976,3200,38655,2562,33615,2216,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,232594,2987,155617,3486,2098,662,19260,1990,22179,2112,29589,1717,20047,1599,19734,1652,26050,1560,12286,1025,4374,789,76977,3496,13662,1673,21582,2204,12832,1793,11552,1905,4704,1129,3824,1072,5006,1005,2579,762,1236,437,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1233490,9061,837840,10343,4431,1052,48913,3544,121672,4316,163691,5264,88522,3823,97180,4146,179933,4074,101643,3366,31855,2472,395650,8325,24882,2323,87481,4447,86451,4283,70420,3937,29671,2707,27187,2426,43535,2589,19776,2013,6247,1041,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
