GEO_ID,C17026_001E,C17026_001M,C17026_002E,C17026_002M,C17026_003E,C17026_003M,C17026_004E,C17026_004M,C17026_005E,C17026_005M,C17026_006E,C17026_006M,C17026_007E,C17026_007M,C17026_008E,C17026_008M,NAME,C17026_001EA,C17026_001MA,C17026_002EA,C17026_002MA,C17026_003EA,C17026_003MA,C17026_004MA,C17026_004EA,C17026_005MA,C17026_005EA,C17026_006MA,C17026_006EA,C17026_007EA,C17026_007MA,C17026_008EA,C17026_008MA,state
0400000US19,801562,6871,25708,2298,37674,2540,25604,2395,29694,2722,38514,2295,21330,1857,623038,7447,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,728602,7887,25685,2233,41173,3218,24842,2074,27872,2254,41924,3237,19110,1980,547996,7502,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1124586,10250,66044,3821,96661,4966,53603,3459,51667,3728,74231,3946,27054,2315,755326,10037,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1112659,9882,70147,4504,95371,5223,51368,3576,55500,4674,72961,3826,30953,3136,736359,10880,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,344585,5357,13479,1682,19861,2051,11179,1580,13230,1961,19302,2095,9990,1298,257544,4890,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1445972,11686,41516,3720,60586,4131,37481,2926,42553,3410,59418,3999,26158,2491,1178260,12974,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1610581,11929,56903,3907,76649,4017,43525,3751,44684,3525,62714,3806,30415,2413,1295691,11293,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2485159,14714,121033,4960,163348,5680,96168,4417,98701,4913,139397,5303,59716,3310,1806796,14911,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1369594,10930,39860,3362,62313,3816,33673,2169,39972,2704,62460,3110,30043,2236,1101273,10852,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,738463,9100,55330,3258,66185,3778,40653,2830,37094,2980,58209,3070,22854,2703,458138,8553,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1508816,13340,66073,4196,95244,5226,59633,3909,63397,3961,92151,4200,40458,3200,1091860,12457,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,251176,5144,10085,1599,13890,1535,9859,1699,10564,1437,15929,1782,7418,1265,183431,4953,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,480317,5426,16438,1670,25426,2031,15995,1605,18244,2006,27036,2322,12100,1690,365078,5625,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,642461,7985,31769,2665,38766,3272,27725,2512,27973,2611,42929,3463,18206,2039,455093,8001,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,345901,5099,7364,1458,13505,2029,6997,1069,9145,1765,13273,1768,6613,1327,289004,4631,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2203675,15024,73451,4251,109671,5056,59620,3351,62475,4195,92045,4385,39376,3241,1767037,13783,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,489532,7201,33891,3220,46892,3975,25232,2439,23547,1926,32456,2871,12659,1628,314855,6395,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4621954,18878,227637,7860,336940,8045,171819,8199,178883,5920,243488,8029,101264,5582,3361923,19305,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2492048,17217,125592,5974,193706,6961,109003,4925,115477,5617,168012,6832,74212,3885,1706046,15394,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,187800,4204,7259,1394,6564,1330,4090,1020,5630,1008,7239,986,4178,936,152840,3793,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923523,16690,148554,5777,191216,7072,102419,5494,109545,4792,161152,5815,76649,3365,2133988,14615,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,966516,7153,47298,2399,70291,2816,43568,2445,46326,2821,64859,2734,27558,2277,666616,6273,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,966250,10337,41220,3365,64903,4629,38748,3322,39010,3171,58182,3628,23681,2168,700506,9190,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3185054,17847,126974,5862,173428,6368,100609,4782,113014,4575,165153,5620,76346,4098,2429530,15420,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257165,5063,11382,1693,14293,1902,8467,1313,8872,1529,13400,2038,5338,917,195413,5057,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201616,11426,68392,5194,90188,4712,51949,3665,56293,3899,79567,4216,33161,3242,822066,9932,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,211235,4208,7344,885,12454,1448,5711,1056,7985,1342,11389,1179,5441,980,160911,3590,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660344,15866,90742,5221,137157,6024,75504,4736,80594,4849,115230,5249,50130,3880,1110987,14284,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6407165,29321,331883,10675,527463,12681,290769,9663,298442,9516,412799,10242,175384,6634,4370425,26971,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,691495,6211,21957,2317,36551,3286,23650,2373,27459,2159,45311,3062,19251,2214,517316,6610,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162017,3119,5487,1118,8534,1161,4265,894,4851,811,9428,1279,4058,798,125394,3392,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2058820,15546,71215,4353,100267,5745,61219,4513,67094,4133,101448,5670,41838,3566,1615739,16687,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1725099,12755,61285,3955,90010,5055,53113,3987,60083,4261,79833,4974,40837,3416,1339938,13960,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,472869,8027,25031,2786,36726,2628,20802,2299,22053,2233,34557,2865,16689,1939,317011,6475,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1485877,10597,51951,3595,81493,3998,44591,2832,52395,3323,79958,3973,35671,2474,1139818,9763,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,149032,3982,4307,895,6672,1099,6294,1388,5378,1168,7883,1415,3412,881,115086,3778,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,867505,10682,194471,6186,172603,6353,73739,4153,67358,3548,77162,4026,27448,2434,254724,6908,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
