GEO_ID,B14004_001E,B14004_001M,B14004_002E,B14004_002M,B14004_003E,B14004_003M,B14004_004E,B14004_004M,B14004_005E,B14004_005M,B14004_006E,B14004_006M,B14004_007E,B14004_007M,B14004_008E,B14004_008M,B14004_009E,B14004_009M,B14004_010E,B14004_010M,B14004_011E,B14004_011M,B14004_012E,B14004_012M,B14004_013E,B14004_013M,B14004_014E,B14004_014M,B14004_015E,B14004_015M,B14004_016E,B14004_016M,B14004_017E,B14004_017M,B14004_018E,B14004_018M,B14004_019E,B14004_019M,B14004_020E,B14004_020M,B14004_021E,B14004_021M,B14004_022E,B14004_022M,B14004_023E,B14004_023M,B14004_024E,B14004_024M,B14004_025E,B14004_025M,B14004_026E,B14004_026M,B14004_027E,B14004_027M,B14004_028E,B14004_028M,B14004_029E,B14004_029M,B14004_030E,B14004_030M,B14004_031E,B14004_031M,B14004_032E,B14004_032M,B14004_033E,B14004_033M,NAME,B14004_001MA,B14004_001EA,B14004_002MA,B14004_002EA,B14004_003MA,B14004_003EA,B14004_004EA,B14004_004MA,B14004_005EA,B14004_005MA,B14004_006MA,B14004_006EA,B14004_007MA,B14004_007EA,B14004_008MA,B14004_008EA,B14004_009EA,B14004_009MA,B14004_010EA,B14004_010MA,B14004_011MA,B14004_011EA,B14004_012MA,B14004_012EA,B14004_013MA,B14004_013EA,B14004_014EA,B14004_014MA,B14004_015EA,B14004_015MA,B14004_016EA,B14004_016MA,B14004_017MA,B14004_017EA,B14004_018EA,B14004_018MA,B14004_019EA,B14004_019MA,B14004_020EA,B14004_020MA,B14004_021EA,B14004_021MA,B14004_022MA,B14004_022EA,B14004_023EA,B14004_023MA,B14004_024EA,B14004_024MA,B14004_025EA,B14004_025MA,B14004_026EA,B14004_026MA,B14004_027EA,B14004_027MA,B14004_028EA,B14004_028MA,B14004_029EA,B14004_029MA,B14004_030EA,B14004_030MA,B14004_031EA,B14004_031MA,B14004_032EA,B14004_032MA,B14004_033MA,B14004_033EA,state
0400000US13,8019982,4605,3862111,5494,245372,10149,1176,547,152765,6845,52188,4412,39243,3466,62474,5045,290,238,28766,3191,17339,2862,16079,2088,3554265,12066,210399,3846,348193,7328,603762,7690,2391911,7162,4157871,5202,332932,10832,1159,507,184599,7516,74764,5288,72410,4683,94039,5648,345,240,38564,3621,24231,3081,30899,3288,3730900,11790,200691,3705,276627,6999,602868,8159,2650714,8024,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1158752,687,583110,1258,37016,2837,650,548,18838,2103,11146,1605,6382,1046,10437,1723,0,181,3402,898,3455,1204,3580,867,535657,3819,23290,996,54098,2335,97238,2196,361031,1657,575642,1221,39777,2480,526,308,19820,1756,10442,1667,8989,1588,13033,1744,114,151,5838,1309,4301,944,2780,630,522832,3024,22965,972,34625,2193,84228,2389,381014,1955,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1274423,2323,632611,2589,39373,3612,424,357,22398,2466,10189,1649,6362,1388,10213,1622,0,190,5456,1064,2803,810,1954,659,583025,4201,36761,1376,54543,2921,92605,2460,399116,2405,641812,2452,46447,3820,51,85,24826,2512,12779,2148,8791,1431,12167,1908,37,77,6393,1452,2688,973,3049,863,583198,4757,33951,1277,44390,2679,90243,2830,414614,2589,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10412161,2949,5061711,3343,287526,7617,1878,829,183238,6538,62084,3779,40326,2902,133976,6439,591,309,74616,5175,38315,3067,20454,1922,4640209,8973,260349,2118,381422,7474,793138,5185,3205300,4538,5350450,3393,355721,7648,2118,680,210292,5735,72452,4770,70859,3678,164051,6811,399,259,85103,5024,47125,3057,31424,2763,4830678,9496,250980,2388,322099,6442,764332,6357,3493267,5452,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5284811,3328,2572431,3530,157268,5238,392,230,98672,4390,35152,2086,23052,2290,42740,3300,197,195,25052,2312,9670,1643,7821,1377,2372423,7180,138097,2063,217538,4743,374336,4136,1642452,4302,2712380,3223,200568,7326,1182,552,114420,4940,44401,3335,40565,3275,57487,3571,7,13,34382,3033,10581,1739,12517,1767,2454325,7756,131755,2201,180201,4611,368939,4388,1773430,5612,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2503309,2920,1232864,3156,74010,3608,293,220,51453,2811,12134,1566,10130,1647,26370,2853,0,155,17883,2089,4036,937,4451,1213,1132484,5037,61968,1571,93806,3405,182058,2815,794652,3239,1270445,2591,85995,3326,229,136,54560,2619,17715,1979,13491,1705,34919,2313,188,154,21821,1869,6495,1263,6415,862,1149531,4315,59096,1633,79278,3044,167756,3133,843401,2799,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2299146,3172,1136728,3508,82312,3964,647,324,52208,3609,17701,2154,11756,1740,16458,2700,0,168,8657,1983,3949,1050,3852,1000,1037958,5096,60468,1881,95210,4191,176249,3021,706031,2898,1162418,3370,95534,4287,641,433,56596,3200,19709,2242,18588,1882,17975,2168,51,77,8349,1467,3710,953,5865,1288,1048909,5137,55805,1827,78993,3132,165736,2990,748375,2682,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3569190,3373,1740854,3716,97567,4488,58,100,63530,3455,19763,2150,14216,1716,22607,2691,18,29,11199,2112,4862,1017,6528,1177,1620680,6093,89502,2103,146129,3892,258350,3941,1126699,4091,1828336,3332,126602,4939,522,450,71332,3469,31014,2482,23734,2414,29932,2773,74,79,17160,1910,5595,1014,7103,1155,1671802,6589,80862,2122,121623,4138,243322,3378,1225995,4216,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3716740,3485,1797076,3531,97581,5980,781,546,63203,4905,21794,2551,11803,1973,24199,2851,145,129,12537,1955,6667,1339,4850,1075,1675296,6586,92238,2462,165068,6076,298545,4509,1119445,4407,1919664,3748,131851,5914,869,512,81285,4476,28932,2944,20765,1930,33775,3244,384,542,16662,2080,10065,1771,6664,1332,1754038,6995,87431,2810,135449,5156,294441,4566,1236717,4482,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1119690,1197,541803,1527,26558,2018,5,13,15307,1635,5938,1150,5308,988,9336,1362,0,159,5891,1083,1903,784,1542,507,505909,2326,24645,697,35749,1606,66728,1301,378787,1672,577887,1431,35493,2909,170,204,18529,2002,7452,1295,9342,1671,13184,1604,93,109,8018,1252,2228,638,2845,865,529210,3527,22660,734,29216,1819,68034,2218,409300,2190,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4854750,2202,2322878,2355,162276,6282,1294,438,93081,4043,40007,3108,27894,2428,49631,3187,212,181,21662,2085,14010,1999,13747,1798,2110971,7280,115757,1767,171105,4533,357411,4578,1466698,3717,2531872,2090,206480,7179,1716,660,107417,4654,48584,3404,48763,3671,66307,4168,189,192,26764,2487,18368,2474,20986,2126,2259085,7565,110350,1814,142390,4113,349080,4851,1657265,4739,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5604860,1239,2687387,2085,134473,5957,451,353,86289,4807,28548,2622,19185,2117,126799,6191,280,187,79697,4538,31089,3114,15733,1696,2426115,6881,126865,1213,184275,5036,399999,3359,1714976,3608,2917473,2098,159301,6336,471,282,93388,5306,34644,3124,30798,2358,168297,4803,1510,743,108499,3704,36307,3282,21981,2125,2589875,7541,120560,1404,148224,4740,398128,4508,1922963,4324,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8089154,2302,3933762,2830,285786,8310,2264,625,183088,6004,59783,3315,40651,3316,51108,3473,83,94,27116,2351,11043,1693,12866,1520,3596868,8775,203806,1576,301671,5819,530395,4466,2560996,4696,4155392,2445,349624,7621,2465,805,208106,5491,72128,3450,66925,3414,66518,3931,313,220,32709,2672,15909,1916,17587,1733,3739250,8115,193982,1786,253026,5328,507054,4716,2785188,4347,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4386934,2222,2166462,2506,120553,4628,806,488,70482,3977,29082,2559,20183,2241,45017,3582,35,47,24981,2658,9897,1401,10104,1408,2000892,6183,109818,1704,159281,3918,343122,3777,1388671,3554,2220472,2151,150663,5195,539,358,83897,3577,38338,3235,27889,2196,57640,3771,161,232,32733,3290,12207,1640,12539,1423,2012169,5486,101510,1288,130108,3650,318327,3462,1462224,3643,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2383607,2810,1141338,2572,75032,4064,719,328,53868,3638,13072,2259,7373,1414,10505,1683,0,206,4235,1097,2551,914,3719,1025,1055801,4494,60585,2273,100310,3458,173123,3999,721783,3663,1242269,2938,109002,5708,328,296,64411,3598,23547,2745,20716,2386,17305,2244,157,224,7981,1673,3542,1054,5625,1238,1115962,6550,60292,2155,80011,4352,167916,4579,807743,3895,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4909194,3433,2378868,3878,134430,5406,657,345,85711,4457,27642,2794,20420,2533,56307,3657,88,92,28947,2597,17032,2209,10240,1636,2188131,7616,118898,2273,185531,5018,351484,4801,1532218,3888,2530326,3067,173387,5751,955,426,101985,4386,37586,3372,32861,2718,66064,4212,175,171,34739,2965,15853,2154,15297,2069,2290875,7143,117334,2295,157407,4924,345105,4123,1671029,4640,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,835422,1508,417444,1722,25047,1971,277,257,15347,1338,5563,1183,3860,802,2761,770,0,161,1854,668,271,142,636,287,389636,2895,19018,844,35420,1629,60155,2036,275043,1682,417978,1477,28343,2256,107,95,17419,1751,5744,1011,5073,969,4195,1188,0,161,2501,1010,927,495,767,325,385440,2883,17063,881,30566,2105,55615,1548,282196,1936,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1488730,1877,733769,2148,48590,3082,50,98,31421,2532,10823,1388,6296,1148,10098,1459,0,153,4888,1078,3226,858,1984,623,675081,4043,38299,1110,61007,3001,114566,2699,461209,1954,754961,1948,61805,2733,298,231,35324,1943,14600,1522,11583,1224,16224,1930,28,46,8782,1516,4553,935,2861,628,676932,3175,36429,1099,47503,2056,106829,2089,486171,2043,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2287984,1576,1144209,1832,65593,4326,509,322,34975,3011,18199,2693,11910,1898,13100,1654,91,113,2834,820,4465,968,5710,1203,1065516,4985,56547,1139,94309,3103,184432,3131,730228,2749,1143775,1728,75866,4081,323,369,37704,2848,21485,2086,16354,2110,18681,2216,0,203,6088,1495,5778,1246,6815,1302,1049228,4682,53946,1191,81060,3183,171320,2559,742902,3162,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1111188,1013,545435,1515,24445,2645,0,182,14709,1558,5051,1127,4685,1216,13401,1673,51,98,9020,1455,2792,835,1538,531,507589,3442,26827,956,42058,1939,69817,1782,368887,1917,565753,1385,33636,2448,135,140,22770,1814,4778,963,5953,1141,20195,2321,120,147,11488,1702,4049,1250,4538,920,511922,3210,24528,828,28178,2154,68112,1580,391104,1645,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7282046,1363,3518889,2286,196984,6718,1480,752,132533,5106,37265,3249,25706,2436,75754,4263,314,200,40947,3419,20186,2504,14307,1657,3246151,7739,181629,1516,237699,5040,521397,4811,2305426,3359,3763157,2085,227333,7345,1710,650,138154,4984,45139,3574,42330,2628,101276,5245,336,233,52001,3661,25583,2713,23356,2178,3434548,8666,170599,1613,196713,5411,497768,5013,2569468,3453,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1667854,2014,820542,2649,60729,4481,391,309,32832,3422,15252,2150,12254,1995,8326,1539,218,164,2383,861,1908,775,3817,974,751487,5268,41789,1748,75878,3677,124849,3202,508971,3144,847312,1929,82515,4733,724,479,38963,3001,23801,2568,19027,2286,10970,1808,290,209,3599,1055,2511,879,4570,1079,753827,5416,38948,1497,58017,3164,107935,3342,548927,3088,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16248072,3243,7787815,3443,404885,10030,3733,1147,274218,7858,80626,4344,46308,2862,254814,8076,2076,653,156967,6011,61281,3867,34490,3222,7128116,11319,364023,2412,568074,7931,1273540,5946,4922479,4766,8460257,3464,477387,8715,5460,1157,294846,7610,98197,4568,78884,3958,344949,7790,3018,794,204985,5688,79791,4336,57155,3509,7637921,10367,348808,2353,482252,7703,1252413,6967,5554448,6137,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8029973,4767,3863351,5186,247430,8407,505,436,153757,6818,53344,3975,39824,3386,62741,3943,57,89,32934,2643,14660,2030,15090,1889,3553180,10097,192331,3257,327067,6241,561810,6660,2471972,6396,4166622,4788,320519,8306,1892,653,174334,5806,71470,4745,72823,4472,90155,4499,295,257,42358,3247,20823,2135,26679,2205,3755948,9422,181497,3059,261009,5775,557559,6731,2755883,6748,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,598037,1279,305227,1714,25926,2254,92,102,16904,1694,5654,1181,3276,1212,2864,915,0,147,1991,737,157,115,716,509,276437,2660,13302,826,31520,2066,52445,1376,179170,1922,292810,1368,25219,2568,13,24,17270,1852,4626,1053,3310,1128,3521,901,0,147,2259,812,545,257,717,406,264070,2816,12674,610,23162,2094,44566,1471,183668,1610,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
