GEO_ID,C17016_001E,C17016_001M,C17016_002E,C17016_002M,C17016_003E,C17016_003M,C17016_004E,C17016_004M,C17016_005E,C17016_005M,C17016_006E,C17016_006M,C17016_007E,C17016_007M,C17016_008E,C17016_008M,C17016_009E,C17016_009M,NAME,C17016_001EA,C17016_001MA,C17016_002EA,C17016_002MA,C17016_003EA,C17016_003MA,C17016_004EA,C17016_004MA,C17016_005MA,C17016_005EA,C17016_006MA,C17016_006EA,C17016_007MA,C17016_007EA,C17016_008EA,C17016_008MA,C17016_009EA,C17016_009MA,state
0400000US21,1124586,10250,162705,6162,22402,2290,50767,3682,89536,4498,961881,11820,508250,9318,169640,6167,283991,6275,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1112659,9882,165518,6200,34974,3016,44087,3320,86457,4288,947141,11077,526825,11590,154941,6090,265375,6664,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,344585,5357,33340,2772,4077,1066,13232,1573,16031,1734,311245,4889,161440,4311,69199,3342,80606,2827,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1445972,11686,102102,5580,15863,2030,35930,3535,50309,3628,1343870,11944,826991,10098,233196,5942,283683,6193,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1610581,11929,133552,5753,14405,2052,50637,3785,68510,4327,1477029,12298,816308,10768,331098,7323,329623,7652,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2485159,14714,284381,7142,41169,3604,107165,4750,136047,6053,2200778,14387,1128374,14083,426318,8062,646086,7586,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1369594,10930,102173,5030,15471,1876,43604,3679,43098,3014,1267421,10435,729625,8615,268814,5462,268982,5384,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,738463,9100,121515,4890,22041,2513,32938,3204,66536,3821,616948,8477,337432,6680,97804,4659,181712,5392,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1508816,13340,161317,6328,24711,2476,59453,4065,77153,3898,1347499,12605,756920,11356,237608,7311,352971,7578,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,251176,5144,23975,2068,4148,849,9675,1539,10152,1292,227201,5088,116432,4235,50536,3032,60233,2730,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,480317,5426,41864,2799,9982,1468,16408,1655,15474,1695,438453,5413,277185,4651,76533,2998,84735,2870,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,642461,7985,70535,4275,13335,2163,27056,2806,30144,2469,571926,7912,309142,7232,113401,5607,149383,5020,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,345901,5099,20869,2427,2894,799,9256,1801,8719,1347,325032,5115,181772,4551,70802,3864,72458,3392,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2203675,15024,183122,6306,29888,2792,64341,3827,88893,4565,2020553,14123,1169971,14207,389250,8277,461332,7707,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,489532,7201,80783,5015,14155,1946,26912,2936,39716,3170,408749,7109,213477,5910,68757,4048,126515,4753,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4621954,18878,564577,12342,94306,5098,184951,6773,285320,8867,4057377,19572,2256053,18111,778467,11741,1022857,12777,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2492048,17217,319298,9025,63135,4511,108214,5684,147949,6448,2172750,16961,1195893,13988,383454,9831,593403,10610,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,187800,4204,13823,1808,2115,736,6045,1199,5663,1026,173977,3963,106552,3812,35508,2501,31917,1958,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923523,16690,339770,8301,47956,3306,131057,5633,160757,6464,2583753,14984,1435626,13806,476528,10191,671599,9335,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,966516,7153,117589,3673,24158,1994,37075,2527,56356,2937,848927,6916,484601,6758,136456,4660,227870,4386,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,966250,10337,106123,5403,16941,2340,40852,3576,48330,3279,860127,10332,425018,7932,194891,6694,240218,6240,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3185054,17847,300402,8489,39902,3239,103856,4829,156644,6733,2884652,16930,1575216,15189,538663,9276,770773,10244,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257165,5063,25675,2493,3164,962,10090,1639,12421,1835,231490,5299,123120,3798,50351,3520,58019,2869,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201616,11426,158580,7692,29493,2618,49216,4318,79871,5155,1043036,10411,568858,9682,164064,6277,310114,6610,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,211235,4208,19798,1720,4489,836,7131,1196,8178,1087,191437,4014,119291,3743,34994,2291,37152,1775,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660344,15866,227899,7321,42478,3094,77628,5123,107793,4796,1432445,15401,784735,12195,243222,6507,404488,8507,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6407165,29321,859346,14678,211671,7859,282794,8656,364881,10178,5547819,27507,3350098,21385,907717,16408,1290004,18019,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,691495,6211,58508,4123,10624,1665,24182,2217,23702,2759,632987,6369,353814,6420,134836,4730,144337,5515,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162017,3119,14021,1467,1887,648,4861,920,7273,987,147996,3267,77642,2810,37044,2510,33310,2040,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2058820,15546,171482,6806,27342,2720,63919,3922,80221,4313,1887338,15435,1128351,12533,325425,8765,433562,7548,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1725099,12755,151295,6377,21670,2551,55731,4026,73894,4573,1573804,13718,852216,12143,326641,8436,394947,8247,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,472869,8027,61757,3777,6999,1443,18230,2140,36528,3060,411112,6988,193744,4931,66765,4358,150603,4485,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1485877,10597,133444,4841,22416,2326,56182,3749,54846,3222,1352433,10596,752418,8161,279824,6340,320191,5768,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,149032,3982,10979,1437,2455,733,4622,1041,3902,923,138053,3888,78658,3437,28292,2103,31103,2169,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,867505,10682,367074,8773,42294,3735,66637,4184,258143,6672,500431,9420,228982,7564,54721,3657,216728,5598,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
