GEO_ID,B19059_001E,B19059_001M,B19059_002E,B19059_002M,B19059_003E,B19059_003M,NAME,B19059_001EA,B19059_001MA,B19059_002MA,B19059_002EA,B19059_003EA,B19059_003MA,state
0400000US01,1841217,10615,383311,6835,1457906,11694,Alabama,null,null,null,null,null,null,01
0400000US02,249659,2978,47525,2563,202134,3321,Alaska,null,null,null,null,null,null,02
0400000US04,2428743,11353,484037,7935,1944706,12140,Arizona,null,null,null,null,null,null,04
0400000US05,1131288,8373,205446,5586,925842,8837,Arkansas,null,null,null,null,null,null,05
0400000US06,12758648,18835,2012581,15152,10746067,22846,California,null,null,null,null,null,null,06
0400000US08,2039592,7530,330970,6117,1708622,9073,Colorado,null,null,null,null,null,null,08
0400000US09,1355817,6673,247218,5179,1108599,7872,Connecticut,null,null,null,null,null,null,09
0400000US10,349743,3705,83179,3425,266564,4236,Delaware,null,null,null,null,null,null,10
0400000US11,277378,3304,38984,2231,238394,3848,District of Columbia,null,null,null,null,null,null,11
0400000US12,7328046,25793,1410332,15179,5917714,24778,Florida,null,null,null,null,null,null,12
0400000US13,3587521,13961,593316,10856,2994205,14829,Georgia,null,null,null,null,null,null,13
0400000US15,450769,4870,103092,3507,347677,4950,Hawaii,null,null,null,null,null,null,15
0400000US16,591587,4733,110009,4287,481578,5351,Idaho,null,null,null,null,null,null,16
0400000US17,4772421,12392,809122,10274,3963299,15316,Illinois,null,null,null,null,null,null,17
0400000US18,2502739,10912,476101,8434,2026638,11408,Indiana,null,null,null,null,null,null,18
0400000US19,1241471,6257,204879,4726,1036592,7367,Iowa,null,null,null,null,null,null,19
0400000US20,1109280,6429,188981,4925,920299,7872,Kansas,null,null,null,null,null,null,20
0400000US21,1712094,8632,346378,6669,1365716,9593,Kentucky,null,null,null,null,null,null,21
0400000US22,1718194,10232,280343,7287,1437851,11471,Louisiana,null,null,null,null,null,null,22
0400000US23,549841,5205,110436,3154,439405,5362,Maine,null,null,null,null,null,null,23
0400000US24,2165438,8230,448745,7287,1716693,9495,Maryland,null,null,null,null,null,null,24
0400000US25,2549336,9145,410344,7450,2138992,10233,Massachusetts,null,null,null,null,null,null,25
0400000US26,3834574,12574,864708,9891,2969866,14009,Michigan,null,null,null,null,null,null,26
0400000US27,2129195,6975,345852,5463,1783343,8432,Minnesota,null,null,null,null,null,null,27
0400000US28,1095823,8793,201097,6138,894726,8892,Mississippi,null,null,null,null,null,null,28
0400000US29,2354809,12290,457422,8850,1897387,13072,Missouri,null,null,null,null,null,null,29
0400000US30,410962,3391,73974,2957,336988,4164,Montana,null,null,null,null,null,null,30
0400000US31,740765,3795,106364,3024,634401,4570,Nebraska,null,null,null,null,null,null,31
0400000US32,1021519,6553,189525,5071,831994,6950,Nevada,null,null,null,null,null,null,32
0400000US33,519756,4605,94766,3662,424990,5644,New Hampshire,null,null,null,null,null,null,33
0400000US34,3194844,10719,555432,8299,2639412,12641,New Jersey,null,null,null,null,null,null,34
0400000US35,760916,6897,152924,4219,607992,7160,New Mexico,null,null,null,null,null,null,35
0400000US36,7282398,15877,1291882,11461,5990516,17946,New York,null,null,null,null,null,null,36
0400000US37,3790620,14716,729941,9245,3060679,14191,North Carolina,null,null,null,null,null,null,37
0400000US38,305431,3533,39280,1802,266151,4124,North Dakota,null,null,null,null,null,null,38
0400000US39,4593172,13994,967374,9774,3625798,13815,Ohio,null,null,null,null,null,null,39
0400000US40,1459759,5575,253984,4455,1205775,6792,Oklahoma,null,null,null,null,null,null,40
0400000US41,1535511,6674,298782,6159,1236729,8470,Oregon,null,null,null,null,null,null,41
0400000US42,4945972,12878,1006325,8661,3939647,15085,Pennsylvania,null,null,null,null,null,null,42
0400000US44,409654,3327,74399,3230,335255,4051,Rhode Island,null,null,null,null,null,null,44
0400000US45,1826914,10151,370098,6980,1456816,10789,South Carolina,null,null,null,null,null,null,45
0400000US46,334475,2656,50917,2351,283558,3255,South Dakota,null,null,null,null,null,null,46
0400000US47,2509665,11315,467828,8760,2041837,12250,Tennessee,null,null,null,null,null,null,47
0400000US48,9277197,22719,1322440,17798,7954757,26540,Texas,null,null,null,null,null,null,48
0400000US49,918370,4666,145565,4190,772805,5995,Utah,null,null,null,null,null,null,49
0400000US50,257229,3177,46414,2304,210815,3723,Vermont,null,null,null,null,null,null,50
0400000US51,3083820,12955,656112,9016,2427708,14253,Virginia,null,null,null,null,null,null,51
0400000US53,2679601,9916,499241,8349,2180360,11259,Washington,null,null,null,null,null,null,53
0400000US54,735375,6298,177549,4532,557826,7528,West Virginia,null,null,null,null,null,null,54
0400000US55,2307685,7753,423279,5124,1884406,8738,Wisconsin,null,null,null,null,null,null,55
0400000US56,232594,2987,42346,2017,190248,3699,Wyoming,null,null,null,null,null,null,56
0400000US72,1233490,9061,188797,6232,1044693,9955,Puerto Rico,null,null,null,null,null,null,72
