GEO_ID,B16002_001E,B16002_001M,B16002_002E,B16002_002M,B16002_003E,B16002_003M,B16002_004E,B16002_004M,B16002_005E,B16002_005M,B16002_006E,B16002_006M,B16002_007E,B16002_007M,B16002_008E,B16002_008M,B16002_009E,B16002_009M,B16002_010E,B16002_010M,B16002_011E,B16002_011M,B16002_012E,B16002_012M,B16002_013E,B16002_013M,B16002_014E,B16002_014M,NAME,B16002_001MA,B16002_001EA,B16002_002MA,B16002_002EA,B16002_003EA,B16002_003MA,B16002_004MA,B16002_004EA,B16002_005MA,B16002_005EA,B16002_006MA,B16002_006EA,B16002_007EA,B16002_007MA,B16002_008EA,B16002_008MA,B16002_009MA,B16002_009EA,B16002_010MA,B16002_010EA,B16002_011EA,B16002_011MA,B16002_012EA,B16002_012MA,B16002_013MA,B16002_013EA,B16002_014EA,B16002_014MA,state
0400000US20,1109280,6429,985342,6720,75531,3287,15534,1999,59997,3208,20378,1907,2163,669,18215,1949,21569,1782,5174,1030,16395,1606,6460,1089,1177,496,5283,1037,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1712094,8632,1613638,8640,44963,2865,12566,1823,32397,2551,28744,2201,3158,823,25586,2152,16159,1737,4912,1079,11247,1376,8590,1567,2648,901,5942,1262,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1718194,10232,1531120,10915,70405,3345,17332,2577,53073,3561,89333,4378,6699,1147,82634,4214,20195,1906,6143,1267,14052,1552,7141,1578,1411,699,5730,1357,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,549841,5205,495936,5398,7266,1413,614,373,6652,1273,37507,2347,3624,834,33883,2323,4991,1045,1002,510,3989,1063,4141,885,1211,449,2930,880,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2165438,8230,1782349,9778,136157,4285,26079,2701,110078,3446,120039,4743,15690,2216,104349,4510,85610,3495,20299,2064,65311,3029,41283,3025,4574,1237,36709,2781,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2549336,9145,1935197,10969,219684,4301,60137,3993,159547,4631,255571,7158,45734,3826,209837,6618,101962,3107,29815,2487,72147,3402,36922,3077,8473,1975,28449,2431,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3834574,12574,3456177,13919,120199,4476,18051,2281,102148,4571,130491,4987,19008,1982,111483,4298,61474,3168,15428,1938,46046,2740,66233,3213,16955,1952,49278,2763,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2129195,6975,1894225,9035,71383,2611,14554,1894,56829,2589,59092,3653,8290,1465,50802,3274,59699,2817,13656,1840,46043,2522,44796,2913,13495,2158,31301,2450,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1095823,8793,1048323,8833,29697,2645,6095,1475,23602,2303,8274,1417,892,517,7382,1378,6657,1188,1866,785,4791,1006,2872,690,412,340,2460,606,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2354809,12290,2205420,12267,61082,3124,10567,1653,50515,3121,46912,2996,4738,1080,42174,2693,30208,2444,6813,1124,23395,2326,11187,1557,1983,833,9204,1386,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,410962,3391,388810,3505,8926,1202,603,399,8323,1251,7513,1162,505,366,7008,1091,2692,786,303,269,2389,700,3021,575,154,154,2867,544,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,740765,3795,664351,4594,47756,1947,12647,1396,35109,2044,12482,1368,1786,543,10696,1357,10409,1197,3754,762,6655,1104,5767,1362,1278,620,4489,1254,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1021519,6553,712419,6730,193834,4076,49322,3469,144512,4332,35343,2502,4789,1227,30554,2448,70289,3248,13528,1466,56761,2867,9634,1678,1616,758,8018,1319,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519756,4605,469836,4562,11966,1328,2260,788,9706,1349,28883,2308,2926,776,25957,2254,7320,1203,1322,513,5998,1088,1751,625,173,188,1578,568,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3194844,10719,2189953,10733,487881,7861,131347,5051,356534,8721,300579,7653,50288,2725,250291,7805,163727,4821,37700,2606,126027,4963,52704,3448,6199,1211,46505,3291,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,760916,6897,451127,6819,245734,5471,33613,2910,212121,4904,15026,1944,1792,577,13234,2130,9594,1488,2080,735,7514,1339,39435,2095,3381,613,36054,2025,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7282398,15877,5044057,20091,1066342,10426,298141,7665,768201,10534,698137,10511,154634,5389,543503,10097,354778,6586,136377,5182,218401,6697,119084,4824,22670,2807,96414,4534,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3790620,14716,3377980,13686,251456,5997,72529,5182,178927,5247,80324,4212,7998,1485,72326,4270,59431,2871,13806,1803,45625,2970,21429,2263,3055,1082,18374,2166,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,305431,3533,281651,3913,6124,1132,524,448,5600,1109,11262,1450,1042,384,10220,1384,2482,617,477,239,2005,568,3912,985,1426,737,2486,897,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4593172,13994,4248960,14333,114359,4449,19959,2395,94400,4451,134067,4749,20750,2198,113317,4376,56753,2875,13958,1701,42795,2872,39033,2976,7967,1570,31066,2697,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1459759,5575,1311309,5935,91728,2547,24127,2199,67601,2683,21613,1978,1934,544,19679,1987,21090,1566,5310,1191,15780,1455,14019,1241,1453,426,12566,1265,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1535511,6674,1300725,8900,125259,4137,24382,2865,100877,4345,48142,3991,5879,1431,42263,3664,50039,2979,12036,1893,38003,2735,11346,1690,1547,578,9799,1715,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4945972,12878,4370447,13507,241966,6318,51633,4290,190333,5885,207714,5745,33263,2566,174451,5659,94047,3707,26339,1770,67708,3743,31798,2657,5931,1226,25867,2496,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,409654,3327,314266,4178,46278,1949,14120,1733,32158,2124,35755,2334,5497,1081,30258,2269,9449,1312,2508,752,6941,1114,3906,961,1042,551,2864,857,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1826914,10151,1697062,10518,74513,2995,22818,2438,51695,3015,32258,2810,4132,983,28126,2612,17116,1733,4048,1038,13068,1641,5965,1483,534,379,5431,1418,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,334475,2656,311648,2944,6265,1061,1013,534,5252,853,6120,1083,987,432,5133,979,2866,671,1008,455,1858,595,7576,995,481,344,7095,1051,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2509665,11315,2327680,10793,94253,4424,24449,2650,69804,4102,41394,2910,3169,780,38225,2830,30433,2311,6863,1393,23570,2138,15905,2004,4463,1170,11442,1530,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9277197,22719,5990889,23540,2665080,16134,648280,13561,2016800,17136,250029,6903,26362,2688,223667,6987,285141,7045,72460,4046,212681,5975,86058,4784,13396,2198,72662,4840,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,918370,4666,758877,5910,98237,3813,15226,1708,83011,3548,28635,2460,1694,611,26941,2356,24118,1699,2951,810,21167,1775,8503,1278,1563,640,6940,1072,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,257229,3177,240569,3588,3028,665,160,149,2868,659,11341,1390,818,425,10523,1303,1589,479,254,184,1335,455,702,330,40,68,662,322,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3083820,12955,2594194,14675,193864,5425,39629,3432,154235,5710,131575,5654,11211,1671,120364,5313,114491,4414,22835,2238,91656,4254,49696,3800,7245,1361,42451,3430,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2679601,9916,2169763,11380,201589,5200,41533,3256,160056,5793,121175,5585,17032,1929,104143,5703,159833,4180,38518,2969,121315,4035,27241,2713,7338,1628,19903,2520,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,735375,6298,715262,6375,7949,1257,456,321,7493,1221,7443,1275,184,185,7259,1247,3588,810,797,445,2791,692,1133,407,202,194,931,368,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2307685,7753,2099836,8027,103639,3250,20504,2138,83135,3529,59344,3101,6208,955,53136,3019,36251,2028,7754,1288,28497,1998,8615,1343,1328,658,7287,1142,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,232594,2987,211753,3117,13066,1404,1786,622,11280,1412,4298,1067,227,189,4071,1063,1376,475,546,325,830,426,2101,633,29,49,2072,629,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1233490,9061,56045,3176,1175148,9143,851459,10129,323689,7159,1761,568,135,129,1626,530,283,204,63,107,220,169,253,245,221,240,32,56,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
