GEO_ID,B14005_001E,B14005_001M,B14005_002E,B14005_002M,B14005_003E,B14005_003M,B14005_004E,B14005_004M,B14005_005E,B14005_005M,B14005_006E,B14005_006M,B14005_007E,B14005_007M,B14005_008E,B14005_008M,B14005_009E,B14005_009M,B14005_010E,B14005_010M,B14005_011E,B14005_011M,B14005_012E,B14005_012M,B14005_013E,B14005_013M,B14005_014E,B14005_014M,B14005_015E,B14005_015M,B14005_016E,B14005_016M,B14005_017E,B14005_017M,B14005_018E,B14005_018M,B14005_019E,B14005_019M,B14005_020E,B14005_020M,B14005_021E,B14005_021M,B14005_022E,B14005_022M,B14005_023E,B14005_023M,B14005_024E,B14005_024M,B14005_025E,B14005_025M,B14005_026E,B14005_026M,B14005_027E,B14005_027M,B14005_028E,B14005_028M,B14005_029E,B14005_029M,NAME,B14005_001EA,B14005_001MA,B14005_002EA,B14005_002MA,B14005_003EA,B14005_003MA,B14005_004EA,B14005_004MA,B14005_005MA,B14005_005EA,B14005_006EA,B14005_006MA,B14005_007EA,B14005_007MA,B14005_008EA,B14005_008MA,B14005_009EA,B14005_009MA,B14005_010EA,B14005_010MA,B14005_011MA,B14005_011EA,B14005_012MA,B14005_012EA,B14005_013MA,B14005_013EA,B14005_014EA,B14005_014MA,B14005_015EA,B14005_015MA,B14005_016EA,B14005_016MA,B14005_017MA,B14005_017EA,B14005_018MA,B14005_018EA,B14005_019MA,B14005_019EA,B14005_020MA,B14005_020EA,B14005_021EA,B14005_021MA,B14005_022MA,B14005_022EA,B14005_023MA,B14005_023EA,B14005_024MA,B14005_024EA,B14005_025MA,B14005_025EA,B14005_026EA,B14005_026MA,B14005_027EA,B14005_027MA,B14005_028MA,B14005_028EA,B14005_029MA,B14005_029EA,state
0400000US34,462323,4723,241406,3055,213757,3956,43646,3151,11511,1495,158600,3840,27649,2716,20693,2416,9742,1772,5009,1056,5942,1185,6956,1417,2566,751,1108,516,3282,832,220917,3481,200617,3691,52512,3102,12477,1796,135628,3950,20300,1931,15088,1858,7989,1480,2407,767,4692,978,5212,1238,1086,574,1257,632,2869,771,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,114461,3572,59389,3166,47455,3064,11782,1901,3921,1061,31752,2697,11934,1904,7699,1905,4736,1520,1743,921,1220,532,4235,1117,1456,667,991,606,1788,677,55072,2616,46713,2958,11720,1621,3144,952,31849,2412,8359,1503,4812,1081,2775,909,907,491,1130,487,3547,1134,1179,717,692,483,1676,733,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1022113,7734,522757,5647,451018,5959,82921,3867,26773,2803,341324,6679,71739,3537,47181,2806,23097,2308,8146,1166,15938,1729,24558,2412,7022,1227,3361,899,14175,1680,499356,5370,444256,6482,103804,3936,29516,2705,310936,6720,55100,3705,39073,3198,19637,2383,4592,1069,14844,1895,16027,1869,3639,1000,2219,760,10169,1574,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,533643,7970,269852,6041,221673,6144,47331,3251,22247,3160,152095,5984,48179,3838,35280,3398,21827,2711,6163,1270,7290,1393,12899,1870,5040,1193,2632,887,5227,1078,263791,5820,231297,6284,60683,4043,18847,1849,151767,5285,32494,3226,23521,2799,13126,2297,3684,1101,6711,1485,8973,1601,2709,983,1498,635,4766,1154,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,42111,2412,22509,1692,17984,1500,6050,953,545,269,11389,1434,4525,1067,3430,968,1943,809,486,386,1001,631,1095,525,764,460,48,68,283,145,19602,1484,16743,1458,7736,1371,352,203,8655,1187,2859,837,2177,822,1617,711,206,279,354,275,682,347,365,273,0,147,317,221,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,621982,6378,318488,4774,271189,5052,74706,3860,26872,2428,169611,5188,47299,3494,33796,2810,20476,2283,6727,1508,6593,1236,13503,2010,6333,1346,1965,637,5205,1001,303494,4300,264108,5085,98486,3493,22719,2419,142903,5293,39386,2774,29013,2536,17428,2013,5492,1141,6093,1344,10373,1581,4681,1070,1748,720,3944,1135,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,215552,4138,113606,2851,92450,2998,24750,2268,5803,961,61897,2439,21156,1821,13874,1709,8175,1268,2460,680,3239,821,7282,1238,2037,594,1120,364,4125,1021,101946,3076,86810,3396,29094,2402,4100,967,53616,3396,15136,1574,10427,1244,5628,1060,2405,654,2394,557,4709,1014,1702,808,453,261,2554,485,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,197652,4165,104055,2871,85630,3029,18577,2023,6490,1634,60563,2843,18425,2322,12053,1901,6183,1367,2542,1034,3328,1145,6372,1422,2987,1132,1373,764,2012,669,93597,2929,79818,2859,23682,2554,6030,1205,50106,2442,13779,1940,8409,1414,4851,1180,968,348,2590,704,5370,1345,1595,678,1053,569,2722,960,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,680918,5103,348980,4181,293571,4556,70955,3075,22077,2057,200539,4686,55409,3117,39045,2827,20969,2025,7058,1305,11018,1567,16364,1805,7341,1362,2199,712,6824,1456,331938,4248,292432,4924,93664,3613,22499,2481,176269,4860,39506,3090,28485,2794,18181,2076,4474,1309,5830,1224,11021,1431,4072,848,1297,626,5652,953,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,60299,1731,30720,1305,26455,1625,5971,1001,2177,860,18307,1720,4265,1151,2607,918,1575,848,428,317,604,491,1658,636,479,274,186,232,993,503,29579,1397,25481,1862,9350,1451,2064,721,14067,1495,4098,1040,3383,939,1917,788,828,421,638,467,715,387,170,194,410,318,135,172,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,263202,5638,136386,4254,112718,4254,26508,3044,8015,1476,78195,3879,23668,2604,18092,2426,11440,1610,2585,855,4067,1302,5576,1292,1566,651,754,422,3256,969,126816,4501,107591,3950,30838,2975,9546,1511,67207,4110,19225,2477,15222,2283,9926,2055,2695,883,2601,921,4003,1196,1399,650,977,463,1627,707,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,48631,2380,25692,1524,21550,1349,10609,1339,1005,450,9936,1108,4142,1137,2919,955,2111,827,538,308,270,247,1223,496,376,264,254,240,593,331,22939,1585,20411,1597,9613,982,1272,494,9526,1341,2528,816,1690,707,943,371,175,164,572,635,838,369,504,320,77,96,257,134,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,342579,6502,175930,4724,143200,4654,34691,3044,10202,1481,98307,4671,32730,2723,24707,2247,13922,2167,5121,1331,5664,900,8023,1715,2349,862,1730,772,3944,1075,166649,4435,141074,4161,40561,2746,12083,1824,88430,3976,25575,2657,19821,2386,10860,2063,3447,1139,5514,1201,5754,1331,1614,761,868,467,3272,979,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1537788,10037,792418,8103,642289,7667,146759,6328,38419,3892,457111,8259,150129,7298,104138,6311,62652,5470,13109,1991,28377,3413,45991,4208,18957,2525,7490,1532,19544,2936,745370,8142,630647,9722,158566,6689,37086,2868,434995,9170,114723,5941,81901,4788,40859,3988,11459,2210,29583,2947,32822,3394,10401,2051,4772,1283,17649,2492,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
