GEO_ID,B05009_001E,B05009_001M,B05009_002E,B05009_002M,B05009_003E,B05009_003M,B05009_004E,B05009_004M,B05009_005E,B05009_005M,B05009_006E,B05009_006M,B05009_007E,B05009_007M,B05009_008E,B05009_008M,B05009_009E,B05009_009M,B05009_010E,B05009_010M,B05009_011E,B05009_011M,B05009_012E,B05009_012M,B05009_013E,B05009_013M,B05009_014E,B05009_014M,B05009_015E,B05009_015M,B05009_016E,B05009_016M,B05009_017E,B05009_017M,B05009_018E,B05009_018M,B05009_019E,B05009_019M,B05009_020E,B05009_020M,B05009_021E,B05009_021M,B05009_022E,B05009_022M,B05009_023E,B05009_023M,B05009_024E,B05009_024M,B05009_025E,B05009_025M,B05009_026E,B05009_026M,B05009_027E,B05009_027M,B05009_028E,B05009_028M,B05009_029E,B05009_029M,B05009_030E,B05009_030M,B05009_031E,B05009_031M,B05009_032E,B05009_032M,B05009_033E,B05009_033M,B05009_034E,B05009_034M,B05009_035E,B05009_035M,B05009_036E,B05009_036M,B05009_037E,B05009_037M,NAME,B05009_001MA,B05009_001EA,B05009_002EA,B05009_002MA,B05009_003EA,B05009_003MA,B05009_004MA,B05009_004EA,B05009_005EA,B05009_005MA,B05009_006MA,B05009_006EA,B05009_007MA,B05009_007EA,B05009_008EA,B05009_008MA,B05009_009MA,B05009_009EA,B05009_010EA,B05009_010MA,B05009_011EA,B05009_011MA,B05009_012MA,B05009_012EA,B05009_013EA,B05009_013MA,B05009_014EA,B05009_014MA,B05009_015EA,B05009_015MA,B05009_016MA,B05009_016EA,B05009_017MA,B05009_017EA,B05009_018EA,B05009_018MA,B05009_019EA,B05009_019MA,B05009_020EA,B05009_020MA,B05009_021MA,B05009_021EA,B05009_022MA,B05009_022EA,B05009_023MA,B05009_023EA,B05009_024EA,B05009_024MA,B05009_025EA,B05009_025MA,B05009_026EA,B05009_026MA,B05009_027MA,B05009_027EA,B05009_028MA,B05009_028EA,B05009_029EA,B05009_029MA,B05009_030EA,B05009_030MA,B05009_031EA,B05009_031MA,B05009_032MA,B05009_032EA,B05009_033MA,B05009_033EA,B05009_034MA,B05009_034EA,B05009_035EA,B05009_035MA,B05009_036EA,B05009_036MA,B05009_037EA,B05009_037MA,state
0400000US13,2355347,8545,757808,8639,454578,10738,448007,10863,6571,1796,331425,9920,82110,5653,76434,5360,5676,1746,41043,4999,40459,4884,584,566,303230,9717,301280,9533,1950,1103,261547,7819,41683,4651,40379,4552,1304,859,1597539,9149,970554,17269,934702,17870,35852,3806,726684,14487,171006,9686,141223,8873,29783,3567,72864,6323,70361,6324,2503,818,626985,15920,611784,15887,15201,2606,536525,14099,90460,7753,76425,7449,14035,2435,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,285579,2739,100239,2286,66661,2878,65693,2874,968,616,44195,2491,10425,1842,9752,1659,673,521,12041,2153,11813,2140,228,326,33578,2451,33002,2495,576,367,28549,2319,5029,1312,4453,1253,576,367,185340,2544,128277,3628,119117,3747,9160,2152,79650,4312,26806,3482,19172,2952,7634,2079,21821,3180,21074,3069,747,445,57063,4108,54578,3903,2485,771,46746,3777,10317,2108,8155,1829,2162,743,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,413137,3016,131263,3441,99281,4151,99161,4156,120,175,86176,4183,6994,1637,6881,1628,113,173,6111,1772,6111,1772,0,190,31982,3503,31891,3499,91,126,29745,3477,2237,956,2146,962,91,126,281874,4175,205734,6797,199857,6855,5877,1824,174944,6903,20414,3349,15076,2977,5338,1762,10376,2415,10178,2387,198,206,76140,5851,73619,5807,2521,1476,68882,5693,7258,2134,4905,1439,2353,1453,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2855560,6974,923220,6619,598779,10778,590445,10422,8334,1401,404236,9173,129065,7284,121747,7046,7318,1393,65478,5702,65239,5705,239,194,324441,9825,321677,9741,2764,925,277015,8424,47426,4529,44827,4407,2599,919,1932340,7364,1291883,15049,1238909,15510,52974,3884,883326,14343,296193,11531,251760,11065,44433,3846,112364,7426,109558,7321,2806,955,640457,14911,628353,14527,12104,2064,536507,12164,103950,6616,93080,6246,10870,1925,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1493797,7117,484634,5779,299045,8270,295609,8113,3436,943,258618,7746,26037,3513,23206,3349,2831,951,14390,2669,14291,2680,99,127,185589,7311,185310,7352,279,330,173636,7201,11953,2601,11674,2531,279,330,1009163,7160,655928,11089,637205,11250,18723,3129,581115,10937,47080,4760,33821,4420,13259,2570,27733,3499,26276,3350,1457,655,353235,10229,348161,10283,5074,1736,332130,10037,21105,3421,17368,2778,3737,1489,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,693714,3941,226076,3132,159575,3727,157465,3755,2110,981,139773,4007,12436,2434,10546,2265,1890,938,7366,1792,7317,1783,49,107,66501,3328,66189,3341,312,254,60520,3479,5981,1599,5789,1555,192,214,467638,4533,332574,6856,322047,6645,10527,2360,293997,6429,25219,3094,18472,2784,6747,1567,13358,2010,12920,2008,438,290,135064,6789,133613,6696,1451,749,126123,6480,8941,2077,7661,1983,1280,734,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,687266,4084,236759,3692,159884,4397,157881,4318,2003,806,132156,4441,15881,1975,14463,1949,1418,687,11847,2184,11724,2184,123,118,76875,4943,76190,5006,685,492,66932,5066,9943,2011,9258,2084,685,492,450507,4283,315576,6872,303926,7120,11650,1934,264372,5590,32508,3393,25195,2894,7313,1579,18696,2718,17361,2653,1335,546,134931,7040,131057,7326,3874,1249,117921,7215,17010,2771,13426,2582,3584,1292,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,935119,7114,311822,5358,193766,5855,191033,5779,2733,1172,172302,5400,11878,2231,9796,1931,2082,1038,9586,1781,9370,1730,216,294,118056,6096,117638,6111,418,335,110637,6136,7419,1934,7001,1873,418,335,623297,6554,413206,8197,402622,8199,10584,2067,382062,8265,18885,2671,11390,1883,7495,2004,12259,1795,11284,1666,975,540,210091,6594,206446,6620,3645,1067,198367,6671,11724,2311,8573,1858,3151,1107,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1048386,6082,356968,5567,184099,7598,182910,7588,1189,661,161883,6889,14460,2248,13411,2241,1049,638,7756,2019,7756,2019,0,201,172869,6527,172279,6481,590,471,165753,6787,7116,1567,6526,1489,590,471,691418,7563,376187,10615,368408,10318,7779,1936,341726,9899,20403,2630,14629,2179,5774,1551,14058,2710,13619,2666,439,328,315231,10785,312309,10683,2922,1050,304220,10810,11011,2061,8472,2139,2539,900,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,242986,2477,71810,1691,43396,2701,42857,2781,539,391,40039,2512,1160,485,698,377,462,373,2197,916,2197,916,0,159,28414,2283,27951,2136,463,633,27404,2144,1010,734,563,312,447,632,171176,2594,113725,4354,111921,4388,1804,558,105855,3967,3337,825,2204,734,1133,460,4533,1530,4423,1534,110,120,57451,4334,56274,4300,1177,849,55643,4075,1808,1103,870,662,938,827,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1287529,5488,423458,5460,269574,7134,263091,7348,6483,1587,175070,5934,63384,4856,57517,4733,5867,1562,31120,3104,30839,3112,281,207,153884,5913,152602,5945,1282,645,124718,5451,29166,3083,28024,3106,1142,642,864071,5354,552177,11479,515785,11382,36392,3725,384596,10654,115227,6193,85142,5365,30085,3197,52354,5049,49711,4939,2643,994,311894,10957,301116,11212,10778,1782,252324,10149,59570,4707,49903,4415,9667,1721,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1336784,4088,425007,4300,290445,7302,282537,7213,7908,1989,187922,6162,67387,4461,60135,3979,7252,1943,35136,3671,34749,3603,387,235,134562,5961,132604,5958,1958,781,100394,6413,34168,3663,32357,3618,1811,757,911777,6041,621674,10739,589008,10031,32666,3738,453055,9317,110289,6219,83739,5416,26550,3219,58330,4728,56688,4743,1642,926,290103,11242,273113,10673,16990,3284,224372,9472,65731,5629,51316,4307,14415,2985,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2121245,5766,665445,5929,416030,8036,408571,8006,7459,1389,341942,7987,46774,3347,40601,3356,6173,1303,27314,3137,26840,2989,474,320,249415,7312,248277,7374,1138,633,237175,7379,12240,2036,11196,1973,1044,631,1455800,7505,943405,11325,909811,12389,33594,3428,797046,12563,99691,4904,74306,4315,25385,3111,46668,4779,44925,4667,1743,792,512395,11775,505796,11793,6599,1679,474282,10615,38113,5156,32943,4911,5170,1543,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1235352,4444,407748,4196,294799,5546,290748,5427,4051,1115,237152,5288,37681,3325,34477,3121,3204,1039,19966,2400,19831,2388,135,140,112949,5837,111654,5899,1295,558,90806,5544,22143,2603,20987,2607,1156,572,827604,5328,592623,8138,565595,7944,27028,3159,490071,6912,70246,5392,51632,4075,18614,2864,32306,3535,30541,3416,1765,633,234981,8616,228575,8795,6406,1395,199969,7738,35012,4175,29927,4029,5085,1340,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,684064,5491,224011,4142,111863,5054,111472,4973,391,355,105219,5097,3097,998,2873,982,224,205,3547,1117,3526,1119,21,41,112148,4686,111915,4649,233,210,109508,4720,2640,1000,2407,980,233,210,460053,5725,250607,8376,248202,8310,2405,891,235585,8028,6922,1848,5277,1439,1645,815,8100,1835,7557,1749,543,372,209446,8375,208750,8352,696,472,206455,8401,2991,1197,2427,1033,564,489,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1312197,5038,425702,5406,273129,6434,271231,6476,1898,794,249198,6295,14415,1959,13477,1885,938,606,9516,1548,9026,1514,490,507,152573,5864,152008,5920,565,601,144935,6091,7638,1555,7073,1529,565,601,886495,6056,582228,10090,571466,10110,10762,1872,536184,10766,26487,3194,20613,2747,5874,1524,19557,3234,19046,3234,511,393,304267,9814,300267,9910,4000,1646,290130,10027,14137,2456,11559,2350,2578,900,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,212495,2755,71415,1976,51123,2360,51026,2356,97,100,47804,2326,443,256,346,223,97,100,2876,1120,2876,1120,0,161,20292,2125,20249,2130,43,73,19849,2098,443,328,443,328,0,161,141080,2694,98082,4274,96913,4143,1169,535,93235,4270,1396,649,1039,639,357,283,3451,1064,2890,991,561,341,42998,3782,42674,3765,324,260,41544,3729,1454,621,1454,621,0,161,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,450143,2552,152301,2980,107977,3698,106810,3661,1167,528,90771,2742,10971,2087,9853,1974,1118,521,6235,1436,6223,1435,12,28,44324,3083,43890,3076,434,352,37906,2938,6418,1745,6159,1713,259,210,297842,3016,210306,4746,203158,4806,7148,1824,179041,4464,22066,2767,16079,2257,5987,1806,9199,1648,8796,1661,403,325,87536,4362,83762,4172,3774,1181,73773,4067,13763,2823,10497,2227,3266,1189,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,632603,3290,205260,3515,118692,4792,117700,4828,992,466,72894,3956,28361,3306,27412,3281,949,477,17437,2791,17437,2791,0,203,86568,5316,85687,5164,881,594,65285,4801,21283,2931,20694,2796,589,394,427343,4689,266142,7737,251936,7840,14206,2408,145859,5415,85448,4910,72227,5096,13221,2345,34835,4370,34126,4409,709,447,161201,7316,152455,7091,8746,1945,108519,6291,52682,5025,44223,4691,8459,1904,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,256607,2462,77209,1731,52443,2521,51765,2504,678,360,44336,2340,5001,1070,4338,967,663,359,3106,876,3106,876,0,182,24766,2710,24302,2622,464,592,22898,2645,1868,875,1404,659,464,592,179398,2643,125730,4749,121944,4421,3786,1224,112566,4625,7871,1667,5698,1387,2173,929,5293,1112,4963,1108,330,314,53668,4227,52334,4087,1334,683,50197,4292,3471,1375,2783,1229,688,476,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1937762,5180,620823,5680,418953,8747,407388,8890,11565,1808,240205,7030,124159,7363,113381,7076,10778,1674,54589,4271,54188,4291,401,332,201870,7544,198145,7757,3725,1219,140194,6816,61676,4971,58119,4970,3557,1212,1316939,6331,906941,11082,848794,10487,58147,4305,552687,11407,257350,9831,205561,8471,51789,4198,96904,6944,93736,6970,3168,916,409998,11096,385107,10655,24891,2666,282718,8740,127280,7985,104601,7392,22679,2485,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
